 Date,TMUS Price Target,TMUS Price Target - High,TMUS Price Target - Low,TMUS Price Target - StdDev,TMUS Price Target - Median,TMUS Open,TMUS Low,TMUS High,TMUS Close,TMUS Adj. Close,TMUS Rating,TMUS Price Target - #,Ticker
03-13-2015,36.68,48.0,25,4.50529,37.0,31.9907075,31.74117,32.320097000000004,32.04,31.980726,4.13333,25,TMUS
03-16-2015,36.68,48.0,25,4.50529,37.0,32.1504115,32.040615,32.459838000000005,32.47,32.4099305,4.13333,25,TMUS
03-17-2015,36.68,48.0,25,4.50529,37.0,32.250226500000004,32.100503999999994,32.619542,32.67,32.6095605,4.13333,25,TMUS
03-18-2015,36.68,48.0,25,4.50529,37.0,32.559653,32.060578,32.8890425,32.86,32.799209,4.13333,25,TMUS
03-19-2015,36.72,48.0,25,4.51238,37.0,32.8091905,32.799209,33.418062,33.2,33.138580000000005,4.13333,25,TMUS
03-20-2015,36.72,48.0,25,4.51238,37.0,33.2284135,33.02379275,33.358173,33.14,33.078691,4.13333,25,TMUS
03-23-2015,36.72,48.0,25,4.51238,37.0,32.998839000000004,32.6295235,33.098654,33.15,33.0886725,4.13333,25,TMUS
03-24-2015,36.72,48.0,25,4.51238,37.0,33.118617,32.89403325,33.4080805,32.98,32.918986999999994,4.13333,25,TMUS
03-25-2015,36.72,48.0,25,4.51238,37.0,32.93895,32.240244999999994,33.038765,32.34,32.280171,4.13333,25,TMUS
03-26-2015,36.72,48.0,25,4.51238,37.0,32.160393,31.7910775,32.4897825,32.46,32.399949,4.13333,25,TMUS
03-27-2015,36.72,48.0,25,4.51238,37.0,32.399949,32.000689,32.519727,32.38,32.320097000000004,4.13333,25,TMUS
03-30-2015,36.72,48.0,25,4.51238,37.0,32.4099305,32.240244999999994,32.579616,32.3,32.240244999999994,4.13333,25,TMUS
03-31-2015,36.72,48.0,25,4.51238,37.0,32.160393,31.5115955,32.240244999999994,31.69,31.6313735,4.13333,25,TMUS
04-01-2015,36.5,48.0,25,4.55944,37.0,31.701244000000003,31.34191,31.9507815,31.64,31.581466,4.09677,26,TMUS
04-02-2015,36.5,48.0,25,4.55944,37.0,31.6513365,31.6513365,32.93895,32.96,32.899024,4.09677,26,TMUS
04-06-2015,36.5,48.0,25,4.55944,37.0,32.7493015,32.679431,33.2483765,33.08,33.018802,4.09677,26,TMUS
04-07-2015,36.5,48.0,25,4.55944,37.0,33.0487465,32.8690795,33.2883025,32.98,32.918986999999994,4.09677,26,TMUS
04-08-2015,36.5,48.0,25,4.55944,37.0,32.998839000000004,32.399949,33.158543,32.77,32.7093755,4.09677,26,TMUS
04-09-2015,36.5,48.0,25,4.55944,37.0,32.7093755,32.2901525,32.9688945,32.38,32.320097000000004,4.09677,26,TMUS
04-10-2015,36.5,48.0,25,4.55944,37.0,32.320097000000004,31.900874,32.339960185,32.06,32.000689,4.09677,26,TMUS
04-13-2015,36.5,48.0,25,4.55944,37.0,32.0106705,31.4317435,32.0905225,31.49,31.4317435,4.06667,26,TMUS
04-14-2015,36.5,48.0,25,4.55944,37.0,31.1322985,31.1322985,31.8110405,31.87,31.8110405,4.06667,26,TMUS
04-15-2015,36.5,48.0,25,4.55944,37.0,31.9707445,31.6712995,32.060578,32.01,31.9507815,4.06667,26,TMUS
04-16-2015,36.5,48.0,25,4.55944,37.0,31.8709295,31.860948,32.040615,32.06,32.000689,4.06667,26,TMUS
04-17-2015,36.6,48.0,25,4.62169,37.0,31.781096,31.6912625,32.2103005,32.09,32.0306335,4.06897,25,TMUS
04-20-2015,36.68,48.0,25,4.54066,37.0,32.180356,32.180356,32.7692645,32.69,32.6295235,4.06897,25,TMUS
04-21-2015,36.68,48.0,25,4.54066,37.0,32.849116499999994,32.73432925,33.3082655,33.35,33.2883025,4.06897,25,TMUS
04-22-2015,36.68,48.0,25,4.54066,37.0,33.5078955,33.398099,34.036915,34.09,34.026933500000005,4.06897,25,TMUS
04-23-2015,36.68,48.0,25,4.54066,37.0,34.016952,33.757433,34.456138,34.44,34.376286,4.06897,25,TMUS
04-24-2015,36.68,48.0,25,4.54066,37.0,34.53599,34.176656,34.7456015,34.31,34.2465265,4.06897,25,TMUS
04-27-2015,36.68,48.0,25,4.54066,37.0,34.4461565,33.9670445,34.6857125,34.06,33.996989,4.06897,25,TMUS
04-28-2015,36.96,48.0,25,4.61719,38.0,34.2664895,33.118617,34.93525,33.97,33.9071555,4.06897,25,TMUS
04-29-2015,37.16,43.0,25,4.35137,39.0,33.877211,33.857248,35.214732,34.62,34.555952999999995,4.1034500000000005,25,TMUS
04-30-2015,37.2,43.0,25,4.34511,39.0,34.436175,33.8273035,34.595879,34.04,33.977025999999995,4.1034500000000005,25,TMUS
05-01-2015,37.5,43.0,25,4.46281,39.0,34.056878,33.4280435,34.216582,33.85,33.7873775,4.14286,24,TMUS
05-04-2015,37.58333,43.0,25,4.45268,39.0,33.9371,33.8273035,34.2066005,34.15,34.0868225,4.14286,24,TMUS
05-05-2015,37.58333,43.0,25,4.45268,39.0,34.046896499999995,33.5478215,34.256508,33.8,33.737469999999995,4.14286,24,TMUS
05-06-2015,37.66667,43.0,25,4.47834,39.0,33.6875625,32.839135,33.737469999999995,33.3,33.238395,4.14286,24,TMUS
05-07-2015,37.66667,43.0,25,4.47834,39.0,33.138580000000005,32.9090055,33.53284925,33.3,33.238395,4.14286,24,TMUS
05-08-2015,37.66667,43.0,25,4.47834,39.0,33.4280435,33.158543,33.802349750000005,33.77,33.7075255,4.14286,24,TMUS
05-11-2015,37.66667,43.0,25,4.47834,39.0,33.6476365,33.5438289,34.2664895,33.97,33.9071555,4.14286,24,TMUS
05-12-2015,37.66667,43.0,25,4.47834,39.0,33.657618,33.3082655,34.5060455,34.56,34.496064000000004,4.14286,24,TMUS
05-13-2015,37.66667,43.0,25,4.47834,39.0,34.655767999999995,33.7274885,34.775546000000006,33.93,33.8672295,4.14286,24,TMUS
05-14-2015,37.66667,43.0,25,4.47834,39.0,34.1067855,33.9870075,34.4461565,34.08,34.016952,4.14286,24,TMUS
05-15-2015,37.66667,43.0,25,4.47834,39.0,34.046896499999995,33.8672295,34.476101,34.4,34.33636,4.14286,24,TMUS
05-18-2015,37.66667,43.0,25,4.47834,39.0,34.316397,34.3064155,34.9851575,34.83,34.7655645,4.14286,24,TMUS
05-19-2015,37.66667,43.0,25,4.47834,39.0,34.6657495,34.23155425,34.671239325,34.4,34.33636,4.14286,24,TMUS
05-20-2015,39.375,71.0,25,7.80925,39.5,34.296434,34.2664895,35.4842325,35.21,35.1448615,4.21429,24,TMUS
05-21-2015,39.54167,71.0,25,7.69187,39.5,35.244676500000004,35.194769,36.74689225,36.25,36.1829375,4.21429,24,TMUS
05-22-2015,39.54167,71.0,25,7.69187,39.5,36.113067,36.033215,36.672031,36.68,36.612142,4.21429,24,TMUS
05-26-2015,39.54167,71.0,25,7.69187,39.5,36.4823825,36.372586,38.628405,38.55,38.4786825,4.21429,24,TMUS
05-27-2015,39.54167,71.0,25,7.69187,39.5,37.630255000000005,37.550403,38.9178685,38.65,38.5784975,4.14286,24,TMUS
05-28-2015,39.54167,71.0,25,7.69187,39.5,38.4187935,37.8797925,38.4187935,38.32,38.249108,4.14286,24,TMUS
05-29-2015,39.54167,71.0,25,7.69187,39.5,38.1992005,38.06445025,38.9977205,38.88,38.808072,4.14286,24,TMUS
06-01-2015,39.54167,71.0,25,7.69187,39.5,38.967776,38.4986455,39.047628,38.89,38.8180535,4.14286,24,TMUS
06-02-2015,39.54167,71.0,25,7.69187,39.5,38.7382015,38.32896,38.8779425,38.64,38.568516,4.14286,24,TMUS
06-03-2015,39.54167,71.0,25,7.69187,39.5,38.688294,38.1592745,38.72821999999999,38.33,38.2590895,4.14286,24,TMUS
06-04-2015,39.54167,71.0,25,7.69187,39.5,40.3552045,39.1174985,40.6945755,39.34,39.267221,4.14286,24,TMUS
06-05-2015,39.66667,71.0,25,7.77103,39.5,39.2372765,39.1773875,40.5149085,40.24,40.165556,4.14286,24,TMUS
06-08-2015,40.41667,71.0,25,8.08247,40.0,40.22544499999999,39.0176835,40.285334,39.48,39.40696199999999,4.14286,24,TMUS
06-09-2015,40.41667,71.0,25,8.08247,40.0,39.40696199999999,37.849848,39.426925,38.79,38.7182385,4.14286,24,TMUS
06-10-2015,40.41667,71.0,25,8.08247,40.0,38.768146,38.408812,38.907887,38.66,38.58847899999999,4.14286,24,TMUS
06-11-2015,40.41667,71.0,25,8.08247,40.0,37.53044,37.510477,38.209182,38.12,38.04947799999999,4.14286,24,TMUS
06-12-2015,40.41667,71.0,25,8.08247,40.0,38.92785,38.5585345,39.1773875,39.0,38.92785,4.14286,24,TMUS
06-15-2015,40.41667,71.0,25,8.08247,40.0,38.518608500000006,38.368886,39.167406,38.96,38.887924,4.14286,24,TMUS
06-16-2015,40.41667,71.0,25,8.08247,40.0,38.7980905,38.6383865,39.067591,38.85,38.7781275,4.14286,24,TMUS
06-17-2015,40.41667,71.0,25,8.08247,40.0,39.5167585,39.1574245,40.265371,39.77,39.6964255,4.14286,24,TMUS
06-18-2015,40.41667,71.0,25,8.08247,40.0,39.7163885,39.466851,40.205482,39.57,39.4967955,4.14286,24,TMUS
06-19-2015,40.41667,71.0,25,8.08247,40.0,39.4369065,38.907887,39.506777,39.16,39.087554,4.14286,24,TMUS
06-22-2015,40.41667,71.0,25,8.08247,40.0,39.2971655,39.057609500000005,39.6964255,39.2,39.127480000000006,4.14286,24,TMUS
06-23-2015,40.41667,71.0,25,8.08247,40.0,39.107517,39.107517,39.6564995,39.5,39.426925,4.14286,24,TMUS
06-24-2015,40.41667,71.0,25,8.08247,40.0,39.287184,38.7781275,39.40696199999999,39.03,38.9577945,4.14286,24,TMUS
06-25-2015,40.41667,71.0,25,8.08247,40.0,39.2372765,39.167406,39.6425254,39.3,39.227295,4.14286,24,TMUS
06-26-2015,40.41667,71.0,25,8.08247,40.0,39.2772025,38.867961,39.32711,39.1,39.027665,4.14286,24,TMUS
06-29-2015,40.41667,71.0,25,8.08247,40.0,38.688294,38.52859,39.2372765,38.68,38.608442,4.14286,24,TMUS
06-30-2015,40.5,71.0,25,8.07775,40.0,38.9977205,38.5585345,39.2572395,38.77,38.6982755,4.14286,24,TMUS
07-01-2015,40.88,71.0,25,8.13054,40.0,38.8779425,38.448738000000006,38.92785,38.63,38.5585345,4.17241,25,TMUS
07-02-2015,40.88,71.0,25,8.13054,40.0,38.788109,38.5385715,39.1773875,38.97,38.8979055,4.17241,25,TMUS
07-06-2015,40.88,71.0,25,8.13054,40.0,38.65834949999999,38.1792375,38.7382015,38.55,38.4786825,4.17241,25,TMUS
07-07-2015,40.88,71.0,25,8.13054,40.0,38.4187935,37.5404215,38.66334025,38.68,38.608442,4.17241,25,TMUS
07-08-2015,40.88,71.0,25,8.13054,40.0,38.4387565,37.8398665,39.287184,38.47,38.3988305,4.17241,25,TMUS
07-09-2015,41.12,71.0,25,8.01159,40.0,39.3969805,38.3389415,39.626555,38.77,38.6982755,4.13333,25,TMUS
07-10-2015,41.28,71.0,25,8.04746,40.0,39.087554,38.788208815,39.1374615,39.03,38.9577945,4.13333,25,TMUS
07-13-2015,41.28,71.0,25,8.04746,40.0,39.057609500000005,38.788109,39.3770175,39.26,39.187369,4.13333,25,TMUS
07-14-2015,41.28,71.0,25,8.04746,40.0,39.127480000000006,38.9777575,39.52674,39.44,39.367036,4.13333,25,TMUS
07-15-2015,41.36,71.0,25,8.07406,40.0,39.426925,38.6982755,39.4568695,39.05,38.9777575,4.13333,25,TMUS
07-16-2015,41.52,71.0,25,8.08515,40.0,39.2772025,36.9415315,39.6165735,38.62,38.548553,4.13333,25,TMUS
07-17-2015,41.52,71.0,25,8.08515,40.0,38.608442,37.6601995,38.688294,38.04,37.969626,4.13333,25,TMUS
07-20-2015,41.52,71.0,25,8.08515,40.0,38.029515,37.690144,38.32896,38.08,38.009552,4.13333,25,TMUS
07-21-2015,41.52,71.0,25,8.08515,40.0,37.7799775,37.490514000000005,37.9596445,37.63,37.560384500000005,4.13333,25,TMUS
07-22-2015,41.52,71.0,25,8.08515,40.0,37.3807175,37.151143,37.700125500000006,37.73,37.6601995,4.13333,25,TMUS
07-23-2015,41.52,71.0,25,8.08515,40.0,37.650218,37.510477,38.1393115,37.93,37.8598295,4.13333,25,TMUS
07-24-2015,41.52,71.0,25,8.08515,40.0,37.829885,36.90659625,38.0195335,37.4,37.33081,4.13333,25,TMUS
07-27-2015,41.52,71.0,25,8.08515,40.0,37.111217,36.2627895,37.13118,36.5,36.432475,4.13333,25,TMUS
07-28-2015,41.52,71.0,25,8.08515,40.0,36.4823825,36.3626045,37.1211985,36.92,36.851698,4.13333,25,TMUS
07-29-2015,41.68,71.0,25,8.15215,40.0,36.93155,36.5422715,37.4805325,37.04,36.971476,4.13333,25,TMUS
07-30-2015,42.76,71.0,25,7.82958,41.0,37.6801625,37.6402365,39.6165735,38.86,38.788109,4.2,25,TMUS
07-31-2015,44.56,71.0,25,7.46233,45.0,39.47683249999999,39.47683249999999,41.1337615,40.66,40.584779,4.2,25,TMUS
08-03-2015,44.96,71.0,25,7.36739,45.0,40.6147235,40.584779,41.72267,41.49,41.4132435,4.2,25,TMUS
08-04-2015,44.96,71.0,25,7.36739,45.0,41.483114,40.7744275,41.8723925,41.21,41.1337615,4.2,25,TMUS
08-05-2015,44.96,71.0,25,7.36739,45.0,41.1736875,40.0757225,41.942263,40.74,40.664631,4.2,25,TMUS
08-06-2015,44.96,71.0,25,7.36739,45.0,40.8942055,40.08570399999999,41.423225,40.42,40.345223,4.2,25,TMUS
08-07-2015,44.96,71.0,25,7.36739,45.0,40.22544499999999,39.9958705,40.604742,40.36,40.285334,4.2,25,TMUS
08-10-2015,44.96,71.0,25,7.36739,45.0,40.5548345,40.2953155,41.6328365,41.47,41.3932805,4.2,25,TMUS
08-11-2015,45.04,73.0,25,7.65496,45.0,41.143743,40.57978825,41.5729475,40.95,40.8742425,4.2,25,TMUS
08-12-2015,45.04,73.0,25,7.65496,45.0,40.7943905,40.3152785,41.303447,41.36,41.283484,4.2,25,TMUS
08-13-2015,45.04,73.0,25,7.65496,45.0,41.263521,40.944113,41.4332065,41.23,41.1537245,4.2,25,TMUS
08-14-2015,45.04,73.0,25,7.65496,45.0,41.1537245,40.9940205,41.363336,41.23,41.1537245,4.2,25,TMUS
08-17-2015,45.04,73.0,25,7.65496,45.0,41.0938355,40.92415,42.481264,42.0,41.9223,4.2,25,TMUS
08-18-2015,45.04,73.0,25,7.65496,45.0,41.942263,41.5929105,42.082004,42.04,41.962226,4.2,25,TMUS
08-19-2015,45.04,73.0,25,7.65496,45.0,41.942263,41.318419250000005,42.002152,41.86,41.782559,4.2,25,TMUS
08-20-2015,45.04,73.0,25,7.65496,45.0,41.3533545,40.4949455,41.65279949999999,40.74,40.664631,4.2,25,TMUS
08-21-2015,45.04,73.0,25,7.65496,45.0,40.3751675,40.005852,40.944113,40.13,40.0557595,4.2,25,TMUS
08-24-2015,45.04,73.0,25,7.65496,45.0,38.1992005,36.3626045,39.666481000000005,38.73,38.65834949999999,4.2,25,TMUS
08-25-2015,45.04,73.0,25,7.65496,45.0,39.6365365,37.9297,39.6365365,38.13,38.0594595,4.2,25,TMUS
08-26-2015,45.04,73.0,25,7.65496,45.0,38.92785,37.66519025,39.227295,38.96,38.887924,4.2,25,TMUS
08-27-2015,45.04,73.0,25,7.65496,45.0,39.3171285,38.867961,39.8760925,39.94,39.866111,4.2,25,TMUS
08-28-2015,45.04,73.0,25,7.65496,45.0,39.706407,39.5966105,40.1955005,40.0,39.926,4.2,25,TMUS
08-31-2015,45.04,73.0,25,7.65496,45.0,39.846148,39.386999,40.165556,39.61,39.5367215,4.2,25,TMUS
09-01-2015,45.04,73.0,25,7.65496,45.0,38.748183,38.608342185000005,39.506777,38.96,38.887924,4.2,25,TMUS
09-02-2015,45.04,73.0,25,7.65496,45.0,39.2572395,38.5784975,39.5367215,39.32,39.247258,4.2,25,TMUS
09-03-2015,45.04,73.0,25,7.65496,45.0,39.33709149999999,39.087554,39.766296,39.45,39.3770175,4.2,25,TMUS
09-04-2015,45.04,73.0,25,7.65496,45.0,39.0376465,38.788109,39.4369065,39.22,39.147443,4.2,25,TMUS
09-08-2015,45.04,73.0,25,7.65496,45.0,39.806222000000005,39.666481000000005,40.385149,40.28,40.205482,4.2,25,TMUS
09-09-2015,45.04,73.0,25,7.65496,45.0,40.704557,39.32711,40.7145385,39.44,39.367036,4.2,25,TMUS
09-10-2015,45.04,73.0,25,7.65496,45.0,39.40696199999999,39.267221,39.906037,39.65,39.5766475,4.2,25,TMUS
09-11-2015,45.04,73.0,25,7.65496,45.0,39.287184,39.1574245,39.746333,39.82,39.746333,4.2,25,TMUS
09-14-2015,45.04,73.0,25,7.65496,45.0,39.7962405,39.47683249999999,39.9160185,39.95,39.8760925,4.2,25,TMUS
09-15-2015,45.04,73.0,25,7.65496,45.0,40.025815,39.8162035,41.4930955,41.31,41.2335765,4.24138,25,TMUS
09-16-2015,45.16667,73.0,25,7.7871,45.0,41.223595,40.564816,41.662781,41.53,41.4531695,4.21429,24,TMUS
09-17-2015,45.36,73.0,25,7.68833,45.0,41.2735025,41.2735025,42.6509495,42.47,42.3914305,4.24138,25,TMUS
09-18-2015,45.36,73.0,25,7.68833,45.0,41.9223,41.4531695,42.680894,41.84,41.762596,4.24138,25,TMUS
09-21-2015,45.36,73.0,25,7.68833,45.0,41.9223,41.6927255,43.3496545,42.81,42.7308015,4.24138,25,TMUS
09-22-2015,45.36,73.0,25,7.68833,45.0,42.441338,41.7126885,42.6509495,42.34,42.261671,4.24138,25,TMUS
09-23-2015,45.36,73.0,25,7.68833,45.0,42.40141199999999,42.2716525,43.199932,43.03,42.9503945,4.24138,25,TMUS
09-24-2015,45.36,73.0,25,7.68833,45.0,42.680894,41.81749425,42.680894,42.52,42.441338,4.24138,25,TMUS
09-25-2015,45.52,73.0,25,7.53191,45.0,42.92045,42.3115785,43.2298765,42.73,42.6509495,4.24138,25,TMUS
09-28-2015,45.52,73.0,25,7.53191,45.0,42.3515045,40.285334,42.6110235,40.54,40.465001,4.24138,25,TMUS
09-29-2015,45.52,73.0,25,7.53191,45.0,40.52489,38.92785,40.8542795,39.56,39.486814,4.24138,25,TMUS
09-30-2015,45.52,73.0,25,7.53191,45.0,39.9958705,39.027665,40.205482,39.81,39.736351500000005,4.24138,25,TMUS
10-01-2015,45.69231,73.0,25,7.43572,45.0,39.8760925,39.426925,40.564816,40.13,40.0557595,4.26667,26,TMUS
10-02-2015,45.69231,73.0,25,7.43572,45.0,39.706407,38.12933,40.644668,40.7,40.624705,4.26667,26,TMUS
10-05-2015,45.69231,73.0,25,7.43572,45.0,40.7943905,40.5747975,41.4132435,40.96,40.884224,4.26667,26,TMUS
10-06-2015,45.69231,73.0,25,7.43572,45.0,40.92415,40.32526,41.303447,40.65,40.5747975,4.26667,26,TMUS
10-07-2015,45.69231,73.0,25,7.43572,45.0,40.7345015,39.566666,40.9141685,40.37,40.2953155,4.26667,26,TMUS
10-08-2015,45.69231,73.0,25,7.43572,45.0,40.285334,39.2772025,40.285334,39.56,39.486814,4.26667,26,TMUS
10-09-2015,45.96154,80.0,25,8.47385,45.0,39.3770175,39.3770175,39.886074,39.61,39.5367215,4.26667,26,TMUS
10-12-2015,45.96154,80.0,25,8.47385,45.0,39.586629,39.446888,40.4949455,40.53,40.4550195,4.26667,26,TMUS
10-13-2015,45.96154,80.0,25,8.47385,45.0,40.5348715,39.9759075,40.5348715,40.18,40.105667,4.26667,26,TMUS
10-14-2015,45.96154,80.0,25,8.47385,45.0,40.0158335,39.0635984,40.1156485,39.51,39.4369065,4.26667,26,TMUS
10-15-2015,45.96154,80.0,25,8.47385,45.0,39.5966105,39.147443,39.9559445,39.94,39.866111,4.26667,26,TMUS
10-16-2015,46.25926,80.0,25,8.3204,47.0,40.305297,40.12563,40.8942055,40.54,40.465001,4.25806,27,TMUS
10-19-2015,46.25926,80.0,25,8.3204,47.0,40.4350565,40.345223,41.423225,41.21,41.1337615,4.25806,27,TMUS
10-20-2015,46.25926,80.0,25,8.3204,47.0,41.1537245,39.965926,41.982189,40.7,40.624705,4.25806,27,TMUS
10-21-2015,46.25926,80.0,25,8.3204,47.0,40.8143535,39.766296,41.163706,40.22,40.145593,4.25806,27,TMUS
10-22-2015,46.25926,80.0,25,8.3204,47.0,40.145593,39.826185,40.7544645,40.44,40.365186,4.25806,27,TMUS
10-23-2015,46.25926,80.0,25,8.3204,47.0,40.83431649999999,40.2953155,41.423225,41.27,41.1936505,4.25806,27,TMUS
10-26-2015,46.25926,80.0,25,8.3204,47.0,41.1736875,40.8542795,41.622855,41.38,41.303447,4.25806,27,TMUS
10-27-2015,46.46154,80.0,25,8.43177,47.0,41.0339465,37.989589,41.65279949999999,39.02,38.947813,4.26667,26,TMUS
10-28-2015,47.48,80.0,40,7.32732,47.0,39.706407,38.66334025,39.9759075,39.31,39.2372765,4.26667,25,TMUS
10-29-2015,47.48,80.0,40,7.32732,47.0,38.92785,36.472401,39.5167585,37.48,37.410662,4.26667,25,TMUS
10-30-2015,47.4,80.0,40,7.33212,47.0,37.310847,36.871661,37.9197185,37.89,37.8199035,4.26667,25,TMUS
11-02-2015,47.4,80.0,40,7.33212,47.0,37.590329,37.4605695,38.488664,38.29,38.2191635,4.26667,25,TMUS
11-03-2015,47.48,80.0,40,7.26151,47.0,38.2191635,37.9297,38.648368,38.66,38.58847899999999,4.26667,25,TMUS
11-04-2015,47.48,80.0,40,7.26151,47.0,38.708257,37.9297,39.08256325,38.86,38.788109,4.26667,25,TMUS
11-05-2015,47.48,80.0,40,7.26151,47.0,38.887924,38.2191635,41.1137985,39.44,39.367036,4.26667,25,TMUS
11-06-2015,47.48,80.0,40,7.26151,47.0,38.947813,38.508627,39.267221,39.11,39.0376465,4.26667,25,TMUS
11-09-2015,47.48,80.0,40,7.26151,47.0,39.546703,38.009552,39.546703,38.56,38.488664,4.26667,25,TMUS
11-10-2015,47.48,80.0,40,7.26151,47.0,38.089404,36.6820125,38.169256,37.03,36.9614945,4.26667,25,TMUS
11-11-2015,47.34615,80.0,40,7.15188,46.5,37.3208285,37.2210135,37.710107,37.4,37.33081,4.25806,26,TMUS
11-12-2015,47.48,80.0,40,7.26151,47.0,37.290884,36.891624,38.12933,37.97,37.8997555,4.26667,25,TMUS
11-13-2015,47.48,80.0,40,7.26151,47.0,37.53044,37.53044,38.987739000000005,38.72,38.648368,4.26667,25,TMUS
11-16-2015,47.58333,80.0,40,7.39322,47.0,38.1592745,37.30086549999999,38.1792375,37.87,37.7999405,4.24138,24,TMUS
11-17-2015,47.58333,80.0,40,7.39322,47.0,37.869811,37.73007,38.378867500000005,38.15,38.0794225,4.24138,24,TMUS
11-18-2015,47.58333,80.0,40,7.39322,47.0,37.5404215,36.39354715,37.710007185,37.32,37.250958,4.24138,24,TMUS
11-19-2015,47.58333,80.0,40,7.39322,47.0,37.4006805,37.1810875,37.849848,37.73,37.6601995,4.24138,24,TMUS
11-20-2015,47.45833,80.0,40,7.44412,47.0,37.9197185,37.630255000000005,38.52859,38.44,38.368886,4.24138,24,TMUS
11-23-2015,47.45833,80.0,40,7.44412,47.0,38.3988305,37.84485725,38.428775,38.03,37.9596445,4.24138,24,TMUS
11-24-2015,47.45833,80.0,40,7.44412,47.0,37.9396815,37.700125500000006,38.6184235,38.39,38.3189785,4.24138,24,TMUS
11-25-2015,47.45833,80.0,40,7.44412,47.0,38.029515,36.8417165,38.3589045,36.97,36.9016055,4.24138,24,TMUS
11-27-2015,47.45833,80.0,40,7.44412,47.0,37.031365,36.452438,37.0413465,36.89,36.8217535,4.24138,24,TMUS
11-30-2015,47.45833,80.0,40,7.44412,47.0,36.6420865,35.414362,36.73192,35.5,35.434325,4.24138,24,TMUS
12-01-2015,47.45833,80.0,40,7.44412,47.0,35.793659,34.9651945,36.3426415,36.18,36.113067,4.24138,24,TMUS
12-02-2015,47.45833,80.0,40,7.44412,47.0,36.2228635,35.633955,36.33266,35.72,35.653918,4.24138,24,TMUS
12-03-2015,47.45833,80.0,40,7.44412,47.0,35.4642695,34.18164675,35.79864975,34.56,34.496064000000004,4.24138,24,TMUS
12-04-2015,47.125,80.0,40,7.5791,46.5,34.436175,34.4062305,35.4642695,35.45,35.384417500000005,4.24138,24,TMUS
12-07-2015,47.125,80.0,40,7.5791,46.5,35.154843,35.154843,37.430625,36.59,36.5223085,4.24138,24,TMUS
12-08-2015,47.125,80.0,40,7.5791,46.5,36.592179,36.2428265,37.151143,36.89,36.8217535,4.24138,24,TMUS
12-09-2015,47.125,80.0,40,7.5791,46.5,36.3626045,35.6638995,36.8217535,36.07,36.0032705,4.24138,24,TMUS
12-10-2015,47.125,80.0,40,7.5791,46.5,36.1829375,35.983307499999995,36.62711425,36.34,36.272771000000006,4.24138,24,TMUS
12-11-2015,47.125,80.0,40,7.5791,46.5,35.893474,35.7237885,36.4025305,36.0,35.9334,4.24138,24,TMUS
12-14-2015,47.125,80.0,40,7.5791,46.5,35.9334,35.77868675,36.612142,36.52,36.452438,4.24138,24,TMUS
12-15-2015,47.0,80.0,40,7.57188,46.0,36.512327,36.492364,38.28404325,38.16,38.089404,4.24138,24,TMUS
12-16-2015,47.0,80.0,40,7.57188,46.0,38.249108,38.04947799999999,39.1773875,39.13,39.057609500000005,4.24138,24,TMUS
12-17-2015,47.0,80.0,40,7.57188,46.0,39.107517,38.92785,39.686444,39.2,39.127480000000006,4.24138,24,TMUS
12-18-2015,47.0,80.0,40,7.57188,46.0,38.92785,37.560384500000005,39.207332,37.89,37.8199035,4.24138,24,TMUS
12-21-2015,47.0,80.0,40,7.57188,46.0,37.969626,37.73007,38.907887,38.98,38.907887,4.24138,24,TMUS
12-22-2015,47.0,80.0,40,7.57188,46.0,38.9178685,38.289034,39.33709149999999,39.26,39.187369,4.24138,24,TMUS
12-23-2015,47.0,80.0,40,7.57188,46.0,39.4169435,39.2372765,40.2753525,40.13,40.0557595,4.24138,24,TMUS
12-24-2015,47.0,80.0,40,7.57188,46.0,40.12563,39.5766475,40.1755375,39.67,39.5966105,4.24138,24,TMUS
12-28-2015,47.0,80.0,40,7.57188,46.0,39.486814,39.2772025,39.7563145,39.78,39.706407,4.24138,24,TMUS
12-29-2015,47.0,80.0,40,7.57188,46.0,39.826185,39.52674,40.145593,40.12,40.045778,4.24138,24,TMUS
12-30-2015,47.04167,80.0,40,7.54696,46.0,39.9759075,39.456769685,39.9759075,39.74,39.666481000000005,4.24138,24,TMUS
12-31-2015,47.08333,80.0,40,7.51064,46.0,39.4568695,38.65834949999999,39.62435907,39.12,39.047628,4.24138,24,TMUS
01-04-2016,47.08333,80.0,40,7.51064,46.0,38.788109,38.388849,38.947813,38.95,38.8779425,4.24138,24,TMUS
01-05-2016,47.08333,80.0,40,7.51064,46.0,38.828035,38.688294,40.425075,40.22,40.145593,4.24138,24,TMUS
01-06-2016,47.08333,80.0,40,7.51064,46.0,39.486814,39.2572395,40.305297,40.05,39.9759075,4.24138,24,TMUS
01-07-2016,47.08333,80.0,40,7.51064,46.0,39.307147,39.1973505,40.604742,40.51,40.4350565,4.24138,24,TMUS
01-08-2016,47.08333,80.0,40,7.51064,46.0,40.784409,39.706407,41.1537245,39.88,39.806222000000005,4.24138,24,TMUS
01-11-2016,47.08333,80.0,40,7.51064,46.0,39.886074,39.0975355,39.906037,39.68,39.606592,4.24138,24,TMUS
01-12-2016,47.08333,80.0,40,7.51064,46.0,39.7563145,39.307147,40.045778,40.06,39.985889,4.24138,24,TMUS
01-13-2016,47.125,80.0,40,7.50729,46.5,40.08570399999999,38.7581645,40.3751675,38.85,38.7781275,4.24138,24,TMUS
