 Date,BAC Price Target,BAC Price Target - High,BAC Price Target - Low,BAC Price Target - StdDev,BAC Price Target - Median,BAC Open,BAC Low,BAC High,BAC Close,BAC Adj. Close,BAC Rating,BAC Price Target - #,Ticker
07-24-2018,34.24074,38.0,28.0,2.48466,35.0,27.87401185616,27.69330513424,28.108930594656,30.83,27.855941183968,4.06897,27,BAC
07-25-2018,34.24074,38.0,28.0,2.48466,35.0,27.73848181472,27.711375806432,28.108930594656,31.07,28.072789250272,4.06897,27,BAC
07-26-2018,34.24074,38.0,28.0,2.48466,35.0,28.181213283424,27.910153200544,28.199283955616,30.94,27.955329881024,4.06897,27,BAC
07-27-2018,34.24074,38.0,28.0,2.48466,35.0,28.000506561504,27.82883517568,28.136036602944,31.06,28.063753914176,4.06897,27,BAC
07-30-2018,34.24074,38.0,28.0,2.48466,35.0,28.136036602944,28.127001266848,28.41613202192,31.31,28.289637316576,4.06897,27,BAC
07-31-2018,34.27778,39.0,28.0,2.54709,35.0,28.334813997056,27.846905847872,28.384508345584,30.88,27.901117864448,4.06897,27,BAC
08-01-2018,34.27778,39.0,28.0,2.54709,35.0,28.208319291712,28.163142611232,28.50648538288,31.25,28.2354253,4.06897,27,BAC
08-02-2018,34.27778,39.0,28.0,2.54709,35.0,27.991471225408,27.892082528352,28.289637316576,31.28,28.262531308288,4.06897,27,BAC
08-03-2018,34.27778,39.0,28.0,2.54709,35.0,28.172177947328,28.154107275136,28.470344038496,31.51,28.470344038496,4.06897,27,BAC
08-06-2018,34.27778,39.0,28.0,2.54709,35.0,28.41613202192,28.30291926063712,28.542626727264,31.52,28.479379374592,4.06897,27,BAC
08-07-2018,34.27778,39.0,28.0,2.54709,35.0,28.50648538288,28.452273366304,28.73236878528,31.51,28.470344038496,4.06897,27,BAC
08-08-2018,34.27778,39.0,28.0,2.54709,35.0,28.470344038496,28.443238030208,28.831757482336,31.8,28.73236878528,4.06897,27,BAC
08-09-2018,34.27778,39.0,28.0,2.54709,35.0,28.669121432608,28.50648538288,28.723333449184,31.6,28.55166206336,4.06897,27,BAC
08-10-2018,34.30357,39.0,28.0,2.50478,35.0,28.217354627808,27.91918853664,28.30319032072,31.19,28.181213283424,4.06897,28,BAC
08-13-2018,34.30357,39.0,28.0,2.50478,35.0,28.081824586368,27.51259841232,28.117965930752,30.48,27.539704420608,4.06897,28,BAC
08-14-2018,34.30357,39.0,28.0,2.50478,35.0,27.657163789856,27.485492404032,27.91918853664,30.79,27.819799839584,4.06897,28,BAC
08-15-2018,34.30357,39.0,28.0,2.50478,35.0,27.539704420608,27.246055997488,27.666199125952,30.36,27.431280387456,4.06897,28,BAC
08-16-2018,34.30357,39.0,28.0,2.50478,35.0,27.611987109376,27.575845764992,27.864976520064,30.72,27.756552486912,4.06897,28,BAC
08-17-2018,34.30357,39.0,28.0,2.50478,35.0,27.702340470336,27.598434105232,27.878529524208,30.74,27.774623159104,4.06897,28,BAC
08-20-2018,34.30357,39.0,28.0,2.50478,35.0,27.729446478624,27.69330513424,27.94177687688,30.87,27.892082528352,4.06897,28,BAC
08-21-2018,34.30357,39.0,28.0,2.50478,35.0,27.928223872736,27.855941183968,28.2354253,31.02,28.027612569792,4.06897,28,BAC
08-22-2018,34.30357,39.0,28.0,2.50478,35.0,27.937259208832,27.901117864448,28.086342254416,30.98,27.991471225408,4.06897,28,BAC
08-23-2018,34.24074,39.0,28.0,2.52898,35.0,27.955329881024,27.774623159104,27.991471225408,30.84,27.864976520064,4.03571,27,BAC
08-24-2018,34.24074,39.0,28.0,2.52898,35.0,27.955329881024,27.87401185616,28.081824586368,30.89,27.910153200544,4.03571,27,BAC
08-27-2018,34.24074,39.0,28.0,2.52898,35.0,28.036647905888,28.000506561504,28.452273366304,31.31,28.289637316576,4.03571,27,BAC
08-28-2018,34.24074,39.0,28.0,2.52898,35.0,28.334813997056,28.181213283424,28.379990677536,31.27,28.253495972192,4.03571,27,BAC
08-29-2018,34.24074,39.0,28.0,2.52898,35.0,28.226389963904,28.072789250272,28.289637316576,31.14,28.136036602944,4.03571,27,BAC
08-30-2018,34.24074,39.0,28.0,2.52898,35.0,28.027612569792,27.96436521712,28.14507193904,31.01,28.018577233696,4.03571,27,BAC
08-31-2018,34.24074,39.0,28.0,2.52898,35.0,27.901117864448,27.666199125952,27.96436521712,30.93,27.946294544928,4.03571,27,BAC
09-04-2018,34.24074,39.0,28.0,2.52898,35.0,27.928223872736,27.846905847872,28.154107275136,31.14,28.136036602944,4.03571,27,BAC
09-05-2018,34.24074,39.0,28.0,2.52898,35.0,28.072789250272,27.982435889312,28.226389963904,31.18,28.172177947328,4.03571,27,BAC
09-06-2018,34.24074,39.0,28.0,2.52898,35.0,28.19033597358,27.899807551308,28.244810052756,30.85,28.00875570966,4.03571,27,BAC
09-07-2018,34.24074,39.0,28.0,2.52898,35.0,28.1449409076,27.809017419348,28.253889065952,30.86,28.017834722856,4.03571,27,BAC
09-10-2018,34.24074,39.0,28.0,2.52898,35.0,28.035992749248,27.9179655777,28.1449409076,30.82,27.981518670072,4.03571,27,BAC
09-11-2018,34.24074,39.0,28.0,2.52898,35.0,27.890728538112,27.87257051172,28.05415077564,30.85,28.00875570966,4.03571,27,BAC
09-12-2018,34.24074,39.0,28.0,2.52898,35.0,28.035992749248,27.582042089448,28.108624854816,30.43,27.627437155428,4.03571,27,BAC
09-13-2018,34.24074,39.0,28.0,2.52898,35.0,27.718227287388,27.309671693568,27.845333472132,30.14,27.364145772744,4.03571,27,BAC
09-14-2018,34.24074,39.0,28.0,2.52898,35.0,27.355066759548,27.336908733156,27.591121102644,30.37,27.572963076252,4.03571,27,BAC
09-17-2018,34.24074,39.0,28.0,2.52898,35.0,27.545726036664,27.37322478594,27.681911234604,30.28,27.491251957488,4.03571,27,BAC
09-18-2018,34.24074,39.0,28.0,2.52898,35.0,27.536647023468,27.355066759548,27.60020011584,30.21,27.427698865116,4.03571,27,BAC
09-19-2018,34.24074,39.0,28.0,2.52898,35.0,27.355066759548,27.355066759548,28.32652117152,31.0,28.1449409076,4.03571,27,BAC
09-20-2018,34.24074,39.0,28.0,2.52898,35.0,28.41731130348,28.272047092344,28.480864395852,31.19,28.317442158324,4.03571,27,BAC
09-21-2018,34.24074,39.0,28.0,2.52898,35.0,28.453627356264,28.117703868012,28.480864395852,31.03,28.172177947188,4.03571,27,BAC
09-24-2018,33.87037,39.0,27.0,2.81396,34.0,28.126782881208,27.836254458936,28.32652117152,30.74,27.908886564504,4.03571,27,BAC
09-25-2018,33.87037,39.0,27.0,2.81396,34.0,28.00875570966,27.78178037976,28.181256960384,30.67,27.845333472132,4.03571,27,BAC
09-26-2018,34.08929,40.0,27.0,2.98823,34.5,27.881649524916,27.291513667176,27.908886564504,30.13,27.355066759548,4.06897,28,BAC
09-27-2018,34.08929,40.0,27.0,2.98823,34.5,27.454935904704,27.173486495628,27.518488997076,29.94,27.182565508824,4.06897,28,BAC
09-28-2018,34.08929,40.0,27.0,2.98823,34.5,26.91927412614,26.710456822632,27.10085439006,29.46,26.746772875416,4.06897,28,BAC
10-01-2018,34.08929,40.0,27.0,2.98823,34.5,26.946511165728,26.819404980984,27.182565508824,29.65,26.91927412614,4.06897,28,BAC
10-02-2018,34.08929,40.0,27.0,2.98823,34.5,26.855721033768,26.5747255753518,26.982827218512,29.58,26.855721033768,4.06897,28,BAC
10-03-2018,34.44643,40.0,28.0,2.70363,35.0,27.064538337276,26.982827218512,27.39592231893,30.0,27.237039588,4.06897,28,BAC
10-04-2018,34.44643,40.0,28.0,2.70363,35.0,27.391382812332,27.364145772744,27.954281630484,30.43,27.627437155428,4.06897,28,BAC
10-05-2018,34.46429,40.0,28.0,2.70228,35.0,27.78178037976,27.28243465398,27.82717544574,30.23,27.445856891508,4.06897,28,BAC
10-08-2018,34.57143,40.0,28.0,2.66161,35.0,27.28243465398,27.155328469236,27.618358142232,30.27,27.482172944292,4.06897,28,BAC
10-09-2018,34.57143,40.0,28.0,2.66161,35.0,27.264276627588,27.119012416452,27.409540838724,29.98,27.218881561608,4.06897,28,BAC
10-10-2018,34.57143,40.0,28.0,2.66161,35.0,27.218881561608,26.519797545516,27.355066759548,29.24,26.547034585104,4.06897,28,BAC
10-11-2018,34.57143,40.0,28.0,2.66161,35.0,26.229269123244,25.657291291896,26.5561135983,28.36,25.748081423856,4.06897,28,BAC
10-12-2018,34.57143,40.0,28.0,2.66161,35.0,26.320059255204,25.176103592508,26.365454321184,28.46,25.838871555816,4.06897,28,BAC
10-15-2018,34.48276,40.0,28.0,2.59137,35.0,25.866108595404,25.094392473744,25.984135766952,27.92,25.348604843232,4.06897,29,BAC
10-16-2018,34.48276,40.0,28.0,2.59137,35.0,25.639133265504,25.33044681684,25.947819714168,28.53,25.902424648188,4.06897,29,BAC
10-17-2018,34.48276,40.0,28.0,2.59137,35.0,25.757160437052,25.566501159936,26.501639519124,28.9,26.23834813644,4.06897,29,BAC
10-18-2018,34.48276,40.0,28.0,2.59137,35.0,26.029530832932,25.548343133544,26.23834813644,28.25,25.6482122787,4.06897,29,BAC
10-19-2018,34.48276,40.0,28.0,2.59137,35.0,25.548343133544,25.393999909212,25.893345634992,28.32,25.711765371072,4.06897,29,BAC
10-22-2018,34.48276,40.0,28.0,2.59137,35.0,25.711765371072,24.794785038276,25.73900241066,27.38,24.858338130648,4.06897,29,BAC
10-23-2018,34.48276,40.0,28.0,2.59137,35.0,23.959515824244,23.700763948158,24.69491589312,27.02,24.531493655592,4.06897,29,BAC
10-24-2018,34.48276,40.0,28.0,2.59137,35.0,24.386229444456,23.678066415168,24.42254549724,26.19,23.777935560324,4.06897,29,BAC
10-25-2018,34.44828,40.0,28.0,2.55068,35.0,23.950436811048,23.768856547128,24.449782536828,26.59,24.141096088164,4.06897,29,BAC
10-26-2018,34.44828,40.0,28.0,2.55068,35.0,23.905041745068,23.496486151248,24.132017074968,26.39,23.959515824244,4.06897,29,BAC
10-29-2018,34.43103,40.0,28.0,2.55196,35.0,24.231886220124,23.868725692284,24.676757866728,26.61,24.159254114556,4.06897,29,BAC
10-30-2018,34.43103,40.0,28.0,2.55196,35.0,24.295439312496,23.895962731872,24.386229444456,26.78,24.313597338888,4.06897,29,BAC
10-31-2018,34.43103,40.0,28.0,2.55196,35.0,24.60412576116,24.567809708376,25.312288790448,27.5,24.967286289,4.06897,29,BAC
11-01-2018,34.25862,40.0,28.0,2.72479,35.0,25.212419645292,25.067155434156,25.4212369488,27.81,25.248735698076,4.06897,29,BAC
11-02-2018,34.25862,40.0,28.0,2.72479,35.0,25.430315961996,24.985444315392,25.766239450248,27.89,25.321367803644,4.06897,29,BAC
11-05-2018,34.15517,40.0,28.0,2.78884,35.0,25.37584188282,25.321367803644,25.639133265504,28.06,25.475711027976,4.06897,29,BAC
11-06-2018,34.15517,40.0,28.0,2.78884,35.0,25.439394975192,25.185182605704,25.643672772102,28.21,25.611896225916,4.06897,29,BAC
11-07-2018,34.15517,40.0,28.0,2.78884,35.0,25.798015996434,25.548343133544,26.029530832932,28.54,25.911503661384,4.06897,29,BAC
11-08-2018,34.15517,40.0,28.0,2.78884,35.0,25.8751876086,25.811634516228,26.438086426752,28.87,26.211111096852,4.06897,29,BAC
11-09-2018,34.15517,40.0,28.0,2.78884,35.0,26.1021629385,25.7698710555264,26.229269123244,28.52,25.893345634992,4.06897,29,BAC
11-12-2018,34.15517,40.0,28.0,2.78884,35.0,25.766239450248,25.094392473744,25.893345634992,27.75,25.1942616189,4.06897,29,BAC
11-13-2018,34.15517,40.0,28.0,2.78884,35.0,25.1942616189,25.139787539724,25.548343133544,27.76,25.203340632096,4.06897,29,BAC
11-14-2018,34.01724,40.0,28.0,2.84206,34.0,25.37584188282,24.313597338888,25.51202708076,27.21,24.703994906316,4.06897,29,BAC
11-15-2018,34.01724,40.0,28.0,2.84206,34.0,24.640441813944,24.404387470848,25.393999909212,27.9,25.33044681684,4.06897,29,BAC
11-16-2018,34.01724,40.0,28.0,2.84206,34.0,25.139787539724,24.894654183432,25.321367803644,27.75,25.1942616189,4.06897,29,BAC
11-19-2018,34.01724,40.0,28.0,2.84206,34.0,25.221498658488,25.003602341784,25.439394975192,27.75,25.1942616189,4.06897,29,BAC
11-20-2018,34.01724,40.0,28.0,2.84206,34.0,24.894654183432,24.486098589612,25.030839381372,27.38,24.858338130648,4.06897,29,BAC
11-21-2018,34.01724,40.0,28.0,2.84206,34.0,25.048997407764,24.7403109591,25.203340632096,27.27,24.758468985492,4.06897,29,BAC
11-23-2018,34.01724,40.0,28.0,2.84206,34.0,24.585967734768,24.404387470848,24.667678853532,26.97,24.486098589612,4.06897,29,BAC
11-26-2018,34.01724,40.0,28.0,2.84206,34.0,24.676757866728,24.60412576116,25.176103592508,27.56,25.021760368176,4.06897,29,BAC
11-27-2018,34.01724,40.0,28.0,2.84206,34.0,24.903733196628,24.867417143844,25.33044681684,27.74,25.185182605704,4.06897,29,BAC
11-28-2018,34.01724,40.0,28.0,2.84206,34.0,25.312288790448,25.021760368176,25.847950569012,28.43,25.811634516228,4.06897,29,BAC
11-29-2018,34.01724,40.0,28.0,2.84206,34.0,25.584659186328,25.393999909212,25.73900241066,28.04,25.457553001584,4.06897,29,BAC
11-30-2018,34.01724,40.0,28.0,2.84206,34.0,25.366762869624,25.303209777252,25.993214780148,28.4,25.78439747664,4.06897,29,BAC
12-03-2018,34.15517,40.0,28.0,2.68811,34.0,26.320059255204,25.743541917258,26.360914814586,28.54,25.911503661384,4.06897,29,BAC
12-04-2018,34.15517,40.0,28.0,2.68811,34.0,25.711765371072,24.268202272908,25.711765371072,26.99,24.504256616004,4.06897,29,BAC
12-06-2018,34.15517,40.0,28.0,2.68811,34.0,23.947341691451,23.31017624095677,24.029509466984003,26.28,23.992990455636,4.1034500000000005,29,BAC
12-07-2018,34.12069,40.0,28.0,2.67058,34.0,23.874303668755,23.09827467761,24.230364029398,25.43,23.216961464491,4.1034500000000005,29,BAC
12-10-2018,34.12069,40.0,28.0,2.67058,34.0,22.988717643566,22.176169641073,23.034366407751,24.76,22.605268024412,4.1034500000000005,29,BAC
12-11-2018,33.94828,40.0,28.0,2.82948,34.0,23.016106902077,22.395283709161003,23.18957220598,24.58,22.440932473346,4.06897,29,BAC
12-12-2018,33.94828,40.0,28.0,2.82948,34.0,22.705695305619003,22.249207663769003,22.815252339663,24.52,22.386153956324,4.06897,29,BAC
12-13-2018,33.94828,40.0,28.0,2.82948,34.0,22.513970496042,22.167039888236,22.660046541434,24.4,22.27659692228,4.06897,29,BAC
12-14-2018,33.94828,40.0,28.0,2.82948,34.0,22.075742359866,22.020963842844,22.705695305619003,24.48,22.349634944976,4.06897,29,BAC
12-17-2018,33.94828,40.0,28.0,2.82948,34.0,22.148780382562,22.057482854192,22.760473822641,24.47,22.340505192139,4.06897,29,BAC
12-18-2018,33.94828,40.0,28.0,2.82948,34.0,22.523100248879004,22.196072502257664,22.906549868033,24.47,22.340505192139,4.06897,29,BAC
12-19-2018,33.7069,40.0,28.0,2.86933,34.0,22.322245686465,21.975315078659,23.043496160588,24.18,22.075742359866,4.06897,29,BAC
12-20-2018,33.56897,40.0,28.0,2.80309,34.0,21.774460516245004,21.692292740712,22.2994213043725,24.11,22.011834090007,4.06897,29,BAC
12-21-2018,33.56897,40.0,28.0,2.80309,34.0,21.829239033267,21.235805098862,22.377024203487004,23.37,21.336232380069003,4.06897,29,BAC
12-24-2018,33.56897,40.0,28.0,2.80309,34.0,20.779317457012,20.688019928642,21.190156334677003,22.73,20.751928198501,4.06897,29,BAC
12-26-2018,33.56897,40.0,28.0,2.80309,34.0,20.916263749567,20.715409187153004,22.071177483447503,24.11,22.011834090007,4.06897,29,BAC
12-27-2018,33.56897,40.0,28.0,2.80309,34.0,21.710552246386,21.354491885743,22.249207663769003,24.37,22.249207663769003,4.06897,29,BAC
12-28-2018,33.56897,40.0,28.0,2.80309,34.0,22.450062226183,22.148780382562,22.596138271575,24.39,22.267467169443,4.06897,29,BAC
12-31-2018,33.56897,40.0,28.0,2.80309,34.0,22.431802720509,22.249207663769003,22.796992833989,24.64,22.495710990368,4.06897,29,BAC
01-02-2019,33.39655,40.0,28.0,2.83871,34.0,21.984444831496,21.920536561637004,22.952198632218,24.96,22.787863081152,4.06897,29,BAC
01-03-2019,33.25862,40.0,28.0,2.9025,33.0,22.769603575478,22.322245686465,22.860901103848,24.56,22.422672967672,4.06897,29,BAC
01-04-2019,32.94828,40.0,28.0,2.85978,33.0,22.91567962087,22.851771351011003,23.417816026905,25.58,23.353907757046,4.06897,29,BAC
01-07-2019,32.56897,40.0,28.0,2.91762,32.0,23.335648251372,23.089144924773,23.536502813786,25.56,23.335648251372,4.0,29,BAC
01-08-2019,31.91379,37.0,28.0,2.49851,32.0,23.481724296764,22.906549868033,23.545632566623,25.51,23.289999487187004,4.03571,29,BAC
01-09-2019,31.75862,36.0,27.0,2.4587,32.0,23.436075532579004,23.180442453143,23.5958462072265,25.76,23.518243308112,4.06897,29,BAC
01-10-2019,31.58621,36.0,27.0,2.45676,32.0,23.335648251372,23.207831711654,23.536502813786,25.73,23.490854049601,4.06897,29,BAC
01-11-2019,31.58621,36.0,27.0,2.45676,32.0,23.308258992861003,23.244350723002,23.773876387548,26.03,23.764746634711003,4.1034500000000005,29,BAC
01-14-2019,31.58621,36.0,27.0,2.45676,32.0,23.527373060949,23.381297015557,24.175585512376003,26.37,24.075158231169,4.1034500000000005,29,BAC
01-15-2019,31.58621,36.0,27.0,2.45676,32.0,23.929082185777,23.783006140385,24.476867355997,26.55,24.239493782235,4.1034500000000005,29,BAC
01-16-2019,31.89655,36.0,27.0,2.55079,32.0,25.681994730481,25.435491403882,26.2160852714455,28.45,25.974146821265,4.1034500000000005,29,BAC
01-17-2019,32.2069,36.0,27.0,2.59149,32.0,25.873719540058,25.645475719133,26.4762832273,28.99,26.467153474463,4.1034500000000005,29,BAC
01-18-2019,32.34483,36.0,27.0,2.52267,33.0,26.494542732974,26.211520395027,26.896251857802003,29.3,26.750175812410003,4.1034500000000005,29,BAC
01-22-2019,32.62069,36.0,27.0,2.55172,33.0,26.458023721626,26.375855946093,26.750175812410003,29.09,26.558451002833,4.06897,29,BAC
01-23-2019,32.62069,36.0,27.0,2.55172,33.0,26.677137789714,26.129352619494,26.731916306736,28.92,26.403245204604,4.06897,29,BAC
01-24-2019,32.62069,36.0,27.0,2.55172,33.0,26.248039406375,26.238909653538,26.65887828404,29.08,26.549321249996,4.06897,29,BAC
01-25-2019,32.68966,38.0,27.0,2.76809,33.0,26.731916306736,26.599534890599504,27.133625431564,29.58,27.005808891846,4.06897,29,BAC
01-28-2019,32.68966,38.0,27.0,2.76809,33.0,26.768435318084,26.741046059573,27.087976667379003,29.63,27.051457656031,4.06897,29,BAC
01-29-2019,32.68966,38.0,27.0,2.76809,33.0,26.969289880498,26.786694823758,27.11536592589,29.39,26.832343587943,4.06897,29,BAC
01-30-2019,32.72414,38.0,27.0,2.76551,33.0,26.859732846454,26.430634463115,26.905381610639,29.07,26.540191497159,4.03448,29,BAC
01-31-2019,32.72414,38.0,27.0,2.76551,33.0,26.248039406375,25.545048437926003,26.330207181908,28.47,25.992406326939,4.03448,29,BAC
02-01-2019,32.75862,38.0,27.0,2.73742,33.0,26.11109311382,25.846330281547,26.330207181908,28.38,25.910238551406,4.03448,29,BAC
02-04-2019,32.87931,38.0,28.0,2.55172,33.0,25.992406326939,25.9421926863355,26.448893968789,28.88,26.366726193256,4.03448,29,BAC
02-05-2019,32.87931,38.0,28.0,2.55172,33.0,26.339336934745003,26.083703855309,26.366726193256,28.78,26.275428664886,4.03448,29,BAC
02-06-2019,32.87931,38.0,28.0,2.55172,33.0,26.175001383679003,26.056314596798,26.38498569893,28.73,26.229779900701,4.03448,29,BAC
02-07-2019,32.84483,38.0,28.0,2.58345,33.0,26.056314596798,25.47201041523,26.147612125168003,28.24,25.782422011688,4.0,29,BAC
02-08-2019,32.84483,38.0,28.0,2.58345,33.0,25.700254236155,25.435491403882,25.855460034384,28.29,25.828070775873,4.0,29,BAC
02-11-2019,32.84483,38.0,28.0,2.58345,33.0,25.873719540058,25.755032753177,25.983276574102003,28.41,25.937627809917,4.0,29,BAC
02-12-2019,32.87931,38.0,28.0,2.52455,33.0,26.129352619494,26.092833608146,26.348466687582,28.69,26.193260889353,4.0,29,BAC
02-13-2019,32.87931,38.0,28.0,2.52455,33.0,26.357596440419,26.165871630842,26.467153474463,28.7,26.20239064219,4.0,29,BAC
02-14-2019,32.87931,38.0,28.0,2.52455,33.0,25.891979045732,25.663735224807,26.129352619494,28.39,25.919368304243,4.0,29,BAC
02-15-2019,32.87931,38.0,28.0,2.52455,33.0,26.257169159212,26.175001383679003,26.759305565247,29.11,26.576710508507,4.0,29,BAC
02-19-2019,32.87931,38.0,28.0,2.52455,33.0,26.412374957441,26.248039406375,26.713656801062,29.13,26.594970014181,4.0,29,BAC
02-20-2019,32.87931,38.0,28.0,2.52455,33.0,26.56758075567,26.485412980137003,26.887122104965,29.41,26.850603093617,4.0,29,BAC
02-21-2019,32.87931,38.0,28.0,2.52455,33.0,26.777565070921,26.576710508507,26.887122104965,29.29,26.741046059573,4.0,29,BAC
02-22-2019,32.87931,38.0,28.0,2.52455,33.0,26.521931991485,26.439764215952003,26.722786553899,29.08,26.549321249996,4.0,29,BAC
02-25-2019,32.87931,38.0,28.0,2.52455,33.0,26.585840261344003,26.585840261344003,27.014938644683,29.27,26.722786553899,4.0,29,BAC
02-26-2019,32.87931,38.0,28.0,2.52455,33.0,26.494542732974,26.439764215952003,27.051457656031,29.29,26.741046059573,4.0,29,BAC
02-27-2019,32.87931,38.0,28.0,2.52455,33.0,26.750175812410003,26.6634431604585,27.087976667379003,29.53,26.960160127661,4.0,29,BAC
02-28-2019,32.87931,38.0,28.0,2.52455,33.0,27.0702765081,26.620634627118,27.11615833269,29.08,26.684869181544,4.0,29,BAC
03-01-2019,32.87931,38.0,28.0,2.52455,33.0,26.914278304494,26.804161925478,27.20792198187,29.31,26.895925574658,4.0,29,BAC
03-04-2019,32.87931,38.0,28.0,2.52455,33.0,26.914278304494,26.400401869086,27.106981967772,29.03,26.638987356954,4.0,29,BAC
03-05-2019,32.87931,38.0,28.0,2.52455,33.0,26.629810992036,26.33616731466,26.785809195642,29.08,26.684869181544,4.0,29,BAC
03-06-2019,32.87931,38.0,28.0,2.52455,33.0,26.620634627118,26.42793096384,26.758280100888,28.84,26.464636423512,4.0,29,BAC
03-07-2019,32.87931,38.0,28.0,2.52455,33.0,26.308638219906,25.932407258268,26.354520044496,28.55,26.19852184089,4.0,29,BAC
03-08-2019,32.87931,38.0,28.0,2.52455,33.0,25.748879959908,25.702998135318,26.308638219906,28.65,26.29028549007,4.0,29,BAC
03-11-2019,32.87931,38.0,28.0,2.52455,33.0,26.33616731466,26.33616731466,26.666516451708,28.94,26.556400072692,4.0,29,BAC
03-12-2019,32.87931,38.0,28.0,2.52455,33.0,26.6114582622,26.510518248102,26.721574641216,28.94,26.556400072692,4.0,29,BAC
03-13-2019,32.87931,38.0,28.0,2.52455,33.0,26.65734008679,26.593105532364,27.079452873018,29.29,26.877572844822,4.0,29,BAC
03-14-2019,32.87931,38.0,28.0,2.52455,33.0,26.895925574658,26.831691020232,27.198745616952,29.46,27.033571048428,4.0,29,BAC
03-15-2019,32.91379,38.0,28.0,2.53278,33.0,27.015218318592,26.850043750068,27.171216522198,29.3,26.88674920974,4.0,29,BAC
03-18-2019,32.91379,38.0,28.0,2.53278,33.0,26.960160129084,26.914278304494,27.492389294328,29.82,27.363920185476,4.0,29,BAC
03-19-2019,32.91379,38.0,28.0,2.53278,33.0,27.538271118918,27.106981967772,27.657563862852,29.65,27.20792198187,4.0,29,BAC
03-20-2019,32.91379,38.0,28.0,2.53278,33.0,27.180392887116,26.24440366548,27.217098346788,28.64,26.281109125152,4.0,29,BAC
03-21-2019,32.91379,38.0,28.0,2.53278,33.0,26.10675819171,25.730527230072,26.24440366548,28.18,25.858996338924,4.0,29,BAC
03-22-2019,32.91379,38.0,28.0,2.53278,33.0,25.611234486138,24.510070695978,25.758056324826,27.01,24.785361643518,4.03448,29,BAC
03-25-2019,32.91379,38.0,28.0,2.53278,33.0,24.693597994338,24.418307046798,25.124887145484,26.84,24.629363439912,4.0,29,BAC
03-26-2019,32.98276,40.0,28.0,2.69253,33.0,24.91383075237,24.666068899584,25.09735805073,27.21,24.968888941878,4.0,29,BAC
03-27-2019,33.01724,40.0,28.0,2.71167,33.0,24.858772562862,24.725715271551,25.115710780566,27.03,24.803714373354,4.0,29,BAC
03-28-2019,33.01724,40.0,28.0,2.71167,33.0,24.95971257696,24.794538008436,25.152416240238,27.33,25.079005320894,4.0,29,BAC
03-29-2019,33.01786,40.0,28.0,2.74669,33.0,25.28088534909,25.05147622614,25.400178093024,27.59,25.317590808762,3.96552,28,BAC
04-01-2019,32.875,40.0,28.0,2.71775,33.0,25.60205812122,25.55617629663,26.372872774332,28.54,26.189345475972,3.96552,28,BAC
04-02-2019,32.875,40.0,28.0,2.71775,33.0,26.125110921546,26.01499454253,26.492165518266,28.87,26.492165518266,3.96552,28,BAC
04-03-2019,32.875,40.0,28.0,2.71775,33.0,26.675692816626,26.33616731466,26.831691020232,28.84,26.464636423512,3.96552,28,BAC
04-04-2019,32.74138,40.0,28.0,2.7625,33.0,26.47381278843,26.464636423512,26.895925574658,29.15,26.74910373597,3.9,29,BAC
04-05-2019,32.74138,40.0,28.0,2.7625,33.0,26.905101939576,26.593105532364,27.065688325641,29.08,26.684869181544,3.9,29,BAC
04-08-2019,32.77586,40.0,28.0,2.72152,33.0,26.510518248102,26.492165518266,26.79498556056,29.17,26.767456465806,3.9,29,BAC
04-09-2019,32.75862,40.0,28.0,2.73427,33.0,26.6114582622,26.372872774332,26.675692816626,28.89,26.510518248102,3.9,29,BAC
04-10-2019,32.75862,40.0,28.0,2.73427,33.0,26.51969461302,26.38204913925,26.74910373597,29.07,26.675692816626,3.9,29,BAC
04-11-2019,32.75862,40.0,28.0,2.73427,33.0,26.84086738515,26.602281897282,27.061100143182,29.07,26.675692816626,3.9,29,BAC
04-12-2019,32.75862,40.0,28.0,2.73427,33.0,27.125334697608,27.125334697608,27.730974782196,30.17,27.685092957606,3.9,29,BAC
04-15-2019,32.75862,40.0,28.0,2.73427,33.0,27.62085840318,27.22003478356176,27.657563862852,29.84,27.382272915312,3.9,29,BAC
04-16-2019,32.86207,42.0,28.0,2.97662,33.0,26.88674920974,26.6114582622,27.57497657859,29.88,27.418978374984,3.9,29,BAC
04-17-2019,32.82759,42.0,28.0,3.0094,33.0,27.373096550394,27.033571048428,27.639211133016,30.03,27.556623848754,3.83333,29,BAC
04-18-2019,32.82759,42.0,28.0,3.0094,33.0,27.48321292941,27.363920185476,27.675916592688,30.03,27.556623848754,3.83333,29,BAC
04-22-2019,32.82759,42.0,28.0,3.0094,33.0,27.464860199574,27.327214725804,27.62085840318,30.05,27.57497657859,3.83333,29,BAC
04-23-2019,32.86207,42.0,28.0,2.97083,33.0,27.519918389082,27.455683834656,27.721798417278,30.07,27.593329308426,3.83333,29,BAC
04-24-2019,32.89655,42.0,28.0,2.97802,33.0,27.48321292941,27.39144928023,27.685092957606,30.02,27.547447483836,3.83333,29,BAC
04-25-2019,32.89655,42.0,28.0,2.97802,33.0,27.446507469738,27.432742922361,27.822738431376,30.08,27.602505673344,3.83333,29,BAC
04-26-2019,32.89655,42.0,28.0,2.97802,33.0,27.685092957606,27.57497657859,27.886972985802,30.35,27.85026752613,3.83333,29,BAC
04-29-2019,32.89655,42.0,28.0,2.97802,33.0,27.923678445474,27.905325715638,28.602729449406,30.77,28.235674852686,3.83333,29,BAC
