 Date,BMY Price Target,BMY Price Target - High,BMY Price Target - Low,BMY Price Target - StdDev,BMY Price Target - Median,BMY Open,BMY Low,BMY High,BMY Close,BMY Adj. Close,BMY Rating,BMY Price Target - #,Ticker
07-08-2015,70.25,80,55.0,6.39433,70.5,54.634005251876,54.295963380842,54.95570843247669,67.74,54.521324628198,3.66667,20,BMY
07-09-2015,70.25,80,55.0,6.39433,70.5,55.09277636256501,54.642053867853,55.2577729900935,67.89,54.642053867853,3.66667,20,BMY
07-10-2015,70.25,80,55.0,6.39433,70.5,55.261797298082,55.05253328268,55.92983242417299,69.27,55.75276287267899,3.66667,20,BMY
07-13-2015,70.3,80,55.0,6.36475,70.5,56.058610279805,55.744714256702,56.219582599345,69.66,56.066658895782,3.66667,20,BMY
07-14-2015,70.3,80,55.0,6.36475,70.5,56.066658895782,55.897637960265,56.565673086356,70.06,56.388603534862,3.66667,20,BMY
07-15-2015,70.3,80,55.0,6.36475,70.5,56.300068759115,55.607887785093,56.678353710034,69.28,55.760811488656,3.66667,20,BMY
07-16-2015,70.3,80,55.0,6.36475,70.5,56.082756127736005,55.825200416472,56.300068759115,69.38,55.84129764842599,3.66667,20,BMY
07-17-2015,70.3,80,55.0,6.36475,70.5,55.744714256702,55.446915465553,55.817151800495,69.29,55.768860104633006,3.66667,20,BMY
07-20-2015,70.8,82,55.0,6.67533,70.5,56.694450941988,56.114950591644,56.774937101758006,69.97,56.316165991069,3.66667,20,BMY
07-21-2015,70.8,82,55.0,6.67533,70.5,56.428846614747,55.422769617622,56.50128415854,68.87,55.430818233599005,3.66667,20,BMY
07-22-2015,70.8,82,55.0,6.67533,70.5,55.366429305783,55.108873594519,55.978124120035,69.37,55.83324903244901,3.66667,20,BMY
07-23-2015,70.8,82,55.0,6.67533,70.5,56.066658895782,54.521324628198,56.066658895782,68.24,54.92375542704799,3.66667,20,BMY
07-24-2015,70.6,80,55.0,6.49153,70.5,54.786928955439,53.104768216246,54.786928955439,65.98,53.104768216246,3.66667,20,BMY
07-27-2015,70.3,80,55.0,6.9,70.5,52.87940696889,51.744552116133,52.87940696889,64.3,51.75260073211,3.66667,20,BMY
07-28-2015,70.3,80,55.0,6.9,70.5,51.873329971765,51.599677028547,52.090642603144,64.66,52.042350907282,3.66667,20,BMY
07-29-2015,70.3,80,55.0,6.9,70.5,52.30795523452299,51.760649348087,52.412587242224,64.89,52.227469074753,3.66667,20,BMY
07-30-2015,70.3,80,55.0,6.9,70.5,51.953816131535,51.366267165214,52.179177378891,64.46,51.88137858774199,3.66667,20,BMY
07-31-2015,70.3,80,55.0,6.9,70.5,52.15503153096,52.026253675328,53.748657494406,65.64,52.831115273028,3.66667,20,BMY
08-03-2015,70.3,80,55.0,6.9,70.5,53.080622368315,52.066496755213,53.22549745590099,65.34,52.589656793718,3.66667,20,BMY
08-04-2015,70.45,80,55.0,7.03189,70.5,52.694288801419,52.034302291305,52.758677729235,64.84,52.187225994868,3.66667,20,BMY
08-05-2015,70.45,80,55.0,7.03189,70.5,52.404538626247,52.356246930385,52.702337417396,65.06,52.364295546362,3.66667,20,BMY
08-06-2015,70.45,80,55.0,7.03189,70.5,52.420635858201,50.979933598318,52.533316481879,63.54,51.140905917858,3.66667,20,BMY
08-07-2015,70.65,80,55.0,6.78436,70.5,51.10871145395,50.03019691303199,51.181148997743,63.41,51.03627391015699,3.66667,20,BMY
08-10-2015,70.65,80,55.0,6.78436,70.5,51.486996404869,51.382364397168,51.79284381199499,63.89,51.422607477053,3.66667,20,BMY
08-11-2015,70.65,80,55.0,6.78436,70.5,51.03627391015699,50.1951935405605,51.334072701306,62.66,50.432627711882,3.70833,20,BMY
08-12-2015,70.65,80,55.0,6.78436,70.5,50.150926152687,49.313870091079,50.38433601602,62.39,50.215315080503,3.70833,20,BMY
08-13-2015,70.65,80,55.0,6.78436,70.5,50.22336369648,49.74044673786,50.456773559812994,62.42,50.239460928434,3.70833,20,BMY
08-14-2015,70.65,80,55.0,6.78436,70.5,50.263606776365,50.231412312457,50.931641902456,63.08,50.770669582916,3.70833,20,BMY
08-17-2015,70.65,80,55.0,6.78436,70.5,50.472870791767,50.360270654248765,51.197246229697,63.47,51.084565606019,3.70833,20,BMY
08-18-2015,70.65,80,55.0,6.78436,70.5,51.10871145395,51.076516990042,52.010156443374,64.28,51.736503500156,3.70833,20,BMY
08-19-2015,70.65,80,55.0,6.78436,70.5,50.92359328647901,50.883350206594,52.291858002569,64.12,51.607725644524,3.70833,20,BMY
08-20-2015,70.65,80,55.0,6.78436,70.5,51.100662837973,50.472870791767,51.342121317283,62.71,50.472870791767,3.70833,20,BMY
08-21-2015,70.65,80,55.0,6.78436,70.5,50.110683072802,49.104606075677,50.569454183491,61.07,49.152897771539,3.70833,20,BMY
08-24-2015,70.65,80,55.0,6.78436,70.5,46.673924050623,41.707927992814,49.048265763838,58.65,47.205132705105,3.75,20,BMY
08-25-2015,70.65,80,55.0,6.78436,70.5,48.444619565563,46.585389274876,48.726321124758,57.88,46.585389274876,3.75,20,BMY
08-26-2015,70.65,80,55.0,6.78436,70.5,47.736341359587,46.480757267175,48.388279253724,60.03,48.315841709931,3.75,20,BMY
08-27-2015,70.4,80,55.0,7.10915,70.5,48.702175276827,47.873167831196,48.999974067976,60.82,48.951682372114,3.75,20,BMY
08-28-2015,70.4,80,55.0,7.10915,70.5,48.468765413494,48.106577694529,49.136800539585,60.61,48.782661436597,3.75,20,BMY
08-31-2015,70.4,80,55.0,7.10915,70.5,48.806807284528,47.712195511656,49.088508843723,59.47,47.865119215219,3.75,20,BMY
09-01-2015,70.4,80,55.0,7.10915,70.5,47.124646545335,46.633680970738,47.720244127633,58.2,46.84294498614,3.75,20,BMY
09-02-2015,70.4,80,55.0,7.10915,70.5,47.446591184415,47.124646545335,48.066334614644,59.61,47.977799838897,3.75,20,BMY
09-03-2015,70.4,80,55.0,7.10915,70.5,48.629737733034,47.16891393320849,49.072411611769,58.75,47.285618864875,3.75,20,BMY
09-04-2015,70.4,80,55.0,7.10915,70.5,46.746361594416,45.79662490913,47.068306233496,57.3,46.11856954821,3.75,20,BMY
09-08-2015,70.4,80,55.0,7.10915,70.5,46.987820073726,45.329805182464,47.551223192116,58.99,47.478785648323,3.75,20,BMY
09-09-2015,70.4,80,55.0,7.10915,70.5,47.857070599242,46.569292042922,47.905362295104,58.03,46.706118514531,3.75,20,BMY
09-10-2015,70.45,80,55.0,7.03189,70.5,46.859042218094,46.714167130508,47.607563503955,58.75,47.285618864875,3.75,20,BMY
09-11-2015,70.45,80,55.0,7.03189,70.5,47.08440346545,47.076354849473,47.712195511656,59.22,47.663903815794,3.75,20,BMY
09-14-2015,70.3,80,55.0,7.19792,70.5,47.80877890338,47.341959176714,48.146820774414,59.17,47.623660735909,3.75,20,BMY
09-15-2015,70.3,80,55.0,7.19792,70.5,47.712195511656,47.358056408668,48.45266818154,60.09,48.364133405793005,3.75,20,BMY
09-16-2015,70.3,80,55.0,7.19792,70.5,48.484862645448,48.37218202177,49.716300889929,61.61,49.587523034297,3.75,20,BMY
09-17-2015,70.3,80,55.0,7.19792,70.5,49.426550714757,49.321918707056,50.802864046824,62.19,50.054342760963,3.75,20,BMY
09-18-2015,70.3,80,55.0,7.19792,70.5,50.046294144986,49.933613521308,52.058448139236006,64.34,51.784795196018,3.75,20,BMY
09-21-2015,70.3,80,55.0,7.19792,70.5,51.849184123834,50.06239137694,52.058448139236006,62.72,50.480919407744,3.75,20,BMY
09-22-2015,70.3,80,55.0,7.19792,70.5,49.869224593492,49.378259018895,50.62579449533,62.09,49.973856601193,3.75,20,BMY
09-23-2015,70.3,80,55.0,7.19792,70.5,50.183120616595,49.474842410619,50.472870791767,61.74,49.692155041998,3.75,20,BMY
09-24-2015,70.3,80,55.0,7.19792,70.5,49.313870091079,48.653883580965,49.917516289354005,61.8,49.74044673786,3.75,20,BMY
09-25-2015,70.3,80,55.0,7.19792,70.5,50.167023384641,47.993897070851,50.287752624296,60.24,48.484862645448,3.75,20,BMY
09-28-2015,70.8,80,55.0,7.15961,72.5,48.13072354246,45.901256916831,48.235355550161,57.46,46.247347403842,3.83333,20,BMY
09-29-2015,70.8,80,55.0,7.15961,72.5,46.625632354761,46.215152939934,48.227306934184,58.95,47.446591184415,3.83333,20,BMY
09-30-2015,70.7,80,55.0,7.42361,72.5,48.143144072952,47.470889537613,48.280834760913,59.2,47.94875721936,3.83333,20,BMY
10-01-2015,70.7,80,55.0,7.42361,72.5,47.997353932758,47.762469818000994,49.017884914116,60.05,48.63721065916499,3.83333,20,BMY
10-02-2015,70.4,80,55.0,7.15821,72.5,47.851563792564,47.754370365768,51.172339208094,62.23,50.402891245959,3.83333,20,BMY
10-05-2015,70.4,80,55.0,7.15821,72.5,50.751167691978,49.673940544988994,51.204737017026,61.97,50.192305487901,3.83333,20,BMY
10-06-2015,70.4,80,55.0,7.15821,72.5,50.030316443241,47.292701588487,50.321896723629,59.88,48.499519971204,3.83333,20,BMY
10-07-2015,70.4,80,55.0,7.15821,72.5,48.572415041301,47.835364888098,49.714437806154,60.55,49.042183270815,3.83333,20,BMY
10-08-2015,70.4,80,55.0,7.15821,72.5,48.75870244266,48.27273530868,49.301365742271,60.51,49.009785461883,3.83333,20,BMY
10-09-2015,70.4,80,55.0,7.15821,72.5,48.499519971204,48.450923257806,49.835929589649,61.44,49.763034519552,3.83333,20,BMY
10-12-2015,70.65,80,55.0,6.87223,72.5,49.390459716834,49.123177793145,50.94555454557,62.71,50.791664953143,3.83333,20,BMY
10-13-2015,70.65,80,55.0,6.87223,72.5,50.670173169648,50.321896723629,51.29358800802201,62.34,50.491985220522,3.83333,20,BMY
10-14-2015,70.65,80,55.0,6.87223,72.5,50.54058193392,50.143708774503,51.229035373725,62.08,50.281399462464,3.83333,20,BMY
10-15-2015,70.65,80,55.0,6.87223,72.5,50.257101105765,49.94122246867799,51.60970962867599,63.62,51.528715106346,3.83333,20,BMY
10-16-2015,70.65,80,55.0,6.87223,72.5,51.868892100132,51.642107437608,52.411555399742994,64.49,52.233367450617,3.83333,20,BMY
10-19-2015,70.65,80,55.0,6.87223,72.5,52.233367450617,52.04060048747159,53.043312673916994,65.08,52.711235132364,3.79167,20,BMY
10-20-2015,70.65,80,55.0,6.87223,72.5,52.589743348869,51.091344685764,52.63834006226699,63.89,51.747400316637,3.79167,20,BMY
10-21-2015,70.55,80,55.0,6.95324,72.5,52.03088114479199,49.81163123295,52.055179501491,62.51,50.629675908482994,3.79167,20,BMY
10-22-2015,70.55,80,55.0,6.95324,72.5,50.921256188871,49.965520825377,51.35052715721999,63.18,51.172339208094,3.79167,20,BMY
10-23-2015,70.55,80,55.0,6.95324,72.5,51.496317297414,51.41532277508399,53.0878596611985,65.16,52.776030750228,3.79167,20,BMY
10-26-2015,70.55,80,55.0,6.95324,72.5,52.43585375644199,52.11997511935499,53.270097336441,64.55,52.281964164014994,3.79167,20,BMY
10-27-2015,70.75,80,55.0,6.94892,72.5,53.05141212615,52.605942253335,54.250131056634,66.8,54.10434091644,3.79167,20,BMY
10-28-2015,71.05,80,55.0,6.77846,72.5,54.112440368673,53.553578164596,55.213965872361,67.59,54.744197642847,3.79167,20,BMY
10-29-2015,71.05,80,55.0,6.77846,72.5,54.67130257275,54.250131056634,55.465048891584,67.31,54.517412980323,3.79167,20,BMY
10-30-2015,71.05,80,55.0,6.77846,72.5,54.541711337022,53.415887476635,54.75229709508,65.95,53.415887476635,3.79167,20,BMY
11-02-2015,71.25,80,55.0,6.80349,74.0,53.909954062848,53.108108291780994,54.18533543877,65.75,53.253898431975,3.79167,20,BMY
11-03-2015,71.15,80,55.0,6.7177,74.0,53.270097336441,52.72743403682999,53.67506994809099,66.08,53.521180355664,3.79167,20,BMY
11-04-2015,71.15,80,55.0,6.7177,74.0,53.407788024402,52.654538966733,53.569777069062,65.62,53.148605552946,3.79167,20,BMY
11-05-2015,71.15,80,55.0,6.7177,74.0,53.286296240907,52.80842855916,53.4563847378,65.55,53.09190938731499,3.79167,20,BMY
11-06-2015,71.15,80,55.0,6.7177,74.0,53.035213221684,51.949886622462,53.116207744014,65.45,53.010914864985,3.79167,20,BMY
11-09-2015,71.15,80,55.0,6.7177,74.0,52.711235132364,52.273864711782,53.00281541275199,64.99,52.63834006226699,3.79167,20,BMY
11-10-2015,71.15,80,55.0,6.7177,74.0,52.670737871199,52.40345594751,53.124307196247,65.05,52.686936775665,3.79167,20,BMY
11-11-2015,71.15,80,55.0,6.7177,74.0,52.962318151587,51.99443360974349,52.962318151587,64.24,52.03088114479199,3.79167,20,BMY
11-12-2015,71.15,80,55.0,6.7177,74.0,51.909389361297,51.585411271976994,52.3913067691605,63.72,51.60970962867599,3.79167,20,BMY
11-13-2015,71.15,80,55.0,6.7177,74.0,51.625908533142,51.488217845181,52.265765259549,64.15,51.957986074695,3.79167,20,BMY
11-16-2015,71.15,80,55.0,6.7177,74.0,51.957986074695,51.601610176443,52.75529615251152,65.02,52.662638418966,3.79167,20,BMY
11-17-2015,71.15,80,55.0,6.7177,74.0,52.589743348869,52.379157590811,53.950451324013,65.73,53.237699527509,3.79167,20,BMY
11-18-2015,71.4,80,55.0,6.57571,74.0,53.4563847378,53.42398692886799,54.841391069643,67.61,54.760396547313,3.79167,20,BMY
11-19-2015,71.4,80,55.0,6.57571,74.0,54.606506954886,54.0516944769255,54.97908175760399,66.94,54.21773324770199,3.79167,20,BMY
11-20-2015,71.4,80,55.0,6.57571,74.0,54.566009693721,54.39592119682799,55.8862204077,67.82,54.930485044206,3.79167,20,BMY
11-23-2015,71.4,80,55.0,6.57571,74.0,54.930485044206,54.600918332845225,55.448849987118,67.99,55.06817573216699,3.79167,20,BMY
11-24-2015,71.4,80,55.0,6.57571,74.0,54.776595451779,54.46071681469199,55.035777923235,67.82,54.930485044206,3.79167,20,BMY
11-25-2015,71.4,80,55.0,6.57571,74.0,54.930485044206,54.744197642847,55.43694379233549,68.08,55.141070802264,3.79167,20,BMY
11-27-2015,71.4,80,55.0,6.57571,74.0,55.141070802264,54.922385591973,55.432651082652,67.85,54.954783400904994,3.79167,20,BMY
11-30-2015,72.15,80,61.0,5.41549,74.0,54.954783400904994,54.144838177605,55.06817573216699,67.01,54.274429413333,3.79167,20,BMY
12-01-2015,72.15,80,61.0,5.41549,74.0,54.703700381682005,54.209633795469,55.375954917021,68.26,55.286860942458,3.79167,20,BMY
12-02-2015,72.61905,82,61.0,5.68604,74.0,55.578441222846,54.796844082361496,56.46128151624299,67.78,54.898087235274,3.875,21,BMY
12-03-2015,72.61905,82,61.0,5.68604,74.0,54.744197642847,53.569777069062,55.108672993332,66.45,53.820860088285,3.875,21,BMY
12-04-2015,72.61905,82,61.0,5.68604,74.0,54.169136534304,54.144838177605,56.137303426923,69.11,55.975314382262994,3.875,21,BMY
12-07-2015,72.61905,82,61.0,5.68604,74.0,55.8862204077,55.465048891584,56.250695758185,68.84,55.756629171972,3.875,21,BMY
12-08-2015,72.61905,82,61.0,5.68604,74.0,55.384054369254,55.359756012555,56.5706241213885,69.4,56.21019849702,3.875,21,BMY
12-09-2015,72.61905,82,61.0,5.68604,74.0,55.96721493002999,55.294960394691,56.202099044787,68.56,55.529844509448,3.875,21,BMY
12-10-2015,72.61905,82,61.0,5.68604,74.0,55.529844509448,55.213965872361,56.226397401486,68.94,55.837623694302,3.875,21,BMY
12-11-2015,72.80952,82,61.0,5.45649,74.0,55.149170254497,54.647004216051,55.448849987118,67.62,54.768495999546,3.875,21,BMY
12-14-2015,74.0,100,61.0,7.95822,74.0,54.987181209837,54.541711337022,55.635137388477,68.64,55.594640127312,3.875,21,BMY
12-15-2015,74.0,100,61.0,7.95822,74.0,56.12920397468999,56.12920397468999,57.084939338184,70.22,56.874353580126,3.875,21,BMY
12-16-2015,74.0,100,61.0,7.95822,74.0,56.97964645915499,55.94291657333099,57.376519618572,70.71,57.27122673954299,3.875,21,BMY
12-17-2015,74.2381,100,61.0,8.08823,74.0,57.336022357407,56.056308904593,57.400817975271,69.28,56.113005070224,3.875,21,BMY
12-18-2015,73.45455,100,57.0,8.6798,74.0,55.732330815273,54.776595451779,56.032010547894,67.64,54.784694904012,3.76,22,BMY
12-21-2015,73.45455,100,57.0,8.6798,74.0,55.262562585759,54.517412980323,55.602739579545,68.04,55.108672993332,3.76,22,BMY
12-22-2015,73.45455,100,57.0,8.6798,74.0,55.31925875139,54.561959967604494,55.432651082652,68.31,55.327358203623,3.76,22,BMY
12-23-2015,73.45455,100,57.0,8.6798,74.0,55.52174505721499,55.2739018188852,55.96721493002999,68.99,55.87812095546699,3.76,22,BMY
12-24-2015,73.45455,100,57.0,8.6798,74.0,55.708032458574,55.432651082652,56.088706713525,68.97,55.861922051001,3.76,22,BMY
12-28-2015,73.45455,100,57.0,8.6798,74.0,55.691833554108,55.58654067507899,56.032010547894,69.17,56.023911095661,3.76,22,BMY
12-29-2015,73.45455,100,57.0,8.6798,74.0,56.28309356711699,56.169701235854994,56.809557962262,69.74,56.48557987294199,3.76,22,BMY
12-30-2015,73.45455,100,57.0,8.6798,74.0,56.59959344525,56.47743604932499,57.031216244185,69.52,56.61588109804,3.76,22,BMY
12-31-2015,73.45455,100,57.0,8.6798,74.0,56.290128042240006,56.02138177120501,56.786901452335,68.79,56.02138177120501,3.76,22,BMY
01-04-2016,73.45455,100,57.0,8.6798,74.0,54.930109034275006,54.05871961001,55.304725048445,67.03,54.588068325685,3.76,22,BMY
01-05-2016,73.45455,100,57.0,8.6798,74.0,54.97082816625,54.90567755509,56.110963861550005,68.35,55.663053409825,3.76,22,BMY
01-06-2016,73.45455,100,57.0,8.6798,74.0,54.946396687065,54.441479450575,55.597902798665,67.15,54.68579424242501,3.76,22,BMY
01-07-2016,73.45455,100,57.0,8.6798,74.0,53.627096811075,52.894152435525,54.311178228255,65.29,53.171042532955006,3.76,22,BMY
01-08-2016,73.63636,100,57.0,8.49891,74.0,53.42350115119999,51.71329760825,53.57823385270501,63.63,51.819167351385005,3.76,22,BMY
01-11-2016,73.63636,100,57.0,8.49891,74.0,51.884317962545,50.47543599621,52.112345101605,62.98,51.28981863571,3.76,22,BMY
01-12-2016,73.63636,100,57.0,8.49891,74.0,51.509701948375,50.58944956574,51.949468573705,63.44,51.66443464988,3.8,22,BMY
01-13-2016,73.63636,100,57.0,8.49891,74.0,51.7947358722,49.832073711005,52.51139259496,61.28,49.90536814856,3.8,22,BMY
01-14-2016,73.59091,100,57.0,8.52088,74.0,49.93794345414,49.587758919155,52.0431225772475,63.51,51.721441434645,3.8,22,BMY
01-15-2016,73.5,100,57.0,8.51603,73.5,50.239265030755,49.734347794265,51.24095567734,62.78,51.12694210781,3.8,22,BMY
01-19-2016,73.7619,100,57.0,8.62943,74.0,51.802879698595,50.94777792712,52.470673462985005,63.21,51.477126642795,3.83333,21,BMY
01-20-2016,73.7619,100,57.0,8.62943,74.0,50.68717548248,50.3288471211,52.59283085891,63.55,51.754016740225,3.83333,21,BMY
01-21-2016,73.7619,100,57.0,8.62943,74.0,52.07162596963,50.89891496875,52.096057448815,63.13,51.411976031635,3.83333,21,BMY
01-22-2016,73.95238,100,57.0,8.6766,74.0,52.49510494217,51.835455004175,52.7719950396,64.4,52.44624198380001,3.91667,21,BMY
01-25-2016,73.7619,100,57.0,8.71728,73.0,52.307796935085,51.01292853828,52.46252963659,62.92,51.24095567734,3.875,21,BMY
01-26-2016,74.04762,100,57.0,8.81814,73.0,51.330537767685,50.42657303784,51.346825420475,62.69,51.053647670255,3.875,21,BMY
01-27-2016,74.04762,100,57.0,8.81814,73.0,51.25724333013,49.80764223182,51.265387156525,61.71,50.255552683545,3.875,21,BMY
01-28-2016,74.04762,100,57.0,8.81814,73.0,52.258933976715,48.86295837,52.324084587875,61.16,49.80764223182,3.875,21,BMY
01-29-2016,74.14286,100,57.0,8.75206,73.0,50.206689725175,49.80764223182,51.01292853828,62.16,50.62202487132,3.875,21,BMY
02-01-2016,74.14286,100,57.0,8.75206,73.0,50.385853905865,48.899605588777504,50.78490139922,60.82,49.53075213439,3.875,21,BMY
02-02-2016,74.14286,100,57.0,8.75206,73.0,48.887389849185,47.60880910517,49.10727316185,58.87,47.942705987365,3.875,21,BMY
02-03-2016,74.14286,100,57.0,8.75206,73.0,48.2114522584,47.18533013263,49.00954724511,60.12,48.96068428674,3.875,21,BMY
02-04-2016,74.14286,100,57.0,8.75206,73.0,48.55349296699,48.203308432005,49.473745349625,59.7,48.61864357815,3.875,21,BMY
02-05-2016,73.7619,100,57.0,8.86354,73.0,48.659362710125,48.040431904105,48.91182132837,59.63,48.561636793385006,3.875,21,BMY
02-08-2016,73.7619,100,57.0,8.86354,73.0,48.08115103608,47.86126772341501,49.81578605821501,60.72,49.44931387044,3.875,21,BMY
02-09-2016,73.7619,100,57.0,8.86354,73.0,49.082841682665006,48.887389849185,50.47543599621,61.02,49.69362866229,3.875,21,BMY
02-10-2016,73.61905,100,57.0,8.81814,73.0,49.88093666937501,49.612190398340005,50.83376435759,61.08,49.74249162066,3.875,21,BMY
02-11-2016,73.61905,100,57.0,8.81814,73.0,48.765232453260005,47.99971277213,49.066554029875,59.52,48.47205470304,3.875,21,BMY
02-12-2016,73.61905,100,57.0,8.81814,73.0,49.025834897900005,48.17887695282,49.196855252195,60.2,49.025834897900005,3.875,21,BMY
02-16-2016,73.61905,100,57.0,8.81814,73.0,51.07807914944,49.962374933325,51.07807914944,62.18,50.63831252411,3.875,21,BMY
02-17-2016,73.61905,100,57.0,8.81814,73.0,51.216524198155,50.45914834342,52.13677658079,63.92,52.05533831684,3.875,21,BMY
02-18-2016,73.61905,100,57.0,8.81814,73.0,52.079769796025005,51.232811850945,52.13677658079,63.32,51.56670873314,3.875,21,BMY
02-19-2016,73.61905,100,57.0,8.81814,73.0,51.24095567734,51.232811850945,52.56025555333,63.8,51.9576124001,3.875,21,BMY
02-22-2016,73.57143,100,57.0,8.87249,73.0,52.03905066405,51.574852559535,52.46252963659,63.7,51.876174136150006,3.875,21,BMY
02-23-2016,73.47619,100,55.0,9.05864,73.0,51.53413342756,50.508011301790006,51.591140212325,62.07,50.548730433765,3.875,21,BMY
02-24-2016,73.47619,100,55.0,9.05864,73.0,50.36142242668,49.5411762321756,50.78490139922,62.23,50.679031656084994,3.875,21,BMY
02-25-2016,73.47619,100,55.0,9.05864,73.0,51.004784711885,50.73603844085,51.35496924687,63.03,51.330537767685,3.875,21,BMY
02-26-2016,73.47619,100,55.0,9.05864,73.0,51.591140212325,50.68717548248,51.77844821941,62.25,50.695319308875,3.875,21,BMY
02-29-2016,73.57143,100,55.0,9.11603,73.0,50.70346313527,50.42657303784,51.086222975835,61.93,50.434716864235,3.875,21,BMY
03-01-2016,73.57143,100,55.0,9.11603,73.0,50.744182267245,50.42657303784,52.31594076147999,64.22,52.29965310869,3.875,21,BMY
03-02-2016,73.57143,100,55.0,9.11603,73.0,52.267077803110006,51.884317962545,53.008166005055,64.9,52.853433303550005,3.875,21,BMY
03-03-2016,73.57143,100,55.0,9.11603,73.0,52.519536421355,51.82731117778,53.13032340098,65.0,52.9348715675,3.83333,21,BMY
03-04-2016,73.57143,100,55.0,9.11603,73.0,52.9348715675,52.258933976715,53.171042532955006,64.71,52.698700602044994,3.83333,21,BMY
03-07-2016,73.57143,100,55.0,9.11603,73.0,52.52768024775,52.486961115775,54.26231526988499,66.49,54.148301700355,3.83333,21,BMY
03-08-2016,73.57143,100,55.0,9.11603,73.0,53.838836297345,53.529370894335,54.04243195722,66.26,53.960993693270005,3.83333,21,BMY
03-09-2016,73.57143,100,55.0,9.11603,73.0,54.28674674907,52.894152435525,54.30588474109825,65.54,53.374638192830005,3.83333,21,BMY
03-10-2016,73.57143,100,55.0,9.11603,73.0,53.887699255715,52.51139259496,53.960993693270005,64.94,52.88600860913,3.83333,21,BMY
03-11-2016,73.57143,100,55.0,9.11603,73.0,53.08146044261001,52.56025555333,53.415357324805,64.96,52.90229626191999,3.83333,21,BMY
03-14-2016,73.57143,100,55.0,9.11603,73.0,52.67426912286,52.12863275439501,52.69055677565,64.12,52.21821484474,3.83333,21,BMY
03-15-2016,73.66667,100,55.0,9.01498,73.0,52.096057448815,51.57037345501775,52.34851606706,63.68,51.85988648336,3.83333,21,BMY
03-16-2016,73.66667,100,55.0,9.01498,73.0,51.615571691510006,50.662744003295,52.38109137263999,62.64,51.01292853828,3.83333,21,BMY
03-17-2016,73.66667,100,55.0,9.01498,73.0,50.91520262154,49.66105335671,50.988497059095,61.47,50.060100850065,3.83333,21,BMY
03-18-2016,73.66667,100,55.0,9.01498,73.0,50.11710763483,49.6773410095,51.167661239785,62.83,51.167661239785,3.83333,21,BMY
03-21-2016,73.47619,100,55.0,9.17356,73.0,50.923346447935,50.597593392135,51.2043084585625,62.7,51.06179149665,3.83333,21,BMY
03-22-2016,73.47619,100,55.0,9.17356,73.0,50.96406557991,50.80118905201,51.509701948375,62.8,51.1432297606,3.83333,21,BMY
03-23-2016,73.47619,100,55.0,9.17356,73.0,51.37125689966,50.6993912220725,51.37125689966,62.34,50.768613746430006,3.83333,21,BMY
03-24-2016,73.47619,100,55.0,9.17356,73.0,50.63831252411,50.271840336335,50.94777792712,62.52,50.91520262154,3.83333,21,BMY
03-28-2016,73.47619,100,55.0,9.17356,73.0,50.96406557991,50.67088782969,51.42419177122751,62.77,51.118798281415,3.83333,21,BMY
03-29-2016,73.47619,100,55.0,9.17356,73.0,50.858195836775,50.760469920035,52.486961115775,64.19,52.275221629505,3.83333,21,BMY
03-30-2016,73.47619,100,55.0,9.17356,73.0,52.398106491432,51.775489841440006,52.561952978272,63.44,51.972105625648,3.83333,21,BMY
03-31-2016,73.47619,100,55.0,9.17356,73.0,52.10318281512,51.85741308486,52.46364508616801,63.88,52.332567896696006,3.83333,21,BMY
04-01-2016,73.47619,100,55.0,9.17356,73.0,52.152336761172,52.0212595717,53.405762385498,64.91,53.176377303922,3.83333,21,BMY
04-04-2016,73.47619,100,55.0,9.17356,73.0,53.258300547342,53.061684763134,54.335591198315,65.97,54.044763684174,3.83333,21,BMY
04-05-2016,73.47619,100,55.0,9.17356,73.0,53.930071143386,53.74164768352,54.72472660456,65.76,53.87272487299201,3.83333,21,BMY
04-06-2016,72.31818,100,48.0,10.41584,72.0,53.87272487299201,53.87272487299201,55.003265632188,66.54,54.51172617166801,3.76,22,BMY
04-07-2016,72.31818,100,48.0,10.41584,72.0,54.11030227891,53.73861652351346,54.585457090746,66.28,54.298725738776,3.76,22,BMY
04-08-2016,72.31818,100,48.0,10.41584,72.0,54.749303577586,53.774416980888,54.831226821006005,66.07,54.126686927594,3.76,22,BMY
04-11-2016,72.31818,100,48.0,10.41584,72.0,54.23318714404,53.880917197334,54.470764549958,65.98,54.052956008516006,3.76,22,BMY
04-12-2016,72.31818,100,48.0,10.41584,72.0,54.036571359832,53.954648116412,55.12615049731801,66.84,54.757495901928,3.76,22,BMY
04-13-2016,72.31818,100,48.0,10.41584,72.0,54.888573091400005,54.41087865901798,55.429266497972,67.57,55.355535578894,3.76,22,BMY
04-14-2016,72.31818,100,48.0,10.41584,72.0,55.429266497972,55.314573957184,55.961767580202,67.87,55.60130530915401,3.76,22,BMY
04-15-2016,72.54545,100,48.0,10.39549,73.5,55.658651579548,55.355535578894,55.95357525586,68.05,55.74876714731,3.76,22,BMY
04-18-2016,72.54545,100,48.0,10.39549,73.5,55.773344120336,55.371920227578,56.48615826133343,68.86,56.412345419012,3.76,22,BMY
04-19-2016,72.54545,100,48.0,10.39549,73.5,56.40415309467,55.863459688098,57.133269961108,68.91,56.453307040722,3.76,22,BMY
04-20-2016,72.63636,100,48.0,10.38156,73.5,56.67449979795601,56.043690823622,56.97761579861,69.23,56.715461419666006,3.76,22,BMY
