 Date,GOOG Price Target,GOOG Price Target - High,GOOG Price Target - Low,GOOG Price Target - StdDev,GOOG Price Target - Median,GOOG Open,GOOG Low,GOOG High,GOOG Close,GOOG Adj. Close,GOOG Rating,GOOG Price Target - #,Ticker
10-04-2018,69.17153,75.75,54.0,4.77558,70.0,59.7665,57.7788,59.8755,58.4095,58.4095,4.54762,36,GOOG
10-05-2018,69.17153,75.75,54.0,4.77558,70.0,58.375,57.256,58.674995,57.8675,57.8675,4.54762,36,GOOG
10-08-2018,69.17153,75.75,54.0,4.77558,70.0,57.5055,56.36818,58.4,57.4485,57.4485,4.54762,36,GOOG
10-09-2018,69.17153,75.75,54.0,4.77558,70.0,57.3075,56.8786,57.7175,56.941,56.941,4.54762,36,GOOG
10-10-2018,69.17153,75.75,54.0,4.77558,70.0,56.554,54.0565,56.6085,54.061,54.061,4.54762,36,GOOG
10-11-2018,69.26149,75.75,54.0,4.74142,70.0,53.647,53.4135,55.32,53.966,53.966,4.54762,37,GOOG
10-12-2018,69.16689,75.75,50.5,5.06858,70.0,55.4,54.3201,55.75,55.504,55.504,4.54762,37,GOOG
10-15-2018,69.16689,75.75,50.5,5.06858,70.0,55.4455,54.45,55.67232,54.6125,54.6125,4.54762,37,GOOG
10-16-2018,69.16689,75.75,50.5,5.06858,70.0,55.2295,55.125,56.211,56.064,56.064,4.54762,37,GOOG
10-17-2018,69.12303,75.75,50.5,5.00856,70.0,56.323,55.1095,56.4495,55.7845,55.7845,4.55814,38,GOOG
10-18-2018,69.12303,75.75,50.5,5.00856,70.0,56.092,53.8545,56.092,54.3985,54.3985,4.55814,38,GOOG
10-19-2018,69.2875,75.75,50.5,5.09548,70.125,54.6685,54.3875,55.518,54.823,54.823,4.55814,38,GOOG
10-22-2018,69.2875,75.75,50.5,5.09548,70.125,55.153,54.55,55.6115,55.058,55.058,4.55814,38,GOOG
10-23-2018,69.2875,75.75,50.5,5.09548,70.125,54.0445,53.5,55.3945,55.1845,55.1845,4.55814,38,GOOG
10-24-2018,69.30577,75.75,50.5,5.03099,70.0,55.2125,52.437,55.306,52.5355,52.5355,4.55814,39,GOOG
10-25-2018,69.30577,75.75,50.5,5.03099,70.0,53.5895,53.4775,55.549,54.7785,54.7785,4.5814,39,GOOG
10-26-2018,67.95066,75.75,50.5,5.15001,69.25,51.8515,51.7045,55.3265,53.5735,53.5735,4.5814,38,GOOG
10-29-2018,67.49013,75.75,50.5,5.3725,69.0,54.1235,49.7915,54.852,51.004,51.004,4.5814,38,GOOG
10-30-2018,67.40878,75.75,50.5,5.38396,69.0,50.423,50.0375,51.8745,51.8105,51.8105,4.5814,37,GOOG
10-31-2018,67.40878,75.75,50.5,5.38396,69.0,52.9905,52.85,54.597,53.8385,53.8385,4.5814,37,GOOG
11-01-2018,67.40878,75.75,50.5,5.38396,69.0,53.79,53.123,54.19875,53.5,53.5,4.5814,37,GOOG
11-02-2018,67.38851,75.75,50.5,5.37746,69.0,53.6865,52.7305,54.14875,52.8895,52.8895,4.5814,37,GOOG
11-05-2018,67.38851,75.75,50.5,5.37746,69.0,52.75,51.062,52.9235,52.0045,52.0045,4.5814,37,GOOG
11-06-2018,67.38851,75.75,50.5,5.37746,69.0,51.974,51.9035,53.21725,52.7905,52.7905,4.5814,37,GOOG
11-07-2018,67.38851,75.75,50.5,5.37746,69.0,53.45,53.295,54.773,54.6695,54.6695,4.5814,37,GOOG
11-08-2018,67.38851,75.75,50.5,5.37746,69.0,54.569,53.61024,54.6635,54.12,54.12,4.5814,37,GOOG
11-09-2018,67.38851,75.75,50.5,5.37746,69.0,53.6995,52.6555,53.778,53.3075,53.3075,4.5814,37,GOOG
11-12-2018,67.38851,75.75,50.5,5.37746,69.0,53.0695,51.55,53.106,51.9315,51.9315,4.5814,37,GOOG
11-13-2018,67.36824,75.0,50.5,5.34723,69.0,52.1645,51.5575,52.83025,51.8025,51.8025,4.5814,37,GOOG
11-14-2018,67.36824,75.0,50.5,5.34723,69.0,52.5,51.55,52.728215,52.183,52.183,4.54545,37,GOOG
11-15-2018,67.36824,75.0,50.5,5.34723,69.0,52.2355,51.589,53.5925,53.2355,53.2355,4.54545,37,GOOG
11-16-2018,67.36824,75.0,50.5,5.34723,69.0,52.9705,52.449,53.35,53.0745,53.0745,4.54545,37,GOOG
11-19-2018,67.36824,75.0,50.5,5.34723,69.0,52.86,50.813005,53.0395,51.0,51.0,4.54545,37,GOOG
11-20-2018,67.36824,75.0,50.5,5.34723,69.0,50.0,49.801,51.587,51.288,51.288,4.54545,37,GOOG
11-21-2018,67.36824,75.0,50.5,5.34723,69.0,51.838,51.6735,52.428,51.8805,51.8805,4.54545,37,GOOG
11-23-2018,67.36824,75.0,50.5,5.34723,69.0,51.5,51.11996,51.8795,51.194,51.194,4.54545,37,GOOG
11-26-2018,67.23311,75.0,50.5,5.25934,68.75,51.9175,51.6955,52.4655,52.431,52.431,4.54545,37,GOOG
11-27-2018,67.23311,75.0,50.5,5.25934,68.75,52.05,51.9245,52.879,52.2205,52.2205,4.54545,37,GOOG
11-28-2018,67.23311,75.0,50.5,5.25934,68.75,52.438,51.788,54.342,54.3115,54.3115,4.54545,37,GOOG
11-29-2018,67.23311,75.0,50.5,5.25934,68.75,53.804,53.8,54.71225,54.415,54.415,4.54545,37,GOOG
11-30-2018,67.23311,75.0,50.5,5.25934,68.75,54.4535,53.894,54.7785,54.7215,54.7215,4.54545,37,GOOG
12-03-2018,67.23311,75.0,50.5,5.25934,68.75,56.157,55.183225,56.2325,55.3215,55.3215,4.54545,37,GOOG
12-04-2018,67.23311,75.0,50.5,5.25934,68.75,55.156,52.499,55.221,52.541,52.541,4.54545,37,GOOG
12-06-2018,67.21382,75.0,50.5,5.191,68.5,51.713,51.538505,53.56,53.4365,53.4365,4.55556,38,GOOG
12-07-2018,67.21382,75.0,50.5,5.191,68.5,53.0005,51.425,53.763,51.829,51.829,4.55556,38,GOOG
12-10-2018,67.21382,75.0,50.5,5.191,68.5,51.7525,51.1645,52.4225,51.9775,51.9775,4.55556,38,GOOG
12-11-2018,67.21382,75.0,50.5,5.191,68.5,52.8245,51.992,53.03,52.5875,52.5875,4.55556,38,GOOG
12-12-2018,67.21382,75.0,50.5,5.191,68.5,53.4,53.1395,54.0825,53.184,53.184,4.55556,38,GOOG
12-13-2018,67.21382,75.0,50.5,5.191,68.5,53.4035,52.6965,53.987985,53.095,53.095,4.55556,38,GOOG
12-14-2018,67.21382,75.0,50.5,5.191,68.5,52.499,52.0395,53.13,52.105,52.105,4.55556,38,GOOG
12-17-2018,67.21382,75.0,50.5,5.191,68.5,51.8755,50.395,52.6575,50.8265,50.8265,4.55556,38,GOOG
12-18-2018,67.21382,75.0,50.5,5.191,68.5,51.3045,51.072,52.474,51.4355,51.4355,4.55556,38,GOOG
12-19-2018,67.21382,75.0,50.5,5.191,68.5,51.6995,50.4025,53.1,51.1505,51.1505,4.55556,38,GOOG
12-20-2018,67.21382,75.0,50.5,5.191,68.5,50.9065,49.818,51.711,50.4705,50.4705,4.55556,38,GOOG
12-21-2018,67.21382,75.0,50.5,5.191,68.5,50.765,48.6845,51.201,48.977,48.977,4.55556,38,GOOG
12-24-2018,67.21382,75.0,50.5,5.191,68.5,48.695,48.5055,50.177,48.811,48.811,4.55556,38,GOOG
12-26-2018,67.21382,75.0,50.5,5.191,68.5,49.4505,49.15,52.0,51.973,51.973,4.55556,38,GOOG
12-27-2018,67.21382,75.0,50.5,5.191,68.5,50.8575,49.85,52.1945,52.194,52.194,4.55556,38,GOOG
12-28-2018,67.21382,75.0,50.5,5.191,68.5,52.481,51.655,52.778,51.854,51.854,4.55556,38,GOOG
12-31-2018,67.21382,75.0,50.5,5.191,68.5,52.548,51.1795,52.635,51.7805,51.7805,4.55556,38,GOOG
01-02-2019,67.14803,75.0,50.5,5.2343,68.5,50.8285,50.7855,52.616,52.2925,52.2925,4.55556,38,GOOG
01-03-2019,67.29276,75.0,50.5,5.02349,68.5,52.05,50.7035,52.849,50.803,50.803,4.6,38,GOOG
01-04-2019,67.29276,75.0,50.5,5.02349,68.5,51.6295,51.370895,53.542,53.5355,53.5355,4.6,38,GOOG
01-07-2019,67.52961,75.0,57.5,4.2783,67.875,53.575,52.738,53.699995,53.4195,53.4195,4.64444,38,GOOG
01-08-2019,67.52961,75.0,57.5,4.2783,67.875,53.8055,53.0265,54.228,53.814,53.814,4.64444,38,GOOG
01-09-2019,67.52961,75.0,57.5,4.2783,67.875,54.0825,53.32,54.1315,53.733,53.733,4.64444,38,GOOG
01-10-2019,67.63141,75.0,57.5,4.26946,68.25,53.383,52.8855,53.5575,53.5165,53.5165,4.64444,39,GOOG
01-11-2019,67.63141,75.0,57.5,4.26946,68.25,53.159,52.424,53.18875,52.8595,52.8595,4.64444,39,GOOG
01-14-2019,67.63141,75.0,57.5,4.26946,68.25,52.346,52.06275,52.5765,52.2345,52.2345,4.64444,39,GOOG
01-15-2019,67.63141,75.0,57.5,4.26946,68.25,52.5085,52.367,54.0025,53.8575,53.8575,4.64444,39,GOOG
01-16-2019,67.63141,75.0,57.5,4.26946,68.25,54.0,53.967,54.61875,54.0485,54.0485,4.64444,39,GOOG
01-17-2019,67.63141,75.0,57.5,4.26946,68.25,53.9735,53.675,54.59,54.495,54.495,4.64444,39,GOOG
01-18-2019,67.63141,75.0,57.5,4.26946,68.25,55.0,54.545,55.4176,54.913,54.913,4.64444,39,GOOG
01-22-2019,67.63141,75.0,57.5,4.26946,68.25,54.4,53.1735,54.5755,53.526,53.526,4.64444,39,GOOG
01-23-2019,67.63141,75.0,57.5,4.26946,68.25,53.8675,52.9875,54.2465,53.7785,53.7785,4.64444,39,GOOG
01-24-2019,67.55449,75.0,57.5,4.3189,67.5,53.824,53.035,53.97375,53.695,53.695,4.64444,39,GOOG
01-25-2019,67.55449,75.0,57.5,4.3189,67.5,54.25,54.091,54.7,54.5495,54.5495,4.64444,39,GOOG
01-28-2019,67.55449,75.0,57.5,4.3189,67.5,54.0055,53.19,54.15,53.504,53.504,4.64444,39,GOOG
01-29-2019,67.55449,75.0,57.5,4.3189,67.5,53.634,52.793235,53.7575,53.031,53.031,4.64444,39,GOOG
01-30-2019,67.53526,75.0,56.75,4.36505,67.5,53.4215,53.3425,54.55,54.453,54.453,4.64444,39,GOOG
01-31-2019,67.43269,75.0,56.75,4.41142,67.5,55.15,54.7705,55.8665,55.8185,55.8185,4.64444,39,GOOG
02-01-2019,67.43269,75.0,56.75,4.41142,67.5,55.62,55.2445,56.25,55.5375,55.5375,4.64444,39,GOOG
02-04-2019,67.43269,75.0,56.75,4.41142,67.5,55.633,55.451,56.64,56.64,56.64,4.64444,39,GOOG
02-05-2019,66.74938,75.0,55.0,4.25577,67.5,56.242,55.8624,57.3425,57.2995,57.2995,4.64444,40,GOOG
02-06-2019,66.71812,75.0,55.0,4.25473,67.25,56.9785,55.6385,57.35,55.7615,55.7615,4.62222,40,GOOG
02-07-2019,66.86474,75.0,55.0,4.26246,67.5,55.208,54.3,55.242,54.9355,54.9355,4.61364,39,GOOG
02-08-2019,66.86474,75.0,55.0,4.26246,67.5,54.35,54.3275,54.9455,54.753,54.753,4.61364,39,GOOG
02-11-2019,66.86474,75.0,55.0,4.26246,67.5,54.8475,54.643,55.29725,54.7505,54.7505,4.61364,39,GOOG
02-12-2019,66.86474,75.0,55.0,4.26246,67.5,55.34,55.2925,56.26475,56.0685,56.0685,4.61364,39,GOOG
02-13-2019,66.86474,75.0,55.0,4.26246,67.5,56.2495,55.925,56.7365,56.008,56.008,4.61364,39,GOOG
02-14-2019,66.93026,75.0,55.0,4.29875,67.5,55.9025,55.52225,56.4115,56.0835,56.0835,4.61364,38,GOOG
02-15-2019,66.93026,75.0,55.0,4.29875,67.5,56.504,55.5325,56.5835,55.6825,55.6825,4.61364,38,GOOG
02-19-2019,66.93026,75.0,55.0,4.29875,67.5,55.5,55.5,56.0945,55.928,55.928,4.61364,38,GOOG
02-20-2019,66.93026,75.0,55.0,4.29875,67.5,55.9995,55.264,56.1705,55.69,55.69,4.61364,38,GOOG
02-21-2019,66.93026,75.0,55.0,4.29875,67.5,55.542,54.626,55.597,54.8485,54.8485,4.61364,38,GOOG
02-22-2019,66.93026,75.0,55.0,4.29875,67.5,55.045,54.78,55.562,55.5185,55.5185,4.61364,38,GOOG
02-25-2019,66.93026,75.0,55.0,4.29875,67.5,55.8,55.3635,55.927,55.47,55.47,4.61364,38,GOOG
02-26-2019,66.93026,75.0,55.0,4.29875,67.5,55.2875,54.996,55.9755,55.7565,55.7565,4.61364,38,GOOG
02-27-2019,66.93026,75.0,55.0,4.29875,67.5,55.3475,55.05,55.899,55.8025,55.8025,4.61364,38,GOOG
02-28-2019,66.93026,75.0,55.0,4.29875,67.5,55.565,55.5505,56.3825,55.996,55.996,4.61364,38,GOOG
03-01-2019,66.93026,75.0,55.0,4.29875,67.5,56.245,56.2375,57.1485,57.0495,57.0495,4.61364,38,GOOG
03-04-2019,66.94487,75.0,55.0,4.24424,67.5,57.3495,56.5345,57.91402,57.39,57.39,4.6,39,GOOG
03-05-2019,66.94487,75.0,55.0,4.24424,67.5,57.503,57.30975,58.4805,58.1015,58.1015,4.6,39,GOOG
03-06-2019,66.94487,75.0,55.0,4.24424,67.5,58.1245,57.7745,58.37829,57.893,57.893,4.6,39,GOOG
03-07-2019,66.94487,75.0,55.0,4.24424,67.5,57.786,56.7455,57.83775,57.165,57.165,4.6,39,GOOG
03-08-2019,66.94487,75.0,55.0,4.24424,67.5,56.3365,56.165,57.354,57.116,57.116,4.6,39,GOOG
03-11-2019,66.94487,75.0,55.0,4.24424,67.5,57.2225,57.2225,58.8095,58.788,58.788,4.6,39,GOOG
03-12-2019,66.94487,75.0,55.0,4.24424,67.5,58.913,58.913,60.0,59.66,59.66,4.6,39,GOOG
03-13-2019,66.94487,75.0,55.0,4.24424,67.5,60.03225,59.597,60.0465,59.666,59.666,4.6,39,GOOG
03-14-2019,66.94487,75.0,55.0,4.24424,67.5,59.7255,59.224,59.894,59.2775,59.2775,4.6,39,GOOG
03-15-2019,66.94487,75.0,55.0,4.24424,67.5,59.669,59.1305,59.8285,59.223,59.223,4.6,39,GOOG
03-18-2019,66.94487,75.0,55.0,4.24424,67.5,59.165,58.871055,59.5,59.213,59.213,4.6,39,GOOG
03-19-2019,66.94487,75.0,55.0,4.24424,67.5,59.4405,59.2935,60.0,59.9425,59.9425,4.6,39,GOOG
03-20-2019,66.94487,75.0,55.0,4.24424,67.5,59.8675,59.8085,61.357,61.1985,61.1985,4.6,39,GOOG
03-21-2019,66.94487,75.0,55.0,4.24424,67.5,60.8,60.6575,61.5895,61.577,61.577,4.6,39,GOOG
03-22-2019,66.94487,75.0,55.0,4.24424,67.5,61.316,60.14125,61.5,60.275,60.275,4.6,39,GOOG
03-25-2019,66.94487,75.0,55.0,4.24424,67.5,59.8465,59.352,60.319875,59.65,59.65,4.6,39,GOOG
03-26-2019,66.91053,75.0,55.0,4.29437,67.5,59.9265,58.836,60.1415,59.231,59.231,4.60465,38,GOOG
03-27-2019,66.91053,75.0,55.0,4.29437,67.5,59.275,57.9685,59.37795,58.651,58.651,4.60465,38,GOOG
03-28-2019,66.91053,75.0,55.0,4.29437,67.5,58.577,57.97156,58.57825,58.4245,58.4245,4.60465,38,GOOG
03-29-2019,66.91053,75.0,55.0,4.29437,67.5,58.745,58.144,58.9495,58.6655,58.6655,4.60465,38,GOOG
04-01-2019,67.04211,75.0,55.0,4.31038,67.5,59.205,59.1,59.833,59.7215,59.7215,4.60465,38,GOOG
04-02-2019,67.04211,75.0,55.0,4.31038,67.5,59.766,59.2855,60.0675,60.0245,60.0245,4.60465,38,GOOG
04-03-2019,67.04211,75.0,55.0,4.31038,67.5,60.374,60.025,60.815,60.296,60.296,4.60465,38,GOOG
04-04-2019,67.27237,75.0,55.0,4.42727,67.5,60.297,60.2065,60.7835,60.75,60.75,4.60465,38,GOOG
04-05-2019,67.27237,75.0,55.0,4.42727,67.5,60.7495,60.2515,60.811,60.3575,60.3575,4.60465,38,GOOG
04-08-2019,67.27237,75.0,55.0,4.42727,67.5,60.3945,59.993,60.4345,60.192,60.192,4.60465,38,GOOG
04-09-2019,67.27237,75.0,55.0,4.42727,67.5,59.8,59.654,60.1145,59.8625,59.8625,4.60465,38,GOOG
04-10-2019,67.27237,75.0,55.0,4.42727,67.5,60.034,59.82175,60.18925,60.108,60.108,4.60465,38,GOOG
04-11-2019,67.27237,75.0,55.0,4.42727,67.5,60.198,60.0065,60.398,60.231,60.231,4.60465,38,GOOG
04-12-2019,67.27237,75.0,55.0,4.42727,67.5,60.5,60.4055,60.9175,60.8935,60.8935,4.60465,38,GOOG
04-15-2019,67.27237,75.0,55.0,4.42727,67.5,60.9,60.455505,61.21,61.055,61.055,4.60465,38,GOOG
04-16-2019,67.27237,75.0,55.0,4.42727,67.5,61.25,61.006,61.541,61.3565,61.3565,4.60465,38,GOOG
04-17-2019,67.27237,75.0,55.0,4.42727,67.5,61.65,61.391,62.028,61.817,61.817,4.60465,38,GOOG
04-18-2019,67.27237,75.0,55.0,4.42727,67.5,61.959,61.7305,62.1,61.8185,61.8185,4.60465,38,GOOG
04-22-2019,67.27895,75.0,55.0,4.43002,67.5,61.7995,61.4155,62.4545,62.442,62.442,4.60465,38,GOOG
04-23-2019,67.27895,75.0,55.0,4.43002,67.5,62.5345,62.319,63.45,63.2275,63.2275,4.60465,38,GOOG
04-24-2019,67.41053,75.0,57.5,4.12727,67.5,63.206,62.75,63.4005,62.8,62.8,4.60465,38,GOOG
04-25-2019,67.23919,75.0,57.5,4.04712,67.5,63.2385,62.6015,63.370415,63.1725,63.1725,4.59524,37,GOOG
04-26-2019,67.23919,75.0,57.5,4.04712,67.5,63.45,63.016,63.6535,63.609,63.609,4.59524,37,GOOG
04-29-2019,67.23919,75.0,57.5,4.04712,67.5,63.7,63.314745,64.4635,64.379,64.379,4.59524,37,GOOG
04-30-2019,66.86081,75.0,57.5,3.89015,67.5,59.25,58.75,59.6405,59.424,59.424,4.54762,37,GOOG
05-01-2019,66.86081,75.0,57.5,3.89015,67.5,59.4025,58.359,59.4025,58.404,58.404,4.54762,37,GOOG
05-02-2019,66.86081,75.0,57.5,3.89015,67.5,58.388,57.75009,58.709475,58.1305,58.1305,4.54762,37,GOOG
05-03-2019,66.86081,75.0,57.5,3.89015,67.5,58.6825,58.45,59.34,59.27,59.27,4.54762,37,GOOG
05-06-2019,67.00946,75.0,57.5,3.7068,67.5,58.313,58.313,59.5425,59.4695,59.4695,4.54762,37,GOOG
05-07-2019,67.00946,75.0,57.5,3.7068,67.5,59.0235,58.052,59.522,58.705,58.705,4.54762,37,GOOG
05-08-2019,67.00946,75.0,57.5,3.7068,67.5,58.6005,58.287,59.021215,58.3135,58.3135,4.54762,37,GOOG
05-09-2019,67.00946,75.0,57.5,3.7068,67.5,57.9515,57.5425,58.483,58.119,58.119,4.54762,37,GOOG
05-10-2019,67.00946,75.0,57.5,3.7068,67.5,58.1795,57.125,58.63,58.2135,58.2135,4.54762,37,GOOG
05-13-2019,67.00946,75.0,57.5,3.7068,67.5,57.098,56.1055,57.397,56.6015,56.6015,4.54762,37,GOOG
05-14-2019,67.00946,75.0,57.5,3.7068,67.5,56.8605,55.9775,57.021,56.022,56.022,4.54762,37,GOOG
05-15-2019,67.14459,75.0,57.5,3.72219,67.5,55.8935,55.833285,58.5665,58.2105,58.2105,4.54762,37,GOOG
05-16-2019,67.14459,75.0,57.5,3.72219,67.5,58.2255,58.142,59.408,58.949,58.949,4.54762,37,GOOG
05-17-2019,67.14459,75.0,57.5,3.72219,67.5,58.4235,58.0005,59.0075,58.115,58.115,4.54762,37,GOOG
05-20-2019,67.14459,75.0,57.5,3.72219,67.5,57.225,56.572125,57.339835,56.9425,56.9425,4.54762,37,GOOG
05-21-2019,67.14459,75.0,57.5,3.72219,67.5,57.4245,56.897,57.635385,57.4815,57.4815,4.54762,37,GOOG
05-22-2019,67.14459,75.0,57.5,3.72219,67.5,57.3375,57.2945,57.926,57.571,57.571,4.54762,37,GOOG
05-23-2019,67.14459,75.0,57.5,3.72219,67.5,57.025,56.4612,57.298625,57.0385,57.0385,4.54762,37,GOOG
05-24-2019,67.14459,75.0,57.5,3.72219,67.5,57.368,56.583,57.48825,56.6735,56.6735,4.54762,37,GOOG
05-28-2019,67.04868,75.0,57.5,3.71893,67.5,56.7,56.656,57.579355,56.7075,56.7075,4.51163,38,GOOG
05-29-2019,66.93205,75.0,57.5,3.74069,67.5,56.376,55.411005,56.455,55.823,55.823,4.47727,39,GOOG
05-30-2019,66.93205,75.0,57.5,3.74069,67.5,55.777,55.606,56.1565,55.8975,55.8975,4.47727,39,GOOG
05-31-2019,66.93205,75.0,57.5,3.74069,67.5,55.0645,55.009,55.48,55.1815,55.1815,4.47727,39,GOOG
06-03-2019,66.75875,75.0,57.5,3.84893,66.875,53.275,51.25,53.275,51.8115,51.8115,4.46667,40,GOOG
06-04-2019,66.75875,75.0,57.5,3.84893,66.875,52.145,51.6845,52.8025,52.6525,52.6525,4.46667,40,GOOG
06-05-2019,66.75875,75.0,57.5,3.84893,66.875,52.577,51.5245,52.6775,52.111,52.111,4.46667,40,GOOG
06-06-2019,66.75875,75.0,57.5,3.84893,66.875,52.2495,51.685,52.3745,52.217,52.217,4.46667,40,GOOG
06-07-2019,66.75875,75.0,57.5,3.84893,66.875,52.5315,52.42,53.546,53.302,53.302,4.46667,40,GOOG
06-10-2019,66.75875,75.0,57.5,3.84893,66.875,53.649,53.61608,54.633,54.019,54.019,4.46667,40,GOOG
06-11-2019,66.75875,75.0,57.5,3.84893,66.875,54.699,53.880125,55.0995,53.936,53.936,4.46667,40,GOOG
06-12-2019,66.75875,75.0,57.5,3.84893,66.875,53.9,53.377,54.0465,53.8515,53.8515,4.46667,40,GOOG
06-13-2019,66.75875,75.0,57.5,3.84893,66.875,54.182,54.0075,54.7085,54.4385,54.4385,4.46667,40,GOOG
06-14-2019,66.75875,75.0,57.5,3.84893,66.875,54.321,54.008605,54.6345,54.2675,54.2675,4.46667,40,GOOG
06-17-2019,66.75875,75.0,57.5,3.84893,66.875,54.314,54.314,54.959,54.625,54.625,4.46667,40,GOOG
06-18-2019,66.75875,75.0,57.5,3.84893,66.875,55.4845,54.9495,55.8195,55.18,55.18,4.46667,40,GOOG
06-19-2019,66.75875,75.0,57.5,3.84893,66.875,55.28,54.674,55.35,55.1165,55.1165,4.46667,40,GOOG
06-20-2019,66.75875,75.0,57.5,3.84893,66.875,55.9995,55.237,56.006,55.571,55.571,4.46667,40,GOOG
06-21-2019,66.75875,75.0,57.5,3.84893,66.875,55.462,55.404,56.2055,56.094,56.094,4.46667,40,GOOG
06-24-2019,66.75875,75.0,57.5,3.84893,66.875,55.9805,55.5505,56.1,55.776,55.776,4.46667,40,GOOG
06-25-2019,66.75875,75.0,57.5,3.84893,66.875,55.633,54.19,55.7175,54.3175,54.3175,4.46667,40,GOOG
06-26-2019,66.75875,75.0,57.5,3.84893,66.875,54.325,53.612,54.6485,53.99,53.99,4.46667,40,GOOG
06-27-2019,66.75875,75.0,57.5,3.84893,66.875,54.2,53.7645,54.355,53.8005,53.8005,4.46667,40,GOOG
06-28-2019,66.75875,75.0,57.5,3.84893,66.875,53.8195,53.6685,54.05,54.0455,54.0455,4.46667,40,GOOG
07-01-2019,66.75875,75.0,57.5,3.84893,66.875,54.9,54.68515,55.379,54.8975,54.8975,4.46667,40,GOOG
07-02-2019,66.75875,75.0,57.5,3.84893,66.875,55.112,54.9085,55.5885,55.5625,55.5625,4.46667,40,GOOG
07-03-2019,66.75875,75.0,57.5,3.84893,66.875,55.8705,55.693,56.338,56.079,56.079,4.46667,40,GOOG
07-05-2019,66.75875,75.0,57.5,3.84893,66.875,55.89,55.807,56.644,56.5795,56.5795,4.46667,40,GOOG
07-08-2019,66.75875,75.0,57.5,3.84893,66.875,56.2585,55.5605,56.299,55.8175,55.8175,4.5,40,GOOG
07-09-2019,66.75875,75.0,57.5,3.84893,66.875,55.59,55.3585,56.40125,56.2415,56.2415,4.5,40,GOOG
07-10-2019,66.75875,75.0,57.5,3.84893,66.875,56.561,56.5485,57.1025,57.024,57.024,4.5,40,GOOG
07-11-2019,66.75875,75.0,57.5,3.84893,66.875,57.1625,56.979,57.6535,57.2105,57.2105,4.5,40,GOOG
07-12-2019,66.75875,75.0,57.5,3.84893,66.875,57.1995,56.939,57.367,57.245,57.245,4.47727,40,GOOG
07-15-2019,66.7275,75.0,57.5,3.81728,66.875,57.343,56.97,57.541,57.517,57.517,4.47727,40,GOOG
07-16-2019,66.7275,75.0,57.5,3.81728,66.875,57.3,57.25,57.929,57.679,57.679,4.47727,40,GOOG
07-17-2019,66.7275,75.0,57.5,3.81728,66.875,57.5485,57.2885,57.918,57.3175,57.3175,4.47727,40,GOOG
07-18-2019,66.7275,75.0,57.5,3.81728,66.875,57.087,56.6365,57.38025,57.3165,57.3165,4.47727,40,GOOG
07-19-2019,66.7275,75.0,57.5,3.81728,66.875,57.4095,56.481,57.557,56.505,56.505,4.47727,40,GOOG
07-22-2019,66.7275,75.0,57.5,3.81728,66.875,56.6725,56.212,56.9625,56.9035,56.9035,4.47727,40,GOOG
07-23-2019,66.7275,75.0,57.5,3.81728,66.875,57.2,56.59,57.345,57.3105,57.3105,4.47727,40,GOOG
07-24-2019,66.7275,75.0,57.5,3.81728,66.875,56.595,56.3495,57.2,56.8905,56.8905,4.47727,40,GOOG
07-25-2019,66.7275,75.0,57.5,3.81728,66.875,56.891,56.046,57.085,56.606,56.606,4.47727,40,GOOG
07-26-2019,69.29375,77.5,61.25,3.74939,70.0,61.202,61.2,63.277495,62.5205,62.5205,4.47727,40,GOOG
07-29-2019,69.5375,77.5,61.25,3.76131,70.0,62.0525,61.4115,62.3685,61.9705,61.9705,4.47727,40,GOOG
07-30-2019,69.5375,77.5,61.25,3.76131,70.0,61.2705,61.165,61.7435,61.257,61.257,4.47727,40,GOOG
07-31-2019,69.5375,77.5,61.25,3.76131,70.0,61.15,60.388175,61.7,60.834,60.834,4.47727,40,GOOG
08-01-2019,69.60976,77.5,61.25,3.74316,70.0,60.7015,60.286,61.7055,60.4505,60.4505,4.48889,41,GOOG
08-02-2019,69.60976,77.5,61.25,3.74316,70.0,60.037,59.447,60.345,59.6995,59.6995,4.48889,41,GOOG
08-05-2019,69.73171,77.5,61.25,3.58776,70.0,58.502,57.007,58.762,57.616,57.616,4.48889,41,GOOG
08-06-2019,69.73171,77.5,61.25,3.58776,70.0,58.1655,58.0,58.998,58.4975,58.4975,4.48889,41,GOOG
08-07-2019,69.73171,77.5,61.25,3.58776,70.0,57.8,57.481195,58.922255,58.6995,58.6995,4.48889,41,GOOG
08-08-2019,69.85,77.5,61.25,3.55248,70.0,59.1415,58.651,60.2505,60.24,60.24,4.48889,40,GOOG
08-09-2019,69.85625,77.5,61.25,3.55472,70.0,59.8995,59.18015,60.194,59.4005,59.4005,4.48889,40,GOOG
08-12-2019,69.85625,77.5,61.25,3.55472,70.0,58.9605,58.383615,59.248,58.7355,58.7355,4.48889,40,GOOG
08-13-2019,69.85625,77.5,61.25,3.55472,70.0,58.573,58.573,60.239,59.8635,59.8635,4.48889,40,GOOG
08-14-2019,69.85625,77.5,61.25,3.55472,70.0,58.8155,58.027,59.115,58.2145,58.2145,4.48889,40,GOOG
08-15-2019,69.95,77.5,61.25,3.60635,70.0,58.175,58.1055,58.792,58.363,58.363,4.48889,40,GOOG
08-16-2019,69.95,77.5,61.25,3.60635,70.0,58.9775,58.5905,59.136,58.88,58.88,4.48889,40,GOOG
08-19-2019,69.95,77.5,61.25,3.60635,70.0,59.5045,59.5045,60.3495,59.9225,59.9225,4.48889,40,GOOG
