 Date,PEP Price Target,PEP Price Target - High,PEP Price Target - Low,PEP Price Target - StdDev,PEP Price Target - Median,PEP Open,PEP Low,PEP High,PEP Close,PEP Adj. Close,PEP Rating,PEP Price Target - #,Ticker
08-19-2014,96.875,108.0,81.0,6.20861,98.0,72.20055336826199,71.856070138138,72.310161668756,91.86,71.918703452706,3.96,20,PEP
08-20-2014,96.875,108.0,81.0,6.20861,98.0,71.88738679542199,71.652511865792,72.372794983324,92.23,72.208382532583,3.96,20,PEP
08-21-2014,96.875,108.0,81.0,6.20861,98.0,72.47457411949699,72.036140917521,72.95998230739899,92.05,72.06745757480499,3.96,20,PEP
08-22-2014,96.875,108.0,81.0,6.20861,98.0,72.239699189867,71.71514518036,72.490232448139,91.6,71.71514518036,3.96,20,PEP
08-25-2014,96.875,108.0,81.0,6.20861,98.0,72.48240328381799,72.48240328381799,73.163540579745,93.19,72.95998230739899,3.96,20,PEP
08-26-2014,96.875,108.0,81.0,6.20861,98.0,72.97564063604099,72.466744955176,73.210515565671,92.6,72.49806161245999,3.96,20,PEP
08-27-2014,96.875,108.0,81.0,6.20861,98.0,72.59201158431199,72.075286739126,72.59201158431199,92.23,72.208382532583,3.96,20,PEP
08-28-2014,96.875,108.0,81.0,6.20861,98.0,72.098774232089,71.87760034002075,72.57635325567,92.58,72.48240328381799,3.96,20,PEP
08-29-2014,96.875,108.0,81.0,6.20861,98.0,72.599840748633,72.036140917521,72.740765706411,92.49,72.41194080492899,3.96,20,PEP
09-02-2014,96.875,108.0,81.0,6.20861,98.0,72.513719941102,72.32581999739799,72.920836485794,92.48,72.404111640608,3.96,20,PEP
09-03-2014,96.875,108.0,81.0,6.20861,98.0,72.85749976428,72.38834162185852,73.14136015297201,92.75,73.133475142175,3.96,20,PEP
09-04-2014,96.875,108.0,81.0,6.20861,98.0,73.29117535811501,72.360744084069,73.44887557405501,91.85,72.423824170445,3.96,20,PEP
09-05-2014,96.875,108.0,81.0,6.20861,98.0,72.423824170445,72.06111367378301,72.423824170445,91.75,72.344974062475,3.96,20,PEP
09-08-2014,96.825,108.0,81.0,6.23553,98.0,72.13207877095601,72.06111367378301,72.73922460232501,91.86,72.431709181242,3.96,20,PEP
09-09-2014,96.825,108.0,81.0,6.23553,98.0,72.14784879255001,71.99014857661,72.37966810998181,91.42,72.084768706174,3.96,20,PEP
09-10-2014,96.825,108.0,81.0,6.23553,98.0,72.281893976099,72.171503824941,72.47901924602401,91.79,72.376514105663,3.96,20,PEP
09-11-2014,96.825,108.0,81.0,6.23553,98.0,72.29766399769301,72.13207877095601,72.502674278415,91.65,72.266123954505,3.96,20,PEP
09-12-2014,96.825,108.0,81.0,6.23553,98.0,72.22669890052,71.422427799226,72.38439911646,90.87,71.65109311233901,3.96,20,PEP
09-15-2014,97.2619,108.0,81.0,6.39125,98.0,71.808793328279,71.58012801516601,71.99803358740701,91.2,71.91129846864001,4.0,21,PEP
09-16-2014,97.2619,108.0,81.0,6.39125,98.0,71.863988403858,71.714173198715,73.40156550927301,92.57,72.991544947829,4.0,21,PEP
09-17-2014,97.2619,108.0,81.0,6.39125,98.0,73.07039505579901,72.581524386385,73.575035746807,92.85,73.212325250145,4.0,21,PEP
09-18-2014,97.2619,108.0,81.0,6.39125,98.0,73.306945379709,73.09405008819,73.72485095195,93.37,73.62234581158901,4.0,21,PEP
09-19-2014,97.2619,108.0,81.0,6.39125,98.0,74.00871134064201,73.66177086557401,74.284686718537,93.79,73.95351626506302,4.0,21,PEP
09-22-2014,97.2619,108.0,81.0,6.39125,98.0,73.66177086557401,73.55934457532098,73.945631254266,93.58,73.78793103832601,4.0,21,PEP
09-23-2014,97.2619,108.0,81.0,6.39125,98.0,73.764276005935,73.204440239348,73.78793103832601,92.93,73.275405336521,4.0,21,PEP
09-24-2014,97.2619,108.0,81.0,6.39125,98.0,73.417335530867,73.393680498476,74.15064153498801,93.5,73.72485095195,4.0,21,PEP
09-25-2014,97.2619,108.0,81.0,6.39125,98.0,73.64600084398,72.92057985065601,73.66965587637101,92.67,73.07039505579901,4.0,21,PEP
09-26-2014,97.2619,108.0,81.0,6.39125,98.0,72.93634987225,72.88903980746801,73.590805768401,93.13,73.433105552461,4.0,21,PEP
09-29-2014,97.2619,108.0,81.0,6.39125,98.0,72.944234883047,72.944234883047,73.63811583318301,93.15,73.44887557405501,4.0,21,PEP
09-30-2014,97.2619,108.0,81.0,6.39125,98.0,73.29117535811501,73.267520325724,73.66965587637101,93.09,73.40156550927301,4.0,21,PEP
10-01-2014,97.2619,108.0,81.0,6.39125,98.0,73.07039505579901,72.873269785874,73.504070649634,92.65,73.054625034205,4.0,21,PEP
10-02-2014,97.2619,108.0,81.0,6.39125,98.0,73.18078520695701,72.802304688701,73.267520325724,92.58,72.99942995862601,4.0,21,PEP
10-03-2014,97.35714,108.0,81.0,6.44601,98.0,73.33848542289701,73.054625034205,73.74850598434101,93.5,73.72485095195,4.0,21,PEP
10-06-2014,97.35714,108.0,81.0,6.44601,98.0,73.72485095195,73.1610726799645,73.84312611390502,93.37,73.62234581158901,4.0,21,PEP
10-07-2014,97.69048,108.0,81.0,6.49629,99.0,73.55926572521301,73.25175030413001,73.756390995138,93.1,73.40945052007,4.0,21,PEP
10-08-2014,97.69048,108.0,81.0,6.49629,99.0,73.29117535811501,73.14136015297201,74.071791427018,93.94,74.071791427018,4.0,21,PEP
10-09-2014,98.5,108.0,81.0,6.78935,101.0,75.183577949395,73.77216101673201,75.86957388873401,93.57,73.780046027529,4.0,21,PEP
10-10-2014,99.69048,108.0,81.0,6.56919,102.0,73.851011124702,73.851011124702,75.61725354323,94.65,74.63162719360501,4.0,21,PEP
10-13-2014,99.69048,108.0,81.0,6.56919,102.0,74.678937258387,73.985056308251,75.26242805736501,93.94,74.071791427018,4.0,21,PEP
10-14-2014,99.69048,108.0,81.0,6.56919,102.0,74.481811988462,73.007314969423,74.529122053244,93.01,73.33848542289701,4.0,21,PEP
10-15-2014,99.69048,108.0,81.0,6.56919,102.0,72.415939159648,71.564357993572,72.983659937032,91.77,72.360744084069,4.0,21,PEP
10-16-2014,99.69048,108.0,81.0,6.56919,102.0,71.17799246451901,70.823166978654,71.77331077969251,90.79,71.58801302596301,4.0,21,PEP
10-17-2014,99.69048,108.0,81.0,6.56919,102.0,71.824563349873,71.39877276683501,72.5420993324,91.51,72.155733803347,4.0,21,PEP
10-20-2014,99.69048,108.0,81.0,6.56919,102.0,72.274008965302,72.21881388972301,73.89832118948401,93.55,73.764276005935,4.0,21,PEP
10-21-2014,99.69048,108.0,81.0,6.56919,102.0,73.535610692822,72.676144515949,74.08756144861199,93.73,73.906206200281,4.0,21,PEP
10-22-2014,99.69048,108.0,81.0,6.56919,102.0,74.000826329845,73.835241103108,74.923372593094,94.46,74.481811988462,4.0,21,PEP
10-23-2014,99.69048,108.0,81.0,6.56919,102.0,74.860292506718,73.72485095195,75.159922917004,93.76,73.92986123267201,4.07692,21,PEP
10-24-2014,99.69048,108.0,81.0,6.56919,102.0,73.92986123267201,73.764276005935,74.74201734476301,94.6,74.59220213962,4.07692,21,PEP
10-27-2014,99.69048,108.0,81.0,6.56919,102.0,74.49758201005601,74.363536826507,75.096842830628,94.62,74.60797216121401,4.07692,21,PEP
10-28-2014,99.69048,108.0,81.0,6.56919,102.0,74.663167236793,74.35565181571,75.11261285222201,95.26,75.11261285222201,4.07692,21,PEP
10-29-2014,99.69048,108.0,81.0,6.56919,102.0,75.30185311135,74.174296567379,75.30185311135,94.69,74.663167236793,4.07692,21,PEP
10-30-2014,99.69048,108.0,81.0,6.56919,102.0,74.473926977665,74.237376653755,75.77495375917,95.65,75.42012827330501,4.07692,21,PEP
10-31-2014,99.69048,108.0,81.0,6.56919,102.0,76.019389093877,75.364933197726,76.279594450178,96.17,75.83014883474901,4.07692,21,PEP
11-03-2014,99.69048,108.0,81.0,6.56919,102.0,75.64879358641801,75.38858823011701,76.03500141525507,95.83,75.562058467651,4.12,21,PEP
11-04-2014,99.69048,108.0,81.0,6.56919,102.0,75.806493802358,75.68821864040301,76.35844455814801,96.73,76.27170943938101,4.12,21,PEP
11-05-2014,99.69048,108.0,81.0,6.56919,102.0,76.894625292344,75.98784905068901,77.162715659442,96.89,76.39786961213301,4.12,21,PEP
11-06-2014,99.69048,108.0,81.0,6.56919,102.0,76.453064687712,76.09823920184701,76.64230494684001,96.81,76.334789525757,4.12,21,PEP
11-07-2014,99.69048,108.0,81.0,6.56919,102.0,76.334789525757,75.30185311135,76.334789525757,96.8,76.32690451496,4.12,21,PEP
11-10-2014,99.69048,108.0,81.0,6.56919,102.0,76.01150408308001,75.822263823952,76.47277721470451,96.97,76.460949698509,4.12,21,PEP
11-11-2014,99.69048,108.0,81.0,6.56919,102.0,76.453064687712,76.20074434220801,76.784235141186,96.7,76.24805440699001,4.12,21,PEP
11-12-2014,99.69048,108.0,81.0,6.56919,102.0,76.24805440699001,75.86957388873401,76.792120151983,97.16,76.610764903652,4.12,21,PEP
11-13-2014,99.69048,108.0,81.0,6.56919,102.0,76.114009223441,76.114009223441,78.030066847112,98.54,77.69889639363801,4.12,21,PEP
11-14-2014,99.64286,108.0,81.0,6.62093,102.0,77.659471339653,76.76846511959201,77.706781404435,97.72,77.052325508284,4.12,21,PEP
11-17-2014,99.64286,108.0,81.0,6.62093,102.0,76.366329568945,76.366329568945,77.706781404435,98.42,77.604276264074,4.12,21,PEP
11-18-2014,99.64286,108.0,81.0,6.62093,102.0,77.604276264074,77.162715659442,77.66735635045,97.94,77.225795745818,4.12,21,PEP
11-19-2014,99.64286,108.0,81.0,6.62093,102.0,77.225795745818,77.075980540675,77.620046285668,98.41,77.596391253277,4.12,21,PEP
11-20-2014,99.64286,108.0,81.0,6.62093,102.0,77.28099082139701,77.1666581648405,77.76197648001401,98.06,77.32041587538201,4.12,21,PEP
11-21-2014,99.64286,108.0,81.0,6.62093,102.0,78.085261922691,77.462346069728,78.164112030661,98.89,77.974871771533,4.12,21,PEP
11-24-2014,99.64286,108.0,81.0,6.62093,102.0,77.966986760736,77.659471339653,78.25873216022501,98.68,77.80928654479601,4.12,21,PEP
11-25-2014,99.83333,108.0,81.0,6.79869,102.0,77.675241361247,77.66735635045,78.211422095443,98.93,78.006411814721,4.12,21,PEP
11-26-2014,99.83333,108.0,81.0,6.79869,102.0,78.25873216022501,78.06949190109701,78.566247581308,99.35,78.337582268195,4.12,21,PEP
11-28-2014,99.83333,108.0,81.0,6.79869,102.0,78.62932766768401,78.471627451744,79.40205872579001,100.1,78.92895807797,4.12,21,PEP
12-01-2014,99.83333,108.0,81.0,6.79869,102.0,77.714666415232,77.659471339653,78.9644406265565,99.67,78.58990261369901,4.12,21,PEP
12-02-2014,99.83333,108.0,81.0,6.79869,102.0,78.834337948406,78.542592548917,79.299553585429,100.39,79.157623391083,4.12,21,PEP
12-03-2014,99.83333,108.0,81.0,6.79869,102.0,79.12984460465,77.92345178821,79.12984460465,98.32,78.03456691603999,4.12,21,PEP
12-04-2014,99.83333,108.0,81.0,6.79869,102.0,77.81233666038001,77.30438179030001,78.00281973666,97.75,77.58216960987501,4.12,21,PEP
12-05-2014,100.52273,115.0,81.0,7.35539,102.0,77.47899127689001,77.1456458934,77.728206635023,97.76,77.59010640472,4.15385,22,PEP
12-08-2014,100.52273,115.0,81.0,7.35539,102.0,77.67741114801501,77.38374973875,77.867894224295,97.78,77.60597999441,4.15385,22,PEP
12-09-2014,100.52273,115.0,81.0,7.35539,102.0,77.16151948309,76.35990320374499,77.58216960987501,97.13,77.090088329485,4.15385,22,PEP
12-10-2014,100.52273,115.0,81.0,7.35539,102.0,77.16945627793501,76.248788075915,77.4631176872,96.18,76.33609281921001,4.15385,22,PEP
12-11-2014,100.52273,115.0,81.0,7.35539,102.0,76.43133435735,76.20116730684501,76.9869099965,96.29,76.423397562505,4.15385,22,PEP
12-12-2014,100.52273,115.0,81.0,7.35539,102.0,75.92337948727,75.169383976995,76.804363715065,94.74,75.19319436153,4.15385,22,PEP
12-15-2014,100.52273,115.0,81.0,7.35539,102.0,75.502729360485,74.49689934977816,75.97100025634,94.14,74.71698667083001,4.15385,22,PEP
12-16-2014,100.52273,115.0,81.0,7.35539,102.0,74.24077898013,73.439162700785,75.375740642965,92.59,73.48678346985501,4.15385,22,PEP
12-17-2014,100.52273,115.0,81.0,7.35539,102.0,73.64551936675501,73.359794752335,74.68523949145,93.72,74.38364128734,4.15385,22,PEP
12-18-2014,100.52273,115.0,81.0,7.35539,102.0,75.169383976995,74.39951487703,75.724959616145,95.36,75.68527564192,4.15385,22,PEP
12-19-2014,100.52273,115.0,81.0,7.35539,102.0,75.63765487285,75.566223719245,76.35196640890001,95.44,75.74877000068,4.15385,22,PEP
12-22-2014,100.52273,115.0,81.0,7.35539,102.0,76.02655782025501,75.77258038521501,76.71705897177,96.62,76.68531179239001,4.15385,22,PEP
12-23-2014,100.52273,115.0,81.0,7.35539,102.0,77.17739307277999,76.87579486867,77.38374973875,97.36,77.27263461092001,4.15385,22,PEP
12-24-2014,100.52273,115.0,81.0,7.35539,102.0,77.38374973875,77.026593970725,77.693284737705,97.09,77.05834115010501,4.15385,22,PEP
12-26-2014,100.52273,115.0,81.0,7.35539,102.0,77.08215153464,76.963099611965,77.439307302665,97.05,77.026593970725,4.15385,22,PEP
12-29-2014,100.52273,115.0,81.0,7.35539,102.0,76.68531179239001,76.20910410169,77.06627794495,96.73,76.772616535685,4.15385,22,PEP
12-30-2014,100.52273,115.0,81.0,7.35539,102.0,76.35990320374499,76.12973615324,76.81230050991,95.96,76.16148333262,4.15385,22,PEP
12-31-2014,100.52273,115.0,81.0,7.35539,102.0,75.931316282115,75.03445846463,76.17735692231001,94.56,75.05033205432001,4.15385,22,PEP
01-02-2015,100.52273,115.0,81.0,7.35539,102.0,75.34399346358501,74.643968158256,75.66940205223001,94.44,74.95509051618001,4.15385,22,PEP
01-05-2015,100.93182,115.0,81.0,7.72289,102.0,74.963027311025,74.38364128734,75.43915563377655,93.73,74.391578082185,4.11111,22,PEP
01-06-2015,100.93182,115.0,81.0,7.72289,102.0,74.66936590176,73.76457128943,75.09787345544156,93.02,73.82806564819,4.11111,22,PEP
01-07-2015,100.93182,115.0,81.0,7.72289,102.0,75.502729360485,74.94715372133501,76.37577679343501,95.74,75.98687384603,4.11111,22,PEP
01-08-2015,101.20455,115.0,87.0,7.09459,102.0,76.78055333053,76.73293256146,77.709158327395,97.48,77.36787614906001,4.11111,22,PEP
01-09-2015,101.29545,115.0,87.0,7.15519,102.0,77.423433712975,76.661501407855,77.518675251115,96.82,76.84404768929,4.11111,22,PEP
01-12-2015,101.29545,115.0,87.0,7.15519,102.0,76.947226022275,76.344029614055,77.25676102123,96.42,76.52657589549,4.11111,22,PEP
01-13-2015,101.54545,115.0,87.0,6.9722,102.0,76.72499576661501,76.05036820479,77.375812943905,96.35,76.471018331575,4.11111,22,PEP
01-14-2015,101.54545,115.0,87.0,6.9722,102.0,75.76464359037,75.76464359037,76.8281740996,96.67,76.72499576661501,4.11111,22,PEP
01-15-2015,102.09091,115.0,87.0,6.6668,102.0,77.09802512433001,76.49482871610999,77.24088743154,96.67,76.72499576661501,4.11111,22,PEP
01-16-2015,102.22727,115.0,87.0,6.77517,102.0,76.71705897177,76.46308153673,77.32819217483501,97.29,77.217077047005,4.11111,22,PEP
01-20-2015,102.27273,115.0,87.0,6.8103,102.0,78.042503710885,76.851984484135,78.042503710885,97.51,77.391686533595,4.07692,22,PEP
01-21-2015,102.27273,115.0,87.0,6.8103,102.0,77.00278358619,76.6694382027,77.95519896759001,97.4,77.30438179030001,4.07692,22,PEP
01-22-2015,102.27273,115.0,87.0,6.8103,102.0,77.36787614906001,77.01865717588001,78.5742689655,98.9,78.49490101705001,4.07692,22,PEP
01-23-2015,102.27273,115.0,87.0,6.8103,102.0,78.06631409542,77.85995742944999,78.566332170655,98.53,78.201239607785,4.07692,22,PEP
01-26-2015,102.63636,115.0,87.0,7.04883,102.0,77.931388583055,77.518675251115,78.53458499127501,98.69,78.328228325305,4.07692,22,PEP
01-27-2015,102.63636,115.0,87.0,7.04883,102.0,77.50280166142501,75.596383539656,77.820273455225,96.72,76.76467974084001,4.07692,22,PEP
01-28-2015,102.63636,115.0,87.0,7.04883,102.0,77.153582688245,75.92337948727,77.598043199565,95.72,75.97100025634,4.07692,22,PEP
01-29-2015,102.59091,115.0,86.0,7.15198,102.0,75.97100025634,75.296372694515,76.57419666456,96.03,76.21704089653501,4.07692,22,PEP
01-30-2015,102.59091,115.0,86.0,7.15198,102.0,75.486855770795,74.25665256982,75.661465257385,93.78,74.43126205641,4.07692,22,PEP
02-02-2015,102.59091,115.0,86.0,7.15198,102.0,74.49475641517,74.2883997492,75.74877000068,95.33,75.661465257385,4.07692,22,PEP
02-03-2015,102.59091,115.0,86.0,7.15198,102.0,76.20910410169,75.85988512851,76.63769102332,96.2,76.35196640890001,4.07692,22,PEP
02-04-2015,102.54545,115.0,86.0,7.14606,102.0,76.21704089653501,76.21704089653501,77.19747316373785,96.6,76.6694382027,4.07692,22,PEP
02-05-2015,102.54545,115.0,86.0,7.14606,102.0,77.16945627793501,76.518639100645,77.16945627793501,96.61,76.677374997545,4.07692,22,PEP
02-06-2015,102.54545,115.0,86.0,7.14606,102.0,76.73293256146,76.47435178540991,77.03453076557001,96.71,76.756742945995,4.07692,22,PEP
02-09-2015,102.54545,115.0,86.0,7.14606,102.0,76.65356461301,75.86782192335501,76.915478842895,95.97,76.169420127465,4.07692,22,PEP
02-10-2015,102.54545,115.0,86.0,7.14606,102.0,76.772616535685,76.49482871610999,77.85995742944999,97.99,77.772652686155,4.07692,22,PEP
02-11-2015,104.13636,115.0,86.0,7.50936,106.0,79.407632424225,78.73300486240001,79.97114485822,100.4,79.68542024380001,4.03846,22,PEP
02-12-2015,105.90909,115.0,86.0,7.58533,108.0,79.407632424225,78.87586716961,79.76478819225001,100.27,79.582241910815,4.07407,22,PEP
02-13-2015,105.90909,115.0,86.0,7.58533,108.0,79.48700037267501,78.52664819643,79.48700037267501,99.13,78.677447298485,4.07407,22,PEP
02-17-2015,106.13636,115.0,86.0,7.16872,108.0,78.137745249025,77.780589481,78.344101914995,98.36,78.06631409542,4.11111,22,PEP
02-18-2015,106.13636,115.0,86.0,7.16872,108.0,77.97107255728,77.90757819852,78.963171912905,99.33,78.836183195385,4.11111,22,PEP
02-19-2015,106.13636,115.0,86.0,7.16872,108.0,78.81237281085001,78.201239607785,79.05039728825156,98.72,78.35203870984,4.11111,22,PEP
02-20-2015,107.0,115.0,86.0,6.19384,108.0,77.95519896759001,77.645663968635,78.629826529415,99.06,78.62188973457,4.11111,22,PEP
02-23-2015,106.90909,113.0,86.0,6.08955,108.0,78.70125768302,78.36791229953,78.9512667206375,99.45,78.931424733525,4.11111,22,PEP
02-24-2015,106.90909,113.0,86.0,6.08955,108.0,78.931424733525,78.68538409333,79.344138065465,99.58,79.03460306651,4.11111,22,PEP
02-25-2015,106.90909,113.0,86.0,6.08955,108.0,79.11397101496001,78.50291717984345,79.22500677484156,99.5,78.97110870775,4.11111,22,PEP
02-26-2015,106.90909,113.0,86.0,6.08955,108.0,78.69332088817501,78.55839537581001,78.85999357992,99.07,78.629826529415,4.11111,22,PEP
02-27-2015,106.90909,113.0,86.0,6.08955,108.0,78.74887845209,78.550458580965,78.86793037476501,98.98,78.55839537581001,4.11111,22,PEP
03-02-2015,106.90909,113.0,86.0,6.08955,108.0,78.49490101705001,78.35997550468501,78.81237281085001,99.0,78.5742689655,4.11111,22,PEP
03-03-2015,106.90909,113.0,86.0,6.08955,108.0,78.43140665829,77.87583101914001,78.53458499127501,98.4,78.0980612748,4.11111,22,PEP
03-04-2015,106.90909,113.0,86.0,6.08955,108.0,78.078086328732,77.59868751787201,78.17780128139088,97.36,77.790447042216,4.11111,22,PEP
03-05-2015,106.90909,113.0,86.0,6.08955,108.0,78.06210636837001,77.670597339501,78.16597611072301,97.23,77.686577299863,4.11111,22,PEP
03-06-2015,106.90909,113.0,86.0,6.08955,108.0,77.5028077557,76.655869856514,77.622657458415,96.17,76.839639400677,4.11111,22,PEP
03-09-2015,106.90909,113.0,86.0,6.08955,108.0,76.70380973760001,76.67991969685882,77.10330874665,96.04,76.735769658324,4.11111,22,PEP
03-10-2015,106.90909,113.0,86.0,6.08955,108.0,76.208430966378,75.44938284918301,76.38421053036,94.43,75.44938284918301,4.11111,22,PEP
03-11-2015,106.90909,113.0,86.0,6.08955,108.0,75.473352789726,74.666364791445,75.609182452803,93.63,74.810184434703,4.11111,22,PEP
03-12-2015,106.72727,113.0,86.0,6.23175,108.0,75.073853780676,74.977974018504,76.512050213256,95.71,76.472100312351,4.11111,22,PEP
03-13-2015,106.72727,113.0,86.0,6.23175,108.0,75.81692193750901,75.057873820314,76.37622055017901,94.32,75.361493067192,4.11111,22,PEP
03-16-2015,106.72727,113.0,86.0,6.23175,108.0,75.55325259153601,75.48933275008801,76.328280669093,95.45,76.264360827645,4.11111,22,PEP
03-17-2015,106.72727,113.0,86.0,6.23175,108.0,75.85687183841401,75.153753582486,76.13652114474901,94.13,75.209683443753,4.11111,22,PEP
03-18-2015,106.63636,113.0,86.0,6.16843,108.0,75.097823721219,73.699577189544,75.944761620405,94.64,75.617172432984,4.11111,22,PEP
03-19-2015,106.63636,113.0,86.0,6.16843,108.0,75.44938284918301,74.86611429597001,75.569232551898,94.1,75.18571350321,4.11111,22,PEP
03-20-2015,106.63636,113.0,86.0,6.16843,108.0,75.26561330502001,75.18571350321,76.2843357780975,95.34,76.17647104565401,4.11111,22,PEP
03-23-2015,106.59091,113.0,86.0,6.18399,108.0,76.28034078800701,76.17647104565401,76.799689499772,95.85,76.583960034885,4.11111,22,PEP
03-24-2015,106.59091,113.0,86.0,6.18399,108.0,77.271098330451,76.552000114161,77.630647438596,95.86,76.591950015066,4.11111,22,PEP
03-25-2015,106.59091,113.0,86.0,6.18399,108.0,77.04737888538301,76.088581263663,77.055368865564,95.26,76.11255120420601,4.11111,22,PEP
03-26-2015,106.59091,113.0,86.0,6.18399,108.0,76.104561224025,75.73702213569901,76.68782977723801,95.63,76.408180470903,4.11111,22,PEP
03-27-2015,106.59091,113.0,86.0,6.18399,108.0,76.128531164568,76.04863136275802,76.831649420496,95.95,76.66385983669501,4.11111,22,PEP
03-30-2015,106.59091,113.0,86.0,6.18399,108.0,76.92752918266801,76.34426062945501,77.2431333998175,96.52,77.119288707012,4.11111,22,PEP
03-31-2015,106.59091,113.0,86.0,6.18399,108.0,76.879589301582,76.40019049072201,77.175218568279,95.62,76.40019049072201,4.11111,22,PEP
04-01-2015,106.54545,113.0,85.0,6.33696,108.0,76.032651402396,75.241643364477,76.128531164568,95.09,75.97672154112901,4.11111,22,PEP
04-02-2015,106.54545,113.0,85.0,6.33696,108.0,75.729032155518,75.729032155518,76.6438848862425,95.69,76.456120351989,4.11111,22,PEP
04-06-2015,106.54545,113.0,85.0,6.33696,108.0,76.328280669093,76.328280669093,77.57471757732901,96.48,77.08732878628801,4.11111,22,PEP
04-07-2015,106.54545,113.0,85.0,6.33696,108.0,77.239138409727,76.855619361039,77.398938013347,96.21,76.87159932140099,4.11111,22,PEP
04-08-2015,106.54545,113.0,85.0,6.33696,108.0,76.78370953941,76.456120351989,77.18320854846,96.03,76.72777967814301,4.11111,22,PEP
04-09-2015,106.54545,113.0,85.0,6.33696,108.0,76.567980074523,76.416170451084,77.207178489003,96.35,76.983459043935,4.11111,22,PEP
04-10-2015,106.54545,113.0,85.0,6.33696,108.0,76.92752918266801,76.82365944031501,77.119288707012,96.2,76.86360934122001,4.11111,22,PEP
04-13-2015,107.26087,123.0,85.0,7.04777,108.0,76.711799717781,76.288330768188,76.92752918266801,95.53,76.328280669093,4.14286,23,PEP
04-14-2015,107.26087,123.0,85.0,7.04777,108.0,76.44014039162701,76.216420946559,77.34300815208,96.49,77.095318766469,4.14286,23,PEP
04-15-2015,107.30435,123.0,85.0,7.0058,108.0,77.295068270994,77.10330874665,77.74250716113,96.63,77.207178489003,4.14286,23,PEP
04-16-2015,107.30435,123.0,85.0,7.0058,108.0,77.127278687193,76.87159932140099,77.4348929241615,96.45,77.063358845745,4.14286,23,PEP
04-17-2015,107.30435,123.0,85.0,7.0058,108.0,76.575970054704,76.192451006016,76.799689499772,95.81,76.552000114161,4.14286,23,PEP
04-20-2015,107.30435,123.0,85.0,7.0058,108.0,76.91154922230601,76.895569261944,77.454867874614,96.5,77.10330874665,4.14286,23,PEP
04-21-2015,107.22727,123.0,85.0,7.12825,109.0,77.66260735932,77.135268667374,77.950246645836,96.78,77.327028191718,4.11111,22,PEP
04-22-2015,107.22727,123.0,85.0,7.12825,109.0,77.702557260225,77.24712838990801,78.014166487284,97.28,77.726527200768,4.11111,22,PEP
04-23-2015,106.90909,123.0,85.0,7.01886,108.0,77.239138409727,76.264360827645,77.854366883664,95.73,76.488080272713,4.14815,22,PEP
04-24-2015,106.40909,123.0,82.0,7.52969,108.0,76.472100312351,75.51330269063101,76.472100312351,95.17,76.04064138257701,4.11111,22,PEP
04-27-2015,106.40909,123.0,82.0,7.52969,108.0,76.04064138257701,75.473352789726,76.120541184387,94.49,75.497322730269,4.11111,22,PEP
04-28-2015,106.40909,123.0,82.0,7.52969,108.0,75.697072234794,75.121793661762,75.721042175337,94.42,75.441392869002,4.11111,22,PEP
04-29-2015,106.40909,123.0,82.0,7.52969,108.0,75.281593265382,74.5105601779155,75.481342769907,94.38,75.409432948278,4.11111,22,PEP
04-30-2015,106.40909,123.0,82.0,7.52969,108.0,75.233653384296,74.914054177056,76.168481065473,95.12,76.000691481672,4.11111,22,PEP
05-01-2015,106.40909,123.0,82.0,7.52969,108.0,76.032651402396,75.71305219515601,76.40019049072201,95.56,76.352250609636,4.11111,22,PEP
05-04-2015,106.40909,123.0,82.0,7.52969,108.0,76.264360827645,76.11255120420601,76.903559242125,95.95,76.66385983669501,4.11111,22,PEP
05-05-2015,106.40909,123.0,82.0,7.52969,108.0,76.719789697962,76.096571243844,76.839639400677,95.42,76.24039088710201,4.11111,22,PEP
05-06-2015,106.40909,123.0,82.0,7.52969,108.0,76.639889896152,75.864861818595,76.679839797057,95.48,76.288330768188,4.11111,22,PEP
05-07-2015,106.40909,123.0,82.0,7.52969,108.0,76.024661422215,75.864861818595,76.44014039162701,95.15,76.024661422215,4.11111,22,PEP
05-08-2015,106.40909,123.0,82.0,7.52969,108.0,76.631899915971,76.34426062945501,77.19119852864101,96.55,77.143258647555,4.11111,22,PEP
05-11-2015,106.40909,123.0,82.0,7.52969,108.0,76.919539202487,76.799689499772,77.58102966167199,96.35,76.983459043935,4.11111,22,PEP
05-12-2015,106.09091,116.0,82.0,6.94726,108.0,76.70380973760001,75.9048117195,77.007428984478,96.2,76.86360934122001,4.11111,22,PEP
05-13-2015,106.09091,116.0,82.0,6.94726,108.0,76.919539202487,76.839639400677,77.470847834976,96.41,77.031398925021,4.11111,22,PEP
05-14-2015,106.09091,116.0,82.0,6.94726,108.0,77.37496807280401,77.295068270994,78.3018057738,98.0,78.3018057738,4.11111,22,PEP
05-15-2015,106.14286,116.0,82.0,7.10657,108.0,78.16597611072301,78.10205626927501,78.65336490176401,98.22,78.477585337782,4.15385,21,PEP
05-18-2015,106.14286,116.0,82.0,7.10657,108.0,78.309795753981,78.038136427827,78.565475119773,98.05,78.341755674705,4.15385,21,PEP
05-19-2015,106.14286,116.0,82.0,7.10657,108.0,78.253865892714,77.958236626017,78.573465099954,97.95,78.26185587289501,4.15385,21,PEP
05-20-2015,106.14286,116.0,82.0,7.10657,108.0,78.3018057738,78.0421314179175,78.565475119773,97.69,78.054116388189,4.15385,21,PEP
