 Date,MCD Price Target,MCD Price Target - High,MCD Price Target - Low,MCD Price Target - StdDev,MCD Price Target - Median,MCD Open,MCD Low,MCD High,MCD Close,MCD Adj. Close,MCD Rating,MCD Price Target - #,Ticker
08-08-2014,101.89048,110,92,5.04852,102.0,74.290328503513,74.170595514628,74.904957846456,93.55,74.673474067945,3.40741,21,MCD
08-11-2014,101.4619,110,92,5.1474,101.0,74.81715365460701,74.601634274614,74.968815440528,93.53,74.657509669427,3.40741,21,MCD
08-12-2014,101.4619,110,92,5.1474,101.0,74.577687676837,74.354186097585,74.753296060535,93.56,74.681456267204,3.40741,21,MCD
08-13-2014,101.4619,110,92,5.1474,101.0,74.833118053125,74.673474067945,75.288103410888,93.96,75.00074423756399,3.40741,21,MCD
08-14-2014,101.4619,110,92,5.1474,101.0,74.753296060535,74.4427885093599,74.944868842751,93.66,74.761278259794,3.40741,21,MCD
08-15-2014,101.4619,110,92,5.1474,101.0,75.088548429413,74.561723278319,75.407836399773,93.79,74.86504685016101,3.40741,21,MCD
08-18-2014,101.4619,110,92,5.1474,101.0,75.152406023485,74.97679763978701,75.623355779766,94.25,75.232228016075,3.40741,21,MCD
08-19-2014,101.36667,110,92,5.13655,101.0,75.51160499014,75.240210215334,75.631337979025,94.45,75.39187200125501,3.40741,21,MCD
08-20-2014,101.36667,110,92,5.13655,101.0,75.39187200125501,75.0326730346,75.559498185694,94.19,75.184334820521,3.40741,21,MCD
08-21-2014,101.36667,110,92,5.13655,101.0,75.28012121162901,75.224245816816,75.63932017828401,94.53,75.455729595327,3.40741,21,MCD
08-22-2014,101.535,110,92,5.20656,101.0,75.455729595327,75.24819241459299,75.71914217087401,94.45,75.39187200125501,3.34615,20,MCD
08-25-2014,101.535,110,92,5.20656,101.0,75.711159971615,75.359943204219,76.126234333083,94.44,75.383889801996,3.34615,20,MCD
08-26-2014,101.535,110,92,5.20656,101.0,75.343978805701,75.072584030895,75.66326677606101,94.11,75.120477226449,3.34615,20,MCD
08-27-2014,101.285,110,92,5.25007,100.5,75.216263617557,74.7141832841659,75.575462584212,94.65,75.551515986435,3.34615,20,MCD
08-28-2014,101.285,110,92,5.25007,100.5,75.398545103705,75.285829713267,76.292217127892,94.14,75.793048970238,3.34615,20,MCD
08-29-2014,101.035,110,92,5.37525,100.0,75.84135556614001,75.285829713267,75.84135556614001,93.72,75.454902798924,3.34615,20,MCD
09-02-2014,101.035,110,92,5.37525,100.0,75.068450031708,74.625639569273,75.43880060029001,92.8,74.71420166176,3.34615,20,MCD
09-03-2014,101.035,110,92,5.37525,100.0,75.092603329659,74.9034024957095,75.26972751463299,93.14,74.987939038538,3.34615,20,MCD
09-04-2014,101.035,110,92,5.37525,100.0,74.89132584673399,74.71420166176,75.06039893239101,93.01,74.883274747417,3.34615,20,MCD
09-05-2014,101.035,110,92,5.37525,100.0,74.95573464127,74.71420166176,74.971836839904,93.07,74.931581343319,3.34615,20,MCD
09-08-2014,101.035,110,92,5.37525,100.0,74.71420166176,74.23113570274,74.73030386039399,92.5,74.47266868225,3.34615,20,MCD
09-09-2014,99.585,110,91,4.55437,99.0,74.55317967542,73.2346511402749,74.63369066859,91.09,73.33746367855301,3.34615,20,MCD
09-10-2014,99.035,110,91,4.71522,98.0,73.136186195628,72.88668262779417,74.92353024400201,93.0,74.8752236481,3.34615,20,MCD
09-11-2014,99.035,110,91,4.71522,98.0,74.826917052198,74.408259887714,75.108705528293,92.96,74.843019250832,3.34615,20,MCD
09-12-2014,99.035,110,91,4.71522,98.0,74.826917052198,74.73030386039399,75.551515990728,93.34,75.148961024878,3.34615,20,MCD
09-15-2014,98.885,110,91,4.69801,98.0,75.084552230342,75.076501131025,75.607873685947,93.47,75.253625315999,3.34615,20,MCD
09-16-2014,98.885,110,91,4.69801,98.0,75.092603329659,75.076501131025,75.768895672287,93.75,75.479056096875,3.34615,20,MCD
09-17-2014,98.885,110,91,4.69801,98.0,75.422698401656,75.020143435806,75.543464891411,93.53,75.30193191190101,3.34615,20,MCD
09-18-2014,98.885,110,91,4.69801,98.0,75.221420918731,75.084552230342,75.59982258663001,93.48,75.261676415316,3.34615,20,MCD
09-19-2014,98.885,110,91,4.69801,98.0,75.640078083215,75.51931159346,76.429085816281,94.36,75.970173155212,3.34615,20,MCD
09-22-2014,98.885,110,91,4.69801,98.0,75.776946771604,75.53541379209399,76.058735247699,93.93,75.623975884581,3.34615,20,MCD
09-23-2014,98.885,110,91,4.69801,98.0,75.43880060029001,75.229472018048,75.801100069555,93.51,75.285829713267,3.34615,20,MCD
09-24-2014,99.085,110,91,4.74102,98.0,75.43880060029001,75.40981664274881,76.743078689644,95.0,76.4854435115,3.34615,20,MCD
09-25-2014,99.085,110,91,4.74102,98.0,76.437136915598,75.7246146260435,76.73502759032701,94.16,75.80915116887199,3.34615,20,MCD
09-26-2014,99.085,110,91,4.74102,98.0,75.720589076385,75.696435778434,76.388830319696,94.7,76.24391053199,3.34615,20,MCD
09-29-2014,99.085,110,91,4.74102,98.0,75.889662162042,75.664231381166,78.33719635441,96.22,77.467677628174,3.34615,20,MCD
09-30-2014,99.085,110,91,4.74102,98.0,77.475728727491,75.95407095657801,77.580393018612,94.81,76.332472624477,3.34615,20,MCD
10-01-2014,99.085,110,91,4.74102,98.0,75.97822425452901,75.68838467911701,76.549852306036,94.19,75.833304466823,3.34615,20,MCD
10-02-2014,99.085,110,91,4.74102,98.0,75.704486877751,75.6803335798,76.16339953882,94.12,75.776946771604,3.19231,20,MCD
10-03-2014,99.085,110,91,4.74102,98.0,76.718925391693,76.0877192052402,76.718925391693,94.86,76.372728121062,3.19231,20,MCD
10-06-2014,98.585,110,91,4.84895,97.5,75.970173155212,75.430749500973,76.026530850431,93.84,75.551515990728,3.15385,20,MCD
10-07-2014,98.585,110,91,4.84895,97.5,75.285829713267,74.71420166176,75.30998301121801,92.81,74.722252761077,3.15385,20,MCD
10-08-2014,98.585,110,91,4.84895,97.5,74.939632442636,74.722252761077,75.6360525335565,93.83,75.543464891411,3.15385,20,MCD
10-09-2014,98.585,110,91,4.84895,97.5,75.495158295509,74.64174176790699,75.6803335798,92.72,74.649792867224,3.15385,20,MCD
10-10-2014,98.585,110,91,4.84895,97.5,74.68199726449201,74.31164669591,75.237523117365,92.3,74.31164669591,3.15385,20,MCD
10-13-2014,98.585,110,91,4.84895,97.5,74.174778007521,72.991266407922,74.408259887714,90.73,73.047624103141,3.15385,20,MCD
10-14-2014,98.585,110,91,4.84895,97.5,73.112032897677,72.96558340110077,73.860785134158,91.1,73.34551477787,3.15385,20,MCD
10-15-2014,98.585,110,91,4.84895,97.5,72.854397719533,72.11369658236899,73.248901586066,90.44,72.81414222294799,3.15385,20,MCD
10-16-2014,98.385,110,91,4.52839,97.5,71.968776794663,71.928521298078,72.69337573319301,89.91,72.387433959147,3.14815,20,MCD
10-17-2014,98.335,110,90,4.61436,97.5,72.789988924997,72.170054277588,73.377719175138,91.04,73.297208181968,3.14815,20,MCD
10-20-2014,98.335,110,90,4.61436,97.5,73.232799387432,73.02934810769142,73.74001864440301,91.59,73.74001864440301,3.14815,20,MCD
10-21-2014,97.635,110,86,5.55619,97.5,72.419638356415,72.21836087349,73.627303253965,91.01,73.273054884017,3.14815,20,MCD
10-22-2014,96.535,110,86,5.5189,96.5,73.02347080519,72.94295981201999,73.675609849867,90.94,73.216697188798,3.14815,20,MCD
10-23-2014,96.385,110,86,5.51781,96.0,73.941296127328,73.168390592896,74.15054419857684,91.02,73.281105983334,3.14815,20,MCD
10-24-2014,96.385,110,86,5.51781,96.0,73.02347080519,72.902704315435,73.90104063074301,91.67,73.804427438939,3.14815,20,MCD
10-27-2014,96.385,110,86,5.51781,96.0,73.683660949184,73.66755875055,74.14257361025301,92.01,74.078164815717,3.21429,20,MCD
10-28-2014,96.385,110,86,5.51781,96.0,74.456566483616,73.8165040879145,74.55317967542,92.6,74.55317967542,3.21429,20,MCD
10-29-2014,96.385,110,86,5.51781,96.0,74.593435172005,74.0701137164,74.971836839904,92.73,74.65784396654101,3.21429,20,MCD
10-30-2014,96.385,110,86,5.51781,96.0,74.529026377469,74.46469809392617,75.189216521463,93.38,75.181165422146,3.21429,20,MCD
10-31-2014,96.385,110,86,5.51781,96.0,75.59982258663001,74.738354959711,75.68838467911701,93.73,75.462953898241,3.21429,20,MCD
11-03-2014,96.385,110,86,5.51781,96.0,75.503209394826,74.89132584673399,75.503209394826,93.61,75.366340706437,3.21429,20,MCD
11-04-2014,96.385,110,86,5.51781,96.0,75.623975884581,75.495158295509,76.18755283677099,94.47,76.058735247699,3.21429,20,MCD
11-05-2014,96.385,110,86,5.51781,96.0,76.4854435115,75.994326453163,76.541801206719,94.64,76.195603936088,3.21429,20,MCD
11-06-2014,96.385,110,86,5.51781,96.0,76.276114929258,76.018479751114,76.429085816281,94.66,76.211706134722,3.21429,20,MCD
11-07-2014,96.385,110,86,5.51781,96.0,76.00237755248,75.728640175702,76.56595450466999,95.1,76.56595450466999,3.21429,20,MCD
11-10-2014,96.785,110,86,5.47524,96.5,76.936305073252,76.469341312866,77.040969364373,95.11,76.574005603987,3.21429,20,MCD
11-11-2014,96.785,110,86,5.47524,96.5,76.662567696474,76.4282807063493,76.823589682814,95.14,76.598158901938,3.21429,20,MCD
11-12-2014,96.785,110,86,5.47524,96.5,76.429085816281,76.348574823111,76.791385285546,95.33,76.751129788961,3.21429,20,MCD
11-13-2014,96.785,110,86,5.47524,96.5,76.88799847735,76.63036329920601,77.467677628174,95.48,76.87189627871601,3.21429,20,MCD
11-14-2014,96.785,110,86,5.47524,96.5,76.791385285546,76.702823193059,78.240583162606,96.21,77.459626528857,3.21429,20,MCD
11-17-2014,96.785,110,86,5.47524,96.5,77.338860039102,76.96850947051999,77.354962237736,95.97,77.266400145249,3.21429,20,MCD
11-18-2014,96.785,110,86,5.47524,96.5,77.322757840468,76.783334186229,78.05540787831501,96.41,77.620648515197,3.21429,20,MCD
11-19-2014,96.785,110,86,5.47524,96.5,77.88633479265799,77.636750713831,78.33719635441,96.56,77.741415004952,3.21429,20,MCD
11-20-2014,96.935,110,86,5.5471,96.5,77.725312806318,77.69310840905,78.33719635441,96.64,77.805823799488,3.21429,20,MCD
11-21-2014,96.935,110,86,5.5471,96.5,78.474065042799,77.628699614514,78.49821834075,96.68,77.838028196756,3.21429,20,MCD
11-24-2014,96.935,110,86,5.5471,96.5,77.958794686511,77.717261707001,78.43380954621401,97.17,78.232532063289,3.21429,20,MCD
11-25-2014,96.935,110,86,5.5471,96.5,78.25668536124,77.97497739613817,78.369400751678,97.0,78.0956633749,3.21429,20,MCD
11-26-2014,96.935,110,86,5.5471,96.5,78.266231126952,77.90893229888282,78.28661803439581,96.22,78.152519292604,3.21429,20,MCD
11-28-2014,96.935,110,86,5.5471,96.5,77.957584719436,77.94946244555399,79.11094761068,96.81,78.63173345164199,3.21429,20,MCD
12-01-2014,96.935,110,86,5.5471,96.5,78.09566337543001,77.681427407448,78.73732301210799,95.78,77.795139241796,3.21429,20,MCD
12-02-2014,96.935,110,86,5.5471,96.5,77.33216963052199,76.966667305832,78.78605665539999,95.11,77.250946891702,3.21429,20,MCD
12-03-2014,96.935,110,86,5.5471,96.5,76.99915640136,76.982911853596,77.62051035333299,95.5,77.5677155731,3.21429,20,MCD
12-04-2014,96.935,110,86,5.5471,96.5,77.47837056039799,77.275313713348,77.965706993318,95.66,77.69767195521199,3.21429,20,MCD
12-05-2014,96.935,110,86,5.5471,96.5,77.795139241796,77.68954968133,78.469287974002,96.31,78.22561975754199,3.21429,20,MCD
12-08-2014,96.31905,110,86,5.60082,96.0,75.870160331762,74.911732013686,79.19217034949999,92.61,75.220378421202,3.2069,21,MCD
12-09-2014,96.17619,110,86,5.72063,96.0,74.15636054266,73.920814600082,74.7249197144,91.36,74.20509418595199,3.2069,21,MCD
12-10-2014,96.17619,110,86,5.72063,96.0,73.945181421728,72.702473517782,74.14815704603917,90.0,73.100464938,3.13793,21,MCD
12-11-2014,96.03333,110,86,5.76057,96.0,73.173565402938,73.11670948576399,74.03452643443,90.97,73.88832550455399,3.13793,21,MCD
12-12-2014,96.03333,110,86,5.76057,96.0,73.63653501421199,73.449722714926,74.2286487802098,90.62,73.604045918684,3.13793,21,MCD
12-15-2014,95.98571,110,86,5.81413,96.0,73.880203230672,71.67906700865,73.99391506501999,88.46,71.849634760172,3.13793,21,MCD
12-16-2014,95.98571,110,86,5.81413,96.0,71.53286607877399,71.167363754084,73.70963547915,88.72,72.060813881104,3.13793,21,MCD
12-17-2014,95.9381,110,86,5.86681,96.0,72.231381632626,71.8821238557,74.76553108380999,91.65,74.44064012853,3.13793,21,MCD
12-18-2014,95.9381,110,86,5.86681,96.0,74.952343383096,74.44064012853,76.13819536986799,93.67,76.081339452694,3.13793,21,MCD
12-19-2014,95.9381,110,86,5.86681,96.0,75.951383070582,75.49653573319,76.60928725502399,93.22,75.715837128004,3.13793,21,MCD
12-22-2014,95.9381,110,86,5.86681,96.0,75.764570771296,75.561513924246,76.361557901623,93.89,76.26002947809799,3.13793,21,MCD
12-23-2014,95.9381,110,86,5.86681,96.0,76.64177635055199,76.357496764682,77.01540094912399,94.22,76.528064516204,3.13793,21,MCD
12-24-2014,95.9381,110,86,5.86681,96.0,76.528064516204,76.13819536986799,76.787977280428,93.83,76.211295834806,3.13793,21,MCD
12-26-2014,95.9381,110,86,5.86681,96.0,76.43059722961999,76.30876312139,77.104745961826,94.78,76.982911853596,3.13793,21,MCD
12-29-2014,95.9381,110,86,5.86681,96.0,76.60928725502399,76.564614748673,77.535226477572,95.04,77.194090974528,3.13793,21,MCD
12-30-2014,95.9381,110,86,5.86681,96.0,77.03976777076998,76.406230407974,77.161601879,94.25,76.55243133785,3.13793,21,MCD
12-31-2014,95.9381,110,86,5.86681,96.0,76.14631764375,76.000116713874,76.99915640136,93.7,76.10570627434,3.13793,21,MCD
01-02-2015,95.9381,110,86,5.86681,96.0,76.45496405126599,75.57775847200999,77.161601879,93.26,75.748326223532,3.13793,21,MCD
01-05-2015,95.9381,110,86,5.86681,96.0,75.78081531906,74.903609739804,76.089461726576,92.23,74.911732013686,3.13793,21,MCD
01-06-2015,96.27143,110,89,5.47872,96.0,75.269112064494,74.627452427816,76.19505128704199,92.4,75.04981066968,3.13793,21,MCD
01-07-2015,96.27143,110,89,5.47872,96.0,75.748326223532,75.42343526825199,76.38998586020999,94.01,76.357496764682,3.13793,21,MCD
01-08-2015,96.36667,110,89,5.43825,96.0,76.53618679008599,76.3907980875982,77.145357331236,94.36,76.64177635055199,3.13793,21,MCD
01-09-2015,96.55714,110,89,5.76265,96.0,76.32500766915399,75.358457077196,76.32500766915399,93.21,75.70771485412199,3.13793,21,MCD
01-12-2015,96.55714,110,89,5.76265,96.0,75.967627618346,75.21225614731999,76.19505128704199,93.01,75.545269376482,3.13793,21,MCD
01-13-2015,96.55714,110,89,5.76265,96.0,76.30876312139,75.066055217444,76.70675454160799,92.83,75.399068446606,3.13793,21,MCD
01-14-2015,96.55714,110,89,5.76265,96.0,74.27819465089,74.010159612784,74.76553108380999,91.54,74.351295115828,3.13793,21,MCD
01-15-2015,96.55714,110,89,5.76265,96.0,74.70055289275399,73.884264367613,75.00919930027,91.38,74.221338733716,3.13793,21,MCD
01-16-2015,96.55714,110,89,5.76265,96.0,73.95330369560999,73.70151320526799,74.473129224058,91.49,74.310683746418,3.13793,21,MCD
01-20-2015,96.55714,110,89,5.76265,96.0,74.432517854648,73.287277237286,74.627452427816,90.8,73.75024684856,3.13793,21,MCD
01-21-2015,96.36667,110,89,5.84346,95.0,73.23042132011199,72.726840339428,73.474089536572,90.34,73.376622249988,3.13793,21,MCD
01-22-2015,96.22381,110,88,5.67299,95.0,73.604045918684,72.970508555888,73.88832550455399,90.89,73.82334731349799,3.13793,21,MCD
01-23-2015,95.84286,110,88,5.84063,95.0,73.847714135144,72.637495326726,74.432517854648,89.56,72.743084887192,3.13793,21,MCD
01-26-2015,95.4619,110,86,5.98733,95.0,72.60500623119799,72.523783492378,73.6665874275754,90.67,73.644657288094,3.2069,21,MCD
01-27-2015,95.4619,110,86,5.98733,95.0,73.067975842472,72.743084887192,73.35225542834199,89.57,72.75120716107399,3.2069,21,MCD
01-28-2015,95.4619,110,86,5.98733,95.0,72.88928581706799,72.101425250514,72.95426400812399,88.78,72.10954752439599,3.2069,21,MCD
01-29-2015,95.4619,110,86,5.98733,95.0,74.3188060203,74.123871447132,75.9432607967,93.27,75.756448497414,3.2069,21,MCD
01-30-2015,95.41429,110,86,6.04225,95.0,75.25286751673,74.97671020474199,75.78073409632117,92.44,75.08229976520799,3.2069,21,MCD
02-02-2015,95.17619,110,86,5.91462,95.0,74.76553108380999,74.261950103126,75.26098979061199,92.51,75.139155682382,3.2069,21,MCD
02-03-2015,95.17619,110,86,5.91462,95.0,75.244745242848,75.09042203909,76.333129943036,93.92,76.284396299744,3.2069,21,MCD
02-04-2015,95.17619,110,86,5.91462,95.0,75.9432607967,75.9432607967,76.698632267726,94.05,76.38998586020999,3.2069,21,MCD
02-05-2015,95.17619,110,86,5.91462,95.0,76.43059722961999,76.3493744908,77.023523223006,94.34,76.625531802788,3.2069,21,MCD
02-06-2015,95.17619,110,86,5.91462,95.0,76.47120859903,76.06509490493,76.739243637136,93.99,76.341252216918,3.2069,21,MCD
02-09-2015,95.17619,110,86,5.91462,95.0,75.78081531906,75.163522504028,75.90264942729,92.72,75.309723433904,3.2069,21,MCD
02-10-2015,95.17619,110,86,5.91462,95.0,75.805182140706,75.51278028095399,76.53618679008599,94.02,76.36561903856399,3.2069,21,MCD
02-11-2015,95.17619,110,86,5.91462,95.0,76.47933087291199,75.78081531906,76.617409528906,94.21,76.51994224232199,3.2069,21,MCD
02-12-2015,95.17619,110,86,5.91462,95.0,76.38998586020999,76.162562191514,77.64893831191999,95.09,77.234702343938,3.2069,21,MCD
02-13-2015,95.485,110,86,5.89315,95.0,77.48649283428,77.104745961826,77.85199515896998,95.65,77.68954968133,3.21429,20,MCD
02-17-2015,95.485,110,86,5.89315,95.0,77.259069165584,76.422474955738,77.47837056039799,94.35,76.63365407667,3.21429,20,MCD
02-18-2015,95.485,110,86,5.89315,95.0,76.53618679008599,76.3493744908,76.991034127478,94.58,76.82046637595599,3.21429,20,MCD
02-19-2015,95.485,110,86,5.89315,95.0,76.7554881849,76.13819536986799,76.79609955430999,94.19,76.503697694558,3.21429,20,MCD
02-20-2015,95.985,115,86,6.99959,95.0,76.47933087291199,75.991994439992,76.747365911018,94.19,76.503697694558,3.21429,20,MCD
02-23-2015,95.985,115,86,6.99959,95.0,76.446841777384,76.30876312139,76.682387719962,94.31,76.60116498114199,3.21429,20,MCD
02-24-2015,95.985,115,86,6.99959,95.0,76.41435268185599,76.097584000458,77.429636917106,94.98,77.145357331236,3.21429,20,MCD
02-25-2015,96.235,115,86,7.04906,95.5,77.088501414062,77.047890044652,80.66230192214199,98.66,80.13435411981199,3.21429,20,MCD
02-26-2015,96.385,115,86,7.0531,96.0,79.82302547083201,79.4707325328,81.830275931712,99.51,81.527140147824,3.21429,20,MCD
02-27-2015,96.385,115,86,7.0531,96.0,81.248582941008,80.69146852737599,81.35509010832,98.9,81.02737574736,3.21429,20,MCD
03-02-2015,96.385,115,86,7.0531,96.0,80.797975694688,80.543997064944,82.821611873616,100.0,81.92859024,3.21429,20,MCD
03-03-2015,96.935,115,86,7.78269,96.0,81.904011662928,81.55991158392,82.28907603705599,99.74,81.715575905376,3.21429,20,MCD
03-04-2015,98.035,115,86,8.65467,96.5,81.772925918544,81.256775800032,82.321847473152,100.25,82.1334117156,3.25,20,MCD
03-05-2015,98.035,115,86,8.65467,96.5,81.117497196624,80.666889950304,81.863047367808,99.11,81.199425786864,3.21429,20,MCD
03-06-2015,98.035,115,86,8.65467,96.5,80.511225628848,79.43796109670399,81.101111478576,97.13,79.57723970011199,3.21429,20,MCD
03-09-2015,98.485,115,86,8.56267,97.0,79.315068211344,79.315068211344,80.4948399108,97.71,80.052425523504,3.21429,20,MCD
03-10-2015,98.74762,115,86,8.26741,98.0,79.396996801584,78.73337522064,79.569046841088,96.29,78.889039542096,3.2069,21,MCD
03-11-2015,98.74762,115,86,8.26741,98.0,78.89723240112,77.78300357385599,79.282296775248,94.96,77.79938929190399,3.2069,21,MCD
03-12-2015,98.74762,115,86,8.26741,98.0,78.176260807008,78.061560780672,79.011932427456,96.25,78.856268106,3.2069,21,MCD
03-13-2015,99.17619,115,86,8.34676,98.0,78.848075246976,78.4466251548,79.51169682791999,96.35,78.93819669624,3.2069,21,MCD
03-16-2015,99.17619,115,86,8.34676,98.0,79.41338251963201,79.257718198176,79.85579690692799,97.15,79.59362541816,3.2069,21,MCD
03-17-2015,99.17619,115,86,8.34676,98.0,79.38880394256,78.643253771376,79.59362541816,96.17,78.790725233808,3.2069,21,MCD
03-18-2015,99.17619,115,86,8.34676,98.0,78.65963948942401,78.102525075792,79.66736114937599,97.0,79.4707325328,3.2069,21,MCD
03-19-2015,99.17619,115,86,8.34676,98.0,79.356032506464,78.635060912352,79.478925391824,95.98,78.635060912352,3.2069,21,MCD
03-20-2015,99.835,115,88,8.00233,98.5,78.91361811916799,78.749760938688,80.06061838252799,97.05,79.51169682791999,3.21429,20,MCD
03-23-2015,99.835,115,88,8.00233,98.5,79.30687535231999,79.30687535231999,81.207618645888,98.62,80.797975694688,3.21429,20,MCD
03-24-2015,99.835,115,88,8.00233,98.5,80.666889950304,80.34736844836799,81.797504495616,99.36,81.404247262464,3.21429,20,MCD
03-25-2015,99.835,115,88,8.00233,98.5,81.133882914672,80.380139884464,81.609068738064,98.14,80.40471846153599,3.21429,20,MCD
03-26-2015,99.835,115,88,8.00233,98.5,79.96230407424,78.81120738136799,80.265439858128,97.64,79.995075510336,3.21429,20,MCD
03-27-2015,99.835,115,88,8.00233,98.5,79.765675457664,79.282296775248,80.16704362124976,96.96,79.43796109670399,3.21429,20,MCD
03-30-2015,99.835,115,88,8.00233,98.5,79.82302547083201,79.77386831668801,80.55218992396799,97.88,80.191704126912,3.21429,20,MCD
03-31-2015,99.835,115,88,8.00233,98.5,80.14254697276799,79.831218329856,80.642311373232,97.44,79.831218329856,3.21429,20,MCD
04-01-2015,99.835,115,88,8.00233,98.5,79.315068211344,78.6514466304,79.487118250848,96.29,78.889039542096,3.21429,20,MCD
04-02-2015,99.835,115,88,8.00233,98.5,78.61867519430399,77.594567816304,78.848075246976,95.83,78.512168026992,3.21429,20,MCD
04-06-2015,99.585,115,88,7.59225,98.5,78.4466251548,78.20083938408,79.32326107036799,96.28,78.880846683072,3.21429,20,MCD
04-07-2015,99.585,115,88,7.59225,98.5,78.848075246976,78.729278791128,79.298682493296,96.35,78.93819669624,3.21429,20,MCD
04-08-2015,99.585,115,88,7.59225,98.5,79.249525339152,78.635060912352,79.880375484,96.85,79.34783964744,3.21429,20,MCD
04-09-2015,99.585,115,88,7.59225,98.5,79.34783964744,78.82349666990399,79.82302547083201,96.55,79.10205387671999,3.21429,20,MCD
04-10-2015,99.585,115,88,7.59225,98.5,79.38880394256,79.110246735744,80.24905414008,97.8,80.12616125472,3.21429,20,MCD
04-13-2015,99.485,115,88,7.58612,98.5,79.806639752784,79.52808254596799,80.0851969596,97.44,79.831218329856,3.21429,20,MCD
04-14-2015,99.50952,115,88,7.40411,99.0,79.601818277184,79.446153955728,80.07700410057599,97.58,79.945918356192,3.2069,21,MCD
04-15-2015,99.89545,115,88,7.44693,99.0,79.4707325328,78.87675025356,79.92133977911999,96.44,79.011932427456,3.26667,22,MCD
04-16-2015,99.89545,115,88,7.44693,99.0,78.954582414288,78.245900108712,79.831218329856,95.63,78.34831084651199,3.26667,22,MCD
04-17-2015,99.89545,115,88,7.44693,99.0,77.938667895312,77.389746340704,78.114814364328,94.88,77.733846419712,3.26667,22,MCD
04-20-2015,99.89545,115,88,7.44693,99.0,77.832160728,77.832160728,78.86446096502401,96.18,78.79891809283201,3.26667,22,MCD
04-21-2015,99.89545,115,88,7.44693,99.0,78.807110951856,77.45537114148624,79.10205387671999,94.87,77.725653560688,3.26667,22,MCD
04-22-2015,100.16818,115,88,7.18479,99.0,79.4707325328,78.848075246976,81.39605440343999,97.84,80.158932690816,3.26667,22,MCD
04-23-2015,100.21364,115,88,7.18042,99.5,79.831218329856,79.10615030623201,79.896761202048,97.0,79.4707325328,3.26667,22,MCD
04-24-2015,100.21364,115,88,7.18042,99.5,79.46253967377599,79.339646788416,81.17484720979199,98.74,80.89629000297599,3.26667,22,MCD
04-27-2015,100.53182,115,89,6.77585,99.5,80.89629000297599,78.86446096502401,81.060147183456,96.44,79.011932427456,3.26667,22,MCD
04-28-2015,100.53182,115,89,6.77585,99.5,78.872653824048,78.471203731872,79.380611083536,96.83,79.331453929392,3.26667,22,MCD
04-29-2015,100.53182,115,89,6.77585,99.5,79.126632453792,78.708796643568,80.019654087408,97.02,79.487118250848,3.26667,22,MCD
04-30-2015,100.53182,115,89,6.77585,99.5,79.18398246696,78.987353850384,79.77386831668801,96.55,79.10205387671999,3.26667,22,MCD
05-01-2015,100.53182,115,89,6.77585,99.5,79.249525339152,79.249525339152,80.265439858128,97.8,80.12616125472,3.26667,22,MCD
05-04-2015,100.53182,115,89,6.84261,99.5,79.11843959476799,78.69241092552,80.806168553712,96.13,78.75795379771199,3.26667,22,MCD
05-05-2015,101.03182,115,89,6.90147,100.5,78.970968132336,78.299153692368,79.036511004528,96.13,78.75795379771199,3.26667,22,MCD
05-06-2015,101.21364,115,89,6.87183,101.5,78.73337522064,78.5490358926,79.192175325984,96.39,78.970968132336,3.26667,22,MCD
05-07-2015,101.21364,115,89,6.87183,101.5,78.872653824048,78.749760938688,79.741096880592,96.78,79.290489634272,3.26667,22,MCD
05-08-2015,101.16818,115,89,6.84327,101.5,80.445682756656,80.11796839569601,81.23219722296,98.23,80.478454192752,3.26667,22,MCD
05-11-2015,101.16818,115,89,6.84327,101.5,80.34736844836799,79.59362541816,80.609539937136,97.51,79.888568343024,3.26667,22,MCD
05-12-2015,101.16818,115,89,6.84327,101.5,79.790254034736,79.405189660608,80.57676850104,97.95,80.24905414008,3.26667,22,MCD
05-13-2015,101.16818,115,89,6.84327,101.5,80.34736844836799,79.700132585472,80.69146852737599,97.35,79.75748259864,3.26667,22,MCD
05-14-2015,101.16818,115,89,6.84327,101.5,80.011461228384,79.700132585472,80.18351126788801,97.71,80.052425523504,3.26667,22,MCD
05-15-2015,101.16818,115,89,6.84327,101.5,80.07700410057599,79.913146920096,81.142075773696,98.04,80.32278987129601,3.26667,22,MCD
05-18-2015,101.16818,115,89,6.84327,101.5,80.265439858128,79.97868979228801,80.4948399108,98.02,80.306404153248,3.26667,22,MCD
05-19-2015,101.16818,115,89,6.84327,101.5,80.363754166416,80.00326836936,82.813419014592,100.68,82.485704653632,3.26667,22,MCD
05-20-2015,101.16818,115,89,6.84327,101.5,82.64956183411199,81.453404416608,82.731490424352,100.11,82.018711689264,3.26667,22,MCD
05-21-2015,101.16818,115,89,6.84327,101.5,81.838468790736,81.158461491744,81.89581880390399,99.28,81.338704390272,3.26667,22,MCD
05-22-2015,101.16818,115,89,6.84327,101.5,81.23219722296,80.978218593216,81.50256157075201,98.99,81.101111478576,3.26667,22,MCD
05-26-2015,101.16818,115,89,6.84327,101.5,80.98641145223999,80.32278987129601,81.27316151808,98.46,80.666889950304,3.26667,22,MCD
05-27-2015,101.16818,115,89,6.84327,101.5,81.084725760528,80.45387561568,81.289547236128,98.66,80.83074713078399,3.26667,22,MCD
05-28-2015,101.98696,120,89,7.7164,102.0,80.9877642252,79.50023386188,81.161309434254,96.48,79.731627473952,3.32258,23,MCD
