 Date,TGT Price Target,TGT Price Target - High,TGT Price Target - Low,TGT Price Target - StdDev,TGT Price Target - Median,TGT Open,TGT Low,TGT High,TGT Close,TGT Adj. Close,TGT Rating,TGT Price Target - #,Ticker
10-19-2015,84.66667,108.0,71,8.12013,84.0,61.39697067317,61.077791540105,61.62612492255,74.7,61.13508010245,3.35714,21,TGT
10-20-2015,84.71429,108.0,72,8.0424,84.0,61.241473146805,60.87318953173,61.62612492255,74.4,60.8895576924,3.39286,21,TGT
10-21-2015,84.71429,108.0,72,8.0424,84.0,61.257841307475,61.061423379435,62.6900553661,76.4,62.52637375940001,3.39286,21,TGT
10-22-2015,84.42857,108.0,72,8.37554,84.0,62.66550312509499,62.16627422465999,63.156547945195,77.11,63.107443463185,3.39286,21,TGT
10-23-2015,84.42857,108.0,72,8.37554,84.0,63.418438515915,59.539184437125,63.5084633996,72.94,59.69468196349,3.39286,21,TGT
10-26-2015,84.28571,108.0,72,8.28736,84.0,59.948388453875005,59.89109989153,61.184184584460006,74.02,60.57856263967,3.39286,21,TGT
10-27-2015,84.28571,108.0,72,8.28736,84.0,60.59493080034001,60.496721836320006,61.16781642379,74.73,61.159632343455,3.39286,21,TGT
10-28-2015,84.28571,108.0,72,8.28736,84.0,61.454259235515,61.13508010245,62.42816479538,76.23,62.38724439370501,3.39286,21,TGT
10-29-2015,84.28571,108.0,72,8.28736,84.0,62.370876233035,61.356050271495,62.60412252258251,76.28,62.42816479538,3.39286,21,TGT
10-30-2015,84.28571,108.0,72,8.28736,84.0,62.338139911695,62.272667269015,63.77035397032,77.18,63.16473202553001,3.39286,21,TGT
11-02-2015,84.28571,108.0,72,8.28736,84.0,63.0174185795,61.80617468992,63.402070355245,77.26,63.23020466821001,3.44444,21,TGT
11-03-2015,84.28571,108.0,72,8.28736,84.0,63.32841363223,63.181100186200005,64.24503062975,78.23,64.024060460705,3.44444,21,TGT
11-04-2015,84.28571,108.0,72,8.28736,84.0,64.40871223645,62.6900553661,64.40871223645,77.39,63.336597712565,3.44444,21,TGT
11-05-2015,84.28571,108.0,72,8.28736,84.0,63.13199570419,62.6900553661,64.007692300035,78.15,63.95858781802501,3.44444,21,TGT
11-06-2015,84.09091,108.0,72,8.14588,84.0,63.96677189836,62.550926000405006,64.22866246908,77.22,63.19746834687,3.44444,22,TGT
11-09-2015,84.09091,108.0,72,8.14588,84.0,63.336597712565,61.315129869820005,63.45935891759001,76.23,62.38724439370501,3.44444,22,TGT
11-10-2015,84.26087,108.0,72,8.00661,84.0,62.54274192007,62.199010546,63.76266093480511,77.19,63.172916105865,3.5,23,TGT
11-11-2015,84.26087,108.0,72,8.00661,84.0,62.522281719232495,60.521274077325,62.714607607105,74.87,61.274209468145,3.5,23,TGT
11-12-2015,84.26087,108.0,72,8.00661,84.0,61.257841307475,60.832269130055,62.010776698295,74.93,61.32331395015501,3.5,23,TGT
11-13-2015,84.26087,108.0,72,8.00661,84.0,60.324856149285,58.54891071659001,60.324856149285,71.89,58.83535352831501,3.5,23,TGT
11-16-2015,84.26087,108.0,72,8.00661,84.0,58.72812520704,58.39819191936,59.70142840569599,72.31,59.643690080352,3.5,23,TGT
11-17-2015,84.26087,108.0,72,8.00661,84.0,60.691228268736,59.726173402272,61.351094844096,72.91,60.138590011872,3.5,23,TGT
11-18-2015,83.63636,108.0,72,8.18838,83.5,59.091051823488,56.212383888480005,59.3698454515776,69.78,57.556862035776,3.5,22,TGT
11-19-2015,82.04545,92.0,72,6.91821,83.0,57.738325344,57.61460036111999,58.959078508416,70.55,58.19198361456,3.5,22,TGT
11-20-2015,82.34783,92.0,72,6.91318,83.0,58.653890217312,58.224976943328,59.099300155680005,70.83,58.422936915936,3.55172,23,TGT
11-23-2015,82.34783,92.0,72,6.91318,83.0,58.612648556352,58.5631585632,60.13034167968,72.28,59.618945083776,3.55172,23,TGT
11-24-2015,82.34783,92.0,72,6.91318,83.0,59.280763463904,59.190031809792,60.344798316672,72.89,60.122093347488,3.55172,23,TGT
11-25-2015,82.12957,92.0,72,6.84173,83.0,60.394288309824,60.17158334064,60.724221597504,73.16,60.344798316672,3.55172,23,TGT
11-27-2015,82.12957,92.0,72,6.84173,83.0,60.674731604352,60.06435502214399,60.938678234496,73.44,60.575751618048,3.55172,23,TGT
11-30-2015,82.12957,92.0,72,6.84173,83.0,60.856194912576,59.486971768704,60.856194912576,72.5,59.800408392,3.55172,23,TGT
12-01-2015,82.12957,92.0,72,6.84173,83.0,60.27056332694399,59.5942000872,60.567503285856006,72.81,60.056106689952,3.55172,23,TGT
12-02-2015,82.12957,92.0,72,6.84173,83.0,60.04785835775999,59.272515131712,60.221073333792,71.93,59.330253457056,3.55172,23,TGT
12-03-2015,82.12957,92.0,72,6.84173,83.0,59.396240114592,59.190031809792,60.41078497420799,73.19,60.369543313248,3.55172,23,TGT
12-04-2015,82.12957,92.0,72,6.84173,83.0,60.311804987904,60.303556655712,61.235618193408,73.9,60.95517489888,3.55172,23,TGT
12-07-2015,82.12957,92.0,72,6.84173,83.0,60.6252416112,60.33720985105536,61.252114857792,73.39,60.534509957088,3.55172,23,TGT
12-08-2015,82.12957,92.0,72,6.84173,83.0,60.278811659136,59.79216005980799,60.505640794416,72.66,59.932381707072,3.55172,23,TGT
12-09-2015,82.12957,92.0,72,6.84173,83.0,59.5942000872,58.703380210464,60.20457666940799,72.01,59.396240114592,3.55172,23,TGT
12-10-2015,82.12957,92.0,72,6.84173,83.0,59.67668340912,59.47047510432,60.25406666255999,72.37,59.693180073504,3.55172,23,TGT
12-11-2015,82.12957,92.0,72,6.84173,83.0,59.214776806368,58.81060852896,59.84165005296,71.84,59.256018467328,3.55172,23,TGT
12-14-2015,82.12957,92.0,72,6.84173,83.0,59.247770135136,59.08280349129599,60.20457666940799,72.72,59.981871700224,3.55172,23,TGT
12-15-2015,82.12957,92.0,72,6.84173,83.0,60.262314994752,60.02517544423199,61.2438665256,72.98,60.196328337216,3.55172,23,TGT
12-16-2015,82.04261,92.0,72,6.77899,83.0,60.237569998176,60.2128250016,61.070651549568005,73.8,60.87269157696,3.55172,23,TGT
12-17-2015,82.04261,92.0,72,6.77899,83.0,60.87269157696,59.437481775552,61.070651549568005,72.33,59.660186744736,3.55172,23,TGT
12-18-2015,82.04261,92.0,72,6.77899,83.0,59.272515131712,58.31570859744,59.536461761856,71.37,58.868346854304,3.55172,23,TGT
12-21-2015,81.99913,92.0,72,6.7695,83.0,58.983823504992,58.62898025409216,59.35499845363199,71.71,59.14879014883199,3.55172,23,TGT
12-22-2015,81.99913,92.0,72,6.7695,83.0,59.462226772128,59.280763463904,60.163335008448,72.61,59.891140046112,3.55172,23,TGT
12-23-2015,81.99913,92.0,72,6.7695,83.0,60.245818330368,60.163335008448,60.87269157696,73.65,60.74896659408,3.55172,23,TGT
12-24-2015,81.99913,92.0,72,6.7695,83.0,60.592248282432,60.014865028992,60.699476600928,73.17,60.353046648864,3.55172,23,TGT
12-28-2015,81.99913,92.0,72,6.7695,83.0,60.245818330368,59.569455090624,60.567503285856006,72.87,60.105596683104,3.55172,23,TGT
12-29-2015,81.99913,92.0,72,6.7695,83.0,60.600496614624,60.493268296128,61.86249144,74.44,61.400584837248,3.55172,23,TGT
12-30-2015,81.99913,92.0,72,6.7695,83.0,61.499564823552,60.674731604352,61.50781315574399,73.62,60.724221597504,3.55172,23,TGT
12-31-2015,81.99913,92.0,72,6.7695,83.0,60.386039977632,59.77574587874592,60.386039977632,72.61,59.891140046112,3.55172,23,TGT
01-04-2016,81.99913,92.0,72,6.7695,83.0,59.256018467328,59.000320169376,60.79845658723199,73.55,60.66648327216,3.55172,23,TGT
01-05-2016,81.99913,92.0,72,6.7695,83.0,60.82320158380799,60.732469929696,62.060451412608,74.84,61.730518124928,3.55172,23,TGT
01-06-2016,81.99913,92.0,72,6.7695,83.0,60.87269157696,60.526261624896,61.69752479616,74.08,61.103644878336,3.55172,23,TGT
01-07-2016,81.99913,92.0,72,6.7695,83.0,60.691228268736,60.61699327900799,62.6873246592,73.88,60.938678234496,3.55172,23,TGT
01-08-2016,81.99913,92.0,72,6.7695,83.0,61.21087319683199,58.78586353238399,61.689276463968,71.38,58.876595186496,3.55172,23,TGT
01-11-2016,81.99913,92.0,72,6.7695,83.0,59.000320169376,58.158990285792,60.0066166968,72.42,59.734421734464,3.55172,23,TGT
01-12-2016,81.99913,92.0,72,6.7695,83.0,60.188080005024,59.90763671049599,60.66648327216,73.36,60.509764960512,3.55172,23,TGT
01-13-2016,81.99913,92.0,72,6.7695,83.0,60.452026635168,59.01681683376,60.831449916,71.64,59.091051823488,3.55172,23,TGT
01-14-2016,81.99913,92.0,72,6.7695,83.0,59.074555159104,57.738325344,59.091051823488,70.41,58.07650696387199,3.55172,23,TGT
01-15-2016,81.99913,92.0,72,6.7695,83.0,56.77739464363199,56.77739464363199,58.224976943328,70.08,57.804312001536,3.55172,23,TGT
01-19-2016,81.78174,92.0,68,7.1259,83.0,57.61460036111999,56.66604215904,58.200231946752,69.24,57.11145209740799,3.55172,23,TGT
01-20-2016,81.56435,92.0,68,7.1616,81.98,56.270122213824,54.818415748032,56.600055501504,67.59,55.750477285728,3.55172,23,TGT
01-21-2016,81.56435,92.0,68,7.1616,81.98,56.14639723094399,55.70511145867199,57.466130381664,68.64,56.616552165888,3.55172,23,TGT
01-22-2016,81.56435,92.0,68,7.1616,81.98,57.061962104256,57.028968775488,57.721828679616,69.72,57.507372042624,3.55172,23,TGT
01-25-2016,81.56435,92.0,68,7.1616,81.98,57.548613703584,56.78976714192,57.73007701180799,68.92,56.847505467264,3.55172,23,TGT
01-26-2016,81.56435,92.0,68,7.1616,81.98,57.235177080288,56.921740456992005,58.27446693648,70.44,58.101251960448,3.55172,23,TGT
01-27-2016,81.56435,92.0,68,7.1616,81.98,57.911540320032,57.804312001536,59.28092843054784,70.69,58.307460265248,3.55172,23,TGT
01-28-2016,81.56435,92.0,68,7.1616,81.98,58.818856861152,57.886795323456006,58.926085179648,70.99,58.554910231008,3.55172,23,TGT
01-29-2016,81.56435,92.0,68,7.1616,81.98,58.678635213888,58.57965522758399,59.825153388576,72.42,59.734421734464,3.55172,23,TGT
02-01-2016,81.56435,92.0,68,7.1616,81.98,58.769366868,58.010520306336,60.386039977632,72.83,60.072603354336,3.55172,23,TGT
02-02-2016,81.56435,92.0,68,7.1616,81.98,59.973623368032,59.65193841254399,60.55100662147199,73.31,60.468523299552,3.55172,23,TGT
02-03-2016,81.56435,92.0,68,7.1616,81.98,60.922181570112,59.05805849472,60.988168227648,72.57,59.85814671734399,3.55172,23,TGT
02-04-2016,81.47739,92.0,68,7.11923,81.98,58.290963600864,57.02072044329599,58.290963600864,70.04,57.771318672768,3.55172,23,TGT
02-05-2016,81.47739,92.0,68,7.11923,81.98,57.771318672768,57.28466707344,58.3569502584,69.56,57.375398727552,3.55172,23,TGT
02-08-2016,81.47739,92.0,68,7.11923,81.98,57.061962104256,56.286618878208,57.977526977568,70.0,57.738325344,3.55172,23,TGT
02-09-2016,81.47739,92.0,68,7.11923,81.98,57.57335870015999,56.888747128224,58.1251721238048,69.86,57.622848693312,3.55172,23,TGT
02-10-2016,81.47739,92.0,68,7.11923,81.98,58.09300362825601,56.55881384054399,58.31570859744,68.76,56.715532152192,3.55172,23,TGT
02-11-2016,81.47739,92.0,68,7.11923,81.98,56.35260553574399,55.79996727888,57.053713772064,68.05,56.12990056656,3.55172,23,TGT
02-12-2016,81.47739,92.0,68,7.11923,81.98,56.579006304017,56.07999992767701,58.200777027122,69.95,58.175826708305,3.55172,23,TGT
02-16-2016,81.47739,92.0,68,7.11923,81.98,58.733050495218,57.96790738483,59.514827151484,71.5,59.46492651385,3.55172,23,TGT
02-17-2016,81.47739,92.0,68,7.11923,81.98,60.04710061958,59.481560059728,60.42135540183501,72.1,59.96393289019,3.55172,23,TGT
02-18-2016,81.47739,92.0,68,7.11923,81.98,59.007504002205,57.80157192605,60.437988947713,72.53,60.321554126567,3.55172,23,TGT
02-19-2016,81.47739,92.0,68,7.11923,81.98,60.04710061958,58.683149857584,60.14690189484799,72.32,60.14690189484799,3.55172,23,TGT
02-22-2016,81.69478,92.0,68,6.89946,81.98,60.30492058068901,60.097001257214,60.920361778175,72.47,60.271653488933,3.55172,23,TGT
02-23-2016,81.69478,92.0,68,6.89946,81.98,60.571057314737,60.433830561243504,61.860157120282,73.99,61.535802975661,3.55172,23,TGT
02-24-2016,81.95565,92.0,68,6.90606,81.98,61.868473893221,61.045113372260005,64.0391516303,76.94,63.989250992666,3.55172,23,TGT
02-25-2016,82.69478,95.0,68,7.23788,81.98,64.0391516303,63.340542703424,65.552804305198,78.67,65.428052711113,3.55172,23,TGT
02-26-2016,82.69478,95.0,68,7.23788,81.98,65.61933848871,64.305288364348,65.67755589928299,78.43,65.22845016057701,3.55172,23,TGT
02-29-2016,82.6887,95.0,68,7.23853,81.84,65.095381793553,64.88746247007799,65.843891358063,78.45,65.245083706455,3.55172,23,TGT
03-01-2016,83.24333,96.0,68,7.56892,82.42,65.802307493368,65.60270494283199,67.407444670595,80.96,67.332593714144,3.6,24,TGT
03-02-2016,83.32667,96.0,68,7.60971,82.42,67.315960168266,66.683885424902,67.898134273996,81.1,67.44902853529,3.56667,24,TGT
03-03-2016,84.285,96.0,68,7.65864,86.0,66.958338931889,65.344884981723,67.10804084479099,79.71,66.292997096769,3.56667,24,TGT
03-04-2016,84.285,96.0,68,7.65864,86.0,66.59240092257299,66.08507777329399,67.86486718223999,81.13,67.473978854107,3.56667,24,TGT
03-07-2016,84.285,96.0,68,7.65864,86.0,66.974972477767,66.742102835475,67.53219626468,80.82,67.216158892998,3.56667,24,TGT
03-08-2016,84.29042,96.0,68,7.65696,86.0,66.99160602364499,66.91675506719399,67.69853172346001,80.53,66.974972477767,3.56667,24,TGT
03-09-2016,84.29042,96.0,68,7.65696,86.0,67.3658608059,67.02487311540101,67.78169945285,81.21,67.540513037619,3.56667,24,TGT
03-10-2016,84.29042,96.0,68,7.65696,86.0,67.873183955179,66.78368670017,68.222488418617,81.5,67.78169945285,3.56667,24,TGT
03-11-2016,84.29042,96.0,68,7.65696,86.0,68.106053597471,67.798332998728,68.57179288205501,81.87,68.08942005159301,3.56667,24,TGT
03-14-2016,84.29042,96.0,68,7.65696,86.0,68.072786505715,67.590413675253,68.28070582919,81.77,68.006252322203,3.56667,24,TGT
03-15-2016,84.29042,96.0,68,7.65696,86.0,67.665264631704,67.515562718802,68.106053597471,81.65,67.906451046935,3.56667,24,TGT
03-16-2016,84.49875,96.0,68,7.38284,86.0,68.106053597471,67.332593714144,68.5676344955855,82.39,68.521892244421,3.6,24,TGT
03-17-2016,84.49875,96.0,68,7.38284,86.0,68.413774196214,68.413774196214,69.29535212774799,83.02,69.045848939578,3.6,24,TGT
03-18-2016,84.49875,96.0,68,7.38284,86.0,69.336935992443,68.77971220553,69.8608926876,82.71,68.788028978469,3.6,24,TGT
03-21-2016,84.49875,96.0,68,7.38284,86.0,68.61337674675,68.305656148007,68.94604766431,82.2,68.36387355858,3.6,24,TGT
03-22-2016,84.49875,96.0,68,7.38284,86.0,68.521892244421,67.906451046935,68.713178022018,81.7,67.94803491163,3.6,24,TGT
03-23-2016,84.49875,96.0,68,7.38284,86.0,67.97298523044701,67.78169945285,68.488625152665,81.5,67.78169945285,3.6,24,TGT
03-24-2016,84.49875,96.0,68,7.38284,86.0,67.665264631704,67.515562718802,68.3430816262325,82.04,68.230805191556,3.6,24,TGT
03-28-2016,84.49875,96.0,68,7.38284,86.0,68.513575471482,68.455358060909,69.3909950165465,82.8,68.86287993492,3.62069,24,TGT
03-29-2016,84.49875,96.0,68,7.38284,86.0,68.912780572554,68.297339375068,69.25376826305299,82.97,69.004265074883,3.62069,24,TGT
03-30-2016,83.66542,96.0,68,7.83005,85.0,69.378519857138,69.004265074883,69.77772495821,83.6,69.52822177003999,3.55172,24,TGT
03-31-2016,83.66542,96.0,68,7.83005,85.0,68.61337674675,67.349227260022,69.15396698778501,82.28,68.430407742092,3.55172,24,TGT
04-01-2016,83.66542,96.0,68,7.83005,85.0,67.997935549264,67.997935549264,69.187234079541,82.76,68.829612843164,3.5,24,TGT
04-04-2016,83.66542,96.0,68,7.83005,85.0,68.937730891371,68.297339375068,69.328619219504,82.3,68.44704128797,3.5,24,TGT
04-05-2016,83.66542,96.0,68,7.83005,85.0,68.32228969388501,68.039519413959,68.69654447613999,82.1,68.28070582919,3.5,24,TGT
04-06-2016,83.66542,96.0,68,7.83005,85.0,68.239121964495,67.914767819874,68.53852579029899,82.17,68.338923239763,3.5,24,TGT
04-07-2016,83.66542,96.0,68,7.83005,85.0,68.155954235105,67.3658608059,68.46367483384799,81.57,67.839916863423,3.5,24,TGT
04-08-2016,83.66542,96.0,68,7.83005,85.0,67.582096902314,66.99160602364499,67.68181500985261,80.88,67.26605953063199,3.5,24,TGT
04-11-2016,83.66542,96.0,68,7.83005,85.0,67.315960168266,66.292997096769,67.648631085826,79.77,66.342897734403,3.5,24,TGT
04-12-2016,83.66542,96.0,68,7.83005,85.0,66.484282874366,66.001910043904,67.415761443534,80.78,67.18289180124201,3.5,24,TGT
04-13-2016,83.66542,96.0,68,7.83005,85.0,67.457345308229,66.941705386011,67.923084592813,81.56,67.831600090484,3.5,24,TGT
04-14-2016,83.66542,96.0,68,7.83005,85.0,67.656947858765,67.598730448192,68.28070582919,81.78,68.01456909514201,3.5,24,TGT
04-15-2016,83.66542,96.0,68,7.83005,85.0,68.25575551037299,68.1975380998,69.079116031334,82.6,68.69654447613999,3.5,24,TGT
04-18-2016,83.66542,96.0,68,7.83005,85.0,68.754761886713,68.746445113774,69.652973364125,83.42,69.378519857138,3.5,24,TGT
04-19-2016,83.70708,96.0,68,7.81841,85.0,69.44505404065,69.353569538321,69.977327508746,83.98,69.844259141722,3.5,24,TGT
04-20-2016,83.70708,96.0,68,7.81841,85.0,69.810992049966,68.630010292628,69.827625595844,82.87,68.92109734549301,3.5,24,TGT
04-21-2016,83.70708,96.0,68,7.81841,85.0,69.095749577212,68.61337674675,69.553172088857,82.75,68.821296070225,3.5,24,TGT
04-22-2016,83.70708,96.0,68,7.81841,85.0,68.937730891371,68.32228969388501,69.137333441907,82.33,68.471991606787,3.5,24,TGT
04-25-2016,83.70708,96.0,68,7.81841,85.0,68.32228969388501,67.86486718223999,68.69654447613999,82.6,68.69654447613999,3.48276,24,TGT
04-26-2016,83.70708,96.0,68,7.81841,85.0,68.72981156789601,68.555159336177,69.120699896029,82.6,68.69654447613999,3.48276,24,TGT
04-27-2016,83.70708,96.0,68,7.81841,85.0,68.754761886713,68.36387355858,69.503271451223,83.29,69.27040180893101,3.48276,24,TGT
04-28-2016,83.70708,96.0,68,7.81841,85.0,68.879513480798,67.49061239998501,69.020898620761,81.33,67.640314312887,3.48276,24,TGT
04-29-2016,83.25957,96.0,68,7.67976,85.0,67.03318988833999,65.71082299103901,67.09972407185201,79.5,66.11834486505,3.41379,23,TGT
05-02-2016,83.25957,96.0,68,7.67976,85.0,66.076761000355,65.735773309856,66.667251879024,80.12,66.633984787268,3.41379,23,TGT
05-03-2016,83.25957,96.0,68,7.67976,85.0,66.509233193183,66.176562275623,66.816953791926,79.99,66.525866739061,3.41379,23,TGT
05-04-2016,83.25957,96.0,68,7.67976,85.0,66.259730005013,66.06012745447701,66.758736381353,79.71,66.292997096769,3.41379,23,TGT
05-05-2016,83.43348,96.0,70,7.37133,85.0,66.168245502684,64.554791552518,66.292997096769,78.13,64.978946972407,3.41379,23,TGT
05-06-2016,83.43348,96.0,70,7.37133,85.0,64.978946972407,64.746077330115,65.586071396954,78.74,65.48627012168599,3.41379,23,TGT
05-09-2016,83.43348,96.0,70,7.37133,85.0,65.777357174551,65.511220440503,66.78368670017,79.93,66.475966101427,3.41379,23,TGT
05-10-2016,83.29042,96.0,70,7.24867,83.5,66.417748690854,65.95200940627,66.958338931889,80.05,66.575767376695,3.41379,24,TGT
05-11-2016,83.58208,96.0,70,7.04725,83.5,64.08905226793401,62.94133760235201,64.346872229043,75.7,62.95797114823,3.34483,24,TGT
05-12-2016,83.58208,96.0,70,7.04725,83.5,62.650250549487,62.63361700360901,63.53765022207831,75.6,62.87480341884,3.34483,24,TGT
05-13-2016,83.34652,96.0,70,7.10572,82.0,62.592033138914005,61.361150743942,62.700151187121,73.88,61.444318473332,3.28571,23,TGT
05-16-2016,83.43348,96.0,70,7.10095,84.0,61.637065245805005,61.176149054300005,63.145518236185,74.61,62.525376451251006,3.28571,23,TGT
05-17-2016,83.58955,96.0,70,7.22186,84.5,62.55889762881501,61.22643082064601,62.93601087641,73.61,61.687347012151,3.28571,22,TGT
05-18-2016,80.72591,95.0,67,7.82272,81.0,56.550226550468,54.89092826105,57.504658278658994,68.0,56.9860018588,3.28571,22,TGT
05-19-2016,78.77136,95.0,65,7.84414,77.5,57.120086569056,55.971986237489006,57.581002760561,67.06,56.19825418604601,3.32143,22,TGT
05-20-2016,77.82909,95.0,65,7.85104,75.5,56.474803900949006,56.1479724197,57.94143922231792,68.66,57.539101288606,3.32143,22,TGT
05-23-2016,77.82909,95.0,65,7.85104,75.5,57.639664821298005,56.868677737326,57.865932769855,67.93,56.92733979806301,3.32143,22,TGT
05-24-2016,77.82909,95.0,65,7.85104,75.5,57.044663919537,57.002762447582,58.008397774502,68.69,57.564242171779,3.32143,22,TGT
05-25-2016,77.82909,95.0,65,7.85104,75.5,57.673185998862,57.254171279312,58.39389131648801,69.28,58.058679540848,3.32143,22,TGT
05-26-2016,77.82909,95.0,65,7.85104,75.5,58.351989844533,57.65642541008,58.754243975301,68.91,57.748608648381,3.32143,22,TGT
05-27-2016,77.69273,95.0,65,7.89021,75.0,57.80727070911801,57.62290423251601,58.26818690062301,68.9,57.740228353990005,3.28571,22,TGT
05-31-2016,77.69273,95.0,65,7.89021,75.0,58.058679540848,57.375685547981504,58.2220952814725,68.78,57.639664821298005,3.28571,22,TGT
06-01-2016,77.69273,95.0,65,7.89021,75.0,57.790510120336,56.994382153191005,57.790510120336,68.41,57.329593928831,3.28571,22,TGT
06-02-2016,77.69273,95.0,65,7.89021,75.0,56.768114204634,56.768114204634,57.337974223222005,68.32,57.254171279312,3.28571,22,TGT
06-03-2016,77.69273,95.0,65,7.89021,75.0,57.304453045658,57.044663919537,57.849172181073,68.65,57.53072099421501,3.28571,22,TGT
06-06-2016,77.69273,95.0,65,7.89021,75.0,57.50558011104201,57.178748629793006,58.008397774502,68.81,57.66480570447101,3.28571,22,TGT
06-07-2016,77.69273,95.0,65,7.89021,75.0,58.008397774502,57.145227452229,58.360370138924,68.24,57.187128924184,3.28571,22,TGT
06-08-2016,77.69273,95.0,65,7.89021,75.0,57.279312162485,57.08656539149201,57.74441850118551,68.62,57.50558011104201,3.28571,22,TGT
06-09-2016,77.69273,95.0,65,7.89021,75.0,57.472058933478,56.449663017776,57.71508747081701,67.69,56.726212732679,3.28571,22,TGT
06-10-2016,77.69273,95.0,65,7.89021,75.0,56.52508566729501,56.189873891655004,57.094945685883,67.88,56.885438326108,3.28571,22,TGT
06-13-2016,77.69273,95.0,65,7.89021,75.0,56.860297442935,56.013887709444006,57.06142450831901,66.89,56.05578918139901,3.28571,22,TGT
06-14-2016,77.69273,95.0,65,7.89021,75.0,55.871422704797006,55.2470907726675,56.097690653354,66.74,55.930084765534,3.28571,22,TGT
06-15-2016,77.69273,95.0,65,7.89021,75.0,56.131211830918005,56.05578918139901,56.860297442935,67.27,56.374240368257,3.28571,22,TGT
06-16-2016,77.69273,95.0,65,7.89021,75.0,56.332338896302005,55.92170447114301,56.60050831681401,66.98,56.131211830918005,3.28571,22,TGT
06-17-2016,77.69273,95.0,65,7.89021,75.0,56.15635271409101,56.03902859261701,57.06142450831901,67.5,56.56698713925,3.28571,22,TGT
06-20-2016,77.69273,95.0,65,7.89021,75.0,57.078185097101006,56.977621564409,57.731848059599,67.99,56.977621564409,3.28571,22,TGT
06-21-2016,77.69273,95.0,65,7.89021,75.0,57.212269807357,56.709452143897,57.68994658764401,68.3,57.23741069053,3.28571,22,TGT
06-22-2016,77.69273,95.0,65,7.89021,75.0,57.20388951296601,57.20388951296601,57.99163718572001,68.86,57.706707176426,3.28571,22,TGT
06-23-2016,77.69273,95.0,65,7.89021,75.0,58.13410219036701,58.06705983523901,58.82966662482001,69.78,58.477694260398,3.28571,22,TGT
06-24-2016,77.69273,95.0,65,7.89021,75.0,57.178748629793006,57.053044213928,58.544736615526006,69.35,58.117341601585,3.28571,22,TGT
06-27-2016,77.69273,95.0,65,7.89021,75.0,57.865932769855,56.90219891489001,58.427412494052,69.45,58.201144545495005,3.28571,22,TGT
06-28-2016,77.69273,95.0,65,7.89021,75.0,58.419032199661,57.87012291705051,59.005652807031,69.74,58.444173082834,3.28571,22,TGT
06-29-2016,77.69273,95.0,65,7.89021,75.0,58.460933671616,58.39389131648801,59.148117811678,70.0,58.662060737,3.28571,22,TGT
06-30-2016,77.69273,95.0,65,7.89021,75.0,58.82966662482001,58.15924307354001,58.90927942153451,69.82,58.511215437962,3.28571,22,TGT
07-01-2016,77.69273,95.0,65,7.89021,75.0,58.360370138924,58.32684896136,59.08107545655,70.05,58.703962208955,3.28571,22,TGT
07-05-2016,77.69273,95.0,65,7.89021,75.0,58.662060737,58.142482484758,58.83779551037927,69.74,58.444173082834,3.28571,22,TGT
07-06-2016,77.69273,95.0,65,7.89021,75.0,58.27656719501401,58.196954398299496,59.11459663411401,70.51,59.089455750941006,3.28571,22,TGT
07-07-2016,77.69273,95.0,65,7.89021,75.0,59.047554278986,58.452553377225,59.43304782097201,70.09,58.73748338651901,3.28571,22,TGT
07-08-2016,77.86857,95.0,65,8.03366,75.0,59.22354046119701,59.047554278986,59.977766956387,71.31,59.75987930222101,3.2963,21,TGT
07-11-2016,77.86857,95.0,65,8.03366,75.0,59.83530195174001,59.793400479785,60.941500811352,72.54,60.79065551231401,3.2963,21,TGT
07-12-2016,77.86857,95.0,65,8.03366,75.0,60.748754040359,60.706852568404,61.67896671776,73.52,61.611924362632,3.2963,21,TGT
07-13-2016,77.86857,95.0,65,8.03366,75.0,61.611924362632,61.251571703819,61.880093783144005,73.17,61.318614058947006,3.2963,21,TGT
07-14-2016,77.86857,95.0,65,8.03366,75.0,61.67058642336901,61.586783479459,62.198544970002,73.49,61.586783479459,3.2963,21,TGT
07-15-2016,77.86857,95.0,65,8.03366,75.0,61.586783479459,60.757134334750006,61.83819231118901,73.04,61.20967023186401,3.2963,21,TGT
07-18-2016,77.86857,95.0,65,8.03366,75.0,61.075585521608,61.075585521608,62.030939082182,73.96,61.980657315836,3.2963,21,TGT
07-19-2016,77.86857,95.0,65,8.03366,75.0,61.921995255099006,61.519741124331,62.030939082182,73.95,61.97227702144501,3.2963,21,TGT
07-20-2016,77.86857,95.0,65,8.03366,75.0,62.181784381220005,61.980657315836,62.43319321295,74.48,62.41643262416801,3.2963,21,TGT
07-21-2016,77.86857,95.0,65,8.03366,75.0,62.357770563431,62.13988290926501,62.592418806379,74.34,62.299108502694,3.2963,21,TGT
07-22-2016,77.86857,95.0,65,8.03366,75.0,62.43319321295,62.156643498047,62.848017785304506,74.92,62.785165577372005,3.2963,21,TGT
07-25-2016,77.86857,95.0,65,8.03366,75.0,62.801926166154,62.743264105417005,63.96678708650301,76.3,63.94164620333,3.2963,21,TGT
07-26-2016,77.86857,95.0,65,8.03366,75.0,64.008688558458,63.71537825477301,64.846717997558,76.22,63.874603848202,3.2963,21,TGT
07-27-2016,77.86857,95.0,65,8.03366,75.0,64.008688558458,62.88572911006401,64.008688558458,75.25,63.06171529227501,3.2963,21,TGT
