 Date,AMD Price Target,AMD Price Target - High,AMD Price Target - Low,AMD Price Target - StdDev,AMD Price Target - Median,AMD Open,AMD Low,AMD High,AMD Close,AMD Adj. Close,AMD Rating,AMD Price Target - #,Ticker
05-08-2018,13.80385,27.0,7.0,4.49423,13.25,11.49,11.4,11.66,11.61,11.61,3.41935,26,AMD
05-09-2018,13.80385,27.0,7.0,4.49423,13.25,11.65,11.57,11.98,11.95,11.95,3.41935,26,AMD
05-10-2018,13.80385,27.0,7.0,4.49423,13.25,11.98,11.95,12.18,12.13,12.13,3.41935,26,AMD
05-11-2018,13.80385,27.0,7.0,4.49423,13.25,11.89,11.69,12.03,11.95,11.95,3.41935,26,AMD
05-14-2018,13.80385,27.0,7.0,4.49423,13.25,12.14,12.11,12.36,12.23,12.23,3.41935,26,AMD
05-15-2018,13.80385,27.0,7.0,4.49423,13.25,12.18,12.16,12.46,12.45,12.45,3.41935,26,AMD
05-16-2018,13.91923,27.0,7.0,4.38082,13.25,12.64,12.62,12.98,12.82,12.82,3.48387,26,AMD
05-17-2018,14.08889,27.0,7.0,4.34821,13.5,12.79,12.66,12.9,12.82,12.82,3.53125,27,AMD
05-18-2018,14.08889,27.0,7.0,4.34821,13.5,13.06,12.91,13.26,13.0,13.0,3.53125,27,AMD
05-21-2018,14.08889,27.0,7.0,4.34821,13.5,13.25,12.88,13.31,12.99,12.99,3.53125,27,AMD
05-22-2018,14.08889,27.0,7.0,4.34821,13.5,13.0,12.71,13.14,12.98,12.98,3.53125,27,AMD
05-23-2018,14.08889,27.0,7.0,4.34821,13.5,12.93,12.9,13.18,13.1,13.1,3.53125,27,AMD
05-24-2018,14.16296,27.0,7.0,4.38002,13.5,13.06,13.03,13.43,13.41,13.41,3.53125,27,AMD
05-25-2018,14.16296,27.0,7.0,4.38002,13.5,13.4,13.36,13.72,13.54,13.54,3.53125,27,AMD
05-29-2018,14.16296,27.0,7.0,4.38002,13.5,13.45,13.26,13.63,13.36,13.36,3.53125,27,AMD
05-30-2018,14.16296,27.0,7.0,4.38002,13.5,13.48,13.48,13.95,13.82,13.82,3.53125,27,AMD
05-31-2018,14.27407,27.0,7.0,4.41241,13.5,13.74,13.69,13.93,13.73,13.73,3.53125,27,AMD
06-01-2018,14.27407,27.0,7.0,4.41241,13.5,13.98,13.92,14.4,14.4,14.4,3.53125,27,AMD
06-04-2018,14.27407,27.0,7.0,4.41241,13.5,14.76,14.52,14.98,14.85,14.85,3.53125,27,AMD
06-05-2018,14.27407,27.0,7.0,4.41241,13.5,14.85,14.63,14.9185,14.85,14.85,3.53125,27,AMD
06-06-2018,14.27407,27.0,7.0,4.41241,13.5,15.07,15.04,15.74,15.67,15.67,3.53125,27,AMD
06-07-2018,14.36667,27.0,7.0,4.47346,13.5,15.83,14.85,15.97,14.89,14.89,3.53125,27,AMD
06-08-2018,14.36667,27.0,7.0,4.47346,13.5,14.52,14.31,15.33,15.25,15.25,3.53125,27,AMD
06-11-2018,14.36667,27.0,7.0,4.47346,13.5,15.21,15.01,15.89,15.73,15.73,3.53125,27,AMD
06-12-2018,14.36667,27.0,7.0,4.47346,13.5,15.84,15.43,15.95,15.85,15.85,3.53125,27,AMD
06-13-2018,14.36667,27.0,7.0,4.47346,13.5,15.81,15.78,16.52,16.32,16.32,3.5,27,AMD
06-14-2018,14.36667,27.0,7.0,4.47346,13.5,16.62,15.58,16.79,16.25,16.25,3.5,27,AMD
06-15-2018,14.55185,27.0,7.0,4.57338,13.5,16.06,15.82,16.52,16.34,16.34,3.5,27,AMD
06-18-2018,14.55185,27.0,7.0,4.57338,13.5,16.18,16.13,17.34,17.11,17.11,3.5,27,AMD
06-19-2018,14.55185,27.0,7.0,4.57338,13.5,16.85,16.31,17.29,16.69,16.69,3.5,27,AMD
06-20-2018,14.88519,27.0,7.0,4.65393,13.5,16.83,16.37,17.13,16.52,16.52,3.5,27,AMD
06-21-2018,14.88519,27.0,7.0,4.65393,13.5,16.65,15.46,16.87,15.65,15.65,3.5,27,AMD
06-22-2018,14.88519,27.0,7.0,4.65393,13.5,15.78,15.56,15.91,15.8,15.8,3.5,27,AMD
06-25-2018,14.9963,27.0,7.0,4.73814,13.5,15.64,14.54,15.74,15.11,15.11,3.53125,27,AMD
06-26-2018,14.9963,27.0,7.0,4.73814,13.5,15.32,15.1,15.6,15.5,15.5,3.51515,27,AMD
06-27-2018,15.09444,27.0,7.0,4.67306,13.5,15.65,14.96,15.76,14.97,14.97,3.51515,27,AMD
06-28-2018,15.09444,27.0,7.0,4.67306,13.5,14.85,14.75,15.36,15.31,15.31,3.51515,27,AMD
06-29-2018,15.09444,27.0,7.0,4.67306,13.5,15.41,14.98,15.49,14.99,14.99,3.51515,27,AMD
07-02-2018,15.09444,27.0,7.0,4.67306,13.5,14.8,14.74,15.18,15.16,15.16,3.51515,27,AMD
07-03-2018,15.09444,27.0,7.0,4.67306,13.5,15.21,14.96,15.34,15.0,15.0,3.51515,27,AMD
07-05-2018,15.09444,27.0,7.0,4.67306,13.5,15.13,15.02,15.5,15.5,15.5,3.51515,27,AMD
07-06-2018,15.09444,27.0,7.0,4.67306,13.5,15.52,15.48,16.39,16.36,16.36,3.51515,27,AMD
07-09-2018,15.09444,27.0,7.0,4.67306,13.5,16.73,16.17,16.84,16.61,16.61,3.5,27,AMD
07-10-2018,15.09444,27.0,7.0,4.67306,13.5,16.59,16.31,16.65,16.55,16.55,3.5,27,AMD
07-11-2018,15.09444,27.0,7.0,4.67306,13.5,16.15,16.02,16.53,16.27,16.27,3.5,27,AMD
07-12-2018,15.09444,27.0,7.0,4.67306,13.5,16.41,16.38,16.79,16.56,16.56,3.5,27,AMD
07-13-2018,15.09444,27.0,7.0,4.67306,13.5,16.68,16.22,16.69,16.27,16.27,3.5,27,AMD
07-16-2018,15.24259,27.0,7.0,4.79299,13.5,16.42,16.41,17.0,16.58,16.58,3.5,27,AMD
07-17-2018,15.24259,27.0,7.0,4.79299,13.5,16.5,16.48,16.88,16.87,16.87,3.5,27,AMD
07-18-2018,15.24259,27.0,7.0,4.79299,13.5,16.94,16.55,16.99,16.85,16.85,3.5,27,AMD
07-19-2018,15.24259,27.0,7.0,4.79299,13.5,16.71,16.55,16.88,16.71,16.71,3.5,27,AMD
07-20-2018,15.24259,27.0,7.0,4.79299,13.5,16.66,16.44,16.88,16.5,16.5,3.5,27,AMD
07-23-2018,15.24259,27.0,7.0,4.79299,13.5,16.47,15.895,16.68,16.66,16.66,3.5,27,AMD
07-24-2018,15.24259,27.0,7.0,4.79299,13.5,16.75,16.11,16.86,16.19,16.19,3.5,27,AMD
07-25-2018,15.24259,27.0,7.0,4.79299,13.5,16.3,15.72,16.39,16.05,16.05,3.5,27,AMD
07-26-2018,16.27963,27.0,7.0,4.93904,16.0,17.16,16.83,18.45,18.35,18.35,3.5,27,AMD
07-27-2018,16.50185,27.0,7.0,4.83028,16.0,19.07,18.31,19.88,18.94,18.94,3.5,27,AMD
07-30-2018,16.98333,27.0,7.0,5.35981,16.0,19.4,19.31,20.18,19.42,19.42,3.5,27,AMD
07-31-2018,16.98333,27.0,7.0,5.35981,16.0,19.35,18.27,19.5,18.33,18.33,3.5,27,AMD
08-01-2018,16.98333,27.0,7.0,5.35981,16.0,18.34,18.32,18.95,18.48,18.48,3.5,27,AMD
08-02-2018,16.98333,27.0,7.0,5.35981,16.0,18.17,18.0,18.83,18.79,18.79,3.5,27,AMD
08-03-2018,16.98333,27.0,7.0,5.35981,16.0,18.94,18.37,19.0566,18.49,18.49,3.5,27,AMD
08-06-2018,17.3537,27.0,7.0,5.30644,16.0,18.89,18.46,19.44,19.43,19.43,3.5,27,AMD
08-07-2018,17.3537,27.0,7.0,5.30644,16.0,19.53,19.08,19.71,19.56,19.56,3.5,27,AMD
08-08-2018,17.3537,27.0,7.0,5.30644,16.0,19.46,19.255,19.77,19.58,19.58,3.5,27,AMD
08-09-2018,17.3537,27.0,7.0,5.30644,16.0,19.58,19.08,19.71,19.1,19.1,3.5,27,AMD
08-10-2018,17.64074,27.0,7.0,5.28627,17.0,19.09,18.85,19.48,19.06,19.06,3.53125,27,AMD
08-13-2018,17.64074,27.0,7.0,5.28627,17.0,19.16,19.12,19.93,19.73,19.73,3.53125,27,AMD
08-14-2018,17.64074,27.0,7.0,5.28627,17.0,19.97,19.63,20.28,20.02,20.02,3.53125,27,AMD
08-15-2018,17.64074,27.0,7.0,5.28627,17.0,19.86,19.2,20.1,19.7,19.7,3.53125,27,AMD
08-16-2018,17.64074,27.0,7.0,5.28627,17.0,19.86,19.25,20.07,19.33,19.33,3.53125,27,AMD
08-17-2018,17.64074,27.0,7.0,5.28627,17.0,19.12,18.73,19.82,19.77,19.77,3.53125,27,AMD
08-20-2018,17.64074,27.0,7.0,5.28627,17.0,19.79,19.35,20.08,19.98,19.98,3.54839,27,AMD
08-21-2018,17.64074,27.0,7.0,5.28627,17.0,19.98,19.86,20.415,20.4,20.4,3.54839,27,AMD
08-22-2018,17.64074,27.0,7.0,5.28627,17.0,20.28,20.21,20.92,20.9,20.9,3.54839,27,AMD
08-23-2018,17.75185,30.0,7.0,5.50867,17.0,21.19,21.14,22.32,22.29,22.29,3.54839,27,AMD
08-24-2018,17.75185,30.0,7.0,5.50867,17.0,22.91,22.67,24.0,23.98,23.98,3.54839,27,AMD
08-27-2018,17.75185,30.0,7.0,5.50867,17.0,24.94,24.6261,27.3,25.26,25.26,3.54839,27,AMD
08-28-2018,17.75185,30.0,7.0,5.50867,17.0,25.51,24.04,26.18,25.05,25.05,3.54839,27,AMD
08-29-2018,17.99259,30.0,7.0,5.45941,20.0,24.36,24.01,25.41,25.2,25.2,3.54839,27,AMD
08-30-2018,17.99259,30.0,7.0,5.45941,20.0,25.29,24.76,25.67,24.89,24.89,3.54839,27,AMD
08-31-2018,17.99259,30.0,7.0,5.45941,20.0,24.89,24.72,25.24,25.17,25.17,3.54839,27,AMD
09-04-2018,18.73333,30.0,7.0,6.47565,20.0,25.62,25.5675,28.11,28.06,28.06,3.54839,27,AMD
09-05-2018,19.1037,35.0,7.0,7.08114,20.0,29.41,26.84,29.94,28.51,28.51,3.54839,27,AMD
09-06-2018,19.2963,35.0,7.0,6.89372,20.0,28.12,27.19,28.58,27.84,27.84,3.51613,27,AMD
09-07-2018,19.2963,35.0,7.0,6.89372,20.0,26.96,26.8,28.27,27.38,27.38,3.51613,27,AMD
09-10-2018,19.81481,35.0,7.0,7.4326,20.0,28.15,27.84,29.925,29.89,29.89,3.53333,27,AMD
09-11-2018,20.18519,40.0,7.0,8.14583,20.0,30.02,29.37,30.59,30.1,30.1,3.53333,27,AMD
09-12-2018,21.11111,40.0,7.0,8.58113,20.0,29.91,29.45,32.29,32.21,32.21,3.53333,27,AMD
09-13-2018,21.78571,40.0,7.0,9.12652,20.0,33.16,29.87,34.14,30.48,30.48,3.58065,28,AMD
09-14-2018,22.41379,40.0,7.0,9.56382,20.0,31.43,30.54,33.09,32.72,32.72,3.58065,29,AMD
09-17-2018,22.96552,40.0,7.0,9.86541,21.0,31.75,31.6,33.23,32.43,32.43,3.58065,29,AMD
09-18-2018,23.55172,40.0,7.0,9.63949,21.0,32.99,31.2,33.37,31.93,31.93,3.58065,29,AMD
09-19-2018,24.13793,40.0,7.0,9.97747,21.0,31.52,30.51,31.83,31.21,31.21,3.58065,29,AMD
09-20-2018,24.13793,40.0,7.0,9.97747,21.0,32.1,30.64,32.2,31.18,31.18,3.58065,29,AMD
09-21-2018,24.34483,40.0,7.0,10.15747,21.0,31.19,30.91,32.42,31.02,31.02,3.58065,29,AMD
09-24-2018,24.86667,40.0,7.0,10.3746,22.0,31.13,30.91,32.65,32.61,32.61,3.59375,30,AMD
09-25-2018,24.86667,40.0,7.0,10.3746,22.0,33.18,32.19,33.6,32.57,32.57,3.57576,30,AMD
09-26-2018,24.86667,40.0,7.0,10.3746,22.0,32.4,31.72,32.6,32.19,32.19,3.57576,30,AMD
09-27-2018,25.0,40.0,7.0,10.41393,22.0,31.86,31.39,32.63,32.59,32.59,3.51515,30,AMD
09-28-2018,25.0,40.0,7.0,10.41393,22.0,32.24,29.98,32.78,30.89,30.89,3.51515,30,AMD
10-01-2018,25.6,40.0,7.0,10.20898,26.5,30.69,30.25,31.91,31.42,31.42,3.45455,30,AMD
10-02-2018,25.6,40.0,7.0,10.20898,26.5,30.73,28.65,30.82,29.02,29.02,3.45455,30,AMD
10-03-2018,25.6,40.0,7.0,10.20898,26.5,29.035,26.54,29.22,28.43,28.43,3.45455,30,AMD
10-04-2018,25.6,40.0,7.0,10.20898,26.5,27.99,27.37,28.83,27.78,27.78,3.45455,30,AMD
10-05-2018,25.6,40.0,7.0,10.20898,26.5,28.07,26.93,28.47,27.35,27.35,3.45455,30,AMD
10-08-2018,25.6,40.0,7.0,10.20898,26.5,26.73,25.96,27.54,26.46,26.46,3.45455,30,AMD
10-09-2018,25.6,40.0,7.0,10.20898,26.5,26.15,26.0,27.71,27.24,27.24,3.45455,30,AMD
10-10-2018,25.6,40.0,7.0,10.20898,26.5,27.38,24.91,27.4,25.0,25.0,3.45455,30,AMD
10-11-2018,25.6,40.0,7.0,10.20898,26.5,24.74,24.55,26.2,25.3,25.3,3.45455,30,AMD
10-12-2018,25.6,40.0,7.0,10.20898,26.5,26.77,25.67,26.9697,26.34,26.34,3.45455,30,AMD
10-15-2018,25.6,40.0,7.0,10.20898,26.5,26.38,25.75,26.77,26.26,26.26,3.45455,30,AMD
10-16-2018,25.6,40.0,7.0,10.20898,26.5,26.63,26.17,28.23,28.18,28.18,3.45455,30,AMD
10-17-2018,25.6,40.0,7.0,10.20898,26.5,28.41,26.9199,28.53,27.3,27.3,3.45455,30,AMD
10-18-2018,25.9,40.0,7.0,10.231,27.5,27.08,26.4,27.75,26.62,26.62,3.45455,30,AMD
10-19-2018,25.9,40.0,7.0,10.231,27.5,27.03,23.6,27.1,23.66,23.66,3.45455,30,AMD
10-22-2018,26.36667,40.0,7.0,9.91374,27.5,24.46,24.0901,25.64,25.03,25.03,3.45455,30,AMD
10-23-2018,26.5,40.0,7.0,9.66264,26.5,24.18,23.85,25.26,25.09,25.09,3.48485,30,AMD
10-24-2018,26.5,40.0,7.0,9.66264,26.5,25.04,22.75,25.1,22.79,22.79,3.48485,30,AMD
10-25-2018,24.45,40.0,7.0,8.23848,25.0,17.92,17.72,20.15,19.27,19.27,3.54545,30,AMD
10-26-2018,24.05,40.0,7.0,8.25061,24.5,18.49,17.05,18.78,17.63,17.63,3.51515,30,AMD
10-29-2018,24.05,40.0,7.0,8.25061,24.5,18.21,16.27,18.23,16.85,16.85,3.51515,30,AMD
10-30-2018,23.81667,40.0,7.0,8.09165,24.5,16.38,16.17,17.24,17.2,17.2,3.51515,30,AMD
10-31-2018,23.81667,40.0,7.0,8.09165,24.5,17.87,17.12,18.34,18.21,18.21,3.51515,30,AMD
11-01-2018,23.81667,40.0,7.0,8.09165,24.5,18.41,18.08,20.33,20.22,20.22,3.51515,30,AMD
11-02-2018,23.81667,40.0,7.0,8.09165,24.5,20.59,19.47,21.06,20.23,20.23,3.48485,30,AMD
11-05-2018,23.81667,40.0,7.0,8.09165,24.5,20.12,18.88,20.18,19.9,19.9,3.51515,30,AMD
11-06-2018,23.81667,40.0,7.0,8.09165,24.5,19.5,19.48,21.65,20.68,20.68,3.51515,30,AMD
11-07-2018,24.08333,40.0,7.0,7.97714,25.0,21.42,21.07,22.2235,21.84,21.84,3.51515,30,AMD
11-08-2018,24.08333,40.0,7.0,7.97714,25.0,21.77,20.97,22.08,21.2,21.2,3.51515,30,AMD
11-09-2018,24.08333,40.0,7.0,7.97714,25.0,20.77,20.11,21.19,21.03,21.03,3.51515,30,AMD
11-12-2018,24.08333,40.0,7.0,7.97714,25.0,20.68,18.8,20.85,19.03,19.03,3.51515,30,AMD
11-13-2018,24.08333,40.0,7.0,7.97714,25.0,19.28,18.97,20.02,19.61,19.61,3.51515,30,AMD
11-14-2018,24.08333,40.0,7.0,7.97714,25.0,20.18,19.7599,21.11,20.81,20.81,3.51515,30,AMD
11-15-2018,24.08333,40.0,7.0,7.97714,25.0,20.72,20.42,21.77,21.49,21.49,3.51515,30,AMD
11-16-2018,24.08333,40.0,7.0,7.97714,25.0,19.87,19.72,20.97,20.66,20.66,3.51515,30,AMD
11-19-2018,23.75,40.0,7.0,7.67545,25.0,20.4,19.09,20.59,19.11,19.11,3.51515,30,AMD
11-20-2018,23.75,40.0,7.0,7.67545,25.0,17.4,17.18,19.58,19.21,19.21,3.51515,30,AMD
11-21-2018,23.75,40.0,7.0,7.67545,25.0,20.05,18.5,20.31,18.73,18.73,3.51515,30,AMD
11-23-2018,23.75,40.0,7.0,7.67545,25.0,18.61,18.56,19.83,19.38,19.38,3.54545,30,AMD
11-26-2018,23.75,40.0,7.0,7.67545,25.0,19.96,19.1101,20.19,20.08,20.08,3.54545,30,AMD
11-27-2018,23.75,40.0,7.0,7.67545,25.0,19.77,19.73,21.45,21.05,21.05,3.51515,30,AMD
11-28-2018,23.75,40.0,7.0,7.67545,25.0,21.82,20.18,21.88,21.34,21.34,3.51515,30,AMD
11-29-2018,23.75,40.0,7.0,7.67545,25.0,21.19,20.73,21.61,21.43,21.43,3.51515,30,AMD
11-30-2018,23.75,40.0,7.0,7.67545,25.0,21.3,20.52,21.36,21.3,21.3,3.51515,30,AMD
12-03-2018,23.75,40.0,7.0,7.67545,25.0,22.48,22.37,23.75,23.71,23.71,3.51515,30,AMD
12-04-2018,23.75,40.0,7.0,7.67545,25.0,23.35,21.07,23.42,21.12,21.12,3.51515,30,AMD
12-06-2018,23.75,40.0,7.0,7.67545,25.0,20.22,20.06,21.41,21.3,21.3,3.51515,30,AMD
12-07-2018,23.75,40.0,7.0,7.67545,25.0,21.3,19.17,21.3799,19.46,19.46,3.51515,30,AMD
12-10-2018,23.75,40.0,7.0,7.67545,25.0,19.35,19.27,20.13,19.99,19.99,3.51515,30,AMD
12-11-2018,23.75,40.0,7.0,7.67545,25.0,20.71,19.69,21.14,19.98,19.98,3.51515,30,AMD
12-12-2018,23.75,40.0,7.0,7.67545,25.0,20.32,19.71,21.02,20.48,20.48,3.51515,30,AMD
12-13-2018,23.58333,40.0,7.0,7.56977,24.5,20.63,19.76,20.865,19.86,19.86,3.51515,30,AMD
12-14-2018,23.58333,40.0,7.0,7.56977,24.5,19.58,19.52,20.7,19.9,19.9,3.51515,30,AMD
12-17-2018,23.58333,40.0,7.0,7.56977,24.5,20.01,18.635,20.025,18.83,18.83,3.51515,30,AMD
12-18-2018,23.58333,40.0,7.0,7.56977,24.5,19.15,18.88,19.84,19.5,19.5,3.54545,30,AMD
12-19-2018,23.48333,40.0,7.0,7.50387,24.5,19.44,18.0,19.72,18.16,18.16,3.54545,30,AMD
12-20-2018,23.56452,40.0,7.0,7.39523,25.0,18.11,17.34,18.86,17.94,17.94,3.58824,31,AMD
12-21-2018,23.56452,40.0,7.0,7.39523,25.0,18.12,16.76,18.34,16.93,16.93,3.58824,31,AMD
12-24-2018,23.56452,40.0,7.0,7.39523,25.0,16.52,16.37,17.2199,16.65,16.65,3.58824,31,AMD
12-26-2018,23.56452,40.0,7.0,7.39523,25.0,16.88,16.03,17.91,17.9,17.9,3.58824,31,AMD
12-27-2018,23.56452,40.0,7.0,7.39523,25.0,17.43,16.44,17.74,17.49,17.49,3.58824,31,AMD
12-28-2018,23.56452,40.0,7.0,7.39523,25.0,17.53,17.135,18.31,17.82,17.82,3.58824,31,AMD
12-31-2018,23.56452,40.0,7.0,7.39523,25.0,18.15,17.85,18.5101,18.46,18.46,3.58824,31,AMD
01-02-2019,23.56452,40.0,7.0,7.39523,25.0,18.01,17.98,19.0,18.83,18.83,3.58824,31,AMD
01-03-2019,23.56452,40.0,7.0,7.39523,25.0,18.42,16.94,18.68,17.05,17.05,3.58824,31,AMD
01-04-2019,23.56452,40.0,7.0,7.39523,25.0,17.55,17.43,19.07,19.0,19.0,3.58824,31,AMD
01-07-2019,23.56452,40.0,7.0,7.39523,25.0,19.44,19.0,20.68,20.57,20.57,3.58824,31,AMD
01-08-2019,23.56452,40.0,7.0,7.39523,25.0,21.19,19.68,21.2,20.75,20.75,3.55882,31,AMD
01-09-2019,23.56452,40.0,7.0,7.39523,25.0,20.89,20.07,21.44,20.19,20.19,3.55882,31,AMD
01-10-2019,23.56452,40.0,7.0,7.39523,25.0,19.76,18.9,19.8342,19.74,19.74,3.55882,31,AMD
01-11-2019,23.56452,40.0,7.0,7.39523,25.0,19.47,19.19,20.35,20.27,20.27,3.55882,31,AMD
01-14-2019,23.56452,40.0,7.0,7.39523,25.0,19.96,19.75,20.62,20.23,20.23,3.55882,31,AMD
01-15-2019,23.56452,40.0,7.0,7.39523,25.0,20.44,20.26,20.68,20.38,20.38,3.55882,31,AMD
01-16-2019,23.26562,40.0,7.0,7.46658,24.5,20.4,19.71,20.54,19.73,19.73,3.48571,32,AMD
01-17-2019,23.14062,40.0,7.0,7.46998,23.5,19.49,19.02,20.51,20.25,20.25,3.48571,32,AMD
01-18-2019,23.04688,40.0,7.0,7.48995,22.5,20.37,20.02,21.05,20.77,20.77,3.48571,32,AMD
01-22-2019,23.04688,40.0,7.0,7.48995,22.5,20.48,19.7,20.9199,19.76,19.76,3.48571,32,AMD
01-23-2019,23.01562,40.0,7.0,7.50883,22.5,20.03,19.55,20.48,19.8,19.8,3.48571,32,AMD
01-24-2019,23.01562,40.0,7.0,7.50883,22.5,20.06,20.04,21.01,20.85,20.85,3.48571,32,AMD
01-25-2019,23.01562,40.0,7.0,7.50883,22.5,20.99,20.79,22.03,21.93,21.93,3.48571,32,AMD
01-28-2019,23.01562,40.0,7.0,7.50883,22.5,20.315,20.02,21.01,20.18,20.18,3.48571,32,AMD
01-29-2019,23.01562,40.0,7.0,7.50883,22.5,20.26,19.05,20.39,19.25,19.25,3.48571,32,AMD
01-30-2019,23.32812,42.0,7.0,7.58453,23.0,21.49,21.37,23.13,23.09,23.09,3.48571,32,AMD
01-31-2019,23.35938,42.0,7.0,7.59753,23.0,23.02,22.83,25.14,24.41,24.41,3.48571,32,AMD
02-01-2019,23.35938,42.0,7.0,7.59753,23.0,24.61,24.065,24.84,24.51,24.51,3.48571,32,AMD
02-04-2019,23.35938,42.0,7.0,7.59753,23.0,24.43,24.07,24.66,24.13,24.13,3.48571,32,AMD
02-05-2019,23.35938,42.0,7.0,7.59753,23.0,23.42,22.98,23.86,23.31,23.31,3.45714,32,AMD
02-06-2019,23.35938,42.0,7.0,7.59753,23.0,23.63,23.22,24.14,23.26,23.26,3.45714,32,AMD
02-07-2019,23.35938,42.0,7.0,7.59753,23.0,22.99,22.32,23.22,22.67,22.67,3.45714,32,AMD
02-08-2019,23.35938,42.0,7.0,7.59753,23.0,22.33,22.27,23.28,23.05,23.05,3.45714,32,AMD
02-11-2019,23.34688,42.0,7.0,7.61159,23.0,23.05,22.66,23.2827,22.96,22.96,3.45714,32,AMD
02-12-2019,23.34688,42.0,7.0,7.61159,23.0,23.43,22.75,23.56,22.82,22.82,3.45714,32,AMD
02-13-2019,23.34688,42.0,7.0,7.61159,23.0,22.98,22.7138,23.24,22.85,22.85,3.45714,32,AMD
02-14-2019,23.34688,42.0,7.0,7.61159,23.0,22.74,22.59,23.37,23.13,23.13,3.45714,32,AMD
02-15-2019,23.34688,42.0,7.0,7.61159,23.0,23.58,23.2,24.05,23.68,23.68,3.45714,32,AMD
02-19-2019,23.34688,42.0,7.0,7.61159,23.0,23.625,23.605,24.405,23.95,23.95,3.45714,32,AMD
02-20-2019,23.34688,42.0,7.0,7.61159,23.0,24.14,23.9,24.37,23.95,23.95,3.45714,32,AMD
02-21-2019,23.34688,42.0,7.0,7.61159,23.0,24.04,23.85,24.33,23.92,23.92,3.45714,32,AMD
02-22-2019,23.34688,42.0,7.0,7.61159,23.0,24.05,23.88,24.36,24.36,24.36,3.45714,32,AMD
02-25-2019,23.34688,42.0,7.0,7.61159,23.0,25.01,24.68,25.52,24.71,24.71,3.45714,32,AMD
02-26-2019,23.34688,42.0,7.0,7.61159,23.0,24.65,24.15,24.72,24.21,24.21,3.45714,32,AMD
02-27-2019,23.34688,42.0,7.0,7.61159,23.0,24.11,23.21,24.2299,23.48,23.48,3.45714,32,AMD
02-28-2019,23.34688,42.0,7.0,7.61159,23.0,23.21,23.11,23.67,23.53,23.53,3.45714,32,AMD
03-01-2019,23.34688,42.0,7.0,7.61159,23.0,23.97,23.45,24.19,23.68,23.68,3.45714,32,AMD
03-04-2019,23.34688,42.0,7.0,7.61159,23.0,23.89,23.01,24.13,23.37,23.37,3.45714,32,AMD
03-05-2019,23.34688,42.0,7.0,7.61159,23.0,23.34,23.01,23.68,23.5,23.5,3.45714,32,AMD
03-06-2019,23.34688,42.0,7.0,7.61159,23.0,23.47,22.4,23.53,22.41,22.41,3.45714,32,AMD
03-07-2019,23.34688,42.0,7.0,7.61159,23.0,22.33,21.73,22.4101,22.08,22.08,3.45714,32,AMD
03-08-2019,23.34688,42.0,7.0,7.61159,23.0,21.35,21.035,22.085,22.01,22.01,3.45714,32,AMD
03-11-2019,23.34688,42.0,7.0,7.61159,23.0,22.15,21.98,23.075,22.96,22.96,3.45714,32,AMD
03-12-2019,23.34688,42.0,7.0,7.61159,23.0,23.1,22.78,23.795,23.49,23.49,3.45714,32,AMD
03-13-2019,23.34688,42.0,7.0,7.61159,23.0,23.66,23.35,24.15,23.38,23.38,3.45714,32,AMD
03-14-2019,23.34688,42.0,7.0,7.61159,23.0,23.37,22.8,23.49,22.82,22.82,3.45714,32,AMD
03-15-2019,23.34688,42.0,7.0,7.61159,23.0,23.1,23.01,23.65,23.29,23.29,3.44444,32,AMD
03-18-2019,23.34688,42.0,7.0,7.61159,23.0,23.3,23.04,23.62,23.25,23.25,3.44444,32,AMD
03-19-2019,23.44062,42.0,7.0,7.67422,23.0,23.6,23.59,26.08,26.0,26.0,3.44444,32,AMD
03-20-2019,23.44062,42.0,7.0,7.67422,23.0,26.49,25.31,26.88,25.7,25.7,3.44444,32,AMD
03-21-2019,23.44062,42.0,7.0,7.67422,23.0,25.78,25.71,28.11,27.89,27.89,3.44444,32,AMD
03-22-2019,23.44062,42.0,7.0,7.67422,23.0,27.54,26.33,27.75,26.37,26.37,3.44444,32,AMD
03-25-2019,23.44062,42.0,7.0,7.67422,23.0,26.29,25.54,26.99,25.97,25.97,3.44444,32,AMD
03-26-2019,23.44062,42.0,7.0,7.67422,23.0,26.69,25.46,26.98,25.69,25.69,3.44444,32,AMD
03-27-2019,23.44062,42.0,7.0,7.67422,23.0,25.7,24.55,25.88,24.89,24.89,3.44444,32,AMD
03-28-2019,23.44062,42.0,7.0,7.67422,23.0,25.1,24.65,25.56,25.06,25.06,3.44444,32,AMD
03-29-2019,23.44062,42.0,7.0,7.67422,23.0,25.58,25.25,25.73,25.52,25.52,3.44444,32,AMD
04-01-2019,23.44062,42.0,7.0,7.67422,23.0,26.42,25.83,26.555,26.36,26.36,3.44444,32,AMD
04-02-2019,23.7303,42.0,7.0,7.73267,24.0,26.51,26.09,26.8,26.75,26.75,3.45946,33,AMD
04-03-2019,23.7303,42.0,7.0,7.73267,24.0,28.02,27.88,29.9498,29.02,29.02,3.45946,33,AMD
04-04-2019,23.7303,42.0,7.0,7.73267,24.0,28.88,28.61,29.385,29.09,29.09,3.45946,33,AMD
04-05-2019,23.7303,42.0,7.0,7.73267,24.0,29.64,28.8,29.69,28.98,28.98,3.45946,33,AMD
04-08-2019,23.88182,42.0,7.0,7.90119,24.0,28.69,28.18,28.95,28.53,28.53,3.45946,33,AMD
04-09-2019,23.88182,42.0,7.0,7.90119,24.0,28.24,27.19,28.38,27.24,27.24,3.45946,33,AMD
