 Date,ACN Price Target,ACN Price Target - High,ACN Price Target - Low,ACN Price Target - StdDev,ACN Price Target - Median,ACN Open,ACN Low,ACN High,ACN Close,ACN Adj. Close,ACN Rating,ACN Price Target - #,Ticker
05-03-2018,166.92593,190.0,117,15.59422,168.0,140.49279883818002,139.40848981188398,142.11926237762398,151.73,141.82949013783798,4.06897,27,ACN
05-04-2018,166.92593,190.0,117,15.59422,168.0,140.876045994026,140.53953629621,143.909307020173,153.44,143.427911202464,4.06897,27,ACN
05-07-2018,166.92593,190.0,117,15.59422,168.0,142.96988411376998,141.93306034483248,143.09140150464802,152.3,142.36229715938,4.06897,27,ACN
05-08-2018,166.92593,190.0,117,15.59422,168.0,141.47428545681,141.175165725418,142.5492469915,151.94,142.025787461564,4.06897,27,ACN
05-09-2018,166.92593,190.0,117,15.59422,168.0,142.92314665574,142.26882224332,144.867424909788,154.62,144.530915211972,4.06897,27,ACN
05-10-2018,166.92593,190.0,117,15.59422,168.0,144.87677240139402,144.353312871458,146.75692686302483,156.54,146.32563360032398,4.06897,27,ACN
05-11-2018,166.92593,190.0,117,15.59422,168.0,146.32563360032398,145.652614204692,147.33516269377202,157.08,146.83039814704802,4.06897,27,ACN
05-14-2018,166.92593,190.0,117,15.59422,168.0,147.054737945592,145.175892132786,147.36320516859,155.57,145.418926914542,4.06897,27,ACN
05-15-2018,166.92593,190.0,117,15.59422,168.0,144.633737619638,143.371826252828,144.69917006088002,154.07,144.016803173642,4.06897,27,ACN
05-16-2018,166.92593,190.0,117,15.59422,168.0,144.4187453127,143.633556017796,144.93285735103,154.08,144.02615066524805,4.06897,27,ACN
05-17-2018,166.80769,190.0,117,15.8794,168.0,144.334617888246,143.783115883492,145.5570828404787,154.93,144.820687451758,4.03571,26,ACN
05-18-2018,166.80769,190.0,117,15.8794,168.0,144.886119893,144.530915211972,145.755436612358,155.31,145.175892132786,4.03571,26,ACN
05-21-2018,166.80769,190.0,117,15.8794,168.0,145.83956403681202,145.83956403681202,147.14821286165198,156.94,146.699533264564,4.03571,26,ACN
05-22-2018,166.80769,190.0,117,15.8794,168.0,146.727575739382,145.02633226709,147.15756035325802,155.33,145.19458711599802,4.03571,26,ACN
05-23-2018,166.80769,190.0,117,15.8794,168.0,145.157197149574,144.035498156854,145.876954003236,155.31,145.175892132786,4.03571,26,ACN
05-24-2018,166.80769,190.0,117,15.8794,168.0,145.66196169629802,144.596347653214,145.86760651163002,155.59,145.437621897754,4.03571,26,ACN
05-25-2018,166.80769,190.0,117,15.8794,168.0,145.25067206563398,144.93238997644968,146.269548650688,155.99,145.811521561994,4.03571,26,ACN
05-29-2018,166.80769,190.0,117,15.8794,168.0,144.848729926576,142.698806857196,145.110459691544,153.54,143.521386118524,4.03571,26,ACN
05-30-2018,166.80769,190.0,117,15.8794,168.0,144.69917006088002,144.446787787518,146.32563360032398,156.03,145.848911528418,4.03571,26,ACN
05-31-2018,166.80769,190.0,117,15.8794,168.0,145.8208690536,144.80208594346206,146.549973398868,155.74,145.577834271844,4.03571,26,ACN
06-01-2018,166.80769,190.0,117,15.8794,168.0,146.699533264564,146.344328583536,148.886846300368,158.89,148.522294127734,4.03571,26,ACN
06-04-2018,166.80769,190.0,117,15.8794,168.0,148.29795432919002,147.746452324436,149.559865696,159.43,149.027058674458,4.03571,26,ACN
06-05-2018,166.80769,190.0,117,15.8794,168.0,148.774676401096,148.67185399343,149.89637539381602,159.92,149.485085763152,4.03571,26,ACN
06-06-2018,166.80769,190.0,117,15.8794,168.0,150.092672717542,149.709425561696,152.13042588765,162.71,152.093035921226,4.03571,26,ACN
06-07-2018,166.80769,190.0,117,15.8794,168.0,152.121078396044,149.18596603176,152.22390080371,160.61,150.130062683966,4.03571,26,ACN
06-08-2018,166.80769,190.0,117,15.8794,168.0,150.22353760002602,150.130062683966,151.737831240198,162.17,151.588271374502,4.03571,26,ACN
06-11-2018,166.80769,190.0,117,15.8794,168.0,150.990031911718,150.990031911718,152.948331403175,162.75,152.13042588765,4.03571,26,ACN
06-12-2018,166.80769,190.0,117,15.8794,168.0,152.775402808464,151.85000113946998,153.308209830006,162.84,152.21455331210402,4.03571,26,ACN
06-13-2018,166.80769,190.0,117,15.8794,168.0,152.448240602254,151.99956100516602,153.53254962855002,163.02,152.382808161012,4.03571,26,ACN
06-14-2018,166.80769,190.0,117,15.8794,168.0,152.672580400798,151.56022889968398,153.25212488037,162.76,152.13977337925598,4.03571,26,ACN
06-15-2018,166.80769,190.0,117,15.8794,168.0,151.279804151504,150.158105158784,153.01843759022,163.48,152.81279277488798,4.03571,26,ACN
06-18-2018,166.80769,190.0,117,15.8794,168.0,151.42936401720002,150.36374997411602,152.345418194588,162.88,152.251943278528,4.03571,26,ACN
06-19-2018,167.76923,190.0,117,16.48614,169.0,151.54153391647202,150.77503960478,152.68192789240402,163.31,152.653885417586,4.10714,26,ACN
06-20-2018,167.76923,190.0,117,16.48614,169.0,152.3641131778,151.11164277751206,152.709970367222,161.77,151.214371710262,4.10714,26,ACN
06-21-2018,168.11538,190.0,117,16.62326,169.5,150.840472046022,149.214008506578,151.36393157595802,160.03,149.587908170818,4.10714,26,ACN
06-22-2018,168.11538,190.0,117,16.62326,169.5,150.0272402763,148.101657005464,150.0272402763,159.63,149.214008506578,4.10714,26,ACN
06-25-2018,168.11538,190.0,117,16.62326,169.5,147.681019883194,145.21328209921,147.746452324436,156.16,145.970428919296,4.10714,26,ACN
06-26-2018,168.11538,190.0,117,16.62326,169.5,146.316286108718,145.970428919296,147.307120218954,156.86,146.62475333171602,4.10714,26,ACN
06-27-2018,168.11538,190.0,117,16.62326,169.5,146.905178079896,145.16654464118002,148.34469178722,155.34,145.203934607604,4.10714,26,ACN
06-28-2018,170.19231,190.0,127,14.8868,170.5,150.017892784694,149.27944094781998,154.757071028936,164.5,153.7662369187,4.10714,26,ACN
06-29-2018,170.80769,190.0,127,14.58403,170.5,153.476464678914,152.39215565261802,154.757071028936,163.59,152.915615182554,4.03571,26,ACN
07-02-2018,170.80769,190.0,127,14.58403,170.5,151.33588910114,150.77503960478,152.752034079449,163.23,152.579105484738,4.03571,26,ACN
07-03-2018,170.80769,190.0,127,14.58403,170.5,153.214734913946,152.382808161012,154.6229345243899,163.34,152.68192789240402,4.03571,26,ACN
07-05-2018,170.80769,190.0,127,14.58403,170.5,153.01843759022,152.513673043496,154.09339912491,164.8,154.04666166688003,4.03571,26,ACN
07-06-2018,170.80769,190.0,127,14.58403,170.5,154.018619192062,152.373460669406,154.392518856302,164.51,153.77558441030598,4.03571,26,ACN
07-09-2018,170.80769,190.0,127,14.58403,170.5,154.233611499,154.233611499,155.411395441356,166.13,155.289878050478,4.03571,26,ACN
07-10-2018,170.80769,190.0,127,14.58403,170.5,155.6357352399,155.486175374204,156.82286667386202,166.46,155.598345273476,4.03571,26,ACN
07-11-2018,170.80769,190.0,127,14.58403,170.5,154.60751116324002,153.8723309484281,156.19658473626,166.31,155.45813289938602,4.03571,26,ACN
07-12-2018,170.80769,190.0,127,14.58403,170.5,156.589179383712,156.084414836988,157.17807135489002,168.03,157.06590145561802,4.03571,26,ACN
07-13-2018,171.24,190.0,127,14.70858,171.0,156.80417169065,156.692001791378,157.5052335611,168.09,157.121986405254,4.07407,25,ACN
07-16-2018,171.24,190.0,127,14.70858,171.0,157.17807135489002,156.458314501228,157.477191086282,167.64,156.70134928298398,4.07407,25,ACN
07-17-2018,170.6,190.0,127,14.66151,170.0,156.17788975304802,156.1031098202,157.92587068337,168.07,157.103291422042,3.92593,25,ACN
07-18-2018,170.6,190.0,127,14.66151,170.0,156.542441925682,155.140318184782,156.542441925682,166.38,155.523565340628,3.92593,25,ACN
07-19-2018,170.6,190.0,127,14.66151,170.0,155.364657983326,154.710333570906,156.35549209356202,166.89,156.000287412534,3.92593,25,ACN
07-20-2018,170.6,190.0,127,14.66151,170.0,155.719862664354,155.467480390992,156.093762328594,166.52,155.654430223112,3.92593,25,ACN
07-23-2018,170.6,190.0,127,14.66151,170.0,155.10292821835802,154.710333570906,155.58899778187,165.96,155.130970693176,3.92593,25,ACN
07-24-2018,170.6,190.0,127,14.66151,170.0,155.476827882598,153.588634578186,155.654430223112,165.17,154.392518856302,3.92593,25,ACN
07-25-2018,170.6,190.0,127,14.66151,170.0,154.233611499,154.233611499,156.215279719472,167.08,156.17788975304802,3.92593,25,ACN
07-26-2018,170.6,190.0,127,14.66151,170.0,156.47700948444,154.289696448636,157.14068138846602,165.17,154.392518856302,3.92593,25,ACN
07-27-2018,170.6,190.0,127,14.66151,170.0,154.57012119681602,150.597437264266,154.93457989453395,162.02,151.448059000412,3.92593,25,ACN
07-30-2018,170.6,190.0,127,14.66151,170.0,151.65370381574402,147.76514730764802,151.821958664652,159.42,149.017711182852,3.92593,25,ACN
07-31-2018,170.6,190.0,127,14.66151,170.0,149.84029044418003,148.522294127734,150.77503960478,159.33,148.93358375839802,3.92593,25,ACN
08-01-2018,170.6,190.0,127,14.66151,170.0,149.849637935786,148.70915048493794,150.859167029234,159.71,149.288788439426,3.92593,25,ACN
08-02-2018,170.6,190.0,127,14.66151,170.0,147.97079212298,147.540807509104,149.84029044418003,160.15,149.70007807009,3.92593,25,ACN
08-03-2018,170.6,190.0,127,14.66151,170.0,150.017892784694,148.58772656897602,150.438529906964,160.37,149.905722885422,3.92593,25,ACN
08-06-2018,170.6,190.0,127,14.66151,170.0,149.812247969362,149.167271048548,150.503962348206,160.58,150.102020209148,3.92593,25,ACN
08-07-2018,170.6,190.0,127,14.66151,170.0,150.662869705508,150.4946148566,151.345236592746,161.2,150.68156468872,3.92593,25,ACN
08-08-2018,170.6,190.0,127,14.66151,170.0,150.58808977266,150.40123341545606,151.10220181099,161.14,150.625479739084,3.92593,25,ACN
08-09-2018,170.6,190.0,127,14.66151,170.0,150.616132247478,150.064630242724,151.18632923544402,160.64,150.158105158784,3.92593,25,ACN
08-10-2018,170.6,190.0,127,14.66151,170.0,149.60660315403,149.443022050925,150.933946962082,160.68,150.195495125208,3.92593,25,ACN
08-13-2018,170.6,190.0,127,14.66151,170.0,150.242232583238,149.60660315403,151.33588910114,160.23,149.774858002938,3.92593,25,ACN
08-14-2018,171.08,190.0,127,14.87258,171.0,149.643993120454,149.45704328833398,151.083506827778,161.24,150.71895465514402,3.92593,25,ACN
08-15-2018,171.08,190.0,127,14.87258,171.0,150.083325225936,149.335525897456,150.905904487264,160.41,149.943112851846,3.92593,25,ACN
08-16-2018,171.08,190.0,127,14.87258,171.0,151.24241418508,150.97601067430898,152.59780046795,162.89,152.261290770134,3.92593,25,ACN
08-17-2018,171.08,190.0,127,14.87258,171.0,152.803445283282,152.420198127436,154.392518856302,164.89,154.13078909133398,3.92593,25,ACN
08-20-2018,171.08,190.0,127,14.87258,171.0,154.551426213604,154.04656819196396,154.831850961784,165.12,154.345781398272,3.92593,25,ACN
08-21-2018,171.08,190.0,127,14.87258,171.0,154.7009860793,153.78493190191202,155.07488574354,164.61,153.86905932636603,3.92593,25,ACN
08-22-2018,171.08,190.0,127,14.87258,171.0,153.943839259214,153.616677053004,155.03749577711602,164.92,154.158831566152,3.92593,25,ACN
08-23-2018,171.08,190.0,127,14.87258,171.0,154.214916515788,154.214916515788,155.612366510885,165.2,154.42056133111998,3.92593,25,ACN
08-24-2018,171.08,190.0,127,14.87258,171.0,155.084233235146,154.24295899060598,155.90690597139005,165.88,155.056190760328,3.92593,25,ACN
08-27-2018,171.08,190.0,127,14.87258,171.0,155.897465004868,155.299225542084,156.34044263207633,166.87,155.981592429322,3.92593,25,ACN
08-28-2018,171.08,190.0,127,14.87258,171.0,156.458314501228,155.71051517274802,156.94438406474,167.67,156.72939175780198,3.92593,25,ACN
08-29-2018,171.08,190.0,127,14.87258,171.0,156.61722185853,156.61722185853,158.83257736915198,169.77,158.692364995062,3.92593,25,ACN
08-30-2018,171.08,190.0,127,14.87258,171.0,158.496067671336,157.16180671949556,158.692364995062,168.63,157.626750951978,3.92593,25,ACN
08-31-2018,171.08,190.0,127,14.87258,171.0,157.701530884826,157.22480881292,158.496067671336,169.07,158.038040582642,3.92593,25,ACN
09-04-2018,171.08,190.0,127,14.87258,171.0,157.748268342856,156.925689081528,158.52411014615402,169.5,158.4399827217,3.92593,25,ACN
09-05-2018,171.08,190.0,127,14.87258,171.0,158.01934559943,156.5704844005,158.243685397974,168.64,157.636098443584,3.92593,25,ACN
09-06-2018,171.08,190.0,127,14.87258,171.0,157.299588745768,156.88829911510402,158.83706416512288,169.36,158.309117839216,3.92593,25,ACN
09-07-2018,171.08,190.0,127,14.87258,171.0,157.85109075052202,157.467843594676,158.598890079002,169.07,158.038040582642,3.92593,25,ACN
09-10-2018,171.08,190.0,127,14.87258,171.0,158.77649241951602,158.39324526367,159.8421064626,169.55,158.48672017973,3.92593,25,ACN
09-11-2018,171.08,190.0,127,14.87258,171.0,158.63628004542602,158.18404840152772,159.851453954206,170.69,159.552334222814,3.92593,25,ACN
09-12-2018,171.08,190.0,127,14.87258,171.0,159.552334222814,158.44933021330598,159.870148937418,170.35,159.23451950820998,3.92593,25,ACN
09-13-2018,171.08,190.0,127,14.87258,171.0,159.991666328296,159.70189408851,161.253577695106,172.07,160.842288064442,3.92593,25,ACN
09-14-2018,171.2,190.0,127,14.88355,174.0,160.533820841444,159.86547519161502,161.02923789656202,171.64,160.44034592538398,3.92593,25,ACN
09-17-2018,171.2,190.0,127,14.88355,174.0,160.26274358486998,159.617766664056,160.515125858232,171.04,159.879496429024,3.92593,25,ACN
09-18-2018,171.2,190.0,127,14.88355,174.0,159.97297134508398,159.898191412236,161.548023680695,172.41,161.160102779046,3.92593,25,ACN
09-19-2018,172.32,190.0,127,14.81275,179.0,161.543349934892,160.63664324911,162.001377023586,173.14,161.842469666284,3.92593,25,ACN
09-20-2018,172.32,190.0,127,14.81275,179.0,162.55287902834002,161.954639565556,163.01090611703398,174.13,162.767871335278,3.92593,25,ACN
09-21-2018,172.36,190.0,127,14.81858,179.0,163.34741581485,162.524836553522,164.17934256778398,174.19,162.823956284914,3.92593,25,ACN
09-24-2018,172.96,205.0,127,15.79235,179.0,161.767689733436,161.001195421744,161.94529207395,172.63,161.365747594378,3.92593,25,ACN
09-25-2018,172.96,205.0,127,15.79235,179.0,162.216369330524,161.178797762258,163.1137285247,172.82,161.543349934892,3.92593,25,ACN
09-26-2018,173.92,205.0,127,15.45812,180.0,161.777037225042,161.20684023707602,163.16046598273002,172.97,161.683562308982,3.92593,25,ACN
09-27-2018,176.12,205.0,127,15.23501,180.0,157.907175700158,157.69218339322,162.580921503158,170.05,158.95409476003002,3.92593,25,ACN
09-28-2018,178.07692,205.0,129,15.39211,180.0,158.898009810394,158.02869309103602,159.65515663048,170.2,159.09430713412,3.92593,26,ACN
10-01-2018,178.46154,205.0,129,15.55939,180.0,159.97297134508398,159.940255124463,162.814608793308,173.51,162.18832685570598,3.92593,26,ACN
10-02-2018,178.34615,205.0,129,15.51412,180.0,161.823774683072,161.253577695106,162.23506431373602,173.15,161.85181715789,3.92593,26,ACN
10-03-2018,178.34615,205.0,129,15.51412,180.0,162.384624179432,162.328539229796,163.412848256092,174.14,162.777218826884,3.92593,26,ACN
10-04-2018,178.34615,205.0,129,15.51412,180.0,162.524836553522,159.356036899088,162.777218826884,171.86,160.645990740716,3.92593,26,ACN
10-05-2018,178.34615,205.0,129,15.51412,180.0,160.337523517718,159.010179709666,160.91706799729002,171.23,160.057098769538,3.92593,26,ACN
10-08-2018,178.34615,205.0,129,15.51412,180.0,159.225172016604,157.64544593519,160.533820841444,169.9,158.81388238594002,3.92593,26,ACN
10-09-2018,178.34615,205.0,129,15.51412,180.0,158.16890546512602,157.14068138846602,158.795187402728,168.8,157.78565830928002,3.92593,26,ACN
10-10-2018,178.34615,205.0,129,15.51412,180.0,157.5052335611,151.036769369748,157.626750951978,161.74,151.18632923544402,3.92593,26,ACN
10-11-2018,178.34615,205.0,129,15.51412,180.0,150.606784755872,144.98894230066605,150.99573388159766,156.0,145.8208690536,3.92593,26,ACN
10-12-2018,178.34615,205.0,129,15.51412,180.0,149.176618540154,147.120170386834,149.7739232537774,159.44,149.036406166064,3.92593,26,ACN
10-15-2018,178.34615,205.0,129,15.51412,180.0,148.569031585764,147.540807509104,149.199987269169,157.92,147.615587441952,3.92593,26,ACN
10-16-2018,178.34615,205.0,129,15.51412,180.0,149.157923556942,148.53397849224152,151.317194117928,161.2,150.68156468872,3.92593,26,ACN
10-17-2018,178.34615,205.0,129,15.51412,180.0,150.12502203267,148.85157698244,151.266406114728,158.9,149.88919887522,3.92593,26,ACN
10-18-2018,178.34615,205.0,129,15.51412,180.0,149.45528426551198,146.37071736606595,149.45528426551198,156.2,147.34230877475997,3.92593,26,ACN
10-19-2018,178.34615,205.0,129,15.51412,180.0,147.163083175098,146.615973449814,149.65337571777,158.28,149.304357444744,3.92593,26,ACN
10-22-2018,178.34615,205.0,129,15.51412,180.0,149.125131845082,148.125241657494,151.200375630642,159.55,150.50233908459,3.92593,26,ACN
10-23-2018,178.34615,205.0,129,15.51412,180.0,147.81395508965997,146.757467344284,150.28066531658698,158.09,149.125131845082,3.92593,26,ACN
10-24-2018,178.34615,205.0,129,15.51412,180.0,148.917607466526,144.32122546929952,149.45528426551198,153.12,144.436967474976,3.92593,26,ACN
10-25-2018,178.34615,205.0,129,15.51412,180.0,146.58767467092,146.097162503424,148.997787340059,156.92,148.02147946821597,3.96296,26,ACN
10-26-2018,178.34615,205.0,129,15.51412,180.0,145.55005277814,144.191711391228,147.229113659184,154.45,145.69154667260997,3.96296,26,ACN
10-29-2018,178.34615,205.0,129,15.51412,180.0,147.20081488029,142.088168826774,147.75735753187195,152.74,144.078516275652,3.96296,26,ACN
10-30-2018,178.34615,205.0,129,15.51412,180.0,144.738821116512,143.672900444838,146.078296650828,154.62,145.851906419676,3.96296,26,ACN
10-31-2018,178.34615,205.0,129,15.51412,180.0,147.36117462735598,147.181949027694,150.40800982161,157.62,148.681784309076,3.96296,26,ACN
11-01-2018,178.34615,205.0,129,15.51412,180.0,148.94590624542,148.51199163571198,150.181619590458,158.58,149.587345233684,3.96296,26,ACN
11-02-2018,178.34615,205.0,129,15.51412,180.0,149.92693058041198,147.144217322502,151.55882682996597,157.39,148.46482700422197,3.96296,26,ACN
11-05-2018,178.34615,205.0,129,15.51412,180.0,148.69121723537398,147.842253868554,149.945796433008,158.6,149.60621108627998,3.96296,26,ACN
11-06-2018,178.34615,205.0,129,15.51412,180.0,149.945796433008,149.70054034926,150.898521989106,159.42,150.37971104271597,3.96296,26,ACN
11-07-2018,178.34615,205.0,129,15.51412,180.0,150.926820768,150.917387841702,154.690558360902,163.87,154.57736324532598,3.96296,26,ACN
11-08-2018,178.34615,205.0,129,15.51412,180.0,153.634070615526,153.629354152377,155.20936930729198,164.5,155.1716376021,3.92593,26,ACN
11-09-2018,178.34615,205.0,129,15.51412,180.0,154.728290066094,153.888759625572,156.25642412637,165.15,155.78477781147,3.92593,26,ACN
11-12-2018,178.34615,205.0,129,15.51412,180.0,155.190503454696,153.11525966913598,155.59611928551,162.44,153.228454784712,3.92593,26,ACN
11-13-2018,178.34615,205.0,129,15.51412,180.0,153.445412089566,151.804082913714,154.549064466432,161.45,152.29459508121,3.92593,26,ACN
11-14-2018,178.34615,205.0,129,15.51412,180.0,153.964223035956,150.337262874375,154.13401570932,160.29,151.200375630642,3.92593,26,ACN
11-15-2018,178.34615,205.0,129,15.51412,180.0,150.85135735761597,150.389143969014,153.70481756276098,162.49,153.275619416202,3.92593,26,ACN
11-16-2018,178.34615,205.0,129,15.51412,180.0,152.539851164958,152.520985312362,156.426216799734,165.0,155.643283917,3.92593,26,ACN
11-19-2018,178.34615,205.0,129,15.51412,180.0,155.1716376021,152.917168216878,156.529978989012,162.77,153.539741352546,3.92593,26,ACN
11-20-2018,178.34615,205.0,129,15.51412,180.0,151.11547929396,148.794979424652,151.841814618906,158.9,149.88919887522,3.92593,26,ACN
11-21-2018,178.34615,205.0,129,15.51412,180.0,150.926820768,147.84753630728088,150.926820768,156.98,148.078077026004,3.92593,26,ACN
11-23-2018,178.34615,205.0,129,15.51412,180.0,147.01215635433,146.44618077644998,148.917607466526,156.93,148.030912394514,3.92593,26,ACN
11-26-2018,178.34615,205.0,129,15.51412,180.0,149.549613528492,148.45539407792398,150.436308600504,158.4,149.41755256032,3.92593,26,ACN
11-27-2018,178.34615,205.0,129,15.51412,180.0,149.077967213592,148.57330565664898,150.34197933752398,159.11,150.087290327478,3.92593,26,ACN
11-28-2018,178.34615,205.0,129,15.51412,180.0,150.936253694298,150.257083000842,153.152991374328,162.21,153.011497479858,3.92593,26,ACN
11-29-2018,178.34615,205.0,129,15.51412,180.0,153.011497479858,151.690887798138,153.247320637308,161.07,151.93614388188598,3.92593,26,ACN
11-30-2018,178.34615,205.0,129,15.51412,180.0,152.596448722746,151.851247545204,155.20936930729198,164.52,155.190503454696,3.92593,26,ACN
12-03-2018,178.46154,205.0,129,15.55939,180.0,156.558277767906,155.341430275464,157.59589966068597,166.82,157.36007650323597,3.92593,26,ACN
12-04-2018,178.46154,205.0,129,15.55939,180.0,157.020491156508,154.784887623882,158.822180079426,164.21,154.898082739458,3.92593,26,ACN
12-06-2018,178.65385,205.0,129,15.35964,180.0,151.596558535158,147.75735753187195,152.568149943852,159.25,150.21935129565,3.92593,26,ACN
12-07-2018,178.65385,205.0,129,15.35964,180.0,149.87033302262398,147.380040479952,151.662589019244,157.45,148.52142456200997,3.92593,26,ACN
12-10-2018,178.65385,205.0,129,15.35964,180.0,148.115808731196,145.653814967418,149.65337571777,157.72,148.776113572056,3.92593,26,ACN
12-11-2018,178.65385,205.0,129,15.35964,180.0,150.926820768,148.48369285681798,151.709753650734,158.3,149.32322329734,3.92593,26,ACN
12-12-2018,178.65385,205.0,129,15.35964,180.0,151.172076851748,149.540180602194,152.068204850058,158.62,149.625076938876,3.92593,26,ACN
12-13-2018,178.65385,205.0,129,15.35964,180.0,150.728729315742,150.191052516756,151.955009734482,160.25,151.16264392545,3.92593,26,ACN
12-14-2018,178.65385,205.0,129,15.35964,180.0,149.351522076234,146.323552734576,149.64394279147197,155.53,146.710302712794,3.92593,26,ACN
12-17-2018,178.57692,205.0,129,15.3477,180.0,145.95566860895397,142.323991984224,146.19149176640397,151.67,143.06919316176598,3.92593,26,ACN
12-18-2018,178.57692,205.0,129,15.3477,180.0,144.635058927234,142.57868099427,145.295363768094,152.14,143.51254069777198,3.96296,26,ACN
12-19-2018,178.0,205.0,129,15.61311,180.0,143.654034592242,141.097711565484,147.3493834694835,150.96,142.399455394608,3.96296,26,ACN
12-20-2018,173.46154,205.0,129,17.06826,179.0,137.7207239508,131.579888930802,138.85267510656,143.5,135.3624923763,3.96296,26,ACN
12-21-2018,169.61538,205.0,130,16.58098,168.5,133.023126654396,129.165059798514,136.63593742652998,137.2,129.41974880855997,3.96296,26,ACN
12-24-2018,169.61538,205.0,130,16.58098,168.5,128.834907378084,126.02389534127998,129.15562687221598,133.67,126.08992582536598,3.96296,26,ACN
12-26-2018,169.61538,205.0,130,16.58098,168.5,127.15584649704,125.108901490374,131.136541394796,139.01,131.127108468498,3.96296,26,ACN
12-27-2018,169.61538,205.0,130,16.58098,168.5,129.334852471878,127.052084307762,132.44771815021798,140.41,132.44771815021798,3.96296,26,ACN
12-28-2018,169.61538,205.0,130,16.58098,168.5,133.013693728098,130.938449942538,133.75889490564,139.82,131.891175498636,3.96296,26,ACN
12-31-2018,169.61538,205.0,130,16.58098,168.5,132.43828522392,131.48555966782197,133.277815664442,141.01,133.013693728098,3.96296,26,ACN
01-02-2019,169.61538,205.0,130,16.58098,168.5,131.051645058114,130.438504848744,133.18348640146198,140.59,132.617510823582,3.96296,26,ACN
01-03-2019,169.61538,205.0,130,16.58098,168.5,131.24030358407398,127.891614748284,131.655352341186,135.79,128.089706200542,3.96296,26,ACN
01-04-2019,169.61538,205.0,130,16.58098,168.5,130.287578027976,129.7027365975,133.324980295932,141.07,133.070291285886,3.96296,26,ACN
01-07-2019,169.61538,205.0,130,16.58098,168.5,132.843901054734,131.91947427753,134.296571704626,141.56,133.532504674488,3.96296,26,ACN
01-08-2019,169.61538,205.0,130,16.58098,168.5,136.42841304797398,134.598425346162,138.484790980938,145.14,136.909492289172,4.03704,26,ACN
01-09-2019,169.61538,205.0,130,16.58098,168.5,137.02268740474798,136.909492289172,138.85267510656,145.87,137.59809590892598,4.03704,26,ACN
01-10-2019,169.61538,205.0,130,16.58098,168.5,136.456711826868,136.088922030509,138.786644622474,147.02,138.682882433196,4.03704,26,ACN
01-11-2019,169.61538,205.0,130,16.58098,168.5,134.90037331696098,134.90037331696098,139.069632411414,146.23,137.93768125565398,4.03704,26,ACN
01-14-2019,169.61538,205.0,130,16.58098,168.5,136.569906942444,135.97563258566998,137.400004456668,144.93,136.711400836914,4.03704,26,ACN
01-15-2019,169.61538,205.0,130,16.58098,168.5,136.852894731384,136.7876188814018,139.1356628955,146.89,138.560254391322,4.03704,26,ACN
01-16-2019,169.61538,205.0,130,16.58098,168.5,140.343077461644,139.343187274056,140.984516449908,147.88,139.494114094824,4.03704,26,ACN
01-17-2019,169.92308,205.0,130,16.49224,169.5,138.890406811752,138.890406811752,141.135348941413,149.12,140.663796955776,4.11111,26,ACN
01-18-2019,169.92308,205.0,130,16.49224,169.5,141.49389447,140.65436402947802,142.81450415172,150.45,141.91837615340998,4.11111,26,ACN
01-22-2019,169.92308,205.0,130,16.49224,169.5,141.0222481551,139.522412873718,141.87121152192,148.97,140.522303061306,4.11111,26,ACN
01-23-2019,169.92308,205.0,130,16.49224,169.5,141.36183350182802,139.079065337712,142.371156615714,148.42,140.003492114916,4.11111,26,ACN
01-24-2019,169.92308,205.0,130,16.49224,169.5,140.37137624053798,140.239315272366,141.78631518523798,150.15,141.63538836447,4.11111,26,ACN
01-25-2019,169.92308,205.0,130,16.49224,169.5,142.98429682508402,142.399455394608,143.588004108156,151.85,143.23898583513,4.11111,26,ACN
01-28-2019,169.92308,205.0,130,16.49224,169.5,142.173065163456,141.68255299595998,143.606869960752,152.24,143.606869960752,4.11111,26,ACN
01-29-2019,169.92308,205.0,130,16.49224,169.5,143.399345582196,142.540949289078,143.767229707818,152.02,143.399345582196,4.11111,26,ACN
01-30-2019,169.92308,205.0,130,16.49224,169.5,143.870991897096,143.224836445683,145.73871130409998,154.09,145.351961325882,4.11111,26,ACN
01-31-2019,169.92308,205.0,130,16.49224,169.5,144.79541867429998,144.436967474976,146.1183865875945,153.55,144.84258330579,4.11111,26,ACN
02-01-2019,169.92308,205.0,130,16.49224,169.5,145.50288814664998,144.946345495068,146.41788199755598,154.74,145.965101535252,4.11111,26,ACN
02-04-2019,169.92308,205.0,130,16.49224,169.5,146.21035761899998,145.48402229405397,147.75735753187195,156.55,147.67246119519,4.11111,26,ACN
02-05-2019,169.92308,205.0,130,16.49224,169.5,147.86111972115,147.67246119519,148.48369285681798,157.32,148.398796520136,4.11111,26,ACN
02-06-2019,169.92308,205.0,130,16.49224,169.5,148.23843677307,147.99318068932195,149.06645904350844,157.16,148.24786969936798,4.11111,26,ACN
02-07-2019,169.92308,205.0,130,16.49224,169.5,147.01215635433,145.44629058886198,147.1536502488,155.18,146.380150292364,4.11111,26,ACN
02-08-2019,169.92308,205.0,130,16.49224,169.5,145.40855888367,145.285930841796,147.10648561730997,155.59,146.766900270582,4.11111,26,ACN
02-11-2019,169.92308,205.0,130,16.49224,169.5,147.1536502488,146.229223471596,148.37993066754,155.32,146.512211260536,4.11111,26,ACN
02-12-2019,169.92308,205.0,130,16.49224,169.5,147.181949027694,146.81406490207198,148.125241657494,156.63,147.74792460557398,4.11111,26,ACN
