 Date,AXP Price Target,AXP Price Target - High,AXP Price Target - Low,AXP Price Target - StdDev,AXP Price Target - Median,AXP Open,AXP Low,AXP High,AXP Close,AXP Adj. Close,AXP Rating,AXP Price Target - #,Ticker
11-06-2014,96.73913,113,79,9.02276,96.0,81.414814785348,80.513445946956,81.47667343112,91.58,80.928782568568,3.65517,23,AXP
11-07-2014,96.73913,113,79,9.02276,96.0,81.043662910716,80.61948933970801,81.72419638370195,92.26,81.52969512749601,3.65517,23,AXP
11-10-2014,96.73913,113,79,9.02276,96.0,81.48551038051599,81.16738020225999,81.679923267228,92.4,81.65341241904001,3.62069,23,AXP
11-11-2014,96.73913,113,79,9.02276,96.0,81.547369026288,80.849250024004,81.821314457564,91.74,81.07017375890399,3.62069,23,AXP
11-12-2014,96.73913,113,79,9.02276,96.0,80.55763069393599,80.50460899756,81.003896638434,91.55,80.90227172038,3.62069,23,AXP
11-13-2014,96.83333,113,79,8.84433,97.0,81.03482596132001,80.363217807224,81.03482596132001,91.07,80.47809814937199,3.6,24,AXP
11-14-2014,96.83333,113,79,8.84433,97.0,80.47809814937199,79.84192616235396,80.628326289104,90.67,80.12462017353201,3.6,24,AXP
11-17-2014,97.29167,113,79,9.07138,98.5,79.74463134950399,79.22325133514,79.762305248296,90.13,79.64742490614799,3.6,24,AXP
11-18-2014,97.52174,113,79,9.19768,99.0,79.718120501316,79.559055412188,80.354380857828,90.58,80.045087628968,3.62069,23,AXP
11-19-2014,97.58333,113,79,9.00887,99.0,79.79765304588,79.550218462792,80.20415271809601,90.5,79.9743920338,3.6,24,AXP
11-20-2014,97.58333,113,79,9.00887,99.0,79.382316424268,79.373479474872,80.336706959036,90.62,80.080435426552,3.6,24,AXP
11-21-2014,97.58333,113,79,9.00887,99.0,80.999478163736,79.79765304588,81.01715206252801,90.39,79.877185590444,3.6,24,AXP
11-24-2014,97.58333,113,79,9.00887,99.0,80.23950051567999,79.718120501316,80.566467643332,91.04,80.451587301184,3.6,24,AXP
11-25-2014,97.58333,113,79,9.00887,99.0,80.59297849152,80.20415271809601,80.928782568568,91.4,80.76971747944,3.6,24,AXP
11-26-2014,97.58333,113,79,9.00887,99.0,81.043662910716,80.354380857828,81.043662910716,91.45,80.81390222642,3.6,24,AXP
11-28-2014,97.58333,113,79,9.00887,99.0,80.955293416756,80.928782568568,81.78596665998,92.42,81.671086317832,3.6,24,AXP
12-01-2014,97.58333,113,79,9.00887,99.0,81.361793088972,80.999478163736,81.856662255148,92.14,81.423651734744,3.6,24,AXP
12-02-2014,97.58333,113,79,9.00887,99.0,81.83015140696,81.58271682387199,82.1836293828,93.0,82.1836293828,3.6,24,AXP
12-03-2014,97.58333,113,79,9.00887,99.0,81.838988356356,80.46042425058,82.289672775552,91.25,80.6371632385,3.6,24,AXP
12-04-2014,97.58333,113,79,9.00887,99.0,81.16738020225999,80.584141542124,81.16738020225999,91.83,81.149706303468,3.6,24,AXP
12-05-2014,97.58333,113,79,9.00887,99.0,81.55620597568401,81.34411919018,82.059912091256,92.65,81.87433615394,3.6,24,AXP
12-08-2014,97.75,117,79,9.32403,99.0,81.900847002128,81.65341241904001,82.970117879044,93.56,82.67849854897601,3.6,24,AXP
12-09-2014,97.75,117,79,9.32403,99.0,81.46783648172399,81.282260544408,82.53710735864,93.36,82.501759561056,3.6,24,AXP
12-10-2014,97.75,117,79,9.32403,99.0,82.059912091256,81.794803609376,82.793378891124,92.75,81.9627056479,3.6,24,AXP
12-11-2014,97.75,117,79,9.32403,99.0,82.280835826156,82.13944463582,83.615215184952,93.13,82.29850972494799,3.6,24,AXP
12-12-2014,97.75,117,79,9.32403,99.0,81.65341241904001,80.363217807224,82.201303281592,91.0,80.4162395036,3.6,24,AXP
12-15-2014,97.75,117,79,9.32403,99.0,80.805065277024,78.78140386534001,80.928782568568,90.04,79.567892361584,3.6,24,AXP
12-16-2014,97.75,117,79,9.32403,99.0,78.975816752052,77.933056723324,80.23066356628401,88.24,77.977241470304,3.6,24,AXP
12-17-2014,97.64,117,79,9.15152,99.0,78.260023850976,78.06561096426401,80.03625067957199,90.44,79.921370337424,3.6,25,AXP
12-18-2014,97.64,117,79,9.15152,99.0,81.03482596132001,80.849250024004,82.369205320116,93.17,82.333857522532,3.6,25,AXP
12-19-2014,97.76,117,79,9.06986,99.0,82.148281585216,81.60922767206,82.987791777836,92.9,82.09525988884,3.6,25,AXP
12-22-2014,97.76,117,79,9.06986,99.0,82.174792433404,82.02898276837,82.766868042936,93.62,82.731520245352,3.6,25,AXP
12-23-2014,97.76,117,79,9.06986,99.0,82.80221584052,82.75803109354001,83.314758905488,93.82,82.90825923327199,3.6,25,AXP
12-24-2014,97.76,117,79,9.06986,99.0,83.03197652481599,83.03197652481599,83.765443324684,94.08,83.138019917568,3.6,25,AXP
12-26-2014,97.76,117,79,9.06986,99.0,83.24406331032,83.24406331032,83.77428027408,94.29,83.323595854884,3.6,25,AXP
12-29-2014,97.76,117,79,9.06986,99.0,83.0673243224,83.0673243224,83.853812818644,94.27,83.30592195609199,3.6,25,AXP
12-30-2014,97.76,117,79,9.06986,99.0,83.270574158508,83.09383517058801,83.473823994616,94.27,83.30592195609199,3.6,25,AXP
12-31-2014,97.76,117,79,9.06986,99.0,83.64172603314,82.1836293828,83.7300955271,93.04,82.218977180384,3.6,25,AXP
01-02-2015,97.76,117,79,9.06986,99.0,82.333857522532,81.423651734744,83.014302626024,93.02,82.201303281592,3.6,25,AXP
01-05-2015,97.76,117,79,9.06986,99.0,81.706434115416,79.815326944672,81.989216496088,90.56,80.02741373017601,3.6,25,AXP
01-06-2015,97.76,117,79,9.06986,99.0,80.23066356628401,77.712132988424,80.32787000964001,88.63,78.321882496748,3.6,25,AXP
01-07-2015,97.84,117,79,9.09804,99.0,80.66170109694701,79.34998460839101,80.66170109694701,90.3,80.03243170041,3.63333,25,AXP
01-08-2015,97.84,117,79,9.09804,99.0,81.042807914568,80.65283814770001,81.37073703670701,91.58,81.166889204026,3.63333,25,AXP
01-09-2015,98.0,117,79,9.25635,99.0,81.166889204026,79.979254004928,81.36187408746,90.42,80.138787091374,3.63333,25,AXP
01-12-2015,98.0,117,79,9.25635,99.0,80.20969068535,78.951151892276,80.599660452218,89.5,79.32339576065,3.63333,25,AXP
01-13-2015,98.0,117,79,9.25635,99.0,80.005842852669,78.37506019122101,80.776919437158,89.23,79.08409613098101,3.63333,25,AXP
01-14-2015,98.0,117,79,9.25635,99.0,77.497628215768,76.442937255375,78.366197241974,87.07,77.16969909362899,3.63333,25,AXP
01-15-2015,97.76,117,79,9.09628,99.0,77.55080591125001,74.936235883385,78.020542221341,85.88,76.115008133236,3.63333,25,AXP
01-16-2015,97.76,117,79,9.09628,99.0,75.813667858838,75.104631919078,76.407485458387,86.04,76.25681532118801,3.63333,25,AXP
01-20-2015,97.76,117,79,9.09628,99.0,76.629059189562,76.593607392574,77.745790794684,87.26,77.33809512932201,3.63333,25,AXP
01-21-2015,97.76,117,79,9.09628,99.0,77.603983606732,76.903810616219,77.745790794684,87.67,77.70147604844901,3.63333,25,AXP
01-22-2015,97.4,117,79,8.95768,97.0,74.89192113715,74.00562621245,76.32771891516401,84.37,74.776702796939,3.7,25,AXP
01-23-2015,97.4,117,79,8.95768,97.0,74.82988049242101,74.413321877812,75.618682975404,84.13,74.563992015011,3.7,25,AXP
01-26-2015,97.28,117,79,9.03557,97.0,74.253788791366,73.66883414106401,74.71466215221,83.3,73.82836722751,3.7,25,AXP
01-27-2015,97.28,117,79,9.03557,97.0,73.11933128775,72.74717604886847,73.8062098543925,82.4,73.03070179528001,3.7,25,AXP
01-28-2015,96.92,117,79,8.73577,97.0,73.38521976516,72.419158297237,73.908133770733,81.73,72.43688419573101,3.7,25,AXP
01-29-2015,96.92,117,79,8.73577,97.0,72.738224470129,71.931696088652,72.968661150551,82.0,72.6761838254,3.7,25,AXP
01-30-2015,96.92,117,79,8.73577,97.0,72.782539216364,71.399919133832,72.85344281034,80.69,71.515137474043,3.7,25,AXP
02-02-2015,96.92,117,79,8.73577,97.0,71.754437103712,71.656944661995,72.897757556575,82.13,72.791402165611,3.7,25,AXP
02-03-2015,96.92,117,79,8.73577,97.0,73.190234881726,73.15478308473801,74.244925842119,83.73,74.209474045131,3.7,25,AXP
02-04-2015,96.92,117,79,8.73577,97.0,74.00562621245,73.854956075251,74.865332289409,83.61,74.103118654167,3.7,25,AXP
02-05-2015,96.92,117,79,8.73577,97.0,74.67034740597501,74.51967726877601,75.27675039345475,84.73,75.09576896983101,3.7,25,AXP
02-06-2015,96.92,117,79,8.73577,97.0,75.432561041217,75.131220766819,76.230226473447,85.01,75.34393154874701,3.7,25,AXP
02-09-2015,97.0,117,79,8.90693,97.5,74.918509984891,74.71466215221,75.556642330675,84.98,75.31734270100601,3.7,24,AXP
02-10-2015,96.68,117,79,8.86666,97.0,75.86684555432,75.441423990464,76.19140675574515,85.84,76.079556336248,3.67742,25,AXP
02-11-2015,96.68,117,79,8.86666,97.0,76.10614518398901,75.618682975404,76.380896610646,86.01,76.230226473447,3.67742,25,AXP
02-12-2015,94.72,117,79,10.04597,96.0,70.930182823741,70.903593976,72.259625210791,80.48,71.329015539856,3.67742,25,AXP
02-13-2015,88.64,107,74,8.52704,87.0,70.407268818168,68.88284154768401,70.682020244825,78.08,69.201907720576,3.58065,25,AXP
02-17-2015,87.54167,107,74,7.45531,86.0,68.386516389852,68.351064592864,70.300913427204,79.08,70.088202645276,3.51613,24,AXP
02-18-2015,87.41667,107,74,7.37064,86.0,69.769136472384,69.769136472384,71.142893605669,79.78,70.70860909256601,3.51613,24,AXP
02-19-2015,87.41667,107,74,7.37064,86.0,70.806101534283,68.74103435973201,70.885868077506,78.4,69.48552209648001,3.51613,24,AXP
02-20-2015,87.41667,107,74,7.37064,86.0,69.32598901003401,69.30826311154,70.797238585036,79.83,70.752923838801,3.51613,24,AXP
02-23-2015,87.41667,107,74,7.37064,86.0,70.89473102675299,70.433857665909,71.329015539856,80.3,71.16948245341,3.51613,24,AXP
02-24-2015,87.41667,107,74,7.37064,86.0,71.16948245341,71.13403065642201,72.41029534799,80.86,71.665807611242,3.51613,24,AXP
02-25-2015,87.41667,107,74,7.37064,86.0,71.931696088652,71.674670560489,72.897757556575,82.17,72.826853962599,3.51613,24,AXP
02-26-2015,87.5,107,74,7.38805,86.0,73.571341699347,73.039564744527,73.979037364709,83.25,73.784052481275,3.58065,24,AXP
02-27-2015,87.5,107,74,7.38805,86.0,73.784052481275,72.250762261544,73.899270821486,81.59,72.312802906273,3.58065,24,AXP
03-02-2015,87.5,107,74,7.38805,86.0,72.43688419573101,72.28621405853201,72.862305759587,82.03,72.702772673141,3.58065,24,AXP
03-03-2015,87.29167,107,74,7.63478,86.0,71.781025951453,71.70125940823002,72.61414318067101,81.91,72.596417282177,3.51613,24,AXP
03-04-2015,87.29167,107,74,7.63478,86.0,72.27735110928501,71.399919133832,72.28621405853201,80.63,71.461959778561,3.51613,24,AXP
03-05-2015,87.29167,107,74,7.63478,86.0,71.488548626302,71.470822727808,72.14440687058001,81.15,71.92283313940501,3.51613,24,AXP
03-06-2015,86.95833,99,74,6.907,86.0,71.461959778561,70.956771671482,71.92283313940501,80.31,71.178345402657,3.51613,24,AXP
03-09-2015,86.95833,99,74,6.907,86.0,71.036538214705,70.85927922976501,71.64143450081275,80.51,71.35560438759701,3.51613,24,AXP
03-10-2015,86.95833,99,74,6.907,86.0,70.664294346331,69.90208071108901,70.699746143319,79.11,70.11479149301701,3.51613,24,AXP
03-11-2015,86.95833,99,74,6.907,86.0,70.37181702118001,70.11479149301701,70.682020244825,79.45,70.41613176741501,3.51613,24,AXP
03-12-2015,86.95833,99,74,6.907,86.0,70.99222346847,70.930182823741,72.6761838254,81.56,72.28621405853201,3.51613,24,AXP
03-13-2015,86.95833,99,74,6.907,86.0,72.23303636305,70.85927922976501,72.36598060175501,80.6,71.43537093082,3.51613,24,AXP
03-16-2015,86.95833,99,74,6.907,86.0,71.683533509736,71.56831516952501,72.36899400449899,81.5,72.23303636305,3.51613,24,AXP
03-17-2015,86.95833,99,74,6.907,86.0,71.96714788564,71.391056184585,71.97547905793219,81.06,71.843066596182,3.51613,24,AXP
03-18-2015,86.95833,99,74,6.907,86.0,71.417645032326,71.142893605669,72.959798201304,81.86,72.552102535942,3.51613,24,AXP
03-19-2015,86.95833,99,74,6.907,86.0,72.534376637448,71.736711205218,72.640732028412,81.54,72.268488160038,3.51613,24,AXP
03-20-2015,86.95833,99,74,6.907,86.0,72.490061891213,72.23303636305,73.615656445582,82.7,73.29659027269001,3.51613,24,AXP
03-23-2015,86.95833,99,74,6.907,86.0,73.29659027269001,72.85344281034,74.04107800943801,82.2,72.85344281034,3.51613,24,AXP
03-24-2015,86.95833,99,74,6.907,86.0,72.71163562238802,72.029188530369,72.817991013352,81.37,72.117818022839,3.51613,24,AXP
03-25-2015,86.95833,99,74,6.907,86.0,72.162132769074,70.930182823741,72.20644751530901,80.11,71.001086417717,3.51613,24,AXP
03-26-2015,87.5,99,74,7.00595,88.5,70.611116650849,69.02908021025951,70.70860909256601,78.48,69.55642569045601,3.54839,24,AXP
03-27-2015,87.5,99,74,7.00595,88.5,69.48552209648001,68.87397859843699,69.698232878408,77.97,69.10441527885901,3.54839,24,AXP
03-30-2015,87.5,99,74,7.00595,88.5,69.441207350245,69.1310041266,69.795725320125,78.05,69.175318872835,3.54839,24,AXP
03-31-2015,87.5,99,74,7.00595,88.5,69.264244593185,69.02414514473,69.833369211745,78.12,69.46877375298,3.54839,24,AXP
04-01-2015,87.73913,99,74,7.0601,90.0,69.406525747825,69.228674304525,70.53588241278,78.93,70.18907209834501,3.56667,23,AXP
04-02-2015,87.73913,99,74,7.0601,90.0,70.18907209834501,69.86893950040499,70.93604816020499,79.7,70.87380015505,3.56667,23,AXP
04-06-2015,87.73913,99,74,7.0601,90.0,70.55366755711,70.01122065504501,71.22950304164999,79.63,70.811552149895,3.56667,23,AXP
04-07-2015,86.91667,99,68,7.95779,88.5,69.886724644735,69.59326976329001,70.58923784577,78.33,69.655517768445,3.5,24,AXP
04-08-2015,86.91667,99,68,7.95779,88.5,69.73555091793,69.62884005195,70.57145270144,78.69,69.975650366385,3.5,24,AXP
04-09-2015,86.83333,99,68,7.91447,88.5,69.922294933395,69.726658345765,70.544774984945,79.16,70.39360125814,3.5,24,AXP
04-10-2015,86.83333,99,68,7.91447,88.5,70.62480813443,70.4291715468,71.113899603505,79.59,70.77598186123501,3.5,24,AXP
04-13-2015,86.83333,99,68,7.91447,88.5,70.90047787154501,70.48252697979001,71.131684747835,79.27,70.49141955195499,3.5,24,AXP
04-14-2015,86.83333,99,68,7.91447,88.5,70.78487443339999,70.153501809685,71.11381067778335,79.49,70.687056139585,3.5,24,AXP
04-15-2015,86.83333,99,68,7.91447,88.5,70.63370070659501,70.62480813443,71.40735448494999,79.75,70.918263015875,3.5,24,AXP
04-16-2015,86.83333,99,68,7.91447,88.5,70.63370070659501,70.473634407625,72.18234214912975,80.91,71.949801387015,3.5,24,AXP
04-17-2015,86.5,99,68,8.54888,88.5,69.71776577360001,68.054854778745,69.80669149525,77.32,68.75736797978,3.5,24,AXP
04-20-2015,86.5,99,68,8.54888,88.5,68.819615984935,68.43723538184,69.228674304525,77.23,68.67733483029501,3.5,24,AXP
04-21-2015,86.41667,99,68,8.52407,87.5,68.81072341277,68.68622740245999,69.1842114437,77.28,68.72179769112,3.5,24,AXP
04-22-2015,86.41667,99,68,8.52407,87.5,68.837401129265,68.63287196947,69.940080077725,78.44,69.75333606226,3.5,24,AXP
04-23-2015,86.41667,99,68,8.52407,87.5,69.41541831999,69.13076708498835,69.691088057105,78.15,69.495451469475,3.5,24,AXP
04-24-2015,86.41667,99,68,8.52407,87.5,69.62884005195,69.15753372720499,69.6528499967955,77.99,69.353170314835,3.5,24,AXP
04-27-2015,86.04167,99,68,8.51214,86.0,69.210889160195,68.50837595916,69.32649259834,77.49,68.908541706585,3.46667,24,AXP
04-28-2015,86.04167,99,68,8.51214,86.0,69.086393149885,68.41945023750999,69.12196343854501,77.49,68.908541706585,3.46667,24,AXP
04-29-2015,86.04167,99,68,8.51214,86.0,68.588409108645,68.4728056705,68.89075656225499,77.16,68.61508682514,3.46667,24,AXP
04-30-2015,86.04167,99,68,8.51214,86.0,68.50837595916,68.45502052617,69.07750057772,77.45,68.872971417925,3.46667,24,AXP
05-01-2015,86.04167,99,68,8.51214,86.0,69.228674304525,68.748475407615,69.264244593185,77.68,69.07750057772,3.46667,24,AXP
05-04-2015,86.04167,99,68,8.51214,86.0,69.32649259834,69.13085601070999,69.84226178391,78.28,69.61105490762,3.46667,24,AXP
05-05-2015,86.04167,99,68,8.51214,86.0,69.34427774267,69.16642629937,69.82447663958,77.84,69.21978173236,3.46667,24,AXP
05-06-2015,86.08333,99,68,8.55335,86.0,69.98454293855,68.819615984935,70.117931521025,77.85,69.228674304525,3.53333,24,AXP
05-07-2015,86.08333,99,68,8.55335,86.0,69.21978173236,69.0063600004,70.02011322720999,78.43,69.74444349009501,3.53333,24,AXP
05-08-2015,86.08333,99,68,8.55335,86.0,70.153501809685,70.04679094370499,70.82044472206,78.98,70.23353495917,3.53333,24,AXP
05-11-2015,86.08333,99,68,8.55335,86.0,70.295782964325,70.260212675665,71.362891624125,79.7,70.87380015505,3.53333,24,AXP
05-12-2015,86.08333,99,68,8.55335,86.0,70.384708685975,69.75333606226,70.63370070659501,79.08,70.32246068082,3.53333,24,AXP
05-13-2015,86.08333,99,68,8.55335,86.0,70.69594871175,70.49141955195499,71.149469892165,79.86,71.01608130969,3.53333,24,AXP
05-14-2015,86.08333,99,68,8.55335,86.0,71.44292477361,71.3762304823725,71.94090881485,80.75,71.807520232375,3.53333,24,AXP
05-15-2015,86.08333,99,68,8.55335,86.0,71.94090881485,71.131684747835,72.17318279979979,80.22,71.33621390763,3.53333,24,AXP
05-18-2015,86.08333,99,68,8.55335,86.0,71.38956934062,70.94494073237,71.629668789075,80.17,71.291751046805,3.53333,24,AXP
05-19-2015,86.08333,99,68,8.55335,86.0,71.469602490105,71.469602490105,72.5589425803175,81.36,72.34996713443999,3.53333,24,AXP
05-20-2015,86.08333,99,68,8.55335,86.0,72.394429995265,71.83419794887,72.430000283925,80.96,71.99426424784,3.53333,24,AXP
05-21-2015,86.08333,99,68,8.55335,86.0,71.62077621691,71.505172778765,72.181008263305,80.76,71.81641280454001,3.53333,24,AXP
05-22-2015,86.08333,99,68,8.55335,86.0,71.88755338186,71.78084251588,72.54560372207,81.25,72.252148840625,3.53333,24,AXP
05-26-2015,86.08333,99,68,8.55335,86.0,72.13654540248001,71.08722188701,72.43889285608999,80.19,71.309536191135,3.53333,24,AXP
05-27-2015,86.08333,99,68,8.55335,86.0,71.540743067425,70.99829616536,71.70080936639499,80.11,71.238395613815,3.53333,24,AXP
05-28-2015,86.08333,99,68,8.55335,86.0,71.113899603505,71.03386645402,71.362891624125,80.09,71.22061046948501,3.53333,24,AXP
05-29-2015,86.08333,99,68,8.55335,86.0,71.17614760866,70.76708928907,71.22950304164999,79.72,70.89158529938,3.53333,24,AXP
06-01-2015,86.08333,99,68,8.55335,86.0,71.08722188701,70.206857242675,71.291751046805,79.47,70.669270995255,3.53333,24,AXP
06-02-2015,86.08333,99,68,8.55335,86.0,70.48252697979001,70.41138640247,71.38067676845499,79.99,71.131684747835,3.53333,24,AXP
06-03-2015,86.08333,99,68,8.55335,86.0,71.42513962928,71.24728818598001,72.269933984955,80.6,71.67413164989999,3.53333,24,AXP
06-04-2015,86.08333,99,68,8.55335,86.0,71.185040180825,70.4291715468,71.44292477361,79.36,70.57145270144,3.53333,24,AXP
06-05-2015,86.08333,99,68,8.55335,86.0,70.90937044370999,70.45584926329501,71.03386645402,79.39,70.598130417935,3.53333,24,AXP
06-08-2015,86.08333,99,68,8.55335,86.0,70.63370070659501,70.07346866019999,70.99829616536,78.81,70.082361232365,3.53333,24,AXP
06-09-2015,86.08333,99,68,8.55335,86.0,70.14460923752,70.12682409319,70.598130417935,79.17,70.402493830305,3.53333,24,AXP
06-10-2015,86.08333,99,68,8.55335,86.0,70.4291715468,70.4291715468,71.576313356085,80.19,71.309536191135,3.53333,24,AXP
06-11-2015,86.08333,99,68,8.55335,86.0,71.44292477361,71.14057732,71.825305376705,80.3,71.40735448494999,3.53333,24,AXP
06-12-2015,86.08333,99,68,8.55335,86.0,71.522957923095,70.349138397315,71.540743067425,79.53,70.72262642824501,3.53333,24,AXP
06-15-2015,86.08333,99,68,8.55335,86.0,70.2513201035,70.09125380453,70.580345273605,79.25,70.473634407625,3.53333,24,AXP
06-16-2015,86.0,99,68,8.64099,86.0,70.28689039216,70.2513201035,70.96272587669999,79.36,70.57145270144,3.53333,24,AXP
06-17-2015,86.0,99,68,8.64099,86.0,70.82044472206,70.66037842309,71.90533852619,80.32,71.42513962928,3.51613,24,AXP
06-18-2015,86.0,99,68,8.64099,86.0,71.35399905196,70.971618448865,71.94090881485,80.77,71.825305376705,3.51613,24,AXP
06-19-2015,86.0,99,68,8.64099,86.0,71.60299107258,70.95383330453501,71.69191679423001,80.19,71.309536191135,3.51613,24,AXP
06-22-2015,86.0,99,68,8.64099,86.0,71.74527222722,71.72748708289,72.661207160215,81.25,72.252148840625,3.51613,24,AXP
06-23-2015,86.0,99,68,8.64099,86.0,72.42110771176,72.28771912928501,72.84795117568,81.36,72.34996713443999,3.51613,24,AXP
06-24-2015,86.0,99,68,8.64099,86.0,71.97647910351,71.79862766021,72.34996713443999,80.74,71.79862766021,3.51613,24,AXP
06-25-2015,86.0,99,68,8.64099,86.0,72.020941964335,71.03386645402,72.0298345365,79.88,71.03386645402,3.51613,24,AXP
06-26-2015,86.0,99,68,8.64099,86.0,71.291751046805,70.99340525066926,71.540743067425,79.88,71.03386645402,3.51613,24,AXP
06-29-2015,86.0,99,68,8.64099,86.0,70.44695669113,69.13085601070999,70.562560129275,77.8,69.1842114437,3.51613,24,AXP
06-30-2015,86.0,99,68,8.64099,86.0,69.773317107368,69.30917325556,69.987537346664,77.72,69.371654158688,3.51613,24,AXP
07-01-2015,86.0,99,68,8.64099,86.0,70.192831742656,69.76439126406399,70.43382951186399,78.4,69.97861150336,3.51613,24,AXP
07-02-2015,86.0,99,68,8.64099,86.0,70.23746095917599,69.782242950672,70.63019806455199,78.21,69.809020480584,3.51613,24,AXP
07-06-2015,86.0,99,68,8.64099,86.0,69.21991482252,69.032472113136,69.48769012163999,77.59,69.255618195736,3.51613,24,AXP
07-07-2015,86.0,99,68,8.64099,86.0,69.228840665824,68.20236868586399,69.44306090511999,77.55,69.21991482252,3.51613,24,AXP
07-08-2015,86.0,99,68,8.64099,86.0,68.630809164456,67.6132630278,68.90751030688,75.93,67.77392820727201,3.51613,24,AXP
07-09-2015,86.0,99,68,8.64099,86.0,68.39873723855199,68.095258566216,69.13065638948,76.34,68.139887782736,3.51613,24,AXP
07-10-2015,86.0,99,68,8.64099,86.0,69.005694583224,68.648660851064,69.16635976269599,77.31,69.005694583224,3.51613,24,AXP
07-13-2015,86.0,99,68,8.64099,86.0,69.594800241288,69.416283375208,70.166054212744,78.53,70.094647466312,3.51613,24,AXP
07-14-2015,86.0,99,68,8.64099,86.0,70.15712836943999,69.809020480584,70.639123907856,78.97,70.487384571688,3.51613,24,AXP
07-15-2015,86.0,99,68,8.64099,86.0,70.523087944904,69.907204756928,70.835492460544,78.54,70.103573309616,3.51613,24,AXP
07-16-2015,86.0,99,68,8.64099,86.0,70.5141621016,70.215146350916,70.656975594464,78.92,70.442755355168,3.51613,24,AXP
07-17-2015,86.0,99,68,8.64099,86.0,70.282090175696,70.20175758596,70.7373081842,79.22,70.710530654288,3.51613,24,AXP
07-20-2015,86.0,99,68,8.64099,86.0,70.69267896768,70.674827281072,71.076490229752,79.3,70.78193740072,3.51613,24,AXP
07-21-2015,86.0,99,68,8.64099,86.0,70.69267896768,70.02324071988,70.880121677064,78.95,70.46953288508,3.51613,24,AXP
07-22-2015,86.0,99,68,8.64099,86.0,70.33564523551999,70.15802095377039,70.683753124376,78.99,70.505236258296,3.51613,24,AXP
07-23-2015,85.875,99,68,8.90371,87.0,69.35380247208,67.952445073352,69.57694855468,77.01,68.737919284104,3.51613,24,AXP
07-24-2015,85.875,99,68,8.90371,87.0,68.41658892516,67.550782124672,68.86288109036,75.9,67.74715067736,3.51613,24,AXP
07-27-2015,85.875,99,68,8.90371,87.0,67.336561885376,66.31901574871999,67.47937537824,74.92,66.872418033568,3.51613,24,AXP
07-28-2015,85.875,99,68,8.90371,87.0,67.050934899648,66.381496651848,67.452597848328,75.11,67.042009056344,3.51613,24,AXP
07-29-2015,85.875,99,68,8.90371,87.0,67.042009056344,66.872418033568,67.845334953704,75.7,67.56863381128,3.51613,24,AXP
07-30-2015,85.875,99,68,8.90371,87.0,67.648966401016,67.515078751456,68.02385181978399,76.12,67.943519230048,3.51613,24,AXP
07-31-2015,85.875,99,68,8.90371,87.0,68.18451699925599,67.82748326709599,68.43426209490191,76.06,67.889964170224,3.51613,24,AXP
08-03-2015,85.875,99,68,8.90371,87.0,67.711447304144,67.327636042072,67.97922260326399,75.98,67.818557423792,3.51613,24,AXP
08-04-2015,85.875,99,68,8.90371,87.0,67.631114714408,67.50615290815199,67.97922260326399,75.72,67.58648549788799,3.51613,24,AXP
08-05-2015,85.875,99,68,8.90371,87.0,68.14881362604,67.470449534936,68.264849588992,75.59,67.470449534936,3.51613,24,AXP
08-06-2015,85.875,99,68,8.90371,87.0,67.52400459476,66.684975324184,67.648966401016,75.0,66.94382478,3.51613,24,AXP
08-07-2015,85.875,99,68,8.90371,87.0,66.94382478,66.354719121936,71.60311498468799,79.72,71.156822819488,3.51613,24,AXP
08-10-2015,85.875,99,68,8.90371,87.0,71.13004528957599,70.9604542668,72.647438651256,81.26,72.531402688304,3.51613,24,AXP
08-11-2015,85.875,99,68,8.90371,87.0,71.790557694072,71.6298925146,72.87951057716,81.34,72.602809434736,3.51613,24,AXP
08-12-2015,85.875,99,68,8.90371,87.0,72.049407149888,71.22831882435304,72.379663352136,81.0,72.29933076239999,3.51613,24,AXP
08-13-2015,85.875,99,68,8.90371,87.0,72.16544311284,71.745928477552,72.272553232488,80.76,72.085110523104,3.51613,24,AXP
08-14-2015,85.875,99,68,8.90371,87.0,71.861964440504,71.781631850768,72.59388359143199,80.91,72.21899817266399,3.51613,24,AXP
08-17-2015,85.875,99,68,8.90371,87.0,71.754854320856,71.6298925146,72.451070098568,81.0,72.29933076239999,3.51613,24,AXP
08-18-2015,85.875,99,68,8.90371,87.0,72.34395997892,72.0328943397756,72.67421618116799,81.24,72.51355100169599,3.51613,24,AXP
08-19-2015,85.68,99,68,8.77597,87.0,72.227924015968,71.772706007464,72.88843642046399,80.95,72.25470154588,3.5,25,AXP
08-20-2015,85.68,99,68,8.77597,87.0,71.50493070834399,70.273164332392,71.81733522398399,78.76,70.299941862304,3.5,25,AXP
08-21-2015,85.68,99,68,8.77597,87.0,69.72868789084801,68.75577097071199,70.170517134396,77.03,68.75577097071199,3.5,25,AXP
08-24-2015,85.68,99,68,8.77597,87.0,65.479986478144,64.00722233298399,67.907815856832,74.65,66.63142026436,3.5,25,AXP
08-25-2015,85.68,99,68,8.77597,87.0,68.07740687960799,65.408579731712,68.32733049212,73.52,65.62279997100799,3.5,25,AXP
08-26-2015,85.68,99,68,8.77597,87.0,67.29193266885599,66.01553707638399,67.74715067736,75.63,67.50615290815199,3.5,25,AXP
08-27-2015,85.68,99,68,8.77597,87.0,67.729298990752,67.40796863180799,68.88974787870504,76.88,68.621883321152,3.5,25,AXP
