 Date,CHTR Price Target,CHTR Price Target - High,CHTR Price Target - Low,CHTR Price Target - StdDev,CHTR Price Target - Median,CHTR Open,CHTR Low,CHTR High,CHTR Close,CHTR Adj. Close,CHTR Rating,CHTR Price Target - #,Ticker
08-16-2017,397.56522,450.0,350.0,32.7372,400.0,399.35,397.18,402.49,400.78,400.78,4.2,23,CHTR
08-17-2017,397.56522,450.0,350.0,32.7372,400.0,401.0,393.17,401.65,393.36,393.36,4.2,23,CHTR
08-18-2017,397.56522,450.0,350.0,32.7372,400.0,391.53,390.71,396.27,392.97,392.97,4.2,23,CHTR
08-21-2017,397.56522,450.0,350.0,32.7372,400.0,392.75,391.38,396.9,396.45,396.45,4.2,23,CHTR
08-22-2017,400.95652,456.0,350.0,34.52596,400.0,398.15,395.0,399.99,397.05,397.05,4.2,23,CHTR
08-23-2017,400.95652,456.0,350.0,34.52596,400.0,396.29,390.26,396.29,390.33,390.33,4.2,23,CHTR
08-24-2017,400.95652,456.0,350.0,34.52596,400.0,390.09,384.24,391.53,389.23,389.23,4.2,23,CHTR
08-25-2017,400.95652,456.0,350.0,34.52596,400.0,391.42,387.51,392.53,388.79,388.79,4.2,23,CHTR
08-28-2017,400.95652,456.0,350.0,34.52596,400.0,390.88,385.94,391.2,389.23,389.23,4.2,23,CHTR
08-29-2017,400.95652,456.0,350.0,34.52596,400.0,386.6,385.56,390.17,388.82,388.82,4.2,23,CHTR
08-30-2017,400.95652,456.0,350.0,34.52596,400.0,388.22,388.22,395.16,393.37,393.37,4.2,23,CHTR
08-31-2017,400.95652,456.0,350.0,34.52596,400.0,394.54,392.66,398.881,398.54,398.54,4.2,23,CHTR
09-01-2017,400.95652,456.0,350.0,34.52596,400.0,398.93,391.87,399.34,392.48,392.48,4.2,23,CHTR
09-05-2017,400.95652,456.0,350.0,34.52596,400.0,392.26,388.01,395.68,393.32,393.32,4.12,23,CHTR
09-06-2017,400.95652,456.0,350.0,34.52596,400.0,393.58,389.295,403.65,402.5,402.5,4.12,23,CHTR
09-07-2017,404.86957,456.0,350.0,35.32003,405.0,404.04,387.89,404.72,395.64,395.64,4.12,23,CHTR
09-08-2017,404.86957,456.0,350.0,35.32003,405.0,394.63,387.0,395.6,392.9,392.9,4.12,23,CHTR
09-11-2017,404.86957,456.0,350.0,35.32003,405.0,394.93,380.69,397.39,381.01,381.01,4.12,23,CHTR
09-12-2017,404.86957,456.0,350.0,35.32003,405.0,380.92,374.7,386.16,381.57,381.57,4.12,23,CHTR
09-13-2017,404.86957,456.0,350.0,35.32003,405.0,381.48,379.48,386.0,385.13,385.13,4.12,23,CHTR
09-14-2017,407.56522,476.0,350.0,38.16535,405.0,382.17,375.76,384.76,376.0,376.0,4.12,23,CHTR
09-15-2017,410.95652,476.0,350.0,37.24242,410.0,375.91,367.69,377.41,369.47,369.47,4.12,23,CHTR
09-18-2017,410.95652,476.0,350.0,37.24242,410.0,370.2,365.9,371.51,368.17,368.17,4.12,23,CHTR
09-19-2017,410.95652,476.0,350.0,37.24242,410.0,368.39,360.43,369.84,364.02,364.02,4.12,23,CHTR
09-20-2017,410.95652,476.0,350.0,37.24242,410.0,365.99,363.5,371.5,367.01,367.01,4.12,23,CHTR
09-21-2017,410.95652,476.0,350.0,37.24242,410.0,365.88,359.093,366.4,361.08,361.08,4.12,23,CHTR
09-22-2017,410.95652,476.0,350.0,37.24242,410.0,359.54,358.75,363.33,360.3,360.3,4.12,23,CHTR
09-25-2017,410.95652,476.0,350.0,37.24242,410.0,358.24,356.11,360.04,357.58,357.58,4.12,23,CHTR
09-26-2017,410.95652,476.0,350.0,37.24242,410.0,359.51,356.58,361.01,359.04,359.04,4.12,23,CHTR
09-27-2017,410.95652,476.0,350.0,37.24242,410.0,359.59,356.875,365.5,362.85,362.85,4.12,23,CHTR
09-28-2017,410.95652,476.0,350.0,37.24242,410.0,359.5,357.26,362.54,360.95,360.95,4.12,23,CHTR
09-29-2017,406.17391,476.0,340.0,38.94551,405.0,359.77,357.68,365.01,363.42,363.42,4.12,23,CHTR
10-02-2017,406.17391,476.0,340.0,38.94551,405.0,364.52,362.87,366.52,364.11,364.11,4.12,23,CHTR
10-03-2017,406.17391,476.0,340.0,38.94551,405.0,363.94,363.23,370.25,369.51,369.51,4.12,23,CHTR
10-04-2017,406.17391,476.0,340.0,38.94551,405.0,368.61,367.6,371.758,371.09,371.09,4.12,23,CHTR
10-05-2017,406.17391,476.0,340.0,38.94551,405.0,371.54,369.51,374.99,369.72,369.72,4.12,23,CHTR
10-06-2017,406.17391,476.0,340.0,38.94551,405.0,370.42,366.6,370.85,367.4,367.4,4.12,23,CHTR
10-09-2017,406.17391,476.0,340.0,38.94551,405.0,368.1,364.64,368.69,366.05,366.05,4.12,23,CHTR
10-10-2017,406.17391,476.0,340.0,38.94551,405.0,365.99,362.86,368.16,364.92,364.92,4.12,23,CHTR
10-11-2017,406.17391,476.0,340.0,38.94551,405.0,364.06,361.03,366.97,365.12,365.12,4.12,23,CHTR
10-12-2017,406.17391,476.0,340.0,38.94551,405.0,363.0,352.51,363.0,355.71,355.71,4.12,23,CHTR
10-13-2017,406.17391,476.0,340.0,38.94551,405.0,354.62,347.54,360.22,357.4,357.4,4.12,23,CHTR
10-16-2017,406.17391,476.0,340.0,38.94551,405.0,358.06,357.61,362.78,362.6,362.6,4.12,23,CHTR
10-17-2017,405.95652,476.0,340.0,38.68544,405.0,362.59,356.685,362.59,357.84,357.84,4.12,23,CHTR
10-18-2017,405.95652,476.0,340.0,38.68544,405.0,357.04,350.76,357.5,352.07,352.07,4.12,23,CHTR
10-19-2017,405.95652,476.0,340.0,38.68544,405.0,351.52,348.43,353.59,351.67,351.67,4.12,23,CHTR
10-20-2017,405.95652,476.0,340.0,38.68544,405.0,353.84,350.24,355.5,350.76,350.76,4.12,23,CHTR
10-23-2017,405.95652,476.0,340.0,38.68544,405.0,350.15,344.155,351.02,345.07,345.07,4.12,23,CHTR
10-24-2017,405.95652,476.0,340.0,38.68544,405.0,345.0,339.53,345.23,340.26,340.26,4.12,23,CHTR
10-25-2017,405.95652,476.0,340.0,38.68544,405.0,338.69,336.57,345.51,344.91,344.91,4.12,23,CHTR
10-26-2017,403.56522,476.0,330.0,40.1192,405.0,322.0,312.41,328.086,316.29,316.29,4.12,23,CHTR
10-27-2017,390.08696,476.0,283.0,46.19704,385.0,314.83,308.3,321.91,319.76,319.76,4.2,23,CHTR
10-30-2017,390.08696,476.0,283.0,46.19704,385.0,318.47,316.76,329.72,323.98,323.98,4.2,23,CHTR
10-31-2017,389.21739,476.0,283.0,45.81243,385.0,324.34,321.82,339.42,334.17,334.17,4.2,23,CHTR
11-01-2017,389.21739,476.0,283.0,45.81243,385.0,335.62,335.465,340.74,338.22,338.22,4.2,23,CHTR
11-02-2017,389.21739,476.0,283.0,45.81243,385.0,341.32,334.65,341.67,337.66,337.66,4.2,23,CHTR
11-03-2017,389.21739,476.0,283.0,45.81243,385.0,334.59,328.0,340.58,335.43,335.43,4.2,23,CHTR
11-06-2017,389.21739,476.0,283.0,45.81243,385.0,338.0,336.63,361.28,348.4,348.4,4.2,23,CHTR
11-07-2017,389.21739,476.0,283.0,45.81243,385.0,350.04,342.29,353.99,343.01,343.01,4.2,23,CHTR
11-08-2017,389.21739,476.0,283.0,45.81243,385.0,342.58,335.512,343.84,337.9,337.9,4.2,23,CHTR
11-09-2017,389.21739,476.0,283.0,45.81243,385.0,335.79,333.055,342.34,341.2,341.2,4.2,23,CHTR
11-10-2017,389.21739,476.0,283.0,45.81243,385.0,338.49,337.21,343.4,338.44,338.44,4.2,23,CHTR
11-13-2017,389.21739,476.0,283.0,45.81243,385.0,338.5,337.065,343.91,343.72,343.72,4.2,23,CHTR
11-14-2017,389.21739,476.0,283.0,45.81243,385.0,341.3,333.97,344.0,336.81,336.81,4.2,23,CHTR
11-15-2017,389.86957,476.0,283.0,45.13776,385.0,337.33,330.5,337.66,334.22,334.22,4.2,23,CHTR
11-16-2017,389.86957,476.0,283.0,45.13776,385.0,333.94,328.5,340.92,340.63,340.63,4.2,23,CHTR
11-17-2017,389.86957,476.0,283.0,45.13776,385.0,341.38,338.955,349.54,341.54,341.54,4.2,23,CHTR
11-20-2017,389.43478,476.0,283.0,45.47032,385.0,341.0,337.96,348.38,338.37,338.37,4.2,23,CHTR
11-21-2017,390.26087,476.0,283.0,46.55919,385.0,339.24,337.64,344.85,338.42,338.42,4.24,23,CHTR
11-22-2017,390.26087,476.0,283.0,46.55919,385.0,337.84,332.44,339.49,334.27,334.27,4.24,23,CHTR
11-24-2017,390.26087,476.0,283.0,46.55919,385.0,333.64,326.2,335.44,328.98,328.98,4.24,23,CHTR
11-27-2017,390.26087,476.0,283.0,46.55919,385.0,327.69,319.5,327.69,321.84,321.84,4.24,23,CHTR
11-28-2017,390.26087,476.0,283.0,46.55919,385.0,321.95,317.93,327.965,325.89,325.89,4.24,23,CHTR
11-29-2017,390.26087,476.0,283.0,46.55919,385.0,326.6,324.19,332.015,331.67,331.67,4.24,23,CHTR
11-30-2017,390.26087,476.0,283.0,46.55919,385.0,328.35,320.995,330.91,326.21,326.21,4.24,23,CHTR
12-01-2017,390.26087,476.0,283.0,46.55919,385.0,321.94,321.94,340.55,336.27,336.27,4.24,23,CHTR
12-04-2017,390.26087,476.0,283.0,46.55919,385.0,330.2,329.192,347.48,334.0,334.0,4.2,23,CHTR
12-05-2017,390.13043,476.0,283.0,46.37869,385.0,333.27,330.46,338.92,330.95,330.95,4.2,23,CHTR
12-06-2017,390.13043,476.0,283.0,46.37869,385.0,330.96,321.35,334.67,322.64,322.64,4.2,23,CHTR
12-07-2017,390.13043,476.0,283.0,46.37869,385.0,322.0,320.65,330.44,325.22,325.22,4.2,23,CHTR
12-08-2017,390.13043,476.0,283.0,46.37869,385.0,327.82,320.7,329.46,324.5,324.5,4.2,23,CHTR
12-11-2017,390.13043,476.0,283.0,46.37869,385.0,326.79,323.84,332.99,331.49,331.49,4.2,23,CHTR
12-12-2017,390.13043,476.0,283.0,46.37869,385.0,332.07,326.6,332.99,329.99,329.99,4.2,23,CHTR
12-13-2017,391.16667,476.0,283.0,45.67336,390.5,331.35,323.77,334.15,329.0,329.0,4.23077,24,CHTR
12-14-2017,391.16667,476.0,283.0,45.67336,390.5,328.56,323.39,330.92,328.68,328.68,4.23077,24,CHTR
12-15-2017,391.16667,476.0,283.0,45.67336,390.5,331.98,321.31,331.98,322.31,322.31,4.23077,24,CHTR
12-18-2017,391.16667,476.0,283.0,45.67336,390.5,324.47,321.55,326.99,323.23,323.23,4.23077,24,CHTR
12-19-2017,391.16667,476.0,283.0,45.67336,390.5,322.65,316.43,324.34,316.97,316.97,4.23077,24,CHTR
12-20-2017,391.16667,476.0,283.0,45.67336,390.5,317.06,312.53,317.28,316.38,316.38,4.23077,24,CHTR
12-21-2017,391.16667,476.0,283.0,45.67336,390.5,317.86,316.78,336.83,332.94,332.94,4.23077,24,CHTR
12-22-2017,391.16667,476.0,283.0,45.67336,390.5,331.49,331.49,341.11,338.2,338.2,4.23077,24,CHTR
12-26-2017,391.16667,476.0,283.0,45.67336,390.5,336.84,336.1,340.5,340.4,340.4,4.23077,24,CHTR
12-27-2017,391.16667,476.0,283.0,45.67336,390.5,341.4,332.31,341.5,333.25,333.25,4.23077,24,CHTR
12-28-2017,391.16667,476.0,283.0,45.67336,390.5,334.45,333.0,339.775,338.03,338.03,4.23077,24,CHTR
12-29-2017,391.16667,476.0,283.0,45.67336,390.5,335.14,333.82,342.02,335.96,335.96,4.23077,24,CHTR
01-02-2018,391.16667,476.0,283.0,45.67336,390.5,338.43,337.77,352.82,348.97,348.97,4.23077,24,CHTR
01-03-2018,393.25,476.0,283.0,44.88156,398.0,354.06,349.59,364.38,353.03,353.03,4.30769,24,CHTR
01-04-2018,394.04167,476.0,283.0,44.09599,398.0,356.75,346.97,358.0,349.79,349.79,4.30769,24,CHTR
01-05-2018,394.04167,476.0,283.0,44.09599,398.0,352.02,349.08,354.4,350.88,350.88,4.30769,24,CHTR
01-08-2018,394.45833,476.0,283.0,44.33864,398.0,354.47,351.63,360.19,356.55,356.55,4.30769,24,CHTR
01-09-2018,394.45833,476.0,283.0,44.33864,398.0,356.66,354.15,358.77,354.76,354.76,4.30769,24,CHTR
01-10-2018,394.45833,476.0,283.0,44.33864,398.0,354.02,347.53,356.46,350.83,350.83,4.30769,24,CHTR
01-11-2018,394.45833,476.0,283.0,44.33864,398.0,350.28,348.32,356.19,355.27,355.27,4.30769,24,CHTR
01-12-2018,394.45833,476.0,283.0,44.33864,398.0,357.39,353.08,359.56,354.0,354.0,4.30769,24,CHTR
01-16-2018,396.08333,515.0,283.0,47.87128,398.0,352.18,349.869,356.54,352.93,352.93,4.30769,24,CHTR
01-17-2018,397.125,515.0,283.0,47.67277,400.0,358.59,352.065,359.99,357.84,357.84,4.30769,24,CHTR
01-18-2018,399.20833,515.0,283.0,47.75282,400.0,356.49,356.49,365.25,365.25,365.25,4.30769,24,CHTR
01-19-2018,402.125,515.0,283.0,48.62039,400.0,366.73,362.8,370.0,366.05,366.05,4.30769,24,CHTR
01-22-2018,402.3913,515.0,283.0,49.64898,400.0,366.37,366.0,371.0,370.25,370.25,4.28,23,CHTR
01-23-2018,403.95652,515.0,283.0,51.95439,400.0,367.81,366.16,372.0,369.25,369.25,4.28,23,CHTR
01-24-2018,403.95652,515.0,283.0,51.95439,400.0,370.45,367.27,377.06,376.18,376.18,4.28,23,CHTR
01-25-2018,403.95652,515.0,283.0,51.95439,400.0,376.23,371.7,378.38,375.14,375.14,4.28,23,CHTR
01-26-2018,403.95652,515.0,283.0,51.95439,400.0,375.83,374.31,378.14,377.0,377.0,4.28,23,CHTR
01-29-2018,403.95652,515.0,283.0,51.95439,400.0,375.24,370.71,376.615,374.5,374.5,4.28,23,CHTR
01-30-2018,403.95652,515.0,283.0,51.95439,400.0,376.37,371.84,377.98,376.57,376.57,4.28,23,CHTR
01-31-2018,403.95652,515.0,283.0,51.95439,400.0,374.81,373.21,379.325,377.25,377.25,4.28,23,CHTR
02-01-2018,403.95652,515.0,283.0,51.95439,400.0,376.11,371.14,380.255,371.18,371.18,4.28,23,CHTR
02-02-2018,409.17391,515.0,283.0,49.74164,400.0,380.0,375.495,396.64,387.5,387.5,4.28,23,CHTR
02-05-2018,424.30435,515.0,300.0,51.00591,425.0,391.6,371.47,395.0,372.57,372.57,4.36,23,CHTR
02-06-2018,425.17391,515.0,300.0,50.75401,425.0,366.08,360.122,370.96,369.75,369.75,4.36,23,CHTR
02-07-2018,424.43478,515.0,300.0,50.46637,425.0,367.11,360.061,370.52,363.55,363.55,4.36,23,CHTR
02-08-2018,423.73913,515.0,300.0,49.57753,425.0,362.1,346.13,363.04,348.65,348.65,4.36,23,CHTR
02-09-2018,423.73913,515.0,300.0,49.57753,425.0,351.41,343.15,355.56,349.43,349.43,4.36,23,CHTR
02-12-2018,423.73913,515.0,300.0,49.57753,425.0,350.26,350.0,360.38,357.88,357.88,4.36,23,CHTR
02-13-2018,423.73913,515.0,300.0,49.57753,425.0,354.46,353.41,357.49,355.68,355.68,4.36,23,CHTR
02-14-2018,423.73913,515.0,300.0,49.57753,425.0,354.06,352.012,359.285,358.94,358.94,4.36,23,CHTR
02-15-2018,423.73913,515.0,300.0,49.57753,425.0,359.29,355.63,365.92,363.67,363.67,4.36,23,CHTR
02-16-2018,423.73913,515.0,300.0,49.57753,425.0,364.03,361.49,370.09,365.66,365.66,4.36,23,CHTR
02-20-2018,423.73913,515.0,300.0,49.57753,425.0,364.98,358.67,365.23,358.77,358.77,4.36,23,CHTR
02-21-2018,423.73913,515.0,300.0,49.57753,425.0,359.34,356.506,367.38,360.97,360.97,4.36,23,CHTR
02-22-2018,423.73913,515.0,300.0,49.57753,425.0,361.02,355.02,365.26,356.75,356.75,4.36,23,CHTR
02-23-2018,423.73913,515.0,300.0,49.57753,425.0,359.73,356.27,368.09,365.06,365.06,4.36,23,CHTR
02-26-2018,423.73913,515.0,300.0,49.57753,425.0,365.32,357.29,368.37,358.02,358.02,4.36,23,CHTR
02-27-2018,425.17391,515.0,300.0,47.93079,425.0,357.76,351.12,359.75,351.22,351.22,4.36,23,CHTR
02-28-2018,425.17391,515.0,300.0,47.93079,425.0,352.94,341.71,353.04,341.93,341.93,4.36,23,CHTR
03-01-2018,425.17391,515.0,300.0,47.93079,425.0,342.72,337.612,349.65,339.41,339.41,4.36,23,CHTR
03-02-2018,425.17391,515.0,300.0,47.93079,425.0,336.86,331.805,339.73,332.75,332.75,4.36,23,CHTR
03-05-2018,425.17391,515.0,300.0,47.93079,425.0,330.51,328.925,349.53,346.6,346.6,4.36,23,CHTR
03-06-2018,425.17391,515.0,300.0,47.93079,425.0,349.17,336.29,349.23,337.96,337.96,4.36,23,CHTR
03-07-2018,425.17391,515.0,300.0,47.93079,425.0,337.5,334.16,339.73,338.67,338.67,4.36,23,CHTR
03-08-2018,425.17391,515.0,300.0,47.93079,425.0,339.51,338.04,343.49,341.19,341.19,4.36,23,CHTR
03-09-2018,425.17391,515.0,300.0,47.93079,425.0,342.05,340.26,349.392,347.59,347.59,4.36,23,CHTR
03-12-2018,425.17391,515.0,300.0,47.93079,425.0,349.56,349.56,369.51,359.22,359.22,4.36,23,CHTR
03-13-2018,425.17391,515.0,300.0,47.93079,425.0,361.05,348.19,362.84,350.01,350.01,4.36,23,CHTR
03-14-2018,425.17391,515.0,300.0,47.93079,425.0,351.35,339.8,352.17,340.96,340.96,4.36,23,CHTR
03-15-2018,425.17391,515.0,300.0,47.93079,425.0,340.14,337.14,343.69,339.55,339.55,4.36,23,CHTR
03-16-2018,425.17391,515.0,300.0,47.93079,425.0,341.23,339.85,344.76,342.17,342.17,4.36,23,CHTR
03-19-2018,425.17391,515.0,300.0,47.93079,425.0,340.69,331.49,340.69,332.99,332.99,4.36,23,CHTR
03-20-2018,425.17391,515.0,300.0,47.93079,425.0,332.87,327.4,333.85,327.61,327.61,4.36,23,CHTR
03-21-2018,425.17391,515.0,300.0,47.93079,425.0,326.9,324.8,329.97,325.47,325.47,4.36,23,CHTR
03-22-2018,425.17391,515.0,300.0,47.93079,425.0,322.65,319.36,323.35,322.97,322.97,4.36,23,CHTR
03-23-2018,425.17391,515.0,300.0,47.93079,425.0,322.66,311.78,323.74,312.39,312.39,4.36,23,CHTR
03-26-2018,423.83333,515.0,300.0,47.36003,425.0,316.45,307.23,316.896,312.18,312.18,4.38462,24,CHTR
03-27-2018,423.83333,515.0,300.0,47.36003,425.0,315.5,307.715,316.0,310.22,310.22,4.38462,24,CHTR
03-28-2018,424.25,515.0,300.0,46.74866,425.0,311.17,306.06,312.84,306.26,306.26,4.38462,24,CHTR
03-29-2018,424.25,515.0,300.0,46.74866,425.0,306.63,303.78,314.66,311.22,311.22,4.38462,24,CHTR
04-02-2018,421.95833,515.0,300.0,49.6307,425.0,308.91,298.67,310.6,303.87,303.87,4.38462,24,CHTR
04-03-2018,421.95833,515.0,300.0,49.6307,425.0,305.51,303.79,312.37,306.37,306.37,4.38462,24,CHTR
04-04-2018,421.95833,515.0,300.0,49.6307,425.0,304.38,302.05,312.47,311.69,311.69,4.38462,24,CHTR
04-05-2018,421.95833,515.0,300.0,49.6307,425.0,312.5,311.9375,317.64,317.02,317.02,4.38462,24,CHTR
04-06-2018,421.95833,515.0,300.0,49.6307,425.0,314.88,308.47,316.08,310.67,310.67,4.38462,24,CHTR
04-09-2018,421.95833,515.0,300.0,49.6307,425.0,311.88,310.67,319.74,316.51,316.51,4.38462,24,CHTR
04-10-2018,421.95833,515.0,300.0,49.6307,425.0,319.59,307.84,319.59,308.24,308.24,4.38462,24,CHTR
04-11-2018,421.95833,515.0,300.0,49.6307,425.0,305.39,302.48,307.2,303.33,303.33,4.38462,24,CHTR
04-12-2018,421.95833,515.0,300.0,49.6307,425.0,304.3,299.23,308.0,306.34,306.34,4.38462,24,CHTR
04-13-2018,421.95833,515.0,300.0,49.6307,425.0,307.35,304.055,308.81,305.91,305.91,4.38462,24,CHTR
04-16-2018,421.16667,515.0,300.0,50.36009,425.0,308.84,304.35,315.4,312.84,312.84,4.38462,24,CHTR
04-17-2018,421.16667,515.0,300.0,50.36009,425.0,315.27,309.35,317.6,310.48,310.48,4.38462,24,CHTR
04-18-2018,419.08333,515.0,300.0,51.18587,425.0,311.15,311.15,319.38,317.46,317.46,4.38462,24,CHTR
04-19-2018,419.08333,515.0,300.0,51.18587,425.0,316.35,314.01,322.89,315.55,315.55,4.38462,24,CHTR
04-20-2018,419.08333,515.0,300.0,51.18587,425.0,314.81,310.17,318.7,310.94,310.94,4.38462,24,CHTR
04-23-2018,419.08333,515.0,300.0,51.18587,425.0,312.0,309.16,315.04,309.97,309.97,4.38462,24,CHTR
04-24-2018,419.08333,515.0,300.0,51.18587,425.0,312.53,299.72,313.76,301.28,301.28,4.38462,24,CHTR
04-25-2018,419.08333,515.0,300.0,51.18587,425.0,300.0,295.34,301.6,300.35,300.35,4.38462,24,CHTR
04-26-2018,419.08333,515.0,300.0,51.18587,425.0,301.84,296.18,305.38,298.15,298.15,4.38462,24,CHTR
04-27-2018,407.625,515.0,300.0,48.45514,400.0,275.14,250.1,279.064,263.325,263.325,4.38462,24,CHTR
04-30-2018,387.58333,515.0,254.0,58.2494,398.5,264.09,264.09,273.445,271.29,271.29,4.38462,24,CHTR
05-01-2018,387.58333,515.0,254.0,58.2494,398.5,270.58,267.33,281.33,279.4,279.4,4.38462,24,CHTR
05-02-2018,387.58333,515.0,254.0,58.2494,398.5,278.0,272.01,279.1,274.78,274.78,4.38462,24,CHTR
05-03-2018,380.91667,515.0,254.0,56.41802,393.5,273.64,264.75,273.82,271.36,271.36,4.30769,24,CHTR
05-04-2018,380.91667,515.0,254.0,56.41802,393.5,269.1,267.581,279.18,276.07,276.07,4.30769,24,CHTR
05-07-2018,377.70833,515.0,254.0,57.03762,393.5,276.24,273.92,280.16,278.1,278.1,4.30769,24,CHTR
05-08-2018,377.70833,515.0,254.0,57.03762,393.5,277.0,269.11,277.87,271.01,271.01,4.30769,24,CHTR
05-09-2018,377.70833,515.0,254.0,57.03762,393.5,272.46,269.93,273.19,270.13,270.13,4.30769,24,CHTR
05-10-2018,377.70833,515.0,254.0,57.03762,393.5,271.25,269.97,275.64,272.83,272.83,4.30769,24,CHTR
05-11-2018,374.79167,515.0,254.0,56.58841,387.5,273.51,269.3,274.56,272.81,272.81,4.30769,24,CHTR
05-14-2018,374.79167,515.0,254.0,56.58841,387.5,272.4,270.37,277.89,272.84,272.84,4.30769,24,CHTR
05-15-2018,374.79167,515.0,254.0,56.58841,387.5,272.33,266.86,274.33,270.31,270.31,4.30769,24,CHTR
05-16-2018,374.79167,515.0,254.0,56.58841,387.5,270.8,266.74,274.29,272.33,272.33,4.25926,24,CHTR
05-17-2018,374.79167,515.0,254.0,56.58841,387.5,271.97,267.83,273.16,268.17,268.17,4.25926,24,CHTR
05-18-2018,374.79167,515.0,254.0,56.58841,387.5,267.69,266.725,270.59,270.17,270.17,4.25926,24,CHTR
05-21-2018,374.79167,515.0,254.0,56.58841,387.5,270.0,265.24,270.0,266.55,266.55,4.25926,24,CHTR
05-22-2018,373.95833,515.0,254.0,56.57921,382.5,267.62,267.02,268.81,267.66,267.66,4.25926,24,CHTR
05-23-2018,373.95833,515.0,254.0,56.57921,382.5,265.47,265.22,275.045,274.09,274.09,4.25926,24,CHTR
05-24-2018,373.95833,515.0,254.0,56.57921,382.5,274.09,267.95,274.09,268.43,268.43,4.25926,24,CHTR
05-25-2018,373.95833,515.0,254.0,56.57921,382.5,268.52,267.895,271.42,270.2,270.2,4.25926,24,CHTR
05-29-2018,373.95833,515.0,254.0,56.57921,382.5,268.0,264.83,271.03,266.36,266.36,4.25926,24,CHTR
05-30-2018,373.95833,515.0,254.0,56.57921,382.5,267.14,262.16,268.74,266.94,266.94,4.25926,24,CHTR
05-31-2018,373.95833,515.0,254.0,56.57921,382.5,264.73,259.477,267.06,261.04,261.04,4.25926,24,CHTR
06-01-2018,373.95833,515.0,254.0,56.57921,382.5,261.7,260.0,266.45,261.87,261.87,4.25926,24,CHTR
06-04-2018,373.95833,515.0,254.0,56.57921,382.5,262.1,260.39,268.89,267.98,267.98,4.25926,24,CHTR
06-05-2018,373.95833,515.0,254.0,56.57921,382.5,267.66,265.16,270.72,265.95,265.95,4.25926,24,CHTR
06-06-2018,373.95833,515.0,254.0,56.57921,382.5,266.12,266.0,278.2,275.09,275.09,4.25926,24,CHTR
06-07-2018,373.95833,515.0,254.0,56.57921,382.5,274.35,270.871,279.54,278.19,278.19,4.25926,24,CHTR
06-08-2018,373.95833,515.0,254.0,56.57921,382.5,277.4,274.15,279.46,277.26,277.26,4.25926,24,CHTR
06-11-2018,373.95833,515.0,254.0,56.57921,382.5,276.57,275.982,284.1,283.06,283.06,4.25926,24,CHTR
06-12-2018,373.95833,515.0,254.0,56.57921,382.5,283.1,283.1,293.5,290.98,290.98,4.25926,24,CHTR
06-13-2018,373.95833,515.0,254.0,56.57921,382.5,295.0,283.22,295.58,285.02,285.02,4.25926,24,CHTR
06-14-2018,371.875,515.0,254.0,57.95854,382.5,285.05,283.68,297.25,295.61,295.61,4.25926,24,CHTR
06-15-2018,371.875,515.0,254.0,57.95854,382.5,295.63,292.38,298.719,297.2,297.2,4.25926,24,CHTR
06-18-2018,371.875,515.0,254.0,57.95854,382.5,290.79,290.79,297.09,295.25,295.25,4.25926,24,CHTR
06-19-2018,371.875,515.0,254.0,57.95854,382.5,289.19,286.312,295.0,292.99,292.99,4.25926,24,CHTR
06-20-2018,371.875,515.0,254.0,57.95854,382.5,296.76,288.55,298.505,290.34,290.34,4.25926,24,CHTR
06-21-2018,373.79167,515.0,254.0,56.79494,382.5,295.85,291.01,296.73,291.86,291.86,4.2963000000000005,24,CHTR
06-22-2018,372.33333,515.0,254.0,55.90369,382.5,292.39,292.39,302.43,299.3,299.3,4.2963000000000005,24,CHTR
06-25-2018,372.33333,515.0,254.0,55.90369,382.5,296.7,293.85,301.24,295.53,295.53,4.2963000000000005,24,CHTR
06-26-2018,372.33333,515.0,254.0,55.90369,382.5,295.7,292.33,300.18,299.3,299.3,4.2963000000000005,24,CHTR
06-27-2018,372.33333,515.0,254.0,55.90369,382.5,299.62,295.73,301.0,296.04,296.04,4.2963000000000005,24,CHTR
06-28-2018,371.29167,515.0,254.0,55.61061,375.0,297.17,292.34,298.8,295.05,295.05,4.2963000000000005,24,CHTR
06-29-2018,371.29167,515.0,254.0,55.61061,375.0,290.34,286.83,299.07,293.21,293.21,4.2963000000000005,24,CHTR
07-02-2018,371.29167,515.0,254.0,55.61061,375.0,292.13,290.26,294.94,293.91,293.91,4.2963000000000005,24,CHTR
07-03-2018,371.29167,515.0,254.0,55.61061,375.0,296.19,294.4,300.08,299.51,299.51,4.2963000000000005,24,CHTR
07-05-2018,371.29167,515.0,254.0,55.61061,375.0,300.15,293.44,302.04,296.18,296.18,4.2963000000000005,24,CHTR
07-06-2018,371.29167,515.0,254.0,55.61061,375.0,297.43,296.79,305.15,304.43,304.43,4.2963000000000005,24,CHTR
07-09-2018,371.29167,515.0,254.0,55.61061,375.0,305.83,304.655,310.57,308.22,308.22,4.2963000000000005,24,CHTR
07-10-2018,368.2,515.0,254.0,56.55298,375.0,309.41,302.67,309.41,305.71,305.71,4.25,25,CHTR
07-11-2018,368.2,515.0,254.0,56.55298,375.0,303.55,300.76,307.71,301.37,301.37,4.25,25,CHTR
07-12-2018,368.2,515.0,254.0,56.55298,375.0,301.61,299.12,306.34,305.02,305.02,4.25,25,CHTR
07-13-2018,368.2,515.0,254.0,56.55298,375.0,305.09,302.3,305.955,304.84,304.84,4.25,25,CHTR
