 Date,AMT Price Target,AMT Price Target - High,AMT Price Target - Low,AMT Price Target - StdDev,AMT Price Target - Median,AMT Open,AMT Low,AMT High,AMT Close,AMT Adj. Close,AMT Rating,AMT Price Target - #,Ticker
08-18-2014,107.3,121,98,5.29245,107.5,83.54681458796999,83.369772902163,84.12009242772601,99.78,84.12009242772601,4.57143,20,AMT
08-19-2014,107.3,121,98,5.29245,107.5,84.103231314792,83.10842565168599,84.22125910533,99.06,83.513092362102,4.57143,20,AMT
08-20-2014,107.3,121,98,5.29245,107.5,83.454078466833,82.492995029595,83.479370136234,98.66,83.175870103422,4.57143,20,AMT
08-21-2014,107.3,121,98,5.29245,107.5,83.437217353899,83.25258816727171,84.195967435929,98.93,83.40349512803101,4.57143,20,AMT
08-22-2014,107.3,121,98,5.29245,107.5,83.40349512803101,82.467703360194,83.445647910366,98.13,82.729050610671,4.57143,20,AMT
08-25-2014,107.3,121,98,5.29245,107.5,83.29389789396,82.95667563528,83.428786797432,98.9,83.37820345863,4.57143,20,AMT
08-26-2014,107.3,121,98,5.29245,107.5,83.529953475036,82.95667563528,83.529953475036,98.6,83.12528676462,4.57143,20,AMT
08-27-2014,107.55,121,98,5.24857,108.0,83.395064571564,83.08313398228499,83.78287016904599,98.8,83.29389789396,4.57143,20,AMT
08-28-2014,107.55,121,98,5.24857,108.0,83.268606224559,83.150578434021,83.622689596173,98.78,83.277036781026,4.57143,20,AMT
08-29-2014,107.55,121,98,5.24857,108.0,83.563675700904,83.049411756417,83.673272934975,98.6,83.12528676462,4.57143,20,AMT
09-02-2014,107.7619,121,98,5.20901,108.0,83.57210625737099,82.70375894127,83.68170349144201,98.78,83.277036781026,4.54545,21,AMT
09-03-2014,107.7619,121,98,5.20901,108.0,82.324383900255,82.240078335585,82.838647844742,98.11,82.712189497737,4.5,21,AMT
09-04-2014,107.7619,121,98,5.20901,108.0,82.981967304681,82.720620054204,83.411925684498,98.6,83.12528676462,4.5,21,AMT
09-05-2014,107.7619,121,98,5.20901,108.0,83.049411756417,82.973536748214,84.08637020185799,99.63,83.993634080721,4.5,21,AMT
09-08-2014,107.85714,121,98,5.19419,108.0,84.13695354066,83.479370136234,84.22125910533,99.36,83.766009056112,4.5,21,AMT
09-09-2014,107.85714,121,98,5.19419,108.0,83.555245144437,82.729050610671,83.774439612579,98.56,83.091564538752,4.5,21,AMT
09-10-2014,107.85714,121,98,5.19419,108.0,82.627883933067,82.09675887564599,83.08313398228499,97.47,82.172633883849,4.5,21,AMT
09-11-2014,107.85714,121,98,5.19419,108.0,82.181064440316,81.71738383463101,82.59416170719899,97.83,82.476133916661,4.5,21,AMT
09-12-2014,107.85714,121,98,5.19419,108.0,82.383397795524,80.444369808114,82.408689464925,96.01,80.94177263966701,4.5,21,AMT
09-15-2014,107.85714,121,98,5.19419,108.0,80.798453179728,79.82893918602299,81.000786534936,95.14,80.208314227038,4.5,21,AMT
09-16-2014,107.85714,121,98,5.19419,108.0,80.208314227038,79.980689202429,80.80688373619499,95.47,80.486522590449,4.5,21,AMT
09-17-2014,107.85714,121,98,5.19419,108.0,80.739439284459,80.393786469312,81.11029946344233,95.63,80.621411493921,4.5,21,AMT
09-18-2014,107.85714,121,98,5.19419,108.0,80.840605962063,80.60463468655168,81.481328253555,95.88,80.83217540559599,4.5,21,AMT
09-19-2014,107.85714,121,98,5.19419,108.0,81.39068918017801,80.273661630606,81.593785098282,95.16,80.527531528236,4.5,21,AMT
09-22-2014,107.85714,121,98,5.19419,108.0,80.485219878631,79.418966308585,80.502144538473,94.31,79.808233484951,4.5,21,AMT
09-23-2014,107.85714,121,98,5.19419,108.0,79.82515814479301,79.469740288111,80.324435610132,93.93,79.486664947953,4.5,21,AMT
09-24-2014,107.85714,121,98,5.19419,108.0,79.5459012574,79.24971971016501,80.358284929816,94.19,79.706685525899,4.5,21,AMT
09-25-2014,107.85714,121,98,5.19419,108.0,79.402041648743,78.71236176018151,79.681298536136,93.12,78.801216224352,4.5,21,AMT
09-26-2014,107.85714,121,98,5.19419,108.0,78.73351758498401,78.70813059522101,79.698223195978,93.45,79.08047311174501,4.5,21,AMT
09-29-2014,107.85714,121,98,5.19419,108.0,78.60658263616901,78.513497007038,79.46127795819001,93.55,79.165096410955,4.5,21,AMT
09-30-2014,107.85714,121,98,5.19419,108.0,79.385116988901,78.919688843246,79.68206014582888,93.63,79.232795050323,4.5,21,AMT
10-01-2014,107.85714,121,98,5.19419,108.0,79.427428638506,78.77582923458901,79.613599896768,93.45,79.08047311174501,4.5,21,AMT
10-02-2014,107.85714,121,98,5.19419,108.0,79.114322431429,78.77582923458901,79.596675236926,93.49,79.114322431429,4.5,21,AMT
10-03-2014,107.85714,121,98,5.19419,108.0,79.258182040086,79.105860101508,79.782846495188,93.88,79.444353298348,4.5,21,AMT
10-06-2014,107.85714,121,98,5.19419,108.0,79.765921835346,79.20740806056,79.960555423529,93.88,79.444353298348,4.5,21,AMT
10-07-2014,107.85714,121,98,5.19419,108.0,79.18202107079699,78.95353816293,79.71514785582,93.36,79.004312142456,4.5,21,AMT
10-08-2014,107.85714,121,98,5.19419,108.0,79.12278476135,78.928151173167,80.73062744634001,95.33,80.671391136893,4.5,21,AMT
10-09-2014,107.85714,121,98,5.19419,108.0,80.620617157367,79.909781444003,81.399151510099,94.75,80.180576001475,4.5,21,AMT
10-10-2014,107.85714,121,98,5.19419,108.0,80.30751095029001,80.070565712502,81.534548788835,94.71,80.146726681791,4.54545,21,AMT
10-13-2014,107.85714,121,98,5.19419,108.0,80.02825406289699,78.64897890907321,80.23981231092199,93.04,78.73351758498401,4.54545,21,AMT
10-14-2014,107.85714,121,98,5.19419,108.0,79.20740806056,78.6615877806555,80.21442532115901,93.35,78.995849812535,4.54545,21,AMT
10-15-2014,107.85714,121,98,5.19419,108.0,78.648894285774,76.33021588742001,79.2539508751255,91.98,77.836510613358,4.54545,21,AMT
10-16-2014,107.85714,121,98,5.19419,108.0,76.795644033075,76.71102073386501,78.49657234719601,92.46,78.242702449566,4.54545,21,AMT
10-17-2014,107.85714,121,98,5.19419,108.0,78.835065544036,78.27655176925,79.402041648743,93.17,78.843527873957,4.54545,21,AMT
10-20-2014,108.14286,121,98,5.71786,108.0,78.877377193641,78.5600398216035,79.655911546373,94.09,79.62206222668901,4.54545,21,AMT
10-21-2014,108.14286,121,98,5.71786,108.0,79.901319114082,79.554363587321,80.925261034523,95.6,80.89987404476,4.54545,21,AMT
10-22-2014,108.14286,121,98,5.71786,108.0,80.959110354207,80.282123960527,81.424538499862,94.94,80.341360269974,4.54545,21,AMT
10-23-2014,108.14286,121,98,5.71786,108.0,80.823713075471,80.595230167604,81.4490792566329,95.87,81.128356952627,4.54545,21,AMT
10-24-2014,108.14286,121,98,5.71786,108.0,81.00988433373301,80.713702786498,81.46685014946699,96.17,81.382226850257,4.54545,21,AMT
10-27-2014,108.05,121,98,5.80926,108.0,81.043733653417,80.349822599895,81.46685014946699,96.15,81.36530219041501,4.52381,20,AMT
10-28-2014,108.05,121,98,5.80926,108.0,80.5706894108331,80.569843177841,81.636096747887,96.4,81.57686043844001,4.52381,20,AMT
10-29-2014,108.05,121,98,5.80926,108.0,81.52608645891401,80.265199300685,81.653021407729,95.05,80.434445899105,4.52381,20,AMT
10-30-2014,108.7,121,98,5.53263,110.0,81.763031696702,80.925261034523,84.056323105293,98.9,83.69244291869,4.52381,20,AMT
10-31-2014,109.75,121,100,5.53963,110.0,84.242494363555,82.44848042030301,84.927943087156,97.5,82.50771672975,4.52381,20,AMT
11-03-2014,109.55,121,100,5.54504,110.0,81.094507632943,81.094507632943,82.203072852594,96.86,81.966127614806,4.38095,20,AMT
11-04-2014,109.55,121,100,5.54504,110.0,82.05075091401599,81.001422003812,82.33000780140901,96.88,81.983052274648,4.38095,20,AMT
11-05-2014,109.55,121,100,5.54504,110.0,82.304620811646,81.636096747887,82.643114008486,97.65,82.634651678565,4.38095,20,AMT
11-06-2014,109.55,121,100,5.54504,110.0,84.36942931237,83.33702506200801,85.858799378466,99.55,84.242494363555,4.38095,20,AMT
11-07-2014,109.55,121,100,5.54504,110.0,84.470977271422,83.5317432734902,84.733309498973,99.47,84.174795724187,4.38095,20,AMT
11-10-2014,109.55,121,100,5.54504,110.0,83.6171281823931,83.447035350981,84.18325805410801,99.3,84.03093611553,4.38095,20,AMT
11-11-2014,109.55,121,100,5.54504,110.0,84.4278193888249,83.54824481683616,84.428665621817,99.5,84.20018271395,4.38095,20,AMT
11-12-2014,109.55,121,100,5.54504,110.0,84.16633339426599,83.700905248611,84.45405261158,99.74,84.403278632054,4.38095,20,AMT
11-13-2014,109.55,121,100,5.54504,110.0,84.327117662765,84.327117662765,85.004104056445,99.95,84.580987560395,4.38095,20,AMT
11-14-2014,109.55,121,100,5.54504,110.0,84.462514941501,84.03093611553,84.674073189526,99.53,84.225569703713,4.38095,20,AMT
11-17-2014,109.55,121,100,5.54504,110.0,84.11555941474,84.11555941474,84.70792250921,99.54,84.23403203363401,4.38095,20,AMT
11-18-2014,109.55,121,100,5.54504,110.0,84.360966982449,84.208645043871,85.317210263522,100.65,85.173350654865,4.38095,20,AMT
11-19-2014,109.55,121,100,5.54504,110.0,85.40183356273201,84.589449890316,85.45260754225801,100.81,85.308747933601,4.38095,20,AMT
11-20-2014,109.55,121,100,5.54504,110.0,85.14796366510201,84.87716910763,85.50338152178401,100.71,85.224124634391,4.38095,20,AMT
11-21-2014,109.55,121,100,5.54504,110.0,86.03650830680701,85.5338459094996,86.41731315325201,102.1,86.40038849340999,4.38095,20,AMT
11-24-2014,110.05,121,100,5.99562,110.0,86.476549462699,86.298840534358,86.95890226819601,102.47,86.713494700487,4.40909,20,AMT
11-25-2014,110.2,121,100,5.90424,110.0,86.696570040645,86.586559751672,88.3932671898055,104.17,88.152090787057,4.40909,20,AMT
11-26-2014,110.2,121,100,5.90424,110.0,88.405960684687,88.0082311784,89.02371076892001,104.7,88.60059427287001,4.40909,20,AMT
11-28-2014,110.2,121,100,5.90424,110.0,88.947549799631,88.752916211448,89.9587982251905,105.01,88.86292650042101,4.40909,20,AMT
12-01-2014,110.3,121,100,5.84893,110.0,87.796672930375,87.41586808393,88.930625139789,103.49,87.576652352429,4.40909,20,AMT
12-02-2014,110.2,121,100,5.8532,109.5,86.57809742175101,84.970254736761,86.57809742175101,101.97,86.290378204437,4.36364,20,AMT
12-03-2014,110.2,121,100,5.8532,109.5,86.73888169025,86.04497063672801,86.815042659539,101.68,86.04497063672801,4.36364,20,AMT
12-04-2014,110.2,121,100,5.8532,109.5,85.94342267767601,85.689552780046,86.290378204437,101.61,85.98573432728101,4.36364,20,AMT
12-05-2014,110.2,121,100,5.8532,109.5,85.884186368229,84.851782117867,86.20575490522701,100.54,85.08026502573401,4.36364,20,AMT
12-08-2014,110.2,121,100,5.8532,109.5,84.970254736761,84.911018427314,86.011121317044,100.77,85.274898613917,4.31818,20,AMT
12-09-2014,110.2,121,100,5.8532,109.5,84.640223869842,84.39481630213301,85.3509749599068,100.78,85.283360943838,4.31818,20,AMT
12-10-2014,110.2,121,100,5.8532,109.5,84.809470468262,84.597912220237,85.55415550130999,100.17,84.76715881865701,4.31818,20,AMT
12-11-2014,110.2,121,100,5.8532,109.5,84.944867746998,84.45405261158,85.19027531470701,99.95,84.580987560395,4.31818,20,AMT
12-12-2014,110.2,121,100,5.8532,109.5,84.47905205941501,83.70604112553801,85.184105988116,98.58,83.740019628126,4.31818,20,AMT
12-15-2014,110.2,121,100,5.8532,109.5,84.045826151418,82.55077203754601,84.232707915652,97.45,82.780126930015,4.31818,20,AMT
12-16-2014,110.2,121,100,5.8532,109.5,82.31292251943,81.25534162637851,82.669696796604,95.78,81.361524446966,4.31818,20,AMT
12-17-2014,110.2,121,100,5.8532,109.5,81.582384713788,81.191631934026,82.55077203754601,97.14,82.516793534958,4.31818,20,AMT
12-18-2014,110.1,121,100,5.90678,109.5,83.179374335424,82.771632304368,83.765503505067,98.58,83.740019628126,4.31818,20,AMT
12-19-2014,110.1,121,100,5.90678,109.5,84.39410580294499,83.544643238245,84.682923074943,99.53,84.54700906459101,4.31818,20,AMT
12-22-2014,110.1,121,100,5.90678,109.5,84.309159546475,84.24162727258135,85.591848019172,100.68,85.523891013996,4.31818,20,AMT
12-23-2014,110.1,121,100,5.90678,109.5,85.67679427564201,85.328514624115,86.194966440109,100.65,85.49840713705501,4.31818,20,AMT
12-24-2014,110.1,121,100,5.90678,109.5,85.62582652176,85.396471629291,86.04970834154531,100.75,85.583353393525,4.31818,20,AMT
12-26-2014,110.1,121,100,5.90678,109.5,85.583353393525,85.41770819340852,85.838192162935,100.64,85.48991251140801,4.31818,20,AMT
12-29-2014,110.1,121,100,5.90678,109.5,85.48991251140801,85.27746192397653,86.05055780411,100.63,85.481417885761,4.31818,20,AMT
12-30-2014,110.1,121,100,5.90678,109.5,85.28604149588001,85.005718849529,85.68528890128901,100.34,85.23507374199801,4.31818,20,AMT
12-31-2014,110.1,121,100,5.90678,109.5,85.42195550623201,83.884428264125,85.79546419593059,98.85,83.969374520595,4.31818,20,AMT
01-02-2015,110.1,121,100,5.90678,109.5,84.232707915652,84.01184764883001,84.86980483917701,99.67,84.665933823649,4.31818,20,AMT
01-05-2015,110.1,121,100,5.90678,109.5,84.67442844929602,83.20485821236501,84.67442844929602,98.23,83.442707730481,4.31818,20,AMT
01-06-2015,110.1,121,100,5.90678,109.5,83.50217011001,83.187868961071,84.028836900124,97.97,83.221847463659,4.31818,20,AMT
01-07-2015,110.1,121,100,5.90678,109.5,83.723030376832,83.289804468835,84.385611177298,99.0,84.0967939053,4.31818,20,AMT
01-08-2015,110.1,121,100,5.90678,109.5,84.580987567179,84.377116551651,85.11614898294,99.92,84.87829946482401,4.31818,20,AMT
01-09-2015,110.1,121,100,5.90678,109.5,84.98023497258801,84.07980465400601,85.16711673682201,99.41,84.445073556827,4.31818,20,AMT
01-12-2015,110.1,121,100,5.90678,109.5,84.648944572355,84.054320777065,84.8052456842598,98.98,84.07980465400601,4.31818,20,AMT
01-13-2015,110.1,121,100,5.90678,109.5,84.563998315885,82.61872904272201,84.708406951884,97.88,83.145395832836,4.31818,20,AMT
01-14-2015,110.1,121,100,5.90678,109.5,82.720664550486,82.40636340154701,83.19636358671801,97.26,82.61872904272201,4.31818,20,AMT
01-15-2015,110.1,121,100,5.90678,109.5,82.94152481730801,81.71829872414001,83.56163248953901,96.28,81.78625572931601,4.31818,20,AMT
01-16-2015,110.1,121,100,5.90678,109.5,81.760771852375,81.437976077789,82.865073186485,97.42,82.754643053074,4.31818,20,AMT
01-20-2015,110.1,121,100,5.90678,109.5,83.2473313406,81.667330970258,83.2473313406,97.13,82.508298909311,4.31818,20,AMT
01-21-2015,110.05,121,100,5.94538,109.5,82.236470888607,82.015610621785,82.916040940367,96.75,82.185503134725,4.31818,20,AMT
01-22-2015,110.05,121,100,5.94538,109.5,82.627223668369,82.39786877590001,84.03435840679455,98.83,83.952385269301,4.31818,20,AMT
01-23-2015,110.05,121,100,5.94538,109.5,84.21571866435801,83.96087989494801,85.252062993292,99.6,84.60647144412,4.31818,20,AMT
01-26-2015,110.05,121,100,5.94538,109.5,85.133138234234,84.462062808121,86.543246091636,101.76,86.44131058387201,4.31818,20,AMT
01-27-2015,110.05,121,100,5.94538,109.5,85.651310398701,84.997224223882,86.101525557992,100.39,85.27754687023301,4.31818,20,AMT
01-28-2015,110.05,121,100,5.94538,109.5,85.54088026529,83.943890643654,86.20337611949954,98.88,83.99485839753599,4.31818,20,AMT
01-29-2015,110.05,121,100,5.94538,109.5,83.86743901283101,82.94152481730801,84.173245536123,98.42,83.60410561777401,4.31818,20,AMT
01-30-2015,110.05,121,100,5.94538,109.5,82.95001944295501,82.278944016842,83.595610992127,96.95,82.355395647665,4.31818,20,AMT
02-02-2015,110.05,121,100,5.94538,109.5,82.355395647665,81.26808356484901,83.298299094482,97.85,83.11991195589499,4.31818,20,AMT
02-03-2015,110.05,121,100,5.94538,109.5,83.026471073778,82.924535566014,84.232707915652,99.09,84.173245536123,4.31818,20,AMT
02-04-2015,110.05,121,100,5.94538,109.5,83.99485839753599,82.958514068602,84.368621926004,97.85,83.11991195589499,4.31818,20,AMT
02-05-2015,110.05,121,100,5.94538,109.5,83.49367548436301,83.391739976599,85.16711673682201,99.59,84.597976818473,4.31818,20,AMT
02-06-2015,109.31579,121,100,5.55407,109.0,83.986363771889,80.94528779026301,84.045826151418,95.73,81.31905131873101,4.28571,19,AMT
02-09-2015,109.31579,121,100,5.55407,109.0,81.25109431355501,81.20012655967301,82.933030191661,96.7,82.14303000649001,4.28571,19,AMT
02-10-2015,109.10526,121,100,5.74818,109.0,82.54227741189901,80.809373779911,82.780126930015,96.37,81.86270736013901,4.28571,19,AMT
02-11-2015,109.0,121,100,5.76742,108.0,82.049589124373,80.503567256619,82.134535380843,95.96,81.514427708612,4.28571,19,AMT
02-12-2015,109.0,121,100,5.76742,108.0,81.78625572931601,81.31905131873101,82.185503134725,95.97,81.52292233425901,4.28571,19,AMT
02-13-2015,109.0,121,100,5.76742,108.0,81.505933082965,81.12367492885001,82.25346013990101,96.4,81.88819123708001,4.28571,19,AMT
02-17-2015,109.0,121,100,5.76742,108.0,81.939158990962,81.616363216376,82.610234417075,96.22,81.735287975434,4.28571,19,AMT
02-18-2015,109.0,121,100,5.76742,108.0,81.650341718964,81.10243836473249,82.160019257784,96.2,81.71829872414001,4.28571,19,AMT
02-19-2015,109.0,121,100,5.76742,108.0,81.709804098493,80.860341533793,81.709804098493,95.26,80.91980391332201,4.28571,19,AMT
02-20-2015,109.0,121,100,5.76742,108.0,80.95378241591,80.90281466202799,82.05808375002,96.53,81.99862137049101,4.28571,19,AMT
02-23-2015,109.0,121,100,5.76742,108.0,81.99862137049101,81.78455680418661,82.856578560838,97.33,82.678191422251,4.14286,19,AMT
02-24-2015,109.16667,121,100,5.88076,108.5,81.05571792367401,79.891954210035,82.100556878255,94.65,80.40163174885501,4.25,18,AMT
02-25-2015,109.27778,123,101,5.1295,109.5,80.18077148203301,80.172276856386,83.969374520595,97.85,83.11991195589499,4.25,18,AMT
02-26-2015,109.47368,123,101,5.13367,110.0,82.87356781213201,82.754643053074,85.62582652176,98.88,83.99485839753599,4.28571,19,AMT
02-27-2015,109.47368,123,101,5.13367,110.0,84.43657893118001,83.84195513589,84.69141770059001,99.14,84.21571866435801,4.28571,19,AMT
03-02-2015,109.31579,123,101,5.22194,110.0,83.93539601800701,83.89292288977201,84.852815587883,99.4,84.43657893118001,4.28571,19,AMT
03-03-2015,109.31579,123,101,5.22194,110.0,84.36012730035701,83.374750725305,84.496041310709,98.28,83.485180858716,4.28571,19,AMT
03-04-2015,109.31579,123,101,5.22194,110.0,83.53614861259801,82.983997945543,84.03733152577101,98.56,83.723030376832,4.28571,19,AMT
03-05-2015,109.31579,123,101,5.22194,110.0,83.60410561777401,83.56163248953901,84.580987567179,99.24,84.300664920828,4.28571,19,AMT
03-06-2015,109.31579,123,101,5.22194,110.0,83.40023460224602,81.71829872414001,83.40023460224602,96.61,82.066578375667,4.28571,19,AMT
03-09-2015,109.31579,123,101,5.22194,110.0,82.39786877590001,81.86270736013901,82.780126930015,96.58,82.041094498726,4.28571,19,AMT
03-10-2015,109.42105,123,101,5.25473,110.0,81.497438457318,80.282706989797,81.74378260108101,94.57,80.333674743679,4.28571,19,AMT
03-11-2015,109.42105,123,101,5.25473,110.0,80.282706989797,80.053352097328,80.758406026029,94.63,80.384642497561,4.28571,19,AMT
03-12-2015,109.42105,123,101,5.25473,110.0,81.12367492885001,80.6989436465,81.7955998175277,96.27,81.777761103669,4.28571,19,AMT
03-13-2015,109.42105,123,101,5.25473,110.0,81.735287975434,79.756040199683,81.79475035496301,94.24,80.053352097328,4.28571,19,AMT
03-16-2015,109.42105,123,101,5.25473,110.0,80.46958875403101,79.883459584388,80.6989436465,94.61,80.367653246267,4.28571,19,AMT
03-17-2015,109.42105,123,101,5.25473,110.0,80.231739235915,79.722061697095,80.597008138736,94.12,79.951416589564,4.28571,19,AMT
03-18-2015,109.42105,123,101,5.25473,110.0,79.93442733827,79.178405655687,81.53141695990601,95.51,81.13216955449701,4.28571,19,AMT
03-19-2015,109.42105,123,101,5.25473,110.0,81.12367492885001,80.333674743679,81.225610436614,94.59,80.350663994973,4.28571,19,AMT
03-20-2015,109.42105,123,101,5.25473,110.0,80.44410487709001,80.18077148203301,83.051954950719,97.69,82.983997945543,4.28571,19,AMT
03-23-2015,109.42105,123,101,5.25473,110.0,83.009481822484,82.695180673545,83.510664735657,97.64,82.94152481730801,4.28571,19,AMT
03-24-2015,109.42105,123,101,5.25473,110.0,83.051954950719,82.525288160605,83.255825966247,97.16,82.533782786252,4.28571,19,AMT
03-25-2015,109.42105,123,101,5.25473,110.0,82.508298909311,81.098191051909,82.720664550486,95.47,81.098191051909,4.28571,19,AMT
03-26-2015,109.42105,123,101,5.25473,110.0,80.376147871914,80.367653246267,81.4507180162595,95.2,80.86883615944001,4.28571,19,AMT
03-27-2015,109.42105,123,101,5.25473,110.0,81.37851369826,81.191631934026,81.86270736013901,96.04,81.582384713788,4.28571,19,AMT
03-30-2015,109.42105,123,101,5.25473,110.0,82.032599873079,81.310556693084,82.177008509078,96.16,81.684320221552,4.28571,19,AMT
03-31-2015,109.42105,123,101,5.25473,110.0,81.38700832390701,79.97690046650501,82.07507300131401,94.15,79.97690046650501,4.28571,19,AMT
04-01-2015,109.35,123,101,5.05247,110.0,81.769266478022,81.217115810967,82.601739791428,96.46,81.939158990962,4.31818,20,AMT
04-02-2015,109.35,123,101,5.05247,110.0,82.024105247432,81.88819123708001,82.644212919663,96.78,82.210987011666,4.31818,20,AMT
04-06-2015,109.55,123,101,5.0742,110.0,82.134535380843,81.97313749355,83.383245350952,98.04,83.28130984318801,4.31818,20,AMT
04-07-2015,109.55,123,101,5.0742,110.0,83.28130984318801,82.278944016842,83.790987382008,96.87,82.28743864248901,4.31818,20,AMT
04-08-2015,109.55,123,101,5.0742,110.0,82.475134201747,82.082679854661,83.24297966343698,96.53,82.355691574373,4.31818,20,AMT
04-09-2015,109.55,123,101,5.0742,110.0,82.142401168348,81.238049846802,82.42394450430099,95.34,81.340429241694,4.31818,20,AMT
04-10-2015,109.55,123,101,5.0742,110.0,81.51959318275499,81.05888590574101,81.860857832395,95.07,81.11007560318698,4.31818,20,AMT
04-13-2015,109.55,123,101,5.0742,110.0,81.05035428949999,80.862658732198,81.724351972539,94.78,80.862658732198,4.31818,20,AMT
04-14-2015,109.5,123,101,5.12348,110.0,80.87972196467999,80.103344886749,81.16979691687399,94.5,80.62377347745,4.31818,20,AMT
04-15-2015,109.75,123,101,4.86698,110.0,81.90351591359999,81.127138835669,82.38981803933699,95.17,81.195391765597,4.40909,20,AMT
04-16-2015,109.75,123,101,4.86698,110.0,80.683494791137,80.581115396245,82.705487840254,96.76,82.551918747916,4.40909,20,AMT
04-17-2015,109.75,123,101,4.86698,110.0,82.108274703384,81.323366009212,82.372754806855,96.1,81.98883207600998,4.40909,20,AMT
04-20-2015,109.75,123,101,4.86698,110.0,82.022958540974,81.485466717791,82.33009672565,95.84,81.767010053744,4.40909,20,AMT
04-21-2015,109.85,123,101,4.87109,110.0,81.767010053744,80.90531681340299,82.07414823842,94.98,81.033291057018,4.40909,20,AMT
04-22-2015,109.85,123,101,4.87109,110.0,81.033291057018,80.930911662126,81.93764237856401,95.92,81.835262983672,4.40909,20,AMT
04-23-2015,109.85,123,101,4.87109,110.0,81.724351972539,81.28070792800699,82.27890702820399,96.04,81.93764237856401,4.40909,20,AMT
04-24-2015,109.85,123,101,4.87109,110.0,81.843794599913,81.28923954424799,82.27890702820399,95.32,81.323366009212,4.40909,20,AMT
04-27-2015,109.85,123,101,4.87109,110.0,81.630504193888,81.067417521982,81.92911076232299,95.19,81.212454998079,4.40909,20,AMT
04-28-2015,109.85,123,101,4.87109,110.0,80.999164592054,80.939443278367,81.715820356298,95.76,81.698757123816,4.40909,20,AMT
04-29-2015,109.85,123,101,4.87109,110.0,81.152733684392,79.77061185334999,81.579314496442,93.51,79.779143469591,4.40909,20,AMT
04-30-2015,109.95,123,101,4.93432,110.0,82.227717330758,80.273977211569,82.611640061603,94.53,80.649368326173,4.45455,20,AMT
05-01-2015,110.26316,124,101,5.29987,110.0,80.751747721065,79.437878819951,80.92238004588499,93.48,79.753548620868,4.47619,19,AMT
05-04-2015,110.42105,124,101,5.39313,110.0,79.727953772145,79.582916296048,80.837063883475,94.64,80.743216104824,4.47619,19,AMT
05-05-2015,110.57895,124,101,5.33426,110.0,80.751747721065,79.224588413926,81.033291057018,93.0,79.3440310413,4.47619,19,AMT
05-06-2015,110.57895,124,101,5.33426,110.0,79.395220738746,78.695628206984,80.13951893961084,92.86,79.224588413926,4.47619,19,AMT
05-07-2015,110.57895,124,101,5.33426,110.0,79.27577811137199,79.04542447286501,80.222787514123,93.63,79.88152286448299,4.47619,19,AMT
05-08-2015,110.57895,124,101,5.33426,110.0,80.837063883475,80.26544559532799,81.195391765597,94.95,81.007696208295,4.47619,19,AMT
05-11-2015,110.21053,124,98,5.91678,110.0,80.53845731504,79.454942052433,80.92238004588499,93.65,79.898586096965,4.47619,19,AMT
05-12-2015,110.21053,124,98,5.91678,110.0,79.395220738746,78.57618557961,80.077750038026,93.6,79.85592801575999,4.47619,19,AMT
05-13-2015,110.26316,124,98,5.91912,110.0,80.12040811923099,78.925981845491,80.512862466317,92.94,79.292841343854,4.47619,19,AMT
05-14-2015,110.26316,124,98,5.91912,110.0,79.65116922597599,79.48480270927651,80.92238004588499,94.81,80.888253580921,4.47619,19,AMT
05-15-2015,110.26316,124,98,5.91912,110.0,80.64083670993199,80.27406252773142,81.51959318275499,95.51,81.485466717791,4.47619,19,AMT
05-18-2015,110.26316,124,98,5.91912,110.0,81.127138835669,80.89678519716199,81.68169389133399,95.2,81.22098661432,4.47619,19,AMT
05-19-2015,110.26316,124,98,5.91912,110.0,80.973569743331,80.78587418602899,81.707288740057,95.45,81.434277020345,4.47619,19,AMT
05-20-2015,110.26316,124,98,5.91912,110.0,81.331897625453,80.3030700229508,81.331897625453,94.32,80.47020438511198,4.47619,19,AMT
05-21-2015,110.26316,124,98,5.91912,110.0,80.316635292774,79.864459632001,80.598178628727,93.9,80.11187650299,4.47619,19,AMT
05-22-2015,110.26316,124,98,5.91912,110.0,79.992433875616,79.634105993494,80.930911662126,94.35,80.49579923383499,4.47619,19,AMT
05-26-2015,110.26316,124,98,5.91912,110.0,80.248382362846,79.88152286448299,80.78587418602899,94.61,80.717621256101,4.47619,19,AMT
05-27-2015,110.26316,124,98,5.91912,110.0,80.67496317489599,80.205724281641,81.348960857935,95.16,81.186860149356,4.47619,19,AMT
05-28-2015,110.26316,124,98,5.91912,110.0,80.89678519716199,80.2058095978034,81.033291057018,94.6,80.70908963986,4.47619,19,AMT
05-29-2015,110.26316,124,98,5.91912,110.0,80.79440580226999,78.985703159178,80.79440580226999,92.79,79.16486710023901,4.47619,19,AMT
06-01-2015,110.26316,124,98,5.91912,110.0,79.08808255407,78.994234775419,80.53845731504,94.23,80.393419838943,4.47619,19,AMT
06-02-2015,110.26316,124,98,5.91912,110.0,80.205724281641,79.80473831831401,80.76027933730599,94.15,80.325166909015,4.47619,19,AMT
06-03-2015,110.26316,124,98,5.91912,110.0,80.077750038026,79.036892856624,80.205724281641,92.68,79.071019321588,4.47619,19,AMT
06-04-2015,110.26316,124,98,5.91912,110.0,79.326967808818,79.198993565203,81.63903581012899,94.67,80.768810953547,4.47619,19,AMT
06-05-2015,110.26316,124,98,5.91912,110.0,80.419014687666,78.91745022925,80.461672768871,92.52,78.934513461732,4.47619,19,AMT
