 Date,VZ Price Target,VZ Price Target - High,VZ Price Target - Low,VZ Price Target - StdDev,VZ Price Target - Median,VZ Open,VZ Low,VZ High,VZ Close,VZ Adj. Close,VZ Rating,VZ Price Target - #,Ticker
09-17-2014,53.89286,60,41,3.97617,55.0,33.076383857189995,33.00894984321,33.366350117303995,49.21,33.184278279558,4.08571,28,VZ
09-18-2014,53.89286,60,41,3.97617,55.0,33.366350117303995,33.292172701926,33.528191750856,49.69,33.507961546662,4.08571,28,VZ
09-19-2014,53.89286,60,41,3.97617,55.0,33.743980595592,33.602369166234,33.973256243124,50.35,33.95302603893,4.08571,28,VZ
09-22-2014,53.89286,60,41,3.97617,55.0,33.791184405378,33.602369166234,33.932795834736,50.18,33.838388215163995,4.08571,28,VZ
09-23-2014,53.89286,60,41,3.97617,55.0,33.777697602582,33.568652159244,33.818158010969995,49.91,33.656316377417994,4.08571,28,VZ
09-24-2014,53.89286,60,41,3.97617,55.0,33.703520187204,33.595625764836,33.818158010969995,50.07,33.764210799786,4.08571,28,VZ
09-25-2014,53.89286,60,41,3.97617,55.0,33.78444100398,33.332633110314,33.85187501796,49.61,33.454014335478,4.08571,28,VZ
09-26-2014,53.89286,60,41,3.97617,55.0,33.427040729885995,33.251712293538,33.656316377417994,49.77,33.561908757846,4.08571,28,VZ
09-29-2014,53.89286,60,41,3.97617,55.0,33.460757736876,33.184278279558,33.575395560642,49.75,33.54842195505,4.08571,28,VZ
09-30-2014,53.89286,60,41,3.97617,55.0,33.494474743866,33.44727093408,33.878848623552,49.99,33.710263588602,4.08571,28,VZ
10-01-2014,53.89286,60,41,3.97617,55.0,33.53493515225399,33.31240290612,33.68328998301,49.43,33.332633110314,4.08571,28,VZ
10-02-2014,53.89286,60,41,3.97617,55.0,33.51470494806,33.17753487816,33.53493515225399,49.29,33.238225490742,4.08571,28,VZ
10-03-2014,53.89286,60,41,3.97617,55.0,33.51470494806,33.376465219401,33.602369166234,49.71,33.521448349458,4.08571,28,VZ
10-06-2014,53.89286,60,41,3.97617,55.0,33.68328998301,33.663059778816,33.892335426348,50.08,33.770954201184,4.08571,28,VZ
10-07-2014,53.89286,60,41,3.97617,55.0,33.710263588602,33.494474743866,33.7389230445435,49.68,33.501218145264,4.08571,28,VZ
10-08-2014,53.89286,60,41,3.97617,55.0,33.51485592974,33.378478082620006,34.005816179372,49.87,34.005816179372,4.08571,28,VZ
10-09-2014,53.89286,60,41,3.97617,55.0,33.944446148168005,33.303470266704004,34.01754467422432,48.93,33.364840297908,4.08571,28,VZ
10-10-2014,53.89286,60,41,3.97617,55.0,33.4125725444,33.371659190264,33.753517162200005,48.94,33.371659190264,4.08571,28,VZ
10-13-2014,53.78571,60,41,4.03872,55.0,33.44666700618,32.976163433616,33.726241592776,48.37,32.982982325972,4.08571,28,VZ
10-14-2014,53.78571,60,41,4.03872,55.0,33.057990141888,32.798872232360004,33.194367989008,48.22,32.880698940632,4.08571,28,VZ
10-15-2014,53.78571,60,41,4.03872,55.0,32.553392107544006,31.973786257284,32.778415555292,47.92,32.676132169952005,4.08571,28,VZ
10-16-2014,53.78571,60,41,4.03872,55.0,32.328368659796,32.069250750268004,32.757958878224,47.67,32.505659861052,4.08571,28,VZ
10-17-2014,53.78571,60,41,4.03872,55.0,32.59430546168,32.464746506916,32.860242263564,48.07,32.778415555292,4.08571,28,VZ
10-20-2014,53.78571,60,41,4.03872,55.0,32.771596662936005,32.601124354036,33.10572238838,48.48,33.057990141888,4.08571,28,VZ
10-21-2014,53.75,60,41,4.03224,55.0,32.792053340004,32.69658884702,33.310289159060005,48.69,33.201186881364,4.08571,28,VZ
10-22-2014,53.55357,60,41,4.06935,54.0,33.201186881364,32.907974510056,33.303470266704004,48.31,32.942068971836,4.08571,28,VZ
10-23-2014,53.55357,60,41,4.06935,54.0,33.126179065448,32.62839992346,33.13981685016,48.22,32.880698940632,4.08571,28,VZ
10-24-2014,53.55357,60,41,4.06935,54.0,32.880698940632,32.798872232360004,33.487580360316,48.77,33.25573802021201,4.08571,28,VZ
10-27-2014,53.55357,60,41,4.06935,54.0,33.262556912568,33.228462450788,33.780792731624004,49.42,33.698966023352,4.08571,28,VZ
10-28-2014,53.55357,60,41,4.06935,54.0,33.88989500932,33.828593167039564,34.114918457068,49.96,34.067186210576004,4.08571,28,VZ
10-29-2014,53.55357,60,41,4.06935,54.0,34.12855624178,33.78761162398,34.2649340889,49.83,33.978540609948,4.08571,28,VZ
10-30-2014,53.55357,60,41,4.06935,54.0,33.842162762828,33.753517162200005,34.285390765968,49.9,34.02627285644,4.08571,28,VZ
10-31-2014,53.55357,60,41,4.06935,54.0,34.380855258952,34.142194026492,34.4354063978,50.25,34.2649340889,4.08571,28,VZ
11-03-2014,53.55357,60,41,4.06935,54.0,34.428587505444,34.12855624178,34.53768978314,50.39,34.360398581884,4.08571,28,VZ
11-04-2014,53.55357,60,41,4.06935,54.0,34.374036366596,34.183107380628,34.721799876752,50.33,34.319485227748004,4.08571,28,VZ
11-05-2014,53.55357,60,41,4.06935,54.0,34.564965352564,34.046729533508,34.762713230888,50.34,34.326304120104005,4.08571,28,VZ
11-06-2014,53.55357,60,41,4.06935,54.0,34.346760797172,33.869438332252,34.353579689528004,50.28,34.285390765968,4.08571,28,VZ
11-07-2014,53.55357,60,41,4.06935,54.0,34.319485227748004,34.176288488272,34.687705414972,50.86,34.680886522616,4.08571,28,VZ
11-10-2014,53.55357,60,41,4.06935,54.0,34.585422029632,34.19674516534,34.81044547738,50.72,34.585422029632,4.08571,28,VZ
11-11-2014,53.55357,60,41,4.06935,54.0,34.735437661464,34.319485227748004,34.742256553820006,50.61,34.510414213716004,4.05714,28,VZ
11-12-2014,53.55357,60,41,4.06935,54.0,34.33312301246,34.29902855068,34.789988800312,50.82,34.653610953192,4.05714,28,VZ
11-13-2014,53.55357,60,41,4.06935,54.0,34.544508675496,34.530870890784,34.974098893924,51.2,34.91272886272,4.05714,28,VZ
11-14-2014,53.55357,60,41,4.06935,54.0,34.953642216856004,34.899091078008,35.274130157588,51.5,35.117295633400005,4.05714,28,VZ
11-17-2014,53.55357,60,41,4.06935,54.0,35.055925602196,34.871815508584,35.103657848688,51.4,35.049106709840004,4.05714,28,VZ
11-18-2014,53.55357,60,41,4.06935,54.0,35.062744494552,34.817264369736,35.062744494552,51.22,34.926366647432,4.05714,28,VZ
11-19-2014,53.55357,60,41,4.06935,54.0,34.7763510156,34.292209658324,34.796807692668004,50.49,34.428587505444,4.05714,28,VZ
11-20-2014,53.55357,60,41,4.06935,54.0,34.374036366596,34.068549989047206,34.449044182512004,50.19,34.224020734764,4.05714,28,VZ
11-21-2014,53.55357,60,41,4.06935,54.0,34.455863074868006,33.88989500932,34.462681967224,50.21,34.237658519476,4.05714,28,VZ
11-24-2014,53.48214,60,41,4.09591,54.0,33.78761162398,33.317108051416,34.019453964084,49.5,33.753517162200005,4.0,28,VZ
11-25-2014,53.48214,60,41,4.09591,54.0,33.644414884504,33.351202513196,33.767154946912,49.34,33.644414884504,4.0,28,VZ
11-26-2014,53.48214,60,41,4.09591,54.0,33.664871561572,33.630777099792,34.210382950052,50.04,34.121737349424,4.0,28,VZ
11-28-2014,53.48214,60,41,4.09591,54.0,34.230839627120005,34.230839627120005,34.63997316848,50.59,34.496776429004,4.0,28,VZ
12-01-2014,53.48214,60,41,4.09591,54.0,34.558146460208,34.09446178,34.667248737904,50.03,34.114918457068,4.0,28,VZ
12-02-2014,53.44828,60,41,4.02866,54.0,33.95808393288,33.44666700618,34.104690118534,49.11,33.487580360316,3.97222,29,VZ
12-03-2014,53.44828,60,41,4.02866,54.0,33.426210329112,32.921612294768,33.426210329112,48.79,33.269375804924,3.97222,29,VZ
12-04-2014,53.44828,60,41,4.02866,54.0,33.228462450788,33.010257895396,33.34438362084,48.78,33.262556912568,3.97222,29,VZ
12-05-2014,53.44828,60,41,4.02866,54.0,33.194367989008,33.023895680108,33.242100235500004,48.61,33.146635742516004,3.97222,29,VZ
12-08-2014,53.44828,60,41,4.02866,54.0,33.25573802021201,33.112541280736004,33.644414884504,48.9,33.34438362084,3.97222,29,VZ
12-09-2014,53.08621,60,41,4.25495,54.0,32.389738691,31.50328268472,32.430652045136,46.92,31.994242934352,3.94444,29,VZ
12-10-2014,52.91379,60,41,4.23465,54.0,32.014699611420006,31.141881389852003,32.035156288488,46.18,31.489644900008003,3.94444,29,VZ
12-11-2014,52.91379,60,41,4.23465,54.0,31.653298316552004,31.496463792364,31.919235118436003,46.36,31.612384962416,3.94444,29,VZ
12-12-2014,52.91379,60,41,4.23465,54.0,31.373723729956,30.903220157392003,31.428274868804003,45.58,31.080511358648,3.94444,29,VZ
12-15-2014,52.91379,60,41,4.23465,54.0,31.407818191736,30.746385633204003,31.407818191736,45.42,30.971409080952004,3.94444,29,VZ
12-16-2014,52.91379,60,41,4.23465,54.0,30.855487910900003,30.82139344912,31.803313948384,45.53,31.046416896868003,3.94444,29,VZ
12-17-2014,52.56897,60,41,4.23801,54.0,30.95777129624,30.88958237268,31.833998963986,46.44,31.666936101264,3.91667,29,VZ
12-18-2014,52.46552,60,41,4.23843,54.0,32.28745530566,31.714668347756,32.28745530566,47.05,32.08288853498,3.91667,29,VZ
12-19-2014,52.46552,60,41,4.23843,54.0,32.028337396132,31.776038378960003,32.273817520948,47.02,32.062431857912,3.91667,29,VZ
12-22-2014,52.46552,60,41,4.23843,54.0,32.11016410440401,31.973786257284,32.396557583356,47.51,32.396557583356,3.91667,29,VZ
12-23-2014,52.46552,60,41,4.23843,54.0,32.539754322832,32.348825336864,32.655675492884,47.67,32.505659861052,3.91667,29,VZ
12-24-2014,52.46552,60,41,4.23843,54.0,32.505659861052,32.307911982728,32.642037708172,47.67,32.505659861052,3.91667,29,VZ
12-26-2014,52.46552,60,41,4.23843,54.0,32.66249438524,32.54664140411156,32.69658884702,47.86,32.635218815816,3.91667,29,VZ
12-29-2014,52.19643,59,41,4.06276,53.5,32.471565399272,32.25336084388,32.587486569324,47.55,32.42383315278,3.88571,28,VZ
12-30-2014,52.19643,59,41,4.06276,53.5,32.403376475712,32.15107745854,32.451108722204005,47.33,32.273817520948,3.88571,28,VZ
12-31-2014,52.19643,59,41,4.06276,53.5,32.103345212048,31.844227302520004,32.321549767440004,46.78,31.898778441368,3.88571,28,VZ
01-02-2015,52.19643,59,41,4.06276,53.5,32.0487940732,31.987424041996,32.205628597388,46.96,32.021518503776,3.88571,28,VZ
01-05-2015,52.19643,59,41,4.06276,53.5,32.103345212048,31.748762809536004,32.157896350896,46.57,31.755581701892,3.88571,28,VZ
01-06-2015,52.19643,59,41,4.06276,53.5,31.905597333724,31.683983332154003,32.307911982728,47.04,32.076069642624,3.88571,28,VZ
01-07-2015,52.19643,59,41,4.06276,53.5,32.37275086284,31.77248885835,32.455545622079995,46.19,31.86908274413,3.88571,28,VZ
01-08-2015,52.19643,59,41,4.06276,53.5,32.02777269934,31.82768536451,32.59353688748,47.18,32.55213950786,3.88571,28,VZ
01-09-2015,52.19643,59,41,4.06276,53.5,32.586637324209995,32.165763964739995,32.641833830370004,46.76,32.26235785052,3.88571,28,VZ
01-12-2015,52.19643,59,41,4.06276,53.5,32.427947369,32.20026178109,32.610785795655,47.08,32.48314387516,3.88571,28,VZ
01-13-2015,52.19643,59,41,4.06276,53.5,32.75912640596,32.37965042611,32.979912430599995,47.18,32.55213950786,3.88571,28,VZ
01-14-2015,52.05357,59,41,4.03188,52.75,32.34515260976,32.13126614839,32.66253252018,46.97,32.40724867919,3.82857,28,VZ
01-15-2015,52.05357,59,41,4.03188,52.75,32.60733601402,32.2899561036,32.80052378558,47.1,32.496943001700004,3.88571,28,VZ
01-16-2015,52.05357,59,41,4.03188,52.75,32.51764169151,32.51074212824,33.135152604175,47.99,33.11100413273,3.88571,28,VZ
01-20-2015,52.05357,59,41,4.03188,52.75,33.21449758178,32.91781636117,33.286942996114995,48.18,33.242095834859995,3.88571,28,VZ
01-21-2015,51.94643,59,41,4.01857,51.75,33.04200850003,32.848820728469995,33.3938862268,48.25,33.29039277775,3.85714,28,VZ
01-22-2015,51.83929,59,41,4.02903,51.75,33.200698455239994,32.36585129957,33.449082732959994,47.8,32.979912430599995,3.85714,28,VZ
01-23-2015,51.16071,57,41,3.86618,51.5,33.01441024695,32.414148242459994,33.06960675311,47.15,32.53144081805,3.85714,28,VZ
01-26-2015,51.125,57,41,3.91796,51.5,32.414148242459994,32.07606964223,32.496943001700004,46.96,32.40034911592,3.85714,28,VZ
01-27-2015,51.125,57,41,3.91796,51.5,32.193362217819995,31.96567662991,32.32445391995,46.35,31.97947575645,3.85714,28,VZ
01-28-2015,51.125,57,41,3.91796,51.5,32.310654793409995,31.755239950175,32.44864605881,46.05,31.77248885835,3.85714,28,VZ
01-29-2015,51.125,57,41,3.91796,51.5,31.737991042,31.30331855599,31.93117881356,46.11,31.81388623797,3.85714,28,VZ
01-30-2015,51.125,57,41,3.91796,51.5,31.62069846641,31.43441025812,32.08986876877,45.71,31.53790370717,3.85714,28,VZ
02-02-2015,51.125,57,41,3.82572,51.5,31.8759823074,31.57240152352,32.53144081805,46.98,32.414148242459994,3.85714,28,VZ
02-03-2015,51.125,57,41,3.82572,51.5,32.60043645075,32.57283819767,33.097205006189995,47.83,33.00061112041,3.85714,28,VZ
02-04-2015,51.125,57,41,3.82572,51.5,32.890218108090004,32.88331854482,33.33179015737,47.8,32.979912430599995,3.85714,28,VZ
02-05-2015,51.125,57,41,3.82572,51.5,33.15240151235,32.80052378558,33.20759801851,47.86,33.02130981022,3.85714,28,VZ
02-06-2015,51.2037,57,41,3.83517,52.0,33.29039277775,33.117903696,34.33222683152,49.33,34.03554561091,3.88235,27,VZ
02-09-2015,51.24074,57,41,3.82819,52.0,33.842357839349994,33.79406089646,34.13213949669,49.09,33.86995609243,3.88235,27,VZ
02-10-2015,51.24074,57,41,3.82819,52.0,33.98034910475,33.81475958627,34.19423556612,49.51,34.159737749769995,3.88235,27,VZ
02-11-2015,51.24074,57,41,3.82819,52.0,34.07694299053,33.91825303532,34.41502159076,49.81,34.36672464787,3.88235,27,VZ
02-12-2015,51.24074,57,41,3.82819,52.0,34.40122246422,33.98034910475,34.49091678673,49.52,34.16663731304,3.88235,27,VZ
02-13-2015,51.24074,57,41,3.82819,52.0,34.10454124361,33.82855871281,34.2218338192,49.31,34.02174648437,3.88235,27,VZ
02-17-2015,51.24074,57,41,3.82819,52.0,33.77336220665,33.73196482703,34.02864604764,49.18,33.93205216186,3.88235,27,VZ
02-18-2015,51.22222,57,41,3.85941,52.0,33.95965041494,33.58707399836,34.02174648437,48.94,33.766462643379995,3.88235,27,VZ
02-19-2015,51.22222,57,41,3.85941,52.0,33.62847137798,33.62847137798,33.90445390878,48.91,33.74576395357,3.88235,27,VZ
02-20-2015,51.22222,57,41,3.85941,52.0,33.69746701068,33.404235571705,33.79406089646,48.97,33.78716133319,3.88235,27,VZ
02-23-2015,51.22222,57,41,3.85941,52.0,33.766462643379995,33.490480112579995,33.807860023,48.77,33.64917006779,3.88235,27,VZ
02-24-2015,51.22222,57,41,3.85941,52.0,33.58017443509,33.33179015737,34.09074211706999,49.22,33.95965041494,3.76471,27,VZ
02-25-2015,51.22222,57,41,3.85941,52.0,34.02864604764,33.82855871281,34.0838425538,49.2,33.9458512884,3.76471,27,VZ
02-26-2015,51.22222,57,41,3.85941,52.0,33.84925740262,33.75266351684,34.12523993342,49.37,34.06314386399,3.76471,27,VZ
02-27-2015,51.22222,57,41,3.85941,52.0,33.95965041494,33.842357839349994,34.263231198819994,49.45,34.11834037015,3.76471,27,VZ
03-02-2015,51.40741,57,41,3.67181,52.0,33.89065478224,33.821659149540004,34.159737749769995,49.47,34.13213949669,3.76471,27,VZ
03-03-2015,51.40741,57,41,3.67181,52.0,34.14593862323,34.00104779456,34.283239932303,49.55,34.18733600285,3.76471,27,VZ
03-04-2015,51.40741,57,41,3.67181,52.0,34.19423556612,33.75266351684,34.19423556612,49.07,33.85615696589,3.76471,27,VZ
03-05-2015,51.40741,57,41,3.67181,52.0,33.93205216186,33.67676832087,33.95965041494,48.92,33.75266351684,3.76471,27,VZ
03-06-2015,51.40741,57,41,3.67181,52.0,33.45598229623,33.27659365121,33.55257618201,48.29,33.31799103083,3.76471,27,VZ
03-09-2015,51.40741,57,41,3.67181,52.0,33.29729234102,33.242095834859995,33.54567661874,48.23,33.27659365121,3.76471,27,VZ
03-10-2015,51.40741,57,41,3.67181,52.0,33.19379889197,32.74532727942,33.342139502275,47.51,32.77982509577,3.76471,27,VZ
03-11-2015,51.40741,57,41,3.67181,52.0,32.82122247539,32.672881865085,33.13860238581,47.68,32.89711767136,3.76471,27,VZ
03-12-2015,51.40741,57,41,3.67181,52.0,33.07650631638,32.979912430599995,33.64227050452,48.73,33.621571814709995,3.76471,27,VZ
03-13-2015,51.40741,57,41,3.67181,52.0,33.4628818595,33.44218316969,33.75956308011,48.84,33.69746701068,3.76471,27,VZ
03-16-2015,51.40741,57,41,3.67181,52.0,33.78026176992,33.55257618201,34.0838425538,49.27,33.99414823129,3.76471,27,VZ
03-17-2015,51.40741,57,41,3.67181,52.0,33.81475958627,33.71816570049,34.014846921099995,48.95,33.77336220665,3.76471,27,VZ
03-18-2015,51.40741,57,41,3.67181,52.0,33.63537094125,33.445632951325,34.28392988863,49.54,34.18043643958,3.76471,27,VZ
03-19-2015,51.40741,57,41,3.67181,52.0,33.96654997821,33.807860023,34.1528381865,49.3,34.014846921099995,3.76471,27,VZ
03-20-2015,51.40741,57,41,3.67181,52.0,34.04244517418,33.93895172513,34.4288207173,49.56,34.19423556612,3.76471,27,VZ
03-23-2015,51.40741,57,41,3.67181,52.0,34.34602595806,34.11834037015,34.39432290095,49.64,34.24943207228,3.76471,27,VZ
03-24-2015,51.40741,57,41,3.67181,52.0,34.18043643958,34.07694299053,34.425370935665,49.41,34.09074211706999,3.76471,27,VZ
03-25-2015,51.40741,57,41,3.67181,52.0,34.07004342726,33.61467225144,34.09074211706999,48.73,33.621571814709995,3.76471,27,VZ
03-26-2015,51.40741,57,41,3.67181,52.0,33.54567661874,33.3938862268,33.77336220665,48.42,33.40768535334,3.76471,27,VZ
03-27-2015,51.40741,57,41,3.67181,52.0,33.449082732959994,33.3525578428127,33.61467225144,48.56,33.50427923912,3.76471,27,VZ
03-30-2015,51.40741,57,41,3.67181,52.0,33.621571814709995,33.60777268817,34.014846921099995,49.12,33.89065478224,3.76471,27,VZ
03-31-2015,51.40741,57,41,3.67181,52.0,33.86995609243,33.51807836566,33.9087316380074,48.63,33.55257618201,3.76471,27,VZ
04-01-2015,51.40741,57,41,3.67181,52.0,33.428384043150004,33.41458491661,33.99414823129,48.92,33.75266351684,3.76471,27,VZ
04-02-2015,51.40741,57,41,3.67181,52.0,33.73196482703,33.71126613722,34.2218338192,49.47,34.13213949669,3.76471,27,VZ
04-06-2015,51.40741,57,41,3.67181,52.0,34.18043643958,34.0838425538,34.373555215507295,49.63,34.24253250901,3.76471,27,VZ
04-07-2015,51.44444,57,41,3.64217,52.0,34.36672464787,33.98034910475,34.36672464787,49.27,33.99414823129,3.76471,27,VZ
04-08-2015,51.44444,57,41,3.64217,52.0,34.015080591375,33.973215876801,34.384885570112,49.13,34.280223783677,3.76471,27,VZ
04-09-2015,51.44444,57,41,3.64217,52.0,34.126719830239,33.959260971943,34.315111045822,49.01,34.196494354528994,3.76471,27,VZ
04-10-2015,51.44444,57,41,3.64217,52.0,34.217426711816,34.147652187526,34.361790202572,49.22,34.34302085553799,3.76471,27,VZ
04-13-2015,51.44444,57,41,3.64217,52.0,34.377908117683,34.217426711816,34.54536697597899,49.04,34.217426711816,3.76471,27,VZ
04-14-2015,51.44444,57,41,3.64217,52.0,34.32906595068,34.140674735097,34.440705189544,49.18,34.315111045822,3.76471,27,VZ
04-15-2015,51.44444,57,41,3.64217,52.0,34.294178688535,34.224404164244994,34.538389523549995,49.39,34.461637546831,3.76471,27,VZ
04-16-2015,51.44444,57,41,3.64217,52.0,34.370930665253994,34.252313973961,34.587231690553,49.27,34.377908117683,3.76471,27,VZ
04-17-2015,51.30769,57,41,3.6429,51.5,34.17556199724199,33.98019332923,34.273246331248,48.9,34.11974237781,3.75758,26,VZ
04-20-2015,51.25,57,41,3.63543,51.0,34.294178688535,34.224404164244994,34.524434618692,49.38,34.454660094402,3.75758,26,VZ
04-21-2015,51.28846,57,41,3.63787,51.5,34.168584544812994,33.812734470934,34.46861499926,49.17,34.308133593393,3.75758,26,VZ
04-22-2015,51.44231,57,41,3.7681,51.5,34.510479713833995,34.412795379828,34.670961119701,49.57,34.587231690553,3.75758,26,VZ
04-23-2015,51.44231,57,41,3.7681,51.5,34.622118952698,34.503502261405,35.02681119358,50.05,34.92214940714499,3.75758,26,VZ
04-24-2015,51.44231,57,41,3.7681,51.5,34.845397430426,34.761668001278,35.068675908154,50.03,34.908194502287,3.75758,26,VZ
04-27-2015,51.44231,57,41,3.7681,51.5,34.887262144999994,34.887262144999994,35.117518075156994,50.08,34.943081764431994,3.75758,26,VZ
04-28-2015,51.44231,57,41,3.7681,51.5,35.124495527586,34.936104312003,35.3303303742415,50.55,35.271022028595,3.75758,26,VZ
04-29-2015,51.48077,57,41,3.75827,51.5,35.201247504305,34.984946479006,35.312886743168995,50.47,35.215202409163,3.75758,26,VZ
04-30-2015,51.48077,57,41,3.75827,51.5,35.215202409163,35.047743550867,35.340796552885,50.44,35.194270051876,3.75758,26,VZ
05-01-2015,51.42,57,41,3.82016,51.0,35.410571077175,34.92214940714499,35.424525982033,50.41,35.173337694588994,3.75,25,VZ
05-04-2015,51.42,57,41,3.82016,51.0,35.180315147018,35.089608265440994,35.487323053893995,50.52,35.250089671308,3.75,25,VZ
05-05-2015,51.42,57,41,3.82016,51.0,35.368706362601,34.929126859574,35.368706362601,50.09,34.950059216861,3.75,25,VZ
05-06-2015,51.42,57,41,3.82016,51.0,34.936104312003,34.4372164633295,35.005878836293,49.64,34.636073857556,3.75,25,VZ
05-07-2015,51.42,57,41,3.82016,51.0,34.60816404784,34.412795379828,34.78253058404071,49.73,34.698870929417,3.75,25,VZ
05-08-2015,51.42,57,41,3.82016,51.0,35.019833741151,34.852374882855,35.145427884872994,50.14,34.984946479006,3.75,25,VZ
05-11-2015,51.42,57,41,3.82016,51.0,34.984946479006,34.740735643990995,35.082630813011995,49.8,34.74771309641999,3.75,25,VZ
05-12-2015,51.44,57,41,3.78502,51.0,34.46861499926,34.168584544812994,34.754690548849,49.62,34.622118952698,3.6875,25,VZ
05-13-2015,51.44,57,41,3.78502,51.0,34.636073857556,34.538389523549995,34.873307240142,49.73,34.698870929417,3.6875,25,VZ
05-14-2015,51.44,57,41,3.78502,51.0,34.81748762071,34.761668001278,34.991923931435,49.97,34.866329787713,3.6875,25,VZ
05-15-2015,51.44,57,41,3.78502,51.0,34.894239597429,34.643051309985,34.950059216861,49.79,34.740735643990995,3.6875,25,VZ
05-18-2015,51.44,57,41,3.78502,51.0,34.733758191562,34.57327678569499,34.74771309641999,49.6,34.60816404784,3.6875,25,VZ
05-19-2015,51.44,57,41,3.78502,51.0,34.559321880837,34.412795379828,34.594209142981995,49.55,34.57327678569499,3.6875,25,VZ
05-20-2015,51.44,57,41,3.78502,51.0,34.587231690553,34.580254238124,34.859352335284,49.69,34.670961119701,3.6875,25,VZ
05-21-2015,51.44,57,41,3.78502,51.0,34.663983667272,34.657006214843,34.95703666929,49.9,34.81748762071,3.6875,25,VZ
05-22-2015,51.44,57,41,3.78502,51.0,34.71980328670399,34.594209142981995,34.810510168281,49.61,34.615141500269,3.6875,25,VZ
05-26-2015,51.44,57,41,3.78502,51.0,34.594209142981995,34.336043403108995,34.712825834274994,49.42,34.482569904118,3.6875,25,VZ
05-27-2015,51.44,57,41,3.78502,51.0,34.503502261405,34.377908117683,34.663983667272,49.57,34.587231690553,3.6875,25,VZ
05-28-2015,51.44,57,41,3.78502,51.0,34.517457166263,34.45459031987771,34.643051309985,49.54,34.566299333265995,3.6875,25,VZ
05-29-2015,51.44,57,41,3.78502,51.0,34.538389523549995,34.450822495566044,34.636073857556,49.44,34.496524808976,3.6875,25,VZ
06-01-2015,51.44,57,41,3.78502,51.0,34.496524808976,34.287201236106,34.566299333265995,49.22,34.34302085553799,3.6875,25,VZ
06-02-2015,51.44,57,41,3.78502,51.0,34.34302085553799,34.17556199724199,34.405817927399,49.14,34.287201236106,3.6875,25,VZ
06-03-2015,51.44,57,41,3.78502,51.0,34.294178688535,34.098810020523,34.496524808976,49.08,34.245336521532,3.6875,25,VZ
06-04-2015,51.44,57,41,3.78502,51.0,33.408042230052,33.408042230052,33.868554090366,48.1,33.56154618349,3.65625,25,VZ
06-05-2015,51.44,57,41,3.78502,51.0,33.463861849484,32.870778393018995,33.470839301913,47.23,32.954507822166995,3.65625,25,VZ
06-08-2015,51.44,57,41,3.78502,51.0,32.968462727025,32.828913678445,33.338267705762,47.44,33.101034323175995,3.65625,25,VZ
06-09-2015,51.44,57,41,3.78502,51.0,33.121966680463,32.912643107593,33.226628466898,47.34,33.031259798886,3.65625,25,VZ
06-10-2015,51.44,57,41,3.78502,51.0,33.184763752324,33.041725977529495,33.268493181472,47.47,33.121966680463,3.65625,25,VZ
06-11-2015,51.44,57,41,3.78502,51.0,33.219651014468994,33.156853942608,33.408042230052,47.76,33.324312800904,3.65625,25,VZ
06-12-2015,51.44,57,41,3.78502,51.0,33.317335348475,32.940552917309,33.317335348475,47.25,32.968462727025,3.65625,25,VZ
06-15-2015,51.44,57,41,3.78502,51.0,32.891710750306,32.745184249297,32.947530369738,47.0,32.7940264163,3.65625,25,VZ
06-16-2015,51.44,57,41,3.78502,51.0,32.787048963871,32.731229344438994,33.135921585321,47.42,33.087079418318,3.65625,25,VZ
06-17-2015,51.44,57,41,3.78502,51.0,33.14289903775,32.724251892009995,33.149876490179,47.27,32.982417631883,3.65625,25,VZ
06-18-2015,51.44,57,41,3.78502,51.0,33.087079418318,33.066147061031,33.435952039768,47.77,33.331290253333,3.65625,25,VZ
06-19-2015,51.44,57,41,3.78502,51.0,33.247560824184994,33.05219215617299,33.289425538759,47.46,33.114989228034,3.65625,25,VZ
06-22-2015,51.44,57,41,3.78502,51.0,33.233605919327,33.08010196588899,33.338267705762,47.53,33.163831395037,3.65625,25,VZ
06-23-2015,51.44,57,41,3.78502,51.0,33.394087325194,33.289425538759,33.568523635919,47.77,33.331290253333,3.65625,25,VZ
06-24-2015,51.44,57,41,3.78502,51.0,33.21267356204,32.996372536741,33.345245158191,47.29,32.996372536741,3.65625,25,VZ
06-25-2015,51.44,57,41,3.78502,51.0,33.233605919327,33.094056870747,33.435952039768,47.44,33.101034323175995,3.65625,25,VZ
06-26-2015,51.44,57,41,3.78502,51.0,33.205696109611,33.059169608602,33.833666828221,47.62,33.226628466898,3.65625,25,VZ
06-29-2015,51.44,57,41,3.78502,51.0,32.989395084312,32.619590105575,33.296402991188,46.77,32.633545010433,3.65625,25,VZ
06-30-2015,51.44,57,41,3.78502,51.0,32.891710750306,32.51492831914,32.968462727025,46.61,32.521905771569,3.65625,25,VZ
07-01-2015,51.42308,57,41,3.71248,51.0,32.542838128856,32.493995961852995,32.870778393018995,47.0,32.7940264163,3.63636,26,VZ
07-02-2015,51.42308,57,41,3.71248,51.0,32.954507822166995,32.870778393018995,33.059169608602,47.2,32.93357546488,3.63636,26,VZ
07-06-2015,51.42308,57,41,3.71248,51.0,32.835891130874,32.65447736772,32.891710750306,47.04,32.821936226016,3.63636,26,VZ
07-07-2015,51.42308,57,41,3.71248,51.0,32.947530369738,32.67540972500699,33.108011775605,47.25,32.968462727025,3.63636,26,VZ
