 Date,BKNG Price Target,BKNG Price Target - High,BKNG Price Target - Low,BKNG Price Target - StdDev,BKNG Price Target - Median,BKNG Open,BKNG Low,BKNG High,BKNG Close,BKNG Adj. Close,BKNG Rating,BKNG Price Target - #,Ticker
04-06-2018,2286.38235,3000.0,1850.0,212.12885,2267.5,2074.9,2025.54,2095.61,2033.41,2033.41,4.25,34,BKNG
04-09-2018,2286.38235,3000.0,1850.0,212.12885,2267.5,2053.74,2045.0,2088.81,2048.74,2048.74,4.25,34,BKNG
04-10-2018,2286.38235,3000.0,1850.0,212.12885,2267.5,2076.02,2058.0,2087.23,2077.59,2077.59,4.25,34,BKNG
04-11-2018,2292.0303,3000.0,1850.0,212.78549,2275.0,2067.64,2065.04,2104.78,2080.65,2080.65,4.22857,33,BKNG
04-12-2018,2292.0303,3000.0,1850.0,212.78549,2275.0,2094.45,2082.15,2102.65,2085.81,2085.81,4.22857,33,BKNG
04-13-2018,2292.93939,3000.0,1850.0,213.09508,2275.0,2104.67,2077.3225,2104.67,2085.86,2085.86,4.22857,33,BKNG
04-16-2018,2292.93939,3000.0,1850.0,213.09508,2275.0,2094.11,2085.77,2117.64,2096.59,2096.59,4.22857,33,BKNG
04-17-2018,2292.93939,3000.0,1850.0,213.09508,2275.0,2119.9,2112.5,2172.0,2162.31,2162.31,4.22857,33,BKNG
04-18-2018,2292.93939,3000.0,1850.0,213.09508,2275.0,2171.62,2156.22,2186.05,2180.6,2180.6,4.22857,33,BKNG
04-19-2018,2292.93939,3000.0,1850.0,213.09508,2275.0,2175.49,2155.9652,2186.0499,2158.95,2158.95,4.22857,33,BKNG
04-20-2018,2292.93939,3000.0,1850.0,213.09508,2275.0,2161.03,2118.62,2167.475,2131.37,2131.37,4.22857,33,BKNG
04-23-2018,2292.93939,3000.0,1850.0,213.09508,2275.0,2133.1,2112.6901,2150.3,2133.69,2133.69,4.22857,33,BKNG
04-24-2018,2292.93939,3000.0,1850.0,213.09508,2275.0,2137.61,2055.13,2151.98,2067.29,2067.29,4.22857,33,BKNG
04-25-2018,2292.93939,3000.0,1850.0,213.09508,2275.0,2061.12,2034.5647,2089.845,2077.61,2077.61,4.22857,33,BKNG
04-26-2018,2296.12121,3000.0,1850.0,212.46658,2300.0,2098.01,2078.005,2116.15,2111.8,2111.8,4.22857,33,BKNG
04-27-2018,2302.18182,3000.0,1850.0,209.6192,2300.0,2146.02,2123.0903,2171.9999,2141.72,2141.72,4.22857,33,BKNG
04-30-2018,2302.18182,3000.0,1850.0,209.6192,2300.0,2143.65,2133.81,2193.06,2178.0,2178.0,4.22857,33,BKNG
05-01-2018,2302.18182,3000.0,1850.0,209.6192,2300.0,2170.4,2151.79,2182.34,2179.39,2179.39,4.22857,33,BKNG
05-02-2018,2302.18182,3000.0,1850.0,209.6192,2300.0,2176.27,2148.99,2185.7,2149.82,2149.82,4.22857,33,BKNG
05-03-2018,2309.0,3000.0,1850.0,212.2667,2300.0,2149.0,2116.7,2161.45,2152.21,2152.21,4.22857,33,BKNG
05-04-2018,2309.0,3000.0,1850.0,212.2667,2300.0,2148.6,2126.0,2178.82,2175.71,2175.71,4.22857,33,BKNG
05-07-2018,2311.27273,3000.0,1850.0,209.05564,2300.0,2189.9,2172.59,2201.84,2194.96,2194.96,4.22857,33,BKNG
05-08-2018,2313.54545,3000.0,1850.0,207.1454,2300.0,2195.02,2155.0001,2198.8,2161.6,2161.6,4.22857,33,BKNG
05-09-2018,2313.54545,3000.0,1850.0,207.1454,2300.0,2185.0,2158.26,2191.58,2183.59,2183.59,4.22857,33,BKNG
05-10-2018,2316.12121,3000.0,1850.0,208.37012,2305.0,2050.0,2047.01,2098.43,2080.02,2080.02,4.22857,33,BKNG
05-11-2018,2314.60606,3000.0,1850.0,207.93602,2305.0,2092.32,2063.93,2095.0,2071.99,2071.99,4.22857,33,BKNG
05-14-2018,2314.60606,3000.0,1850.0,207.93602,2305.0,2066.72,2055.015,2074.62,2072.02,2072.02,4.22857,33,BKNG
05-15-2018,2314.60606,3000.0,1850.0,207.93602,2305.0,2054.1,2034.67,2071.15,2067.75,2067.75,4.22857,33,BKNG
05-16-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2070.34,2065.57,2092.7088,2074.59,2074.59,4.22857,33,BKNG
05-17-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2073.51,2069.29,2098.46,2089.11,2089.11,4.22857,33,BKNG
05-18-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2097.91,2066.34,2097.91,2066.34,2066.34,4.22857,33,BKNG
05-21-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2076.37,2062.5101,2078.47,2071.56,2071.56,4.22857,33,BKNG
05-22-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2076.03,2065.115,2082.48,2077.19,2077.19,4.22857,33,BKNG
05-23-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2056.05,2053.0,2086.51,2085.25,2085.25,4.22857,33,BKNG
05-24-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2087.0,2074.95,2095.51,2088.28,2088.28,4.22857,33,BKNG
05-25-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2084.0,2081.07,2118.91,2110.62,2110.62,4.22857,33,BKNG
05-29-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2094.72,2059.1,2105.0976,2076.03,2076.03,4.22857,33,BKNG
05-30-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2086.41,2073.73,2108.41,2098.0,2098.0,4.22857,33,BKNG
05-31-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2100.02,2097.6,2118.005,2108.92,2108.92,4.22857,33,BKNG
06-01-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2120.99,2118.05,2135.43,2128.94,2128.94,4.22857,33,BKNG
06-04-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2134.0,2125.26,2145.92,2125.8,2125.8,4.22857,33,BKNG
06-05-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2131.95,2126.0,2144.89,2140.99,2140.99,4.22857,33,BKNG
06-06-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2145.85,2129.03,2156.46,2153.78,2153.78,4.22857,33,BKNG
06-07-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2157.16,2121.92,2157.16,2131.98,2131.98,4.22857,33,BKNG
06-08-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2127.71,2122.1302,2143.7,2136.54,2136.54,4.22857,33,BKNG
06-11-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2139.0,2120.92,2139.359,2124.29,2124.29,4.22857,33,BKNG
06-12-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2126.09,2121.99,2133.66,2132.0,2132.0,4.22857,33,BKNG
06-13-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2134.03,2103.12,2134.03,2106.36,2106.36,4.22857,33,BKNG
06-14-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2114.5,2111.31,2129.99,2123.06,2123.06,4.22857,33,BKNG
06-15-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2126.07,2112.12,2145.82,2141.45,2141.45,4.22857,33,BKNG
06-18-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2126.56,2120.8875,2153.83,2145.22,2145.22,4.22857,33,BKNG
06-19-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2123.76,2116.16,2146.725,2139.26,2139.26,4.22857,33,BKNG
06-20-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2149.0,2138.03,2162.91,2145.77,2145.77,4.22857,33,BKNG
06-21-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2145.54,2118.03,2152.47,2122.49,2122.49,4.22857,33,BKNG
06-22-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2130.04,2095.97,2132.55,2102.85,2102.85,4.25,33,BKNG
06-25-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2091.26,2031.02,2093.41,2050.52,2050.52,4.25,33,BKNG
06-26-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2048.0,2032.98,2062.35,2040.38,2040.38,4.25,33,BKNG
06-27-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2048.93,2001.31,2060.325,2001.5,2001.5,4.25,33,BKNG
06-28-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,1997.0,1980.0,2025.61,2019.49,2019.49,4.25,33,BKNG
06-29-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2035.95,2023.87,2049.48,2027.09,2027.09,4.25,33,BKNG
07-02-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2012.67,1993.85,2061.61,2047.94,2047.94,4.25,33,BKNG
07-03-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2060.15,2050.9,2072.74,2060.23,2060.23,4.25,33,BKNG
07-05-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2072.95,2050.99,2075.15,2069.15,2069.15,4.25,33,BKNG
07-06-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2077.0,2063.42,2089.61,2086.93,2086.93,4.25,33,BKNG
07-09-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2094.85,2076.9601,2099.06,2081.65,2081.65,4.25,33,BKNG
07-10-2018,2316.12121,3000.0,1850.0,208.00623,2310.0,2085.95,2055.405,2087.7751,2064.04,2064.04,4.25,33,BKNG
07-11-2018,2319.15152,3000.0,1850.0,205.54954,2310.0,2056.86,2027.02,2058.98,2052.85,2052.85,4.25,33,BKNG
07-12-2018,2319.15152,3000.0,1850.0,205.54954,2310.0,2062.43,2042.405,2070.04,2057.11,2057.11,4.25,33,BKNG
07-13-2018,2319.15152,3000.0,1850.0,205.54954,2310.0,2052.98,2028.08,2053.26,2031.44,2031.44,4.25,33,BKNG
07-16-2018,2319.15152,3000.0,1850.0,205.54954,2310.0,2030.98,2015.2601,2033.9,2020.0,2020.0,4.25,33,BKNG
07-17-2018,2319.15152,3000.0,1850.0,205.54954,2310.0,2000.6,2000.02,2046.58,2030.52,2030.52,4.25,33,BKNG
07-18-2018,2319.15152,3000.0,1850.0,205.54954,2310.0,2024.59,2014.1501,2034.98,2023.91,2023.91,4.25,33,BKNG
07-19-2018,2322.18182,3000.0,1935.0,199.2514,2310.0,2016.37,2002.56,2020.69,2010.6,2010.6,4.25,33,BKNG
07-20-2018,2322.18182,3000.0,1935.0,199.2514,2310.0,2008.79,2002.3501,2025.67,2009.67,2009.67,4.25,33,BKNG
07-23-2018,2329.125,3000.0,1935.0,198.37067,2315.0,2005.99,1985.0,2010.55,1995.97,1995.97,4.25714,32,BKNG
07-24-2018,2329.125,3000.0,1935.0,198.37067,2315.0,2009.0,2008.75,2049.99,2026.25,2026.25,4.25714,32,BKNG
07-25-2018,2329.125,3000.0,1935.0,198.37067,2315.0,2029.48,2029.0,2067.99,2065.69,2065.69,4.25714,32,BKNG
07-26-2018,2329.125,3000.0,1935.0,198.37067,2315.0,2067.92,2041.01,2085.94,2083.13,2083.13,4.25714,32,BKNG
07-27-2018,2329.125,3000.0,1935.0,198.37067,2315.0,2118.56,2060.19,2131.9,2085.03,2085.03,4.25714,32,BKNG
07-30-2018,2329.125,3000.0,1935.0,198.37067,2315.0,2089.0,2027.3,2095.63,2029.9,2029.9,4.25714,32,BKNG
07-31-2018,2329.125,3000.0,1935.0,198.37067,2315.0,2032.36,2007.43,2042.55,2028.72,2028.72,4.25714,32,BKNG
08-01-2018,2325.21875,3000.0,1935.0,193.68124,2315.0,2030.65,2011.35,2049.0,2023.13,2023.13,4.25714,32,BKNG
08-02-2018,2325.21875,3000.0,1935.0,193.68124,2315.0,2011.19,1997.0,2037.9965,2033.07,2033.07,4.25714,32,BKNG
08-03-2018,2325.21875,3000.0,1935.0,193.68124,2315.0,2035.77,2020.7,2039.99,2029.71,2029.71,4.25714,32,BKNG
08-06-2018,2325.21875,3000.0,1935.0,193.68124,2315.0,2032.0,2026.63,2087.825,2075.85,2075.85,4.25714,32,BKNG
08-07-2018,2327.5625,3000.0,1935.0,192.60256,2315.0,2093.0,2076.0,2109.0,2077.99,2077.99,4.25714,32,BKNG
08-08-2018,2328.12903,3000.0,1935.0,195.65815,2320.0,2077.87,2041.64,2084.9,2045.0,2045.0,4.25714,31,BKNG
08-09-2018,2293.22581,3000.0,1800.0,208.33653,2275.0,1911.0,1901.0,1956.74,1942.39,1942.39,4.14286,31,BKNG
08-10-2018,2237.74194,3000.0,1800.0,215.32735,2200.0,1909.85,1890.1,1919.435,1897.66,1897.66,4.05714,31,BKNG
08-13-2018,2226.45161,3000.0,1800.0,213.82158,2200.0,1901.72,1852.18,1904.9,1854.26,1854.26,4.0,31,BKNG
08-14-2018,2226.45161,3000.0,1800.0,213.82158,2200.0,1863.14,1832.43,1867.93,1833.55,1833.55,4.0,31,BKNG
08-15-2018,2225.48387,3000.0,1800.0,213.55423,2200.0,1819.95,1815.5,1872.22,1863.49,1863.49,4.0,31,BKNG
08-16-2018,2225.48387,3000.0,1800.0,213.55423,2200.0,1873.0,1822.12,1884.56,1824.99,1824.99,4.0,31,BKNG
08-17-2018,2225.48387,3000.0,1800.0,213.55423,2200.0,1822.15,1816.04,1842.66,1840.68,1840.68,4.0,31,BKNG
08-20-2018,2225.48387,3000.0,1800.0,213.55423,2200.0,1844.26,1840.64,1878.74,1858.6,1858.6,4.0,31,BKNG
08-21-2018,2225.48387,3000.0,1800.0,213.55423,2200.0,1874.0,1871.0,1901.6,1898.08,1898.08,4.0,31,BKNG
08-22-2018,2225.48387,3000.0,1800.0,213.55423,2200.0,1899.44,1898.09,1926.39,1917.0,1917.0,4.0,31,BKNG
08-23-2018,2221.33333,3000.0,1800.0,215.85077,2190.0,1910.02,1892.31,1930.0,1894.9,1894.9,3.97059,30,BKNG
08-24-2018,2221.33333,3000.0,1800.0,215.85077,2190.0,1900.41,1900.41,1919.19,1903.34,1903.34,3.97059,30,BKNG
08-27-2018,2221.33333,3000.0,1800.0,215.85077,2190.0,1913.99,1913.99,1938.79,1935.7,1935.7,3.97059,30,BKNG
08-28-2018,2221.33333,3000.0,1800.0,215.85077,2190.0,1943.71,1925.02,1944.5,1931.23,1931.23,3.97059,30,BKNG
08-29-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1929.47,1929.47,1953.27,1944.03,1944.03,3.97059,31,BKNG
08-30-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1939.61,1931.74,1957.94,1944.0,1944.0,3.97059,31,BKNG
08-31-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1938.87,1938.87,1952.89,1951.55,1951.55,3.97059,31,BKNG
09-04-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1950.61,1921.4,1951.05,1925.36,1925.36,3.97059,31,BKNG
09-05-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1927.97,1889.61,1927.97,1892.18,1892.18,3.97059,31,BKNG
09-06-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1890.88,1871.86,1910.83,1909.5,1909.5,3.97059,31,BKNG
09-07-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1895.49,1889.6,1922.98,1901.81,1901.81,3.97059,31,BKNG
09-10-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1915.07,1871.91,1916.02,1875.76,1875.76,4.0,31,BKNG
09-11-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1869.87,1846.36,1887.58,1880.93,1880.93,4.0,31,BKNG
09-12-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1873.41,1867.17,1889.5312,1876.08,1876.08,4.0,31,BKNG
09-13-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1889.15,1876.4,1909.26,1882.61,1882.61,4.0,31,BKNG
09-14-2018,2230.96774,3000.0,1800.0,218.79958,2200.0,1887.18,1883.38,1918.71,1916.27,1916.27,4.0,31,BKNG
09-17-2018,2205.33333,2520.0,1800.0,170.58201,2190.0,1917.94,1879.32,1919.9399,1890.76,1890.76,3.96875,30,BKNG
09-18-2018,2205.33333,2520.0,1800.0,170.58201,2190.0,1896.66,1888.845,1918.04,1911.11,1911.11,3.96875,30,BKNG
09-19-2018,2205.33333,2520.0,1800.0,170.58201,2190.0,1900.95,1888.39,1933.28,1926.78,1926.78,3.96875,30,BKNG
09-20-2018,2205.33333,2520.0,1800.0,170.58201,2190.0,1939.99,1933.014,1958.595,1947.74,1947.74,3.96875,30,BKNG
09-21-2018,2205.33333,2520.0,1800.0,170.58201,2190.0,1956.0,1939.61,1962.12,1956.74,1956.74,3.96875,30,BKNG
09-24-2018,2205.33333,2520.0,1800.0,170.58201,2190.0,1938.0,1923.36,1973.07,1958.76,1958.76,3.96875,30,BKNG
09-25-2018,2206.89655,2520.0,1800.0,173.28676,2200.0,1964.21,1952.21,1972.61,1955.01,1955.01,4.0,29,BKNG
09-26-2018,2206.89655,2520.0,1800.0,173.28676,2200.0,1960.23,1953.4,1986.44,1967.51,1967.51,4.0,29,BKNG
09-27-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1974.8,1965.978,1989.7899,1969.34,1969.34,4.0,29,BKNG
09-28-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1974.62,1964.62,1990.74,1984.0,1984.0,4.0,29,BKNG
10-01-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1997.73,1987.33,2017.11,1989.21,1989.21,4.0,29,BKNG
10-02-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1979.99,1976.185,1996.4,1976.59,1976.59,4.0,29,BKNG
10-03-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1983.06,1972.0,1987.51,1972.63,1972.63,4.0,29,BKNG
10-04-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1965.0,1929.885,1969.99,1933.4,1933.4,4.0,29,BKNG
10-05-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1932.97,1900.12,1939.47,1903.84,1903.84,4.0,29,BKNG
10-08-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1895.0,1880.98,1916.8968,1900.9,1900.9,4.0,29,BKNG
10-09-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1901.0,1869.21,1915.6583,1870.5,1870.5,4.0,29,BKNG
10-10-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1865.0,1785.46,1865.74,1788.74,1788.74,4.0,29,BKNG
10-11-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1779.62,1757.16,1808.015,1781.71,1781.71,4.03226,29,BKNG
10-12-2018,2210.34483,2520.0,1800.0,173.51305,2200.0,1814.87,1791.78,1829.045,1807.17,1807.17,4.03226,29,BKNG
10-15-2018,2201.0,2520.0,1800.0,177.86418,2200.0,1803.58,1790.02,1826.25,1811.33,1811.33,4.0,30,BKNG
10-16-2018,2201.0,2520.0,1800.0,177.86418,2200.0,1825.0,1819.9,1835.64,1830.27,1830.27,4.0,30,BKNG
10-17-2018,2200.33333,2520.0,1800.0,179.97191,2200.0,1834.4,1823.5,1858.285,1850.51,1850.51,4.0,30,BKNG
10-18-2018,2200.0,2520.0,1800.0,180.36999,2200.0,1853.11,1808.09,1859.0,1811.71,1811.71,4.0,30,BKNG
10-19-2018,2200.0,2520.0,1800.0,180.36999,2200.0,1817.29,1796.0,1836.02,1805.74,1805.74,4.0,30,BKNG
10-22-2018,2194.16667,2520.0,1800.0,177.42174,2200.0,1810.88,1807.37,1851.12,1827.29,1827.29,4.0,30,BKNG
10-23-2018,2189.0,2520.0,1800.0,181.56909,2200.0,1787.04,1785.67,1841.515,1830.0,1830.0,4.0,30,BKNG
10-24-2018,2189.0,2520.0,1800.0,181.56909,2200.0,1828.21,1745.63,1847.21,1753.58,1753.58,4.0,30,BKNG
10-25-2018,2189.0,2520.0,1800.0,181.56909,2200.0,1770.79,1760.01,1814.68,1804.53,1804.53,4.0,30,BKNG
10-26-2018,2189.0,2520.0,1800.0,181.56909,2200.0,1790.0,1751.08,1801.2,1770.81,1770.81,4.0,30,BKNG
10-29-2018,2189.0,2520.0,1800.0,181.56909,2200.0,1800.78,1759.82,1840.8,1788.03,1788.03,4.0,30,BKNG
10-30-2018,2189.0,2520.0,1800.0,181.56909,2200.0,1790.4,1775.0,1855.11,1836.0,1836.0,4.0,30,BKNG
10-31-2018,2189.0,2520.0,1800.0,181.56909,2200.0,1849.0,1845.13,1898.0399,1874.58,1874.58,4.0,30,BKNG
11-01-2018,2186.33333,2520.0,1800.0,181.53481,2190.0,1882.73,1868.66,1908.09,1896.09,1896.09,4.0,30,BKNG
11-02-2018,2184.83333,2520.0,1800.0,181.76672,2175.0,1901.48,1856.875,1904.96,1875.01,1875.01,4.0,30,BKNG
11-05-2018,2184.83333,2520.0,1800.0,181.76672,2175.0,1873.76,1838.59,1885.15,1871.12,1871.12,4.0,30,BKNG
11-06-2018,2240.0,2520.0,1900.0,177.6748,2270.0,1988.54,1946.22,2009.99,1949.46,1949.46,4.0303,30,BKNG
11-07-2018,2240.80645,2520.0,1900.0,175.80734,2275.0,1973.25,1965.88,2015.65,1998.17,1998.17,4.02941,31,BKNG
11-08-2018,2240.80645,2520.0,1900.0,175.80734,2275.0,1991.12,1975.07,2019.48,1977.61,1977.61,4.02941,31,BKNG
11-09-2018,2240.80645,2520.0,1900.0,175.80734,2275.0,1967.5,1922.205,1973.8499,1937.64,1937.64,4.02941,31,BKNG
11-12-2018,2240.80645,2520.0,1900.0,175.80734,2275.0,1928.13,1891.86,1938.92,1906.28,1906.28,4.02941,31,BKNG
11-13-2018,2240.80645,2520.0,1900.0,175.80734,2275.0,1916.09,1904.23,1931.09,1910.08,1910.08,4.02941,31,BKNG
11-14-2018,2240.80645,2520.0,1900.0,175.80734,2275.0,1932.59,1885.11,1934.9999,1888.37,1888.37,4.02941,31,BKNG
11-15-2018,2240.80645,2520.0,1900.0,175.80734,2275.0,1872.01,1840.45,1899.13,1888.87,1888.87,4.02941,31,BKNG
11-16-2018,2240.80645,2520.0,1900.0,175.80734,2275.0,1864.95,1831.5,1874.56,1855.32,1855.32,4.02941,31,BKNG
11-19-2018,2245.64516,2520.0,1900.0,171.11467,2275.0,1854.65,1779.82,1875.0,1780.0,1780.0,4.08824,31,BKNG
11-20-2018,2245.64516,2520.0,1900.0,171.11467,2275.0,1761.3,1726.78,1780.6375,1750.43,1750.43,4.08824,31,BKNG
11-21-2018,2245.64516,2520.0,1900.0,171.11467,2275.0,1779.28,1756.77,1788.835,1760.4,1760.4,4.08824,31,BKNG
11-23-2018,2245.64516,2520.0,1900.0,171.11467,2275.0,1750.72,1737.255,1776.41,1764.08,1764.08,4.08824,31,BKNG
11-26-2018,2245.64516,2520.0,1900.0,171.11467,2275.0,1778.09,1766.77,1818.71,1802.44,1802.44,4.08824,31,BKNG
11-27-2018,2245.64516,2520.0,1900.0,171.11467,2275.0,1793.57,1789.78,1832.41,1824.61,1824.61,4.08824,31,BKNG
11-28-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1828.26,1816.55,1875.91,1869.45,1869.45,4.11429,32,BKNG
11-29-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1866.0,1859.7117,1885.145,1865.15,1865.15,4.11429,32,BKNG
11-30-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1868.32,1852.8,1897.11,1891.88,1891.88,4.11429,32,BKNG
12-03-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1925.47,1915.36,1945.8399,1919.7,1919.7,4.11429,32,BKNG
12-04-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1917.8,1852.93,1925.54,1863.14,1863.14,4.11429,32,BKNG
12-06-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1839.64,1817.8801,1889.51,1882.24,1882.24,4.11429,32,BKNG
12-07-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1867.22,1814.99,1882.155,1834.51,1834.51,4.11429,32,BKNG
12-10-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1833.04,1811.26,1852.84,1826.01,1826.01,4.11429,32,BKNG
12-11-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1839.83,1834.31,1877.99,1852.35,1852.35,4.11429,32,BKNG
12-12-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1884.14,1842.0,1894.0166,1856.15,1856.15,4.11429,32,BKNG
12-13-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1864.6,1821.28,1865.61,1833.07,1833.07,4.11429,32,BKNG
12-14-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1806.9,1796.535,1833.28,1807.14,1807.14,4.11429,32,BKNG
12-17-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1796.66,1701.01,1806.96,1739.52,1739.52,4.11429,32,BKNG
12-18-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1752.23,1737.0,1799.6399,1769.42,1769.42,4.11429,32,BKNG
12-19-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1769.42,1706.75,1806.635,1736.63,1736.63,4.11429,32,BKNG
12-20-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1727.01,1685.7558,1740.01,1705.18,1705.18,4.11429,32,BKNG
12-21-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1704.62,1617.1646,1715.89,1633.39,1633.39,4.11429,32,BKNG
12-24-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1621.68,1606.2701,1649.09,1616.83,1616.83,4.11429,32,BKNG
12-26-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1629.24,1626.4,1705.01,1703.25,1703.25,4.11429,32,BKNG
12-27-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1669.78,1666.88,1719.6791,1717.8,1717.8,4.11429,32,BKNG
12-28-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1724.9,1701.76,1734.25,1715.83,1715.83,4.11429,32,BKNG
12-31-2018,2241.09375,2520.0,1900.0,170.31558,2257.5,1730.48,1712.49,1739.7,1722.42,1722.42,4.11429,32,BKNG
01-02-2019,2236.71875,2520.0,1850.0,178.31945,2257.5,1691.25,1690.8401,1736.77,1721.7,1721.7,4.11429,32,BKNG
01-03-2019,2236.71875,2520.0,1850.0,178.31945,2257.5,1704.65,1657.98,1712.68,1663.12,1663.12,4.11429,32,BKNG
01-04-2019,2232.03125,2520.0,1750.0,188.77425,2257.5,1686.12,1678.62,1737.08,1717.55,1717.55,4.11429,32,BKNG
01-07-2019,2232.03125,2520.0,1750.0,188.77425,2257.5,1721.74,1703.6,1731.4,1711.82,1711.82,4.11429,32,BKNG
01-08-2019,2219.53125,2520.0,1750.0,183.79404,2240.0,1730.04,1681.15,1755.99,1686.92,1686.92,4.11429,32,BKNG
01-09-2019,2203.59375,2520.0,1750.0,188.154,2200.0,1642.35,1637.015,1682.88,1649.49,1649.49,4.02857,32,BKNG
01-10-2019,2203.59375,2520.0,1750.0,188.154,2200.0,1640.0,1640.0,1685.98,1677.33,1677.33,4.02857,32,BKNG
01-11-2019,2203.59375,2520.0,1750.0,188.154,2200.0,1670.59,1654.9324,1678.05,1665.89,1665.89,4.02857,32,BKNG
01-14-2019,2200.46875,2520.0,1750.0,187.35561,2180.0,1647.56,1645.0,1708.83,1692.88,1692.88,4.02857,32,BKNG
01-15-2019,2190.78125,2520.0,1750.0,193.1851,2180.0,1695.0,1681.56,1704.18,1698.31,1698.31,4.02857,32,BKNG
01-16-2019,2190.78125,2520.0,1750.0,193.1851,2180.0,1693.42,1676.54,1698.22,1680.57,1680.57,4.02857,32,BKNG
01-17-2019,2190.78125,2520.0,1750.0,193.1851,2180.0,1681.73,1676.54,1737.905,1724.51,1724.51,4.02857,32,BKNG
